FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.904	-0.654	0.126	-2.013	-1.453	-0.462	0.202	-1.003	-1.302	-0.956	-0.955	1.268	0.907	0.597	0.404	-1.204	0.151	-1.151	0.710	-1.562	-0.817	0.955	1.598	1.018	1.238	0.813	1.269	1.276	-199.219
0.155	-1.319	0.015	-2.101	-1.317	-0.213	0.501	-0.416	-0.846	-0.515	-0.415	1.590	1.041	0.550	-0.080	-1.653	-0.526	-0.944	-0.024	-1.974	-1.113	0.364	1.189	1.118	1.514	1.364	1.567	1.593	-195.312
-0.520	-1.910	-0.095	-2.171	-1.178	0.000	0.767	0.105	-0.419	-0.109	0.096	1.877	1.175	0.520	-0.532	-2.050	-1.131	-0.776	-0.685	-2.329	-1.367	-0.172	0.803	1.209	1.741	1.843	1.840	1.870	-191.406
-1.058	-2.358	-0.199	-2.201	-1.031	0.154	0.974	0.509	-0.055	0.236	0.548	2.099	1.310	0.522	-0.920	-2.346	-1.603	-0.675	-1.208	-2.574	-1.536	-0.602	0.465	1.287	1.872	2.187	2.060	2.068	-187.500
-1.423	-2.615	-0.297	-2.172	-0.877	0.231	1.103	0.759	0.221	0.500	0.916	2.236	1.444	0.567	-1.220	-2.503	-1.899	-0.653	-1.545	-2.671	-1.587	-0.887	0.194	1.348	1.876	2.352	2.211	2.159	-183.594
-1.602	-2.660	-0.389	-2.072	-0.720	0.225	1.146	0.846	0.390	0.679	1.182	2.278	1.571	0.658	-1.419	-2.500	-1.998	-0.705	-1.675	-2.602	-1.506	-1.006	0.001	1.391	1.740	2.322	2.278	2.130	-179.688
-1.609	-2.502	-0.479	-1.897	-0.571	0.142	1.104	0.781	0.448	0.779	1.338	2.229	1.682	0.787	-1.512	-2.336	-1.906	-0.807	-1.601	-2.372	-1.297	-0.960	-0.110	1.416	1.473	2.107	2.261	1.984	-175.781
-1.476	-2.169	-0.565	-1.652	-0.440	-0.003	0.991	0.595	0.399	0.817	1.386	2.101	1.767	0.941	-1.503	-2.028	-1.656	-0.927	-1.354	-2.005	-0.982	-0.769	-0.144	1.424	1.101	1.741	2.162	1.738	-171.875
-1.249	-1.711	-0.644	-1.354	-0.338	-0.186	0.828	0.331	0.263	0.814	1.337	1.915	1.813	1.097	-1.405	-1.609	-1.301	-1.027	-0.982	-1.545	-0.596	-0.472	-0.114	1.410	0.663	1.274	1.993	1.421	-167.969
-0.974	-1.183	-0.709	-1.028	-0.269	-0.379	0.640	0.039	0.067	0.788	1.210	1.691	1.810	1.232	-1.232	-1.126	-0.907	-1.076	-0.544	-1.041	-0.180	-0.121	-0.038	1.371	0.204	0.761	1.766	1.064	-164.062
-0.693	-0.643	-0.748	-0.702	-0.233	-0.553	0.454	-0.235	-0.159	0.755	1.025	1.446	1.749	1.324	-1.006	-0.626	-0.533	-1.058	-0.101	-0.544	0.224	0.229	0.063	1.298	-0.231	0.257	1.495	0.700	-160.156
-0.431	-0.142	-0.750	-0.408	-0.224	-0.681	0.289	-0.454	-0.383	0.719	0.802	1.193	1.627	1.354	-0.749	-0.155	-0.224	-0.969	0.295	-0.098	0.580	0.529	0.167	1.182	-0.603	-0.191	1.195	0.356	-156.250
-0.201	0.282	-0.703	-0.167	-0.233	-0.746	0.156	-0.597	-0.583	0.673	0.556	0.937	1.441	1.309	-0.483	0.249	0.001	-0.822	0.608	0.265	0.862	0.742	0.255	1.015	-0.882	-0.551	0.878	0.050	-152.344
0.004	0.605	-0.602	0.004	-0.251	-0.742	0.054	-0.656	-0.743	0.607	0.299	0.679	1.194	1.185	-0.227	0.563	0.145	-0.634	0.818	0.530	1.051	0.845	0.312	0.793	-1.048	-0.803	0.556	-0.207	-148.438
0.195	0.819	-0.449	0.102	-0.270	-0.672	-0.029	-0.642	-0.858	0.505	0.036	0.416	0.891	0.982	0.007	0.779	0.232	-0.424	0.926	0.692	1.140	0.840	0.333	0.519	-1.098	-0.945	0.242	-0.412	-144.531
0.386	0.932	-0.251	0.133	-0.287	-0.554	-0.107	-0.576	-0.928	0.355	-0.228	0.149	0.544	0.712	0.214	0.900	0.295	-0.202	0.946	0.762	1.131	0.742	0.321	0.207	-1.039	-0.984	-0.050	-0.570	-140.625
0.587	0.960	-0.025	0.114	-0.300	-0.409	-0.200	-0.484	-0.964	0.152	-0.488	-0.120	0.170	0.393	0.398	0.942	0.366	0.027	0.900	0.757	1.036	0.582	0.286	-0.121	-0.891	-0.937	-0.305	-0.686	-136.719
0.794	0.927	0.208	0.065	-0.313	-0.260	-0.319	-0.394	-0.980	-0.102	-0.739	-0.381	-0.207	0.049	0.564	0.925	0.465	0.263	0.817	0.699	0.874	0.397	0.241	-0.437	-0.683	-0.823	-0.506	-0.766	-132.812
0.995	0.858	0.427	0.009	-0.329	-0.129	-0.469	-0.331	-0.990	-0.393	-0.972	-0.622	-0.560	-0.287	0.719	0.870	0.597	0.503	0.721	0.612	0.671	0.224	0.201	-0.706	-0.446	-0.663	-0.638	-0.816	-128.906
1.174	0.774	0.614	-0.036	-0.350	-0.029	-0.646	-0.308	-1.013	-0.702	-1.178	-0.827	-0.860	-0.582	0.867	0.798	0.753	0.735	0.630	0.516	0.460	0.091	0.177	-0.899	-0.211	-0.476	-0.689	-0.835	-125.000
1.312	0.695	0.756	-0.056	-0.375	0.032	-0.834	-0.331	-1.060	-1.003	-1.348	-0.980	-1.080	-0.805	1.005	0.726	0.911	0.941	0.552	0.434	0.271	0.011	0.169	-0.997	-0.006	-0.281	-0.658	-0.823	-121.094
1.396	0.632	0.846	-0.041	-0.397	0.058	-1.011	-0.396	-1.137	-1.269	-1.475	-1.073	-1.201	-0.928	1.126	0.664	1.042	1.097	0.489	0.380	0.133	-0.015	0.172	-0.992	0.149	-0.096	-0.554	-0.778	-117.188
1.420	0.590	0.887	0.011	-0.403	0.058	-1.154	-0.487	-1.243	-1.477	-1.553	-1.101	-1.212	-0.938	1.217	0.618	1.121	1.181	0.432	0.365	0.067	0.000	0.173	-0.891	0.238	0.062	-0.396	-0.699	-113.281
1.388	0.569	0.887	0.099	-0.380	0.046	-1.238	-0.587	-1.365	-1.605	-1.578	-1.068	-1.117	-0.834	1.267	0.588	1.124	1.177	0.372	0.393	0.081	0.038	0.158	-0.716	0.256	0.178	-0.213	-0.590	-109.375
1.308	0.560	0.858	0.215	-0.318	0.034	-1.248	-0.674	-1.479	-1.641	-1.546	-0.982	-0.930	-0.633	1.270	0.568	1.042	1.088	0.300	0.457	0.171	0.077	0.115	-0.496	0.204	0.238	-0.037	-0.461	-105.469
1.198	0.552	0.812	0.347	-0.213	0.033	-1.178	-0.734	-1.560	-1.581	-1.456	-0.857	-0.682	-0.367	1.232	0.549	0.875	0.926	0.211	0.545	0.316	0.103	0.042	-0.264	0.087	0.232	0.104	-0.327	-101.562
1.077	0.530	0.760	0.479	-0.072	0.042	-1.035	-0.753	-1.576	-1.428	-1.303	-0.708	-0.410	-0.078	1.165	0.522	0.639	0.721	0.106	0.639	0.486	0.108	-0.055	-0.053	-0.082	0.155	0.185	-0.203	-97.656
0.963	0.486	0.708	0.594	0.087	0.056	-0.836	-0.729	-1.504	-1.196	-1.090	-0.550	-0.155	0.185	1.087	0.481	0.363	0.503	-0.005	0.722	0.647	0.095	-0.159	0.111	-0.291	0.008	0.195	-0.107	-93.750
0.869	0.415	0.654	0.675	0.240	0.063	-0.605	-0.665	-1.332	-0.906	-0.823	-0.395	0.048	0.381	1.012	0.424	0.084	0.304	-0.106	0.779	0.770	0.071	-0.250	0.211	-0.524	-0.201	0.134	-0.050	-89.844
0.796	0.319	0.589	0.711	0.365	0.048	-0.368	-0.570	-1.062	-0.582	-0.512	-0.253	0.174	0.484	0.945	0.356	-0.156	0.144	-0.178	0.803	0.834	0.052	-0.305	0.245	-0.762	-0.453	0.014	-0.038	-85.938
0.736	0.207	0.500	0.696	0.444	0.003	-0.149	-0.456	-0.712	-0.251	-0.179	-0.136	0.214	0.486	0.883	0.285	-0.324	0.030	-0.201	0.796	0.833	0.051	-0.309	0.220	-0.986	-0.722	-0.142	-0.069	-82.031
0.669	0.092	0.374	0.636	0.472	-0.073	0.038	-0.336	-0.312	0.062	0.153	-0.049	0.178	0.400	0.811	0.220	-0.394	-0.039	-0.163	0.766	0.776	0.080	-0.256	0.153	-1.173	-0.979	-0.309	-0.132	-78.125
0.576	-0.011	0.208	0.543	0.459	-0.170	0.184	-0.217	0.097	0.332	0.453	-0.001	0.084	0.253	0.711	0.168	-0.361	-0.073	-0.062	0.723	0.679	0.144	-0.152	0.063	-1.301	-1.191	-0.463	-0.219	-74.219
0.440	-0.090	0.008	0.440	0.423	-0.268	0.288	-0.106	0.479	0.542	0.693	-0.002	-0.040	0.080	0.574	0.137	-0.234	-0.081	0.092	0.681	0.560	0.237	-0.015	-0.029	-1.354	-1.333	-0.589	-0.317	-70.312
0.254	-0.132	-0.207	0.353	0.389	-0.344	0.352	-0.003	0.802	0.677	0.847	-0.058	-0.171	-0.088	0.398	0.129	-0.038	-0.070	0.279	0.647	0.437	0.347	0.131	-0.110	-1.317	-1.386	-0.683	-0.421	-66.406
0.026	-0.132	-0.409	0.305	0.379	-0.374	0.376	0.094	1.045	0.729	0.897	-0.174	-0.295	-0.231	0.196	0.145	0.191	-0.042	0.470	0.626	0.322	0.454	0.261	-0.174	-1.188	-1.344	-0.749	-0.527	-62.500
-0.226	-0.091	-0.571	0.315	0.404	-0.345	0.360	0.188	1.204	0.699	0.839	-0.349	-0.404	-0.339	-0.006	0.179	0.418	0.008	0.633	0.618	0.219	0.536	0.354	-0.221	-0.973	-1.213	-0.800	-0.632	-58.594
-0.473	-0.014	-0.669	0.387	0.467	-0.254	0.307	0.282	1.286	0.595	0.683	-0.573	-0.501	-0.417	-0.182	0.229	0.609	0.084	0.744	0.619	0.126	0.575	0.397	-0.257	-0.688	-1.011	-0.849	-0.734	-54.688
-0.687	0.088	-0.692	0.514	0.554	-0.109	0.218	0.373	1.309	0.433	0.455	-0.827	-0.593	-0.477	-0.308	0.288	0.743	0.185	0.785	0.625	0.038	0.559	0.389	-0.291	-0.359	-0.762	-0.908	-0.828	-50.781
-0.844	0.205	-0.642	0.679	0.649	0.070	0.102	0.458	1.296	0.238	0.193	-1.084	-0.688	-0.532	-0.373	0.352	0.806	0.300	0.748	0.630	-0.049	0.484	0.333	-0.335	-0.021	-0.498	-0.985	-0.906	-46.875
-0.927	0.328	-0.529	0.855	0.733	0.259	-0.026	0.534	1.271	0.043	-0.058	-1.311	-0.789	-0.590	-0.380	0.418	0.797	0.409	0.640	0.631	-0.140	0.354	0.236	-0.394	0.292	-0.247	-1.077	-0.953	-42.969
-0.933	0.449	-0.376	1.017	0.789	0.436	-0.147	0.594	1.253	-0.120	-0.253	-1.477	-0.892	-0.658	-0.345	0.481	0.722	0.488	0.471	0.624	-0.233	0.177	0.104	-0.477	0.545	-0.034	-1.178	-0.958	-39.062
-0.869	0.565	-0.206	1.142	0.813	0.579	-0.238	0.637	1.255	-0.223	-0.357	-1.557	-0.991	-0.733	-0.295	0.538	0.592	0.512	0.260	0.605	-0.325	-0.031	-0.058	-0.583	0.712	0.122	-1.275	-0.911	-35.156
-0.751	0.675	-0.041	1.216	0.807	0.678	-0.283	0.661	1.281	-0.245	-0.350	-1.536	-1.076	-0.809	-0.254	0.585	0.423	0.467	0.025	0.572	-0.408	-0.256	-0.248	-0.711	0.777	0.211	-1.352	-0.811	-31.250
-0.604	0.781	0.101	1.237	0.780	0.730	-0.270	0.668	1.329	-0.181	-0.230	-1.416	-1.138	-0.880	-0.241	0.619	0.230	0.351	-0.212	0.520	-0.476	-0.481	-0.460	-0.858	0.740	0.229	-1.398	-0.666	-27.344
-0.454	0.882	0.207	1.215	0.747	0.741	-0.199	0.660	1.389	-0.036	-0.015	-1.214	-1.173	-0.939	-0.263	0.639	0.034	0.182	-0.431	0.451	-0.523	-0.689	-0.686	-1.015	0.610	0.178	-1.405	-0.494	-23.438
