FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-1.004	0.210	-0.451	0.289	0.303	0.961	0.283	-0.594	-0.484	-0.512	-0.183	-0.338	0.855	1.008	0.339	0.529	0.118	-0.638	0.756	0.386	1.029	0.450	0.126	-0.140	-0.389	0.098	0.440	-0.211	-199.219
-0.625	0.104	-0.354	0.193	0.175	0.965	0.160	-0.355	-0.431	-0.480	-0.258	-0.365	0.662	0.835	0.254	0.577	0.174	-0.498	0.728	0.555	0.987	0.434	-0.017	-0.104	-0.419	0.049	0.347	-0.279	-195.312
-0.282	-0.003	-0.263	0.095	0.052	0.944	0.041	-0.145	-0.369	-0.446	-0.320	-0.390	0.469	0.665	0.185	0.617	0.229	-0.357	0.701	0.701	0.939	0.416	-0.145	-0.076	-0.442	0.003	0.258	-0.345	-191.406
-0.002	-0.109	-0.184	-0.005	-0.060	0.882	-0.071	0.019	-0.291	-0.405	-0.354	-0.407	0.279	0.504	0.140	0.640	0.280	-0.224	0.672	0.804	0.883	0.393	-0.248	-0.058	-0.453	-0.039	0.174	-0.400	-187.500
0.196	-0.215	-0.119	-0.103	-0.156	0.767	-0.169	0.130	-0.193	-0.354	-0.350	-0.411	0.102	0.361	0.117	0.640	0.320	-0.107	0.642	0.851	0.815	0.368	-0.319	-0.053	-0.448	-0.073	0.100	-0.439	-183.594
0.303	-0.317	-0.071	-0.198	-0.233	0.594	-0.249	0.187	-0.077	-0.292	-0.302	-0.397	-0.051	0.244	0.111	0.614	0.343	-0.019	0.611	0.840	0.740	0.347	-0.352	-0.055	-0.424	-0.100	0.040	-0.458	-179.688
0.324	-0.409	-0.044	-0.282	-0.292	0.370	-0.307	0.200	0.048	-0.219	-0.213	-0.362	-0.168	0.161	0.113	0.563	0.345	0.032	0.581	0.778	0.663	0.339	-0.347	-0.059	-0.382	-0.119	-0.001	-0.453	-175.781
0.273	-0.487	-0.037	-0.351	-0.331	0.109	-0.344	0.186	0.169	-0.140	-0.093	-0.305	-0.239	0.117	0.113	0.490	0.324	0.041	0.553	0.678	0.592	0.350	-0.304	-0.055	-0.323	-0.128	-0.020	-0.424	-171.875
0.169	-0.548	-0.051	-0.398	-0.354	-0.164	-0.363	0.163	0.268	-0.063	0.045	-0.230	-0.260	0.114	0.102	0.403	0.279	0.009	0.527	0.558	0.535	0.385	-0.230	-0.041	-0.251	-0.127	-0.017	-0.374	-167.969
0.035	-0.590	-0.082	-0.419	-0.361	-0.425	-0.370	0.146	0.333	0.002	0.183	-0.143	-0.234	0.145	0.078	0.308	0.215	-0.053	0.504	0.436	0.496	0.441	-0.135	-0.015	-0.171	-0.111	0.006	-0.307	-164.062
-0.108	-0.614	-0.126	-0.410	-0.355	-0.647	-0.373	0.148	0.355	0.047	0.308	-0.051	-0.170	0.201	0.041	0.214	0.136	-0.133	0.480	0.324	0.476	0.509	-0.032	0.020	-0.089	-0.076	0.045	-0.229	-160.156
-0.245	-0.621	-0.181	-0.374	-0.337	-0.811	-0.376	0.175	0.332	0.067	0.406	0.035	-0.082	0.268	-0.002	0.129	0.050	-0.213	0.455	0.231	0.471	0.575	0.064	0.061	-0.008	-0.019	0.094	-0.146	-156.250
-0.368	-0.613	-0.241	-0.316	-0.309	-0.909	-0.380	0.225	0.270	0.059	0.470	0.109	0.011	0.330	-0.043	0.057	-0.034	-0.278	0.426	0.163	0.475	0.626	0.140	0.101	0.067	0.060	0.146	-0.066	-152.344
-0.471	-0.592	-0.304	-0.243	-0.271	-0.944	-0.381	0.288	0.182	0.028	0.498	0.164	0.098	0.376	-0.074	0.003	-0.110	-0.316	0.392	0.118	0.480	0.650	0.185	0.139	0.134	0.160	0.198	0.005	-148.438
