FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.028	0.172	0.326	-0.788	0.704	0.192	0.551	-0.395	-0.338	0.319	-1.105	-0.461	0.922	0.964	0.677	0.542	-0.531	0.501	-0.785	0.882	1.202	0.715	-0.762	-0.504	-1.074	-0.892	-0.739	-0.707	-199.219
1.312	0.353	0.446	-0.270	0.980	0.574	0.471	-0.434	-0.456	-0.054	-1.118	-0.662	0.831	0.988	0.880	0.575	-0.468	0.476	-0.686	0.887	1.196	0.548	-0.859	-0.603	-1.161	-1.035	-0.868	-0.865	-195.312
1.549	0.523	0.553	0.195	1.224	0.908	0.401	-0.474	-0.565	-0.402	-1.131	-0.842	0.745	1.006	1.067	0.605	-0.403	0.445	-0.590	0.887	1.185	0.397	-0.935	-0.683	-1.229	-1.165	-0.984	-1.008	-191.406
1.709	0.669	0.637	0.557	1.404	1.153	0.347	-0.513	-0.656	-0.700	-1.138	-0.984	0.664	1.013	1.220	0.627	-0.333	0.410	-0.500	0.879	1.165	0.276	-0.971	-0.731	-1.261	-1.267	-1.073	-1.124	-187.500
1.772	0.784	0.689	0.784	1.500	1.281	0.312	-0.550	-0.724	-0.932	-1.135	-1.077	0.593	1.006	1.325	0.637	-0.253	0.371	-0.422	0.861	1.133	0.195	-0.953	-0.737	-1.247	-1.329	-1.124	-1.202	-183.594
1.729	0.867	0.700	0.862	1.505	1.284	0.298	-0.581	-0.762	-1.086	-1.118	-1.114	0.535	0.987	1.373	0.634	-0.159	0.330	-0.359	0.835	1.090	0.155	-0.875	-0.699	-1.187	-1.345	-1.127	-1.239	-179.688
1.588	0.920	0.664	0.802	1.425	1.172	0.303	-0.602	-0.770	-1.157	-1.081	-1.098	0.493	0.961	1.361	0.621	-0.047	0.286	-0.317	0.800	1.041	0.155	-0.741	-0.618	-1.088	-1.314	-1.079	-1.234	-175.781
1.377	0.937	0.581	0.628	1.277	0.972	0.322	-0.607	-0.746	-1.152	-1.020	-1.036	0.470	0.934	1.292	0.595	0.082	0.240	-0.297	0.760	0.989	0.185	-0.559	-0.505	-0.960	-1.236	-0.981	-1.193	-171.875
1.132	0.910	0.456	0.380	1.083	0.719	0.349	-0.591	-0.696	-1.086	-0.935	-0.940	0.463	0.909	1.176	0.556	0.223	0.196	-0.298	0.713	0.937	0.237	-0.346	-0.372	-0.817	-1.118	-0.840	-1.120	-167.969
0.898	0.827	0.299	0.099	0.866	0.449	0.375	-0.549	-0.624	-0.981	-0.826	-0.824	0.467	0.889	1.025	0.504	0.363	0.157	-0.317	0.660	0.883	0.301	-0.120	-0.232	-0.672	-0.969	-0.667	-1.024	-164.062
