FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.849	0.081	0.766	-0.362	-1.138	0.492	-0.182	0.155	-1.076	-0.945	-1.171	-1.752	-1.222	-1.368	0.853	0.635	1.577	1.521	1.796	0.556	-0.801	1.276	1.409	-0.979	-0.288	-0.808	-1.417	-1.141	-199.219
1.033	0.833	0.915	0.465	-0.610	0.772	-0.641	-0.314	-1.457	-1.386	-1.575	-2.086	-1.337	-1.367	1.059	1.260	1.847	1.591	1.905	1.199	-0.312	1.224	1.200	-1.098	-0.640	-1.150	-1.634	-1.482	-195.312
1.197	1.512	1.034	1.214	-0.108	1.016	-1.043	-0.722	-1.781	-1.765	-1.920	-2.357	-1.437	-1.358	1.227	1.820	2.069	1.626	1.978	1.767	0.123	1.152	0.991	-1.200	-0.949	-1.439	-1.808	-1.763	-191.406
1.319	2.049	1.093	1.812	0.333	1.190	-1.346	-1.015	-1.997	-2.029	-2.159	-2.514	-1.503	-1.332	1.323	2.256	2.202	1.599	1.986	2.198	0.467	1.047	0.786	-1.267	-1.179	-1.627	-1.902	-1.934	-187.500
1.383	2.391	1.070	2.201	0.688	1.271	-1.522	-1.158	-2.071	-2.141	-2.256	-2.523	-1.523	-1.274	1.324	2.527	2.218	1.492	1.913	2.451	0.699	0.907	0.586	-1.288	-1.301	-1.682	-1.891	-1.962	-183.594
1.376	2.507	0.956	2.350	0.934	1.247	-1.565	-1.137	-1.988	-2.085	-2.199	-2.374	-1.484	-1.168	1.221	2.612	2.104	1.295	1.755	2.514	0.820	0.738	0.394	-1.254	-1.305	-1.591	-1.766	-1.836	-179.688
1.292	2.393	0.755	2.257	1.060	1.120	-1.487	-0.964	-1.755	-1.865	-1.997	-2.080	-1.382	-1.003	1.018	2.510	1.866	1.015	1.520	2.397	0.849	0.556	0.213	-1.165	-1.190	-1.362	-1.532	-1.567	-175.781
1.134	2.068	0.484	1.945	1.057	0.902	-1.317	-0.670	-1.403	-1.510	-1.675	-1.675	-1.218	-0.775	0.734	2.244	1.526	0.671	1.230	2.134	0.815	0.382	0.050	-1.023	-0.973	-1.021	-1.213	-1.187	-171.875
0.916	1.579	0.169	1.461	0.928	0.613	-1.098	-0.306	-0.977	-1.065	-1.276	-1.206	-1.002	-0.488	0.400	1.850	1.118	0.293	0.915	1.770	0.752	0.242	-0.083	-0.837	-0.680	-0.609	-0.840	-0.741	-167.969
0.663	0.988	-0.159	0.869	0.684	0.276	-0.879	0.069	-0.530	-0.584	-0.844	-0.722	-0.751	-0.162	0.053	1.377	0.685	-0.080	0.606	1.354	0.688	0.156	-0.175	-0.619	-0.344	-0.172	-0.453	-0.283	-164.062
