FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.730	0.465	0.084	0.657	0.804	0.331	-0.455	-0.887	-0.315	-0.309	-0.298	0.134	-0.311	0.466	-0.449	0.849	0.292	-0.687	0.346	1.725	1.340	0.324	0.079	-0.235	-0.524	-0.057	0.164	0.344	-199.219
0.480	0.328	0.001	0.452	0.553	0.232	-0.385	-0.769	-0.243	-0.122	-0.033	0.301	-0.221	0.399	-0.413	0.537	-0.001	-0.501	0.145	1.314	1.083	0.272	0.159	-0.113	-0.338	-0.009	0.207	0.381	-195.312
0.242	0.183	-0.094	0.247	0.313	0.139	-0.311	-0.642	-0.169	0.054	0.198	0.450	-0.130	0.339	-0.384	0.233	-0.271	-0.329	-0.032	0.920	0.839	0.235	0.252	0.011	-0.156	0.033	0.255	0.408	-191.406
0.027	0.025	-0.207	0.044	0.093	0.060	-0.232	-0.497	-0.097	0.208	0.363	0.564	-0.032	0.291	-0.366	-0.052	-0.500	-0.181	-0.167	0.557	0.616	0.227	0.365	0.141	0.016	0.064	0.313	0.416	-187.500
-0.162	-0.146	-0.337	-0.153	-0.099	-0.003	-0.145	-0.329	-0.027	0.334	0.447	0.635	0.077	0.262	-0.362	-0.312	-0.678	-0.067	-0.253	0.238	0.425	0.252	0.498	0.279	0.175	0.082	0.386	0.402	-183.594
-0.330	-0.329	-0.479	-0.336	-0.255	-0.046	-0.048	-0.141	0.034	0.429	0.449	0.663	0.205	0.260	-0.375	-0.542	-0.804	0.003	-0.289	-0.026	0.275	0.309	0.643	0.427	0.316	0.090	0.480	0.370	-179.688
-0.480	-0.519	-0.620	-0.500	-0.368	-0.071	0.060	0.062	0.084	0.492	0.385	0.654	0.356	0.290	-0.406	-0.740	-0.883	0.025	-0.283	-0.231	0.172	0.391	0.782	0.586	0.438	0.096	0.596	0.328	-175.781
-0.619	-0.705	-0.743	-0.635	-0.433	-0.079	0.180	0.267	0.117	0.529	0.275	0.618	0.533	0.355	-0.451	-0.902	-0.927	-0.002	-0.250	-0.373	0.117	0.485	0.900	0.756	0.539	0.105	0.735	0.286	-171.875
-0.745	-0.874	-0.832	-0.735	-0.446	-0.075	0.306	0.459	0.126	0.543	0.144	0.564	0.733	0.454	-0.505	-1.027	-0.947	-0.072	-0.207	-0.454	0.112	0.578	0.981	0.931	0.617	0.120	0.891	0.252	-167.969
-0.854	-1.011	-0.874	-0.794	-0.409	-0.058	0.435	0.622	0.106	0.538	0.011	0.498	0.947	0.581	-0.561	-1.109	-0.951	-0.173	-0.167	-0.476	0.153	0.658	1.017	1.103	0.673	0.141	1.054	0.227	-164.062
-0.937	-1.101	-0.864	-0.807	-0.324	-0.032	0.558	0.737	0.054	0.517	-0.113	0.419	1.161	0.726	-0.608	-1.142	-0.945	-0.284	-0.138	-0.445	0.233	0.718	1.010	1.258	0.704	0.162	1.208	0.204	-160.156
-0.981	-1.135	-0.806	-0.775	-0.196	0.005	0.670	0.792	-0.031	0.481	-0.225	0.322	1.358	0.880	-0.636	-1.121	-0.928	-0.386	-0.123	-0.369	0.347	0.756	0.969	1.384	0.709	0.173	1.337	0.174	-156.250
-0.980	-1.106	-0.709	-0.699	-0.033	0.054	0.763	0.777	-0.146	0.431	-0.327	0.200	1.521	1.031	-0.639	-1.043	-0.894	-0.460	-0.114	-0.254	0.484	0.775	0.909	1.468	0.688	0.164	1.422	0.122	-152.344
-0.933	-1.019	-0.590	-0.586	0.154	0.115	0.834	0.688	-0.284	0.368	-0.422	0.047	1.637	1.170	-0.612	-0.908	-0.836	-0.493	-0.102	-0.110	0.636	0.781	0.845	1.501	0.642	0.129	1.450	0.038	-148.438
