FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.647	0.037	-0.039	-0.105	-0.728	-1.253	-1.014	-0.477	-0.429	-0.300	0.736	0.989	-0.637	-0.203	-0.055	0.605	0.602	0.425	0.297	0.142	0.222	-0.410	-0.528	0.280	-0.371	-0.043	0.239	0.619	-199.219
0.680	0.103	0.351	0.044	-0.498	-0.714	-1.073	-0.193	-0.228	-0.417	0.663	0.768	-0.980	-0.302	0.090	0.543	0.546	0.531	0.222	0.138	0.152	-0.568	-0.560	-0.060	-0.540	-0.330	-0.109	0.380	-195.312
0.713	0.150	0.701	0.166	-0.294	-0.212	-1.132	0.076	-0.049	-0.535	0.573	0.546	-1.303	-0.405	0.220	0.486	0.508	0.629	0.162	0.135	0.082	-0.703	-0.572	-0.380	-0.675	-0.582	-0.431	0.148	-191.406
0.740	0.162	0.979	0.242	-0.138	0.220	-1.183	0.321	0.089	-0.647	0.461	0.326	-1.585	-0.510	0.316	0.430	0.497	0.709	0.122	0.127	0.009	-0.798	-0.548	-0.659	-0.750	-0.764	-0.696	-0.061	-187.500
0.753	0.125	1.163	0.258	-0.043	0.559	-1.222	0.530	0.178	-0.745	0.329	0.119	-1.805	-0.619	0.367	0.372	0.514	0.763	0.106	0.110	-0.073	-0.844	-0.481	-0.876	-0.744	-0.851	-0.879	-0.230	-183.594
0.738	0.037	1.240	0.209	-0.012	0.796	-1.237	0.701	0.217	-0.814	0.194	-0.060	-1.946	-0.728	0.361	0.303	0.549	0.786	0.105	0.074	-0.169	-0.841	-0.372	-1.013	-0.649	-0.827	-0.959	-0.339	-179.688
0.680	-0.103	1.210	0.098	-0.039	0.932	-1.218	0.832	0.219	-0.840	0.079	-0.188	-1.996	-0.833	0.295	0.212	0.583	0.778	0.108	0.009	-0.287	-0.795	-0.231	-1.054	-0.464	-0.686	-0.920	-0.366	-175.781
0.564	-0.287	1.079	-0.069	-0.115	0.974	-1.152	0.928	0.204	-0.804	0.012	-0.240	-1.948	-0.928	0.165	0.084	0.590	0.738	0.095	-0.098	-0.432	-0.722	-0.070	-0.990	-0.198	-0.432	-0.755	-0.290	-171.875
0.379	-0.510	0.861	-0.280	-0.224	0.938	-1.027	0.998	0.199	-0.692	0.022	-0.193	-1.798	-1.005	-0.024	-0.094	0.543	0.668	0.047	-0.260	-0.610	-0.636	0.095	-0.814	0.133	-0.076	-0.463	-0.097	-167.969
0.120	-0.764	0.572	-0.525	-0.353	0.839	-0.837	1.051	0.230	-0.494	0.127	-0.032	-1.552	-1.057	-0.263	-0.334	0.420	0.563	-0.052	-0.486	-0.822	-0.553	0.252	-0.531	0.513	0.363	-0.058	0.216	-164.062
-0.208	-1.045	0.228	-0.795	-0.491	0.693	-0.579	1.100	0.320	-0.212	0.337	0.246	-1.220	-1.081	-0.540	-0.642	0.209	0.419	-0.211	-0.779	-1.067	-0.484	0.394	-0.153	0.921	0.863	0.442	0.640	-160.156
-0.591	-1.343	-0.152	-1.080	-0.627	0.513	-0.260	1.153	0.480	0.144	0.642	0.631	-0.821	-1.074	-0.841	-1.012	-0.088	0.231	-0.427	-1.134	-1.336	-0.435	0.517	0.297	1.338	1.397	1.004	1.153	-156.250
-1.005	-1.650	-0.550	-1.371	-0.758	0.311	0.104	1.215	0.707	0.552	1.020	1.095	-0.376	-1.037	-1.147	-1.429	-0.452	-0.004	-0.688	-1.533	-1.617	-0.409	0.623	0.786	1.746	1.936	1.592	1.719	-152.344
-1.422	-1.950	-0.949	-1.656	-0.879	0.095	0.490	1.284	0.986	0.981	1.434	1.597	0.088	-0.973	-1.440	-1.864	-0.851	-0.281	-0.970	-1.949	-1.890	-0.402	0.714	1.277	2.125	2.449	2.166	2.297	-148.438
-1.807	-2.226	-1.327	-1.921	-0.988	-0.126	0.868	1.347	1.285	1.398	1.840	2.091	0.543	-0.883	-1.701	-2.281	-1.245	-0.587	-1.246	-2.344	-2.128	-0.411	0.792	1.733	2.458	2.908	2.686	2.840	-144.531
-2.126	-2.455	-1.664	-2.149	-1.081	-0.345	1.209	1.388	1.568	1.765	2.194	2.526	0.966	-0.771	-1.912	-2.633	-1.593	-0.898	-1.483	-2.676	-2.301	-0.427	0.856	2.119	2.728	3.283	3.118	3.303	-140.625
-2.348	-2.614	-1.937	-2.319	-1.151	-0.556	1.483	1.383	1.793	2.049	2.454	2.857	1.333	-0.631	-2.052	-2.878	-1.855	-1.188	-1.654	-2.902	-2.377	-0.440	0.903	2.406	2.915	3.546	3.430	3.646	-136.719
