FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.010	-0.161	0.471	-0.169	-0.153	-0.003	-0.398	0.019	0.364	-0.431	0.503	0.173	-0.495	0.232	0.115	-0.574	-0.602	0.216	-0.566	-0.266	0.108	-0.203	0.004	-0.242	0.347	-0.447	-0.896	-0.462	-199.219
0.250	-0.030	0.416	-0.062	-0.149	-0.011	-0.434	-0.137	0.042	-0.556	0.226	0.001	-0.456	0.179	0.541	-0.198	-0.234	0.290	-0.260	0.019	0.205	-0.024	0.148	-0.287	0.078	-0.582	-0.871	-0.559	-195.312
0.461	0.091	0.362	0.029	-0.151	-0.024	-0.477	-0.276	-0.257	-0.682	-0.032	-0.159	-0.426	0.123	0.938	0.148	0.108	0.376	0.020	0.277	0.285	0.131	0.273	-0.329	-0.154	-0.697	-0.845	-0.649	-191.406
0.618	0.192	0.310	0.093	-0.165	-0.049	-0.532	-0.388	-0.514	-0.806	-0.255	-0.297	-0.414	0.064	1.278	0.437	0.399	0.477	0.254	0.486	0.340	0.247	0.367	-0.367	-0.319	-0.773	-0.819	-0.724	-187.500
0.709	0.263	0.258	0.122	-0.193	-0.089	-0.598	-0.467	-0.716	-0.926	-0.432	-0.407	-0.421	0.005	1.534	0.651	0.624	0.598	0.430	0.630	0.365	0.317	0.423	-0.396	-0.397	-0.794	-0.791	-0.776	-183.594
0.729	0.298	0.205	0.113	-0.233	-0.143	-0.674	-0.515	-0.859	-1.037	-0.556	-0.488	-0.444	-0.050	1.690	0.780	0.775	0.734	0.547	0.704	0.364	0.341	0.442	-0.415	-0.383	-0.757	-0.757	-0.800	-179.688
0.685	0.298	0.150	0.071	-0.281	-0.209	-0.754	-0.538	-0.945	-1.132	-0.631	-0.541	-0.477	-0.092	1.741	0.824	0.855	0.879	0.610	0.710	0.345	0.332	0.435	-0.419	-0.287	-0.666	-0.716	-0.795	-175.781
0.594	0.266	0.095	0.006	-0.329	-0.283	-0.830	-0.548	-0.985	-1.208	-0.666	-0.574	-0.514	-0.116	1.691	0.798	0.877	1.023	0.637	0.664	0.324	0.309	0.413	-0.409	-0.135	-0.535	-0.671	-0.764	-171.875
0.480	0.215	0.044	-0.066	-0.369	-0.358	-0.895	-0.559	-0.995	-1.260	-0.675	-0.596	-0.545	-0.117	1.561	0.722	0.859	1.155	0.647	0.587	0.314	0.291	0.392	-0.385	0.043	-0.384	-0.624	-0.718	-167.969
0.365	0.161	0.001	-0.124	-0.390	-0.426	-0.943	-0.583	-0.988	-1.284	-0.672	-0.618	-0.568	-0.093	1.375	0.625	0.824	1.264	0.660	0.508	0.328	0.296	0.383	-0.351	0.210	-0.238	-0.581	-0.666	-164.062
0.270	0.119	-0.026	-0.152	-0.385	-0.477	-0.968	-0.626	-0.976	-1.281	-0.671	-0.646	-0.577	-0.046	1.164	0.535	0.788	1.338	0.688	0.450	0.375	0.332	0.393	-0.313	0.336	-0.120	-0.549	-0.620	-160.156
0.208	0.101	-0.034	-0.137	-0.347	-0.503	-0.964	-0.687	-0.963	-1.248	-0.678	-0.683	-0.571	0.020	0.959	0.473	0.763	1.369	0.734	0.431	0.456	0.397	0.419	-0.279	0.396	-0.049	-0.535	-0.588	-156.250
0.185	0.116	-0.022	-0.076	-0.277	-0.496	-0.929	-0.755	-0.947	-1.186	-0.691	-0.727	-0.549	0.097	0.782	0.453	0.751	1.349	0.792	0.456	0.565	0.482	0.453	-0.256	0.380	-0.037	-0.542	-0.576	-152.344
0.197	0.160	0.008	0.026	-0.178	-0.453	-0.860	-0.812	-0.918	-1.094	-0.704	-0.771	-0.510	0.178	0.651	0.476	0.747	1.277	0.845	0.521	0.689	0.568	0.479	-0.248	0.287	-0.085	-0.570	-0.584	-148.438
0.233	0.227	0.051	0.155	-0.061	-0.373	-0.758	-0.837	-0.864	-0.973	-0.706	-0.804	-0.457	0.253	0.573	0.532	0.737	1.157	0.877	0.610	0.811	0.635	0.485	-0.258	0.127	-0.189	-0.618	-0.606	-144.531
0.278	0.301	0.099	0.288	0.063	-0.262	-0.625	-0.811	-0.772	-0.826	-0.685	-0.815	-0.391	0.314	0.541	0.601	0.709	0.997	0.871	0.699	0.909	0.665	0.458	-0.284	-0.077	-0.333	-0.676	-0.634	-140.625
0.316	0.363	0.145	0.403	0.177	-0.130	-0.467	-0.717	-0.632	-0.654	-0.632	-0.794	-0.318	0.354	0.541	0.659	0.648	0.809	0.814	0.765	0.967	0.649	0.395	-0.320	-0.299	-0.495	-0.733	-0.655	-136.719
0.331	0.395	0.179	0.482	0.270	0.009	-0.291	-0.549	-0.440	-0.461	-0.541	-0.733	-0.242	0.369	0.548	0.679	0.547	0.604	0.704	0.784	0.972	0.582	0.297	-0.360	-0.506	-0.651	-0.775	-0.655	-132.812
0.311	0.385	0.196	0.510	0.330	0.144	-0.105	-0.312	-0.199	-0.251	-0.411	-0.629	-0.168	0.357	0.535	0.644	0.401	0.394	0.545	0.744	0.919	0.472	0.174	-0.393	-0.668	-0.773	-0.787	-0.623	-128.906
0.248	0.326	0.191	0.485	0.355	0.261	0.081	-0.021	0.080	-0.032	-0.247	-0.481	-0.098	0.323	0.476	0.542	0.213	0.184	0.349	0.641	0.815	0.327	0.038	-0.411	-0.763	-0.840	-0.755	-0.546	-125.000
0.140	0.222	0.166	0.412	0.346	0.353	0.256	0.297	0.378	0.190	-0.057	-0.296	-0.033	0.274	0.351	0.375	-0.008	-0.019	0.130	0.481	0.671	0.164	-0.096	-0.408	-0.775	-0.836	-0.670	-0.418	-121.094
-0.009	0.086	0.122	0.304	0.310	0.416	0.411	0.608	0.670	0.402	0.143	-0.082	0.027	0.220	0.153	0.156	-0.249	-0.213	-0.094	0.280	0.506	-0.003	-0.216	-0.379	-0.703	-0.752	-0.531	-0.240	-117.188
-0.188	-0.062	0.066	0.180	0.257	0.450	0.533	0.876	0.926	0.592	0.336	0.148	0.081	0.168	-0.112	-0.093	-0.491	-0.394	-0.305	0.062	0.339	-0.160	-0.315	-0.325	-0.554	-0.591	-0.341	-0.018	-113.281
-0.380	-0.202	0.007	0.058	0.197	0.456	0.612	1.067	1.116	0.744	0.503	0.372	0.130	0.126	-0.419	-0.343	-0.712	-0.557	-0.487	-0.150	0.188	-0.296	-0.387	-0.247	-0.348	-0.364	-0.113	0.233	-109.375
-0.564	-0.313	-0.045	-0.044	0.139	0.440	0.638	1.156	1.218	0.843	0.622	0.570	0.171	0.096	-0.734	-0.564	-0.892	-0.693	-0.627	-0.331	0.064	-0.401	-0.433	-0.152	-0.107	-0.091	0.135	0.489	-105.469
-0.717	-0.380	-0.081	-0.114	0.090	0.407	0.608	1.127	1.214	0.876	0.676	0.718	0.199	0.077	-1.015	-0.728	-1.010	-0.792	-0.715	-0.461	-0.026	-0.470	-0.453	-0.046	0.139	0.202	0.381	0.723	-101.562
-0.818	-0.396	-0.093	-0.145	0.052	0.360	0.521	0.985	1.105	0.836	0.655	0.796	0.210	0.063	-1.220	-0.815	-1.054	-0.845	-0.745	-0.528	-0.080	-0.502	-0.451	0.064	0.365	0.487	0.601	0.908	-97.656
-0.856	-0.362	-0.082	-0.137	0.024	0.304	0.386	0.746	0.902	0.724	0.558	0.794	0.202	0.050	-1.320	-0.816	-1.016	-0.844	-0.718	-0.529	-0.103	-0.495	-0.428	0.169	0.548	0.735	0.775	1.020	-93.750
-0.824	-0.290	-0.053	-0.097	0.005	0.244	0.217	0.444	0.634	0.553	0.395	0.711	0.176	0.034	-1.304	-0.733	-0.900	-0.788	-0.639	-0.469	-0.101	-0.454	-0.389	0.264	0.674	0.924	0.888	1.047	-89.844
-0.730	-0.194	-0.016	-0.034	-0.010	0.183	0.035	0.117	0.337	0.343	0.190	0.563	0.138	0.014	-1.182	-0.582	-0.718	-0.684	-0.518	-0.363	-0.083	-0.383	-0.333	0.341	0.733	1.039	0.933	0.989	-85.938
-0.590	-0.094	0.013	0.038	-0.022	0.124	-0.136	-0.193	0.052	0.123	-0.026	0.374	0.095	-0.007	-0.984	-0.384	-0.490	-0.547	-0.367	-0.228	-0.057	-0.288	-0.264	0.398	0.728	1.074	0.913	0.858	-82.031
-0.425	-0.006	0.022	0.106	-0.035	0.067	-0.273	-0.448	-0.184	-0.076	-0.220	0.176	0.058	-0.027	-0.750	-0.170	-0.243	-0.396	-0.201	-0.088	-0.032	-0.178	-0.183	0.433	0.666	1.031	0.837	0.679	-78.125
-0.259	0.061	0.003	0.160	-0.049	0.012	-0.357	-0.624	-0.347	-0.229	-0.362	0.003	0.036	-0.042	-0.523	0.034	-0.004	-0.252	-0.038	0.038	-0.016	-0.062	-0.094	0.444	0.559	0.921	0.721	0.480	-74.219
-0.111	0.102	-0.045	0.193	-0.062	-0.038	-0.380	-0.709	-0.422	-0.315	-0.432	-0.120	0.035	-0.051	-0.339	0.203	0.203	-0.134	0.107	0.134	-0.015	0.046	-0.003	0.434	0.424	0.764	0.584	0.291	-70.312
0.006	0.122	-0.114	0.203	-0.071	-0.085	-0.340	-0.710	-0.415	-0.325	-0.425	-0.176	0.056	-0.058	-0.219	0.319	0.357	-0.057	0.216	0.189	-0.033	0.136	0.081	0.407	0.281	0.581	0.445	0.137	-66.406
0.088	0.128	-0.189	0.194	-0.074	-0.124	-0.245	-0.640	-0.340	-0.260	-0.347	-0.162	0.097	-0.063	-0.173	0.376	0.445	-0.030	0.280	0.199	-0.072	0.195	0.147	0.368	0.147	0.396	0.323	0.035	-62.500
