FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.317	0.784	-1.161	0.669	0.388	0.555	-0.055	0.173	-0.233	-0.071	0.169	0.203	-0.187	-0.368	-1.071	0.113	0.242	-0.229	-0.153	0.292	0.334	0.098	-0.199	-0.115	-0.219	-0.650	-0.268	0.197	-199.219
-0.121	0.712	-0.666	0.652	0.561	0.621	0.132	0.024	-0.289	0.065	0.115	0.119	-0.024	-0.262	-0.669	0.242	0.007	-0.261	-0.303	0.385	0.466	-0.137	-0.410	-0.173	-0.322	-0.585	-0.247	0.109	-195.312
0.059	0.642	-0.229	0.634	0.723	0.674	0.307	-0.102	-0.329	0.192	0.072	0.046	0.127	-0.160	-0.326	0.363	-0.204	-0.298	-0.438	0.474	0.585	-0.353	-0.609	-0.221	-0.419	-0.520	-0.213	0.035	-191.406
0.206	0.576	0.109	0.614	0.862	0.701	0.456	-0.189	-0.341	0.299	0.051	-0.006	0.252	-0.068	-0.089	0.472	-0.371	-0.338	-0.542	0.555	0.679	-0.535	-0.779	-0.247	-0.504	-0.452	-0.157	-0.014	-187.500
0.305	0.514	0.320	0.593	0.967	0.693	0.564	-0.230	-0.321	0.376	0.058	-0.030	0.343	0.009	0.030	0.564	-0.480	-0.378	-0.606	0.624	0.741	-0.666	-0.907	-0.249	-0.571	-0.381	-0.075	-0.029	-183.594
0.347	0.453	0.400	0.567	1.028	0.646	0.620	-0.223	-0.269	0.417	0.094	-0.025	0.391	0.063	0.045	0.632	-0.533	-0.409	-0.627	0.674	0.762	-0.739	-0.981	-0.223	-0.613	-0.302	0.036	-0.005	-179.688
0.328	0.387	0.363	0.534	1.038	0.564	0.616	-0.175	-0.190	0.417	0.158	0.008	0.394	0.090	-0.006	0.671	-0.543	-0.422	-0.609	0.700	0.742	-0.750	-0.992	-0.173	-0.626	-0.214	0.168	0.055	-175.781
0.251	0.312	0.238	0.491	0.995	0.452	0.551	-0.101	-0.098	0.378	0.242	0.064	0.355	0.089	-0.074	0.677	-0.525	-0.410	-0.558	0.698	0.683	-0.699	-0.936	-0.105	-0.605	-0.117	0.314	0.149	-171.875
0.127	0.229	0.062	0.439	0.903	0.322	0.429	-0.019	-0.008	0.304	0.337	0.138	0.281	0.061	-0.124	0.651	-0.494	-0.368	-0.484	0.670	0.595	-0.595	-0.815	-0.025	-0.549	-0.009	0.460	0.267	-167.969
-0.029	0.149	-0.125	0.382	0.773	0.185	0.261	0.046	0.060	0.203	0.432	0.222	0.181	0.013	-0.134	0.600	-0.456	-0.297	-0.393	0.624	0.492	-0.450	-0.639	0.057	-0.460	0.104	0.591	0.397	-164.062
-0.193	0.085	-0.288	0.330	0.617	0.054	0.062	0.077	0.088	0.085	0.513	0.305	0.067	-0.048	-0.109	0.533	-0.412	-0.203	-0.290	0.570	0.391	-0.279	-0.423	0.133	-0.342	0.214	0.691	0.522	-160.156
-0.338	0.052	-0.400	0.293	0.455	-0.065	-0.149	0.060	0.063	-0.044	0.566	0.373	-0.049	-0.113	-0.067	0.464	-0.352	-0.098	-0.178	0.521	0.308	-0.099	-0.186	0.192	-0.205	0.308	0.742	0.624	-156.250
-0.435	0.065	-0.445	0.278	0.305	-0.164	-0.355	-0.008	-0.021	-0.176	0.579	0.410	-0.162	-0.173	-0.033	0.401	-0.272	0.004	-0.061	0.486	0.254	0.072	0.050	0.224	-0.063	0.373	0.731	0.680	-152.344
-0.457	0.127	-0.417	0.290	0.181	-0.243	-0.538	-0.118	-0.160	-0.307	0.541	0.403	-0.266	-0.224	-0.025	0.354	-0.171	0.091	0.056	0.471	0.231	0.220	0.264	0.221	0.070	0.395	0.647	0.673	-148.438
-0.391	0.232	-0.322	0.328	0.095	-0.298	-0.686	-0.249	-0.341	-0.434	0.448	0.341	-0.361	-0.263	-0.048	0.322	-0.056	0.151	0.165	0.471	0.236	0.333	0.438	0.179	0.180	0.367	0.492	0.593	-144.531
-0.234	0.361	-0.171	0.385	0.051	-0.328	-0.789	-0.378	-0.539	-0.552	0.304	0.221	-0.446	-0.291	-0.093	0.301	0.055	0.178	0.255	0.477	0.255	0.402	0.560	0.100	0.259	0.290	0.273	0.439	-140.625
-0.005	0.494	0.020	0.452	0.049	-0.329	-0.843	-0.477	-0.728	-0.655	0.121	0.050	-0.523	-0.311	-0.136	0.281	0.142	0.172	0.314	0.476	0.273	0.427	0.622	-0.007	0.299	0.171	0.013	0.224	-136.719
0.260	0.607	0.234	0.516	0.080	-0.300	-0.847	-0.525	-0.878	-0.737	-0.083	-0.154	-0.589	-0.325	-0.151	0.255	0.187	0.138	0.334	0.455	0.275	0.409	0.624	-0.131	0.302	0.029	-0.261	-0.027	-132.812
0.513	0.684	0.451	0.568	0.136	-0.236	-0.803	-0.508	-0.964	-0.788	-0.283	-0.364	-0.642	-0.335	-0.119	0.211	0.177	0.085	0.309	0.403	0.248	0.354	0.573	-0.255	0.271	-0.115	-0.513	-0.282	-128.906
0.703	0.715	0.649	0.601	0.203	-0.139	-0.715	-0.422	-0.969	-0.797	-0.452	-0.548	-0.675	-0.343	-0.032	0.145	0.112	0.024	0.243	0.313	0.184	0.271	0.477	-0.362	0.216	-0.236	-0.711	-0.501	-125.000
0.789	0.698	0.806	0.608	0.266	-0.013	-0.591	-0.275	-0.885	-0.757	-0.565	-0.673	-0.681	-0.348	0.096	0.052	0.001	-0.037	0.142	0.185	0.084	0.171	0.351	-0.437	0.147	-0.314	-0.828	-0.651	-121.094
0.747	0.639	0.902	0.586	0.311	0.131	-0.440	-0.079	-0.718	-0.663	-0.604	-0.711	-0.652	-0.348	0.237	-0.067	-0.139	-0.090	0.020	0.022	-0.047	0.063	0.209	-0.472	0.076	-0.335	-0.847	-0.706	-117.188
0.583	0.541	0.920	0.531	0.327	0.277	-0.270	0.146	-0.479	-0.516	-0.559	-0.647	-0.586	-0.342	0.351	-0.210	-0.291	-0.137	-0.109	-0.167	-0.199	-0.044	0.066	-0.463	0.013	-0.293	-0.765	-0.655	-113.281
0.328	0.408	0.853	0.441	0.306	0.409	-0.092	0.381	-0.190	-0.322	-0.429	-0.480	-0.482	-0.325	0.402	-0.373	-0.436	-0.179	-0.231	-0.372	-0.357	-0.141	-0.068	-0.414	-0.034	-0.194	-0.592	-0.501	-109.375
0.030	0.241	0.702	0.317	0.248	0.510	0.087	0.607	0.127	-0.093	-0.225	-0.222	-0.343	-0.295	0.366	-0.551	-0.565	-0.223	-0.337	-0.578	-0.508	-0.224	-0.183	-0.335	-0.061	-0.050	-0.354	-0.266	-105.469
