FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.744	0.603	-0.450	0.134	0.258	-0.008	-0.737	-1.001	-1.306	-0.755	-0.838	-0.952	0.343	0.334	0.648	0.644	0.368	1.376	0.523	0.580	0.500	0.767	0.864	0.633	0.556	0.456	0.297	-0.003	-199.219
-0.455	0.515	-0.290	0.115	0.154	-0.097	-0.886	-1.156	-1.433	-0.923	-0.955	-0.786	0.257	0.338	0.632	0.667	0.495	1.209	0.688	0.626	0.563	0.872	0.972	0.565	0.530	0.429	0.328	-0.067	-195.312
-0.171	0.452	-0.130	0.111	0.068	-0.162	-1.024	-1.290	-1.541	-1.080	-1.067	-0.640	0.173	0.342	0.627	0.694	0.616	1.056	0.839	0.673	0.625	0.965	1.064	0.486	0.471	0.368	0.340	-0.146	-191.406
0.097	0.430	0.027	0.134	0.017	-0.182	-1.136	-1.381	-1.611	-1.211	-1.165	-0.531	0.095	0.349	0.641	0.726	0.723	0.929	0.960	0.724	0.683	1.034	1.125	0.388	0.353	0.248	0.316	-0.249	-187.500
0.343	0.458	0.180	0.191	0.011	-0.148	-1.208	-1.412	-1.627	-1.303	-1.239	-0.467	0.026	0.361	0.673	0.761	0.808	0.832	1.042	0.779	0.738	1.074	1.142	0.268	0.163	0.052	0.246	-0.384	-183.594
0.555	0.534	0.327	0.285	0.055	-0.059	-1.227	-1.372	-1.580	-1.345	-1.283	-0.454	-0.029	0.383	0.715	0.798	0.868	0.763	1.077	0.837	0.789	1.080	1.109	0.131	-0.096	-0.218	0.128	-0.553	-179.688
0.725	0.645	0.461	0.410	0.145	0.075	-1.186	-1.259	-1.465	-1.331	-1.290	-0.487	-0.064	0.420	0.755	0.831	0.898	0.712	1.063	0.895	0.837	1.054	1.027	-0.015	-0.403	-0.547	-0.031	-0.748	-175.781
0.843	0.772	0.577	0.553	0.272	0.237	-1.080	-1.079	-1.286	-1.256	-1.255	-0.556	-0.076	0.474	0.778	0.851	0.897	0.667	1.004	0.949	0.880	1.000	0.903	-0.155	-0.727	-0.904	-0.213	-0.956	-171.875
0.902	0.889	0.661	0.695	0.420	0.404	-0.912	-0.844	-1.051	-1.122	-1.176	-0.642	-0.061	0.544	0.768	0.849	0.863	0.613	0.906	0.991	0.916	0.926	0.746	-0.275	-1.030	-1.250	-0.393	-1.157	-167.969
0.899	0.971	0.701	0.818	0.571	0.554	-0.693	-0.573	-0.774	-0.935	-1.052	-0.725	-0.019	0.625	0.715	0.815	0.796	0.537	0.776	1.013	0.940	0.839	0.569	-0.359	-1.273	-1.541	-0.542	-1.327	-164.062
0.833	0.999	0.686	0.903	0.707	0.668	-0.439	-0.288	-0.472	-0.704	-0.888	-0.786	0.048	0.708	0.615	0.740	0.698	0.434	0.624	1.006	0.946	0.745	0.387	-0.399	-1.425	-1.740	-0.634	-1.439	-160.156
0.710	0.964	0.608	0.937	0.810	0.733	-0.170	-0.012	-0.165	-0.446	-0.690	-0.806	0.132	0.781	0.470	0.621	0.571	0.304	0.459	0.963	0.927	0.647	0.209	-0.387	-1.465	-1.819	-0.649	-1.474	-156.250
0.542	0.865	0.467	0.911	0.870	0.746	0.094	0.232	0.130	-0.176	-0.467	-0.776	0.227	0.833	0.287	0.460	0.422	0.153	0.290	0.878	0.878	0.549	0.046	-0.326	-1.387	-1.766	-0.578	-1.417	-152.344
0.344	0.713	0.272	0.828	0.881	0.708	0.336	0.427	0.392	0.087	-0.231	-0.691	0.322	0.853	0.081	0.263	0.258	-0.008	0.125	0.754	0.796	0.450	-0.096	-0.224	-1.199	-1.585	-0.425	-1.266	-148.438
0.135	0.523	0.038	0.693	0.844	0.628	0.540	0.563	0.609	0.327	0.005	-0.556	0.408	0.835	-0.131	0.041	0.089	-0.166	-0.029	0.596	0.683	0.349	-0.214	-0.094	-0.924	-1.297	-0.202	-1.032	-144.531
-0.067	0.312	-0.216	0.519	0.766	0.519	0.699	0.637	0.771	0.529	0.229	-0.381	0.476	0.778	-0.330	-0.189	-0.074	-0.307	-0.166	0.415	0.544	0.244	-0.302	0.050	-0.590	-0.932	0.066	-0.736	-140.625
-0.247	0.096	-0.467	0.321	0.657	0.395	0.808	0.652	0.874	0.686	0.428	-0.181	0.519	0.686	-0.502	-0.412	-0.221	-0.423	-0.286	0.226	0.390	0.136	-0.359	0.190	-0.231	-0.526	0.353	-0.406	-136.719
-0.396	-0.110	-0.697	0.115	0.530	0.269	0.867	0.619	0.920	0.794	0.594	0.030	0.531	0.564	-0.633	-0.615	-0.342	-0.508	-0.385	0.043	0.232	0.026	-0.383	0.314	0.122	-0.117	0.630	-0.071	-132.812
-0.509	-0.295	-0.889	-0.082	0.397	0.151	0.876	0.548	0.912	0.852	0.719	0.233	0.509	0.423	-0.715	-0.783	-0.431	-0.558	-0.462	-0.121	0.082	-0.082	-0.374	0.411	0.442	0.261	0.874	0.237	-128.906
