FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.076	-1.173	-0.145	-0.336	-0.081	-0.113	0.309	0.352	0.036	-0.038	-0.943	-0.243	0.930	0.913	-0.576	-0.276	0.701	-1.535	1.121	-0.126	0.674	0.248	-0.720	-0.090	0.339	-0.058	-0.328	0.083	-199.219
0.077	-0.859	-0.111	-0.208	-0.033	-0.101	0.151	0.210	-0.241	-0.349	-1.152	-0.392	0.800	0.972	-0.215	-0.131	0.750	-1.322	0.965	-0.091	0.764	0.376	-0.532	-0.098	0.385	-0.105	-0.400	-0.032	-195.312
0.097	-0.551	-0.079	-0.079	0.002	-0.100	-0.011	0.054	-0.509	-0.647	-1.340	-0.522	0.664	1.009	0.113	0.022	0.802	-1.124	0.832	-0.045	0.830	0.496	-0.353	-0.108	0.414	-0.150	-0.462	-0.136	-191.406
0.145	-0.261	-0.051	0.051	0.021	-0.115	-0.179	-0.123	-0.757	-0.913	-1.486	-0.620	0.520	1.007	0.377	0.187	0.857	-0.952	0.737	0.020	0.856	0.598	-0.190	-0.120	0.416	-0.192	-0.504	-0.222	-187.500
0.224	-0.001	-0.032	0.181	0.023	-0.142	-0.347	-0.318	-0.968	-1.130	-1.570	-0.675	0.370	0.956	0.560	0.361	0.908	-0.813	0.686	0.106	0.834	0.676	-0.049	-0.133	0.382	-0.233	-0.527	-0.288	-183.594
0.328	0.216	-0.027	0.306	0.014	-0.176	-0.503	-0.523	-1.126	-1.280	-1.580	-0.678	0.219	0.855	0.655	0.535	0.951	-0.714	0.671	0.209	0.766	0.724	0.063	-0.148	0.310	-0.271	-0.534	-0.335	-179.688
0.438	0.380	-0.040	0.419	0.005	-0.205	-0.633	-0.718	-1.216	-1.350	-1.509	-0.631	0.079	0.715	0.668	0.695	0.976	-0.656	0.678	0.319	0.665	0.739	0.141	-0.161	0.205	-0.308	-0.532	-0.366	-175.781
0.537	0.483	-0.075	0.510	0.007	-0.215	-0.722	-0.882	-1.228	-1.337	-1.361	-0.539	-0.041	0.550	0.620	0.827	0.975	-0.640	0.684	0.426	0.549	0.719	0.184	-0.171	0.075	-0.343	-0.528	-0.388	-171.875
0.603	0.521	-0.133	0.574	0.032	-0.198	-0.758	-0.995	-1.160	-1.243	-1.149	-0.417	-0.131	0.380	0.536	0.916	0.940	-0.659	0.670	0.519	0.437	0.667	0.195	-0.177	-0.067	-0.374	-0.525	-0.407	-167.969
0.621	0.499	-0.213	0.604	0.083	-0.148	-0.733	-1.044	-1.019	-1.081	-0.895	-0.285	-0.185	0.225	0.443	0.955	0.868	-0.707	0.620	0.592	0.346	0.589	0.179	-0.175	-0.206	-0.399	-0.521	-0.425	-164.062
