FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.404	0.011	-0.563	0.263	-0.094	0.580	-0.087	-0.294	0.296	0.004	0.235	0.871	-0.077	0.030	-1.112	0.113	-0.914	-1.002	-0.795	-0.092	0.299	-0.347	-0.387	0.879	1.231	1.807	1.537	1.609	-199.219
-0.049	0.182	-0.408	0.261	-0.107	0.361	-0.183	-0.249	0.064	-0.164	0.115	0.539	-0.174	0.148	-0.710	0.335	-0.462	-0.703	-0.398	0.215	0.512	-0.067	-0.226	0.587	0.690	1.102	1.044	1.056	-195.312
0.299	0.347	-0.251	0.279	-0.101	0.176	-0.259	-0.220	-0.172	-0.320	-0.021	0.216	-0.255	0.266	-0.319	0.553	-0.028	-0.413	-0.017	0.506	0.712	0.203	-0.067	0.312	0.172	0.427	0.570	0.515	-191.406
0.625	0.494	-0.094	0.326	-0.060	0.049	-0.291	-0.210	-0.403	-0.445	-0.180	-0.079	-0.300	0.388	0.041	0.756	0.363	-0.148	0.326	0.764	0.891	0.448	0.085	0.071	-0.300	-0.185	0.138	0.004	-187.500
0.909	0.612	0.052	0.405	0.029	-0.004	-0.257	-0.212	-0.614	-0.520	-0.354	-0.326	-0.290	0.518	0.347	0.932	0.689	0.072	0.609	0.976	1.043	0.650	0.219	-0.123	-0.709	-0.709	-0.235	-0.458	-183.594
1.127	0.691	0.177	0.508	0.168	0.017	-0.142	-0.212	-0.779	-0.526	-0.527	-0.508	-0.212	0.656	0.578	1.063	0.931	0.231	0.816	1.132	1.165	0.796	0.322	-0.262	-1.041	-1.129	-0.531	-0.856	-179.688
1.261	0.723	0.265	0.619	0.351	0.099	0.056	-0.192	-0.873	-0.449	-0.673	-0.613	-0.063	0.801	0.717	1.137	1.078	0.317	0.936	1.228	1.254	0.872	0.382	-0.342	-1.293	-1.436	-0.740	-1.177	-175.781
1.296	0.707	0.304	0.718	0.560	0.220	0.326	-0.135	-0.872	-0.287	-0.767	-0.634	0.151	0.949	0.758	1.143	1.130	0.326	0.967	1.265	1.312	0.879	0.396	-0.367	-1.462	-1.632	-0.860	-1.409	-171.875
1.230	0.640	0.284	0.782	0.766	0.348	0.642	-0.030	-0.768	-0.049	-0.792	-0.575	0.414	1.094	0.701	1.078	1.095	0.261	0.918	1.249	1.342	0.825	0.365	-0.342	-1.545	-1.720	-0.894	-1.548	-167.969
1.071	0.529	0.203	0.790	0.935	0.448	0.966	0.121	-0.567	0.239	-0.743	-0.445	0.697	1.224	0.560	0.949	0.992	0.138	0.807	1.191	1.347	0.729	0.302	-0.274	-1.540	-1.709	-0.853	-1.591	-164.062
