FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
3.213	-0.759	2.210	0.841	1.132	0.022	0.900	1.670	1.830	0.214	-1.031	-2.398	-0.210	0.635	0.884	0.405	0.277	-0.265	0.826	0.674	0.579	-0.765	-1.482	-2.991	-1.071	-0.348	-2.998	-0.284	-199.219
2.546	-0.260	2.090	0.796	1.080	0.090	0.919	1.486	0.998	0.212	-1.056	-2.193	0.126	0.833	0.709	0.439	0.119	-0.262	0.317	0.632	0.561	-0.516	-0.900	-2.166	-1.517	-0.967	-2.320	-0.689	-195.312
1.974	0.200	1.984	0.753	1.022	0.171	0.913	1.277	0.250	0.191	-1.071	-2.002	0.412	0.998	0.564	0.472	-0.012	-0.253	-0.120	0.595	0.536	-0.278	-0.375	-1.449	-1.914	-1.509	-1.739	-1.052	-191.406
1.540	0.587	1.878	0.719	0.956	0.264	0.869	1.036	-0.352	0.140	-1.066	-1.829	0.611	1.103	0.462	0.507	-0.096	-0.231	-0.433	0.564	0.496	-0.062	0.050	-0.921	-2.219	-1.915	-1.334	-1.333	-187.500
1.265	0.886	1.759	0.703	0.884	0.371	0.784	0.775	-0.772	0.057	-1.038	-1.683	0.700	1.136	0.411	0.545	-0.117	-0.195	-0.585	0.544	0.443	0.129	0.347	-0.625	-2.417	-2.173	-1.150	-1.518	-183.594
1.146	1.092	1.615	0.711	0.814	0.488	0.671	0.525	-1.006	-0.051	-0.990	-1.574	0.675	1.095	0.412	0.592	-0.068	-0.145	-0.565	0.538	0.380	0.293	0.505	-0.560	-2.516	-2.315	-1.196	-1.615	-179.688
1.160	1.214	1.440	0.743	0.753	0.606	0.550	0.327	-1.075	-0.165	-0.927	-1.506	0.549	0.989	0.461	0.652	0.050	-0.084	-0.388	0.548	0.314	0.433	0.535	-0.684	-2.546	-2.403	-1.438	-1.648	-175.781
1.266	1.263	1.235	0.790	0.706	0.710	0.446	0.222	-1.011	-0.263	-0.849	-1.471	0.351	0.838	0.545	0.722	0.222	-0.018	-0.092	0.569	0.252	0.551	0.462	-0.924	-2.539	-2.494	-1.803	-1.644	-171.875
1.412	1.246	1.007	0.834	0.668	0.778	0.379	0.234	-0.849	-0.319	-0.747	-1.445	0.120	0.665	0.646	0.789	0.422	0.048	0.269	0.589	0.195	0.645	0.322	-1.190	-2.512	-2.617	-2.193	-1.614	-167.969
1.537	1.167	0.766	0.851	0.628	0.790	0.360	0.365	-0.620	-0.312	-0.609	-1.392	-0.100	0.489	0.737	0.832	0.618	0.108	0.635	0.588	0.138	0.714	0.151	-1.395	-2.467	-2.759	-2.498	-1.555	-164.062
