FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.552	0.350	0.939	-0.423	-0.095	0.368	0.141	0.959	1.118	0.075	0.602	0.147	-0.306	-0.484	0.793	-0.725	-0.997	0.142	-1.394	-0.475	-0.620	-0.941	-0.264	-0.825	-0.565	-0.844	-0.554	-0.641	-199.219
0.781	0.420	0.930	-0.167	-0.021	0.358	0.035	0.623	0.676	-0.097	0.267	-0.085	-0.271	-0.297	0.661	-0.309	-0.614	0.075	-0.933	-0.071	-0.272	-0.649	-0.239	-0.784	-0.601	-0.896	-0.654	-0.691	-195.312
0.984	0.484	0.911	0.066	0.047	0.342	-0.061	0.305	0.262	-0.255	-0.041	-0.295	-0.232	-0.116	0.550	0.080	-0.251	0.020	-0.506	0.301	0.055	-0.380	-0.220	-0.743	-0.635	-0.946	-0.746	-0.734	-191.406
1.143	0.541	0.877	0.256	0.102	0.320	-0.142	0.019	-0.103	-0.387	-0.301	-0.467	-0.186	0.050	0.479	0.418	0.071	-0.009	-0.142	0.618	0.341	-0.154	-0.207	-0.701	-0.666	-0.996	-0.821	-0.771	-187.500
1.240	0.591	0.829	0.394	0.142	0.290	-0.203	-0.222	-0.402	-0.486	-0.499	-0.592	-0.136	0.194	0.454	0.687	0.334	-0.005	0.141	0.859	0.568	0.018	-0.200	-0.657	-0.692	-1.043	-0.876	-0.797	-183.594
1.268	0.631	0.769	0.474	0.162	0.254	-0.244	-0.407	-0.623	-0.549	-0.628	-0.664	-0.084	0.310	0.474	0.873	0.528	0.030	0.333	1.012	0.726	0.134	-0.198	-0.608	-0.708	-1.082	-0.906	-0.809	-179.688
1.226	0.662	0.704	0.498	0.161	0.215	-0.267	-0.532	-0.764	-0.578	-0.691	-0.689	-0.037	0.392	0.528	0.974	0.648	0.091	0.441	1.075	0.808	0.199	-0.195	-0.552	-0.710	-1.105	-0.911	-0.805	-175.781
1.122	0.684	0.640	0.476	0.142	0.176	-0.278	-0.597	-0.830	-0.579	-0.699	-0.679	-0.004	0.437	0.602	0.994	0.701	0.169	0.480	1.057	0.819	0.226	-0.187	-0.488	-0.698	-1.109	-0.894	-0.785	-171.875
0.976	0.698	0.583	0.424	0.110	0.143	-0.284	-0.609	-0.835	-0.565	-0.670	-0.651	0.009	0.446	0.680	0.948	0.700	0.255	0.474	0.977	0.771	0.234	-0.168	-0.418	-0.669	-1.090	-0.862	-0.755	-167.969
0.811	0.707	0.537	0.358	0.075	0.121	-0.289	-0.581	-0.797	-0.547	-0.626	-0.626	-0.004	0.426	0.747	0.860	0.661	0.344	0.446	0.861	0.686	0.239	-0.132	-0.346	-0.626	-1.054	-0.825	-0.727	-164.062
0.651	0.712	0.503	0.295	0.048	0.115	-0.298	-0.531	-0.740	-0.538	-0.588	-0.622	-0.045	0.386	0.793	0.754	0.605	0.428	0.419	0.737	0.587	0.254	-0.078	-0.276	-0.574	-1.003	-0.791	-0.708	-160.156
0.515	0.712	0.478	0.247	0.040	0.127	-0.311	-0.473	-0.681	-0.547	-0.571	-0.650	-0.109	0.337	0.807	0.653	0.547	0.504	0.408	0.630	0.498	0.288	-0.005	-0.213	-0.517	-0.945	-0.766	-0.705	-156.250
