FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.078	0.541	-2.364	0.640	0.925	-0.896	0.144	-0.855	-1.402	-0.598	-1.025	-0.642	0.719	1.133	0.032	0.839	0.283	0.543	0.801	1.268	1.475	1.249	0.453	0.639	-0.176	-0.443	-0.144	-0.814	-199.219
1.029	0.569	-1.987	0.675	0.844	-0.518	-0.090	-0.915	-1.563	-0.557	-1.017	-0.624	0.604	1.022	0.223	0.849	0.284	0.438	0.785	1.201	1.350	1.250	0.527	0.630	-0.202	-0.479	-0.109	-0.762	-195.312
0.978	0.584	-1.631	0.698	0.756	-0.184	-0.319	-0.968	-1.694	-0.520	-1.004	-0.591	0.491	0.907	0.399	0.852	0.296	0.360	0.772	1.127	1.223	1.241	0.595	0.622	-0.224	-0.507	-0.074	-0.699	-191.406
0.916	0.577	-1.315	0.702	0.658	0.071	-0.536	-1.003	-1.764	-0.486	-0.977	-0.531	0.383	0.784	0.542	0.840	0.320	0.322	0.760	1.040	1.095	1.211	0.647	0.614	-0.236	-0.520	-0.041	-0.615	-187.500
0.839	0.540	-1.053	0.679	0.548	0.228	-0.728	-1.009	-1.751	-0.450	-0.931	-0.440	0.284	0.654	0.644	0.810	0.356	0.326	0.747	0.937	0.964	1.154	0.676	0.605	-0.237	-0.512	-0.010	-0.509	-183.594
0.743	0.471	-0.851	0.629	0.432	0.287	-0.884	-0.976	-1.646	-0.402	-0.859	-0.322	0.198	0.520	0.696	0.758	0.395	0.360	0.730	0.819	0.830	1.070	0.681	0.593	-0.225	-0.481	0.017	-0.385	-179.688
0.630	0.371	-0.712	0.551	0.314	0.260	-0.991	-0.899	-1.451	-0.334	-0.758	-0.184	0.132	0.388	0.698	0.685	0.427	0.402	0.705	0.690	0.697	0.960	0.663	0.578	-0.206	-0.430	0.040	-0.253	-175.781
0.503	0.248	-0.629	0.451	0.202	0.172	-1.036	-0.776	-1.180	-0.235	-0.626	-0.042	0.090	0.268	0.652	0.597	0.436	0.424	0.668	0.556	0.568	0.835	0.629	0.559	-0.182	-0.362	0.059	-0.126	-171.875
0.369	0.115	-0.590	0.341	0.104	0.054	-1.012	-0.610	-0.856	-0.102	-0.465	0.090	0.077	0.168	0.563	0.500	0.409	0.402	0.615	0.429	0.447	0.703	0.584	0.534	-0.162	-0.287	0.071	-0.017	-167.969
0.237	-0.013	-0.578	0.233	0.026	-0.065	-0.918	-0.412	-0.508	0.062	-0.282	0.198	0.094	0.095	0.442	0.404	0.339	0.317	0.547	0.319	0.342	0.574	0.533	0.503	-0.152	-0.215	0.076	0.060	-164.062
0.119	-0.119	-0.578	0.142	-0.026	-0.158	-0.761	-0.196	-0.169	0.247	-0.089	0.272	0.139	0.052	0.303	0.319	0.227	0.171	0.465	0.235	0.259	0.456	0.478	0.463	-0.158	-0.158	0.071	0.096	-160.156
0.024	-0.186	-0.572	0.082	-0.050	-0.210	-0.558	0.019	0.131	0.437	0.098	0.305	0.202	0.039	0.162	0.258	0.089	-0.020	0.376	0.187	0.203	0.357	0.423	0.410	-0.186	-0.129	0.049	0.088	-156.250
-0.038	-0.204	-0.548	0.061	-0.047	-0.215	-0.334	0.213	0.370	0.609	0.262	0.296	0.273	0.050	0.036	0.229	-0.052	-0.221	0.292	0.178	0.176	0.281	0.369	0.342	-0.236	-0.134	0.007	0.033	-152.344
