FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.041	0.170	1.011	1.743	2.014	2.988	0.252	-0.167	-0.708	-0.799	-1.512	-1.694	0.059	1.113	0.958	0.591	0.148	0.002	-0.289	0.371	1.148	1.191	0.011	-0.300	-1.269	-0.878	-1.598	-1.670	-199.219
0.947	0.152	0.988	1.430	1.565	2.142	-0.016	-0.252	-0.700	-0.924	-1.338	-1.550	-0.101	0.754	0.917	0.630	0.191	0.210	-0.388	0.245	0.939	1.000	0.092	-0.309	-0.923	-0.604	-1.441	-1.483	-195.312
0.838	0.119	0.951	1.125	1.133	1.339	-0.265	-0.342	-0.684	-1.029	-1.163	-1.404	-0.242	0.424	0.861	0.664	0.242	0.398	-0.456	0.132	0.747	0.831	0.175	-0.309	-0.589	-0.342	-1.280	-1.295	-191.406
0.704	0.067	0.885	0.841	0.739	0.618	-0.475	-0.441	-0.654	-1.092	-0.986	-1.253	-0.344	0.154	0.779	0.687	0.299	0.546	-0.475	0.046	0.587	0.697	0.257	-0.294	-0.281	-0.102	-1.114	-1.100	-187.500
0.539	-0.009	0.782	0.588	0.399	0.010	-0.632	-0.548	-0.608	-1.100	-0.810	-1.093	-0.391	-0.036	0.666	0.695	0.358	0.634	-0.435	-0.003	0.471	0.607	0.333	-0.255	-0.005	0.112	-0.940	-0.892	-183.594
0.341	-0.107	0.634	0.372	0.127	-0.471	-0.725	-0.661	-0.551	-1.045	-0.636	-0.921	-0.373	-0.130	0.520	0.687	0.412	0.644	-0.341	-0.007	0.408	0.567	0.397	-0.184	0.236	0.303	-0.754	-0.665	-179.688
0.117	-0.221	0.443	0.198	-0.069	-0.821	-0.745	-0.774	-0.489	-0.928	-0.468	-0.735	-0.286	-0.128	0.351	0.661	0.450	0.566	-0.210	0.031	0.401	0.571	0.442	-0.078	0.441	0.474	-0.554	-0.415	-175.781
-0.120	-0.341	0.220	0.070	-0.185	-1.043	-0.691	-0.878	-0.429	-0.756	-0.309	-0.533	-0.135	-0.037	0.170	0.618	0.459	0.397	-0.070	0.107	0.444	0.611	0.457	0.062	0.608	0.628	-0.344	-0.141	-171.875
-0.352	-0.453	-0.013	-0.010	-0.219	-1.149	-0.565	-0.962	-0.376	-0.537	-0.159	-0.316	0.065	0.122	-0.009	0.557	0.428	0.147	0.047	0.208	0.526	0.668	0.436	0.226	0.734	0.766	-0.129	0.151	-167.969
-0.556	-0.543	-0.232	-0.041	-0.178	-1.158	-0.373	-1.014	-0.329	-0.284	-0.021	-0.089	0.296	0.325	-0.169	0.480	0.353	-0.162	0.114	0.318	0.630	0.721	0.372	0.397	0.812	0.883	0.078	0.445	-164.062
-0.712	-0.596	-0.410	-0.029	-0.072	-1.092	-0.126	-1.022	-0.279	-0.009	0.109	0.143	0.532	0.543	-0.298	0.390	0.237	-0.497	0.111	0.423	0.737	0.751	0.265	0.554	0.833	0.968	0.263	0.719	-160.156
-0.806	-0.607	-0.531	0.018	0.081	-0.973	0.161	-0.973	-0.217	0.276	0.232	0.371	0.750	0.747	-0.386	0.295	0.095	-0.817	0.040	0.509	0.831	0.744	0.124	0.675	0.785	1.005	0.409	0.945	-156.250
-0.829	-0.574	-0.585	0.087	0.259	-0.824	0.469	-0.862	-0.132	0.555	0.351	0.582	0.928	0.914	-0.428	0.201	-0.052	-1.081	-0.082	0.569	0.900	0.700	-0.039	0.740	0.660	0.976	0.502	1.093	-152.344
-0.783	-0.506	-0.573	0.160	0.437	-0.662	0.776	-0.689	-0.018	0.813	0.463	0.762	1.047	1.026	-0.422	0.119	-0.176	-1.251	-0.226	0.600	0.935	0.626	-0.200	0.737	0.457	0.863	0.530	1.139	-148.438
-0.676	-0.412	-0.503	0.221	0.589	-0.502	1.058	-0.463	0.121	1.028	0.564	0.893	1.095	1.072	-0.367	0.057	-0.250	-1.299	-0.355	0.602	0.934	0.543	-0.336	0.664	0.185	0.656	0.488	1.067	-144.531
-0.518	-0.309	-0.386	0.254	0.694	-0.349	1.287	-0.204	0.272	1.182	0.645	0.957	1.068	1.048	-0.266	0.021	-0.253	-1.212	-0.436	0.580	0.897	0.474	-0.421	0.530	-0.138	0.354	0.375	0.871	-140.625
-0.323	-0.206	-0.231	0.253	0.737	-0.207	1.439	0.065	0.415	1.254	0.690	0.943	0.965	0.955	-0.122	0.011	-0.178	-0.992	-0.449	0.537	0.826	0.440	-0.436	0.350	-0.481	-0.027	0.198	0.564	-136.719
