FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.504	1.190	0.511	0.878	0.865	-0.103	0.408	0.056	-0.476	-0.441	-0.562	-0.340	0.169	0.808	0.650	1.056	0.182	0.026	0.502	0.838	1.115	-0.209	0.416	-0.278	0.083	-0.336	-0.552	-0.359	-199.219
1.206	0.778	0.279	0.583	0.623	-0.124	0.345	0.038	-0.233	-0.176	-0.333	-0.182	0.221	0.635	0.511	0.760	0.191	-0.096	0.435	0.532	0.838	-0.189	0.490	-0.035	0.150	-0.254	-0.338	-0.244	-195.312
0.939	0.412	0.082	0.317	0.384	-0.155	0.253	-0.006	-0.061	0.020	-0.154	-0.046	0.266	0.485	0.403	0.518	0.221	-0.171	0.409	0.282	0.602	-0.141	0.565	0.179	0.181	-0.209	-0.158	-0.148	-191.406
0.730	0.135	-0.048	0.109	0.159	-0.198	0.115	-0.093	-0.009	0.098	-0.060	0.056	0.306	0.380	0.345	0.366	0.285	-0.173	0.447	0.127	0.436	-0.046	0.638	0.343	0.148	-0.224	-0.036	-0.084	-187.500
0.597	-0.026	-0.101	-0.025	-0.048	-0.255	-0.074	-0.233	-0.103	0.035	-0.069	0.115	0.345	0.335	0.350	0.327	0.388	-0.094	0.560	0.087	0.361	0.103	0.704	0.450	0.045	-0.305	0.021	-0.056	-183.594
0.542	-0.066	-0.081	-0.085	-0.236	-0.330	-0.311	-0.424	-0.338	-0.167	-0.178	0.133	0.388	0.357	0.416	0.399	0.524	0.053	0.738	0.161	0.382	0.302	0.757	0.504	-0.116	-0.435	0.023	-0.059	-179.688
0.555	0.003	-0.013	-0.084	-0.403	-0.422	-0.575	-0.652	-0.680	-0.472	-0.361	0.118	0.442	0.444	0.525	0.559	0.677	0.237	0.956	0.322	0.487	0.537	0.790	0.522	-0.306	-0.582	-0.009	-0.081	-175.781
0.613	0.150	0.077	-0.046	-0.548	-0.527	-0.835	-0.892	-1.068	-0.826	-0.579	0.085	0.513	0.585	0.653	0.766	0.819	0.413	1.175	0.529	0.651	0.783	0.798	0.526	-0.486	-0.705	-0.044	-0.104	-171.875
0.690	0.338	0.161	0.005	-0.666	-0.631	-1.056	-1.108	-1.429	-1.161	-0.786	0.048	0.606	0.762	0.765	0.970	0.920	0.534	1.351	0.733	0.840	1.009	0.780	0.540	-0.622	-0.772	-0.059	-0.117	-167.969
0.756	0.526	0.221	0.048	-0.745	-0.712	-1.197	-1.261	-1.692	-1.412	-0.943	0.019	0.719	0.949	0.830	1.123	0.950	0.562	1.446	0.887	1.016	1.187	0.736	0.576	-0.689	-0.764	-0.039	-0.112	-164.062
0.790	0.682	0.252	0.071	-0.772	-0.748	-1.228	-1.317	-1.803	-1.531	-1.020	0.004	0.848	1.123	0.826	1.192	0.893	0.475	1.434	0.958	1.147	1.292	0.669	0.641	-0.680	-0.685	0.014	-0.091	-160.156
0.778	0.781	0.258	0.071	-0.736	-0.716	-1.132	-1.253	-1.735	-1.496	-1.009	0.001	0.981	1.264	0.744	1.159	0.746	0.271	1.307	0.933	1.213	1.312	0.585	0.724	-0.607	-0.559	0.084	-0.067	-156.250
0.717	0.815	0.249	0.051	-0.630	-0.604	-0.911	-1.064	-1.492	-1.311	-0.917	0.001	1.100	1.358	0.589	1.030	0.527	-0.028	1.081	0.819	1.207	1.249	0.489	0.809	-0.493	-0.419	0.144	-0.056	-152.344
0.615	0.782	0.233	0.019	-0.462	-0.417	-0.588	-0.761	-1.109	-1.009	-0.769	-0.006	1.187	1.397	0.382	0.828	0.268	-0.384	0.789	0.640	1.136	1.116	0.389	0.875	-0.366	-0.302	0.169	-0.072	-148.438
0.484	0.688	0.212	-0.022	-0.251	-0.175	-0.201	-0.376	-0.640	-0.639	-0.594	-0.028	1.225	1.379	0.151	0.587	0.006	-0.747	0.474	0.428	1.014	0.937	0.290	0.905	-0.251	-0.229	0.142	-0.125	-144.531
0.338	0.544	0.183	-0.072	-0.032	0.086	0.197	0.050	-0.148	-0.256	-0.420	-0.069	1.198	1.305	-0.076	0.341	-0.226	-1.066	0.178	0.215	0.861	0.738	0.200	0.887	-0.157	-0.206	0.062	-0.212	-140.625
0.188	0.362	0.134	-0.137	0.155	0.323	0.557	0.471	0.310	0.093	-0.267	-0.125	1.099	1.176	-0.276	0.118	-0.408	-1.298	-0.067	0.024	0.689	0.543	0.120	0.820	-0.082	-0.217	-0.055	-0.315	-136.719
0.040	0.156	0.055	-0.222	0.272	0.493	0.834	0.846	0.691	0.374	-0.140	-0.181	0.930	0.993	-0.434	-0.066	-0.533	-1.416	-0.244	-0.134	0.507	0.364	0.050	0.710	-0.012	-0.231	-0.180	-0.410	-132.812
-0.108	-0.060	-0.062	-0.330	0.295	0.568	1.001	1.145	0.975	0.576	-0.033	-0.219	0.699	0.759	-0.548	-0.207	-0.608	-1.414	-0.353	-0.260	0.316	0.207	-0.011	0.571	0.072	-0.211	-0.276	-0.462	-128.906
-0.260	-0.270	-0.215	-0.458	0.212	0.536	1.050	1.350	1.161	0.702	0.070	-0.217	0.424	0.481	-0.625	-0.311	-0.648	-1.305	-0.410	-0.364	0.117	0.069	-0.067	0.417	0.185	-0.127	-0.313	-0.444	-125.000
-0.420	-0.455	-0.393	-0.593	0.038	0.408	0.991	1.461	1.263	0.770	0.190	-0.159	0.126	0.170	-0.674	-0.387	-0.670	-1.118	-0.433	-0.455	-0.094	-0.059	-0.124	0.262	0.336	0.036	-0.271	-0.337	-121.094
-0.589	-0.598	-0.574	-0.718	-0.196	0.213	0.845	1.487	1.302	0.799	0.338	-0.037	-0.169	-0.160	-0.708	-0.446	-0.684	-0.888	-0.444	-0.541	-0.311	-0.186	-0.183	0.115	0.518	0.272	-0.149	-0.137	-117.188
-0.760	-0.685	-0.730	-0.812	-0.448	-0.007	0.641	1.442	1.295	0.806	0.517	0.145	-0.437	-0.485	-0.733	-0.493	-0.695	-0.654	-0.458	-0.621	-0.525	-0.317	-0.247	-0.019	0.714	0.554	0.036	0.137	-113.281
-0.919	-0.707	-0.833	-0.855	-0.670	-0.208	0.408	1.344	1.250	0.796	0.714	0.368	-0.659	-0.784	-0.751	-0.528	-0.698	-0.447	-0.482	-0.688	-0.721	-0.456	-0.316	-0.138	0.897	0.843	0.253	0.454	-109.375
-1.049	-0.661	-0.860	-0.833	-0.823	-0.351	0.171	1.202	1.168	0.766	0.904	0.604	-0.821	-1.032	-0.762	-0.547	-0.687	-0.288	-0.517	-0.732	-0.881	-0.598	-0.391	-0.239	1.039	1.092	0.466	0.770	-105.469
-1.132	-0.557	-0.800	-0.744	-0.882	-0.415	-0.055	1.023	1.036	0.704	1.054	0.819	-0.915	-1.212	-0.759	-0.545	-0.658	-0.181	-0.557	-0.739	-0.988	-0.736	-0.471	-0.321	1.118	1.265	0.639	1.042	-101.562
-1.157	-0.412	-0.658	-0.596	-0.843	-0.395	-0.260	0.808	0.844	0.599	1.133	0.983	-0.943	-1.313	-0.737	-0.519	-0.611	-0.121	-0.595	-0.701	-1.029	-0.859	-0.553	-0.379	1.119	1.340	0.752	1.234	-97.656
-1.117	-0.250	-0.452	-0.408	-0.718	-0.307	-0.440	0.556	0.586	0.446	1.121	1.073	-0.915	-1.333	-0.691	-0.469	-0.551	-0.091	-0.623	-0.617	-1.001	-0.955	-0.631	-0.408	1.044	1.314	0.796	1.328	-93.750
-1.015	-0.097	-0.210	-0.204	-0.535	-0.180	-0.594	0.268	0.269	0.248	1.012	1.079	-0.844	-1.278	-0.621	-0.397	-0.484	-0.071	-0.631	-0.492	-0.910	-1.009	-0.697	-0.403	0.905	1.203	0.778	1.319	-89.844
-0.860	0.029	0.035	-0.006	-0.326	-0.046	-0.718	-0.046	-0.083	0.025	0.819	1.004	-0.746	-1.160	-0.525	-0.312	-0.416	-0.044	-0.614	-0.337	-0.766	-1.013	-0.740	-0.363	0.722	1.036	0.712	1.220	-85.938
-0.664	0.114	0.255	0.167	-0.123	0.065	-0.806	-0.368	-0.433	-0.197	0.570	0.860	-0.635	-0.996	-0.407	-0.221	-0.351	0.003	-0.569	-0.170	-0.589	-0.962	-0.753	-0.292	0.517	0.842	0.618	1.052	-82.031
-0.442	0.159	0.428	0.304	0.055	0.131	-0.850	-0.674	-0.734	-0.384	0.304	0.669	-0.521	-0.803	-0.272	-0.134	-0.286	0.072	-0.494	-0.007	-0.399	-0.857	-0.732	-0.201	0.307	0.647	0.509	0.838	-78.125
-0.214	0.170	0.544	0.402	0.195	0.144	-0.837	-0.934	-0.942	-0.503	0.058	0.450	-0.409	-0.596	-0.125	-0.061	-0.216	0.160	-0.396	0.135	-0.214	-0.706	-0.676	-0.107	0.105	0.464	0.395	0.600	-74.219
0.001	0.159	0.603	0.463	0.298	0.110	-0.760	-1.121	-1.025	-0.533	-0.136	0.223	-0.299	-0.388	0.024	-0.009	-0.136	0.258	-0.283	0.242	-0.052	-0.523	-0.592	-0.025	-0.082	0.302	0.279	0.356	-70.312
0.178	0.138	0.610	0.495	0.373	0.041	-0.613	-1.213	-0.968	-0.466	-0.258	0.004	-0.190	-0.190	0.163	0.015	-0.041	0.354	-0.166	0.308	0.077	-0.327	-0.488	0.029	-0.249	0.161	0.161	0.119	-66.406
0.297	0.118	0.575	0.505	0.430	-0.042	-0.402	-1.202	-0.781	-0.311	-0.305	-0.194	-0.082	-0.013	0.279	0.010	0.068	0.434	-0.062	0.329	0.163	-0.138	-0.377	0.044	-0.391	0.036	0.040	-0.100	-62.500
0.341	0.101	0.510	0.500	0.480	-0.117	-0.144	-1.088	-0.493	-0.094	-0.286	-0.362	0.024	0.136	0.358	-0.024	0.181	0.487	0.017	0.309	0.205	0.024	-0.271	0.017	-0.504	-0.072	-0.082	-0.294	-58.594
0.303	0.088	0.423	0.486	0.531	-0.165	0.137	-0.888	-0.149	0.151	-0.220	-0.496	0.120	0.245	0.390	-0.085	0.285	0.505	0.057	0.257	0.203	0.138	-0.181	-0.050	-0.580	-0.165	-0.200	-0.456	-54.688
0.191	0.071	0.322	0.464	0.584	-0.171	0.411	-0.626	0.201	0.385	-0.129	-0.590	0.194	0.305	0.371	-0.166	0.362	0.489	0.051	0.184	0.160	0.192	-0.119	-0.150	-0.614	-0.242	-0.305	-0.581	-50.781
0.026	0.044	0.213	0.435	0.634	-0.128	0.647	-0.333	0.508	0.576	-0.037	-0.643	0.233	0.310	0.304	-0.258	0.394	0.446	-0.005	0.101	0.080	0.179	-0.087	-0.271	-0.606	-0.300	-0.391	-0.664	-46.875
-0.163	-0.001	0.103	0.397	0.674	-0.038	0.821	-0.040	0.737	0.700	0.043	-0.657	0.226	0.256	0.200	-0.353	0.372	0.391	-0.104	0.016	-0.029	0.105	-0.086	-0.402	-0.559	-0.340	-0.449	-0.704	-42.969
-0.341	-0.069	0.002	0.347	0.695	0.091	0.918	0.224	0.866	0.751	0.101	-0.634	0.165	0.145	0.075	-0.444	0.293	0.342	-0.236	-0.064	-0.160	-0.013	-0.107	-0.529	-0.483	-0.362	-0.477	-0.701	-39.062
-0.480	-0.158	-0.084	0.288	0.690	0.245	0.936	0.434	0.894	0.732	0.136	-0.583	0.049	-0.014	-0.049	-0.522	0.168	0.318	-0.381	-0.136	-0.304	-0.151	-0.137	-0.640	-0.392	-0.371	-0.475	-0.659	-35.156
-0.558	-0.262	-0.144	0.222	0.659	0.408	0.885	0.579	0.834	0.661	0.153	-0.514	-0.112	-0.206	-0.152	-0.581	0.020	0.334	-0.514	-0.199	-0.452	-0.277	-0.160	-0.727	-0.304	-0.369	-0.449	-0.586	-31.250
-0.568	-0.368	-0.173	0.157	0.606	0.565	0.781	0.652	0.711	0.555	0.157	-0.441	-0.304	-0.414	-0.217	-0.617	-0.118	0.397	-0.612	-0.251	-0.592	-0.362	-0.161	-0.786	-0.232	-0.362	-0.407	-0.492	-27.344
-0.514	-0.462	-0.167	0.105	0.538	0.701	0.646	0.659	0.552	0.433	0.154	-0.376	-0.509	-0.616	-0.233	-0.623	-0.211	0.504	-0.654	-0.291	-0.714	-0.386	-0.132	-0.816	-0.187	-0.355	-0.361	-0.391	-23.438
-0.405	-0.527	-0.126	0.074	0.467	0.805	0.499	0.612	0.383	0.305	0.143	-0.332	-0.708	-0.795	-0.194	-0.598	-0.230	0.646	-0.626	-0.314	-0.811	-0.340	-0.072	-0.823	-0.173	-0.351	-0.322	-0.295	-19.531
-0.258	-0.553	-0.054	0.072	0.399	0.871	0.350	0.525	0.221	0.173	0.121	-0.318	-0.885	-0.936	-0.103	-0.539	-0.155	0.808	-0.525	-0.319	-0.875	-0.229	0.013	-0.815	-0.185	-0.353	-0.301	-0.218	-15.625
-0.085	-0.536	0.039	0.096	0.337	0.893	0.204	0.413	0.074	0.031	0.081	-0.338	-1.029	-1.035	0.031	-0.451	0.017	0.978	-0.360	-0.304	-0.905	-0.072	0.110	-0.806	-0.213	-0.361	-0.303	-0.167	-11.719
0.102	-0.482	0.142	0.139	0.273	0.866	0.055	0.289	-0.058	-0.130	0.017	-0.392	-1.136	-1.093	0.197	-0.339	0.271	1.144	-0.149	-0.272	-0.906	0.107	0.204	-0.804	-0.243	-0.371	-0.331	-0.147	-7.812
0.294	-0.405	0.242	0.181	0.196	0.787	-0.105	0.164	-0.177	-0.319	-0.075	-0.474	-1.207	-1.116	0.377	-0.214	0.577	1.302	0.083	-0.229	-0.886	0.280	0.284	-0.817	-0.260	-0.382	-0.382	-0.157	-3.906
0.481	-0.322	0.327	0.202	0.089	0.656	-0.280	0.044	-0.285	-0.536	-0.193	-0.578	-1.246	-1.116	0.556	-0.089	0.901	1.451	0.310	-0.185	-0.858	0.421	0.343	-0.846	-0.254	-0.389	-0.450	-0.195	0.000
0.652	-0.254	0.388	0.184	-0.056	0.477	-0.469	-0.064	-0.381	-0.771	-0.327	-0.691	-1.256	-1.102	0.717	0.022	1.203	1.594	0.506	-0.148	-0.834	0.515	0.379	-0.886	-0.219	-0.390	-0.525	-0.254	3.906
