FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.961	1.430	0.507	1.552	0.329	0.792	-0.082	-0.236	-0.310	0.494	-0.755	-1.163	0.238	0.507	0.905	0.339	0.216	0.421	-0.260	0.415	0.704	-0.240	-0.741	0.170	-1.381	-1.775	-1.296	-1.530	-199.219
0.696	1.155	0.356	1.420	0.321	0.660	-0.079	-0.203	-0.254	0.750	-0.670	-0.982	0.304	0.488	0.823	0.338	0.219	0.369	-0.266	0.428	0.695	-0.124	-0.593	0.131	-1.220	-1.625	-1.099	-1.327	-195.312
0.446	0.886	0.214	1.262	0.296	0.520	-0.073	-0.172	-0.206	0.980	-0.601	-0.797	0.372	0.478	0.755	0.328	0.209	0.309	-0.265	0.434	0.688	-0.017	-0.455	0.105	-1.062	-1.474	-0.896	-1.123	-191.406
0.224	0.632	0.089	1.065	0.250	0.378	-0.061	-0.143	-0.173	1.158	-0.558	-0.612	0.440	0.486	0.709	0.303	0.178	0.234	-0.251	0.428	0.685	0.073	-0.336	0.096	-0.914	-1.321	-0.687	-0.919	-187.500
0.043	0.403	-0.013	0.825	0.184	0.238	-0.039	-0.120	-0.161	1.267	-0.547	-0.429	0.505	0.515	0.687	0.265	0.122	0.148	-0.219	0.413	0.687	0.138	-0.242	0.106	-0.783	-1.170	-0.478	-0.718	-183.594
-0.086	0.207	-0.088	0.554	0.104	0.106	-0.007	-0.106	-0.173	1.297	-0.570	-0.260	0.561	0.566	0.682	0.222	0.046	0.066	-0.168	0.393	0.695	0.177	-0.172	0.129	-0.676	-1.026	-0.276	-0.527	-179.688
-0.160	0.048	-0.135	0.276	0.024	-0.008	0.035	-0.103	-0.207	1.249	-0.618	-0.114	0.602	0.634	0.686	0.184	-0.036	0.007	-0.097	0.377	0.706	0.190	-0.123	0.157	-0.597	-0.896	-0.095	-0.354	-175.781
-0.185	-0.069	-0.154	0.021	-0.041	-0.095	0.084	-0.116	-0.261	1.134	-0.682	-0.003	0.620	0.710	0.684	0.163	-0.111	-0.013	-0.012	0.375	0.720	0.182	-0.089	0.180	-0.552	-0.787	0.054	-0.207	-171.875
-0.173	-0.143	-0.151	-0.181	-0.077	-0.142	0.137	-0.146	-0.330	0.971	-0.746	0.063	0.613	0.784	0.667	0.170	-0.164	0.016	0.083	0.392	0.733	0.158	-0.066	0.191	-0.537	-0.706	0.162	-0.093	-167.969
-0.140	-0.166	-0.130	-0.304	-0.073	-0.138	0.190	-0.195	-0.405	0.783	-0.796	0.082	0.581	0.845	0.629	0.208	-0.185	0.091	0.179	0.431	0.745	0.125	-0.053	0.185	-0.551	-0.655	0.223	-0.017	-164.062
-0.101	-0.137	-0.098	-0.335	-0.025	-0.079	0.239	-0.262	-0.481	0.592	-0.821	0.053	0.528	0.886	0.570	0.274	-0.172	0.195	0.269	0.490	0.754	0.090	-0.049	0.163	-0.585	-0.634	0.236	0.016	-160.156
-0.068	-0.053	-0.062	-0.272	0.065	0.033	0.280	-0.344	-0.551	0.418	-0.815	-0.015	0.464	0.902	0.501	0.361	-0.130	0.304	0.348	0.563	0.762	0.061	-0.055	0.129	-0.633	-0.641	0.209	0.007	-156.250
-0.044	0.077	-0.027	-0.125	0.189	0.185	0.313	-0.433	-0.610	0.275	-0.776	-0.114	0.400	0.892	0.437	0.458	-0.069	0.391	0.412	0.641	0.771	0.042	-0.072	0.092	-0.686	-0.667	0.149	-0.041	-152.344
-0.031	0.241	0.001	0.082	0.332	0.350	0.336	-0.521	-0.656	0.168	-0.711	-0.229	0.346	0.860	0.392	0.550	-0.003	0.433	0.459	0.715	0.782	0.035	-0.097	0.062	-0.737	-0.706	0.071	-0.121	-148.438
-0.025	0.418	0.019	0.322	0.477	0.496	0.348	-0.598	-0.687	0.096	-0.625	-0.345	0.309	0.812	0.376	0.626	0.057	0.416	0.486	0.774	0.796	0.040	-0.128	0.049	-0.782	-0.745	-0.009	-0.222	-144.531
-0.022	0.584	0.024	0.563	0.607	0.593	0.349	-0.653	-0.702	0.048	-0.530	-0.448	0.292	0.755	0.388	0.679	0.103	0.340	0.492	0.812	0.811	0.051	-0.158	0.060	-0.814	-0.774	-0.073	-0.327	-140.625
-0.018	0.720	0.015	0.779	0.709	0.619	0.337	-0.681	-0.703	0.009	-0.432	-0.522	0.293	0.693	0.416	0.707	0.131	0.215	0.476	0.826	0.823	0.066	-0.183	0.097	-0.829	-0.782	-0.110	-0.420	-136.719
-0.011	0.809	-0.008	0.948	0.776	0.565	0.311	-0.680	-0.692	-0.036	-0.337	-0.558	0.305	0.632	0.436	0.708	0.142	0.059	0.436	0.813	0.826	0.077	-0.199	0.158	-0.823	-0.761	-0.109	-0.482	-132.812
0.004	0.838	-0.043	1.055	0.804	0.442	0.271	-0.652	-0.671	-0.100	-0.252	-0.550	0.317	0.572	0.426	0.688	0.143	-0.107	0.374	0.777	0.816	0.082	-0.202	0.235	-0.791	-0.707	-0.071	-0.500	-128.906
0.028	0.805	-0.082	1.092	0.792	0.271	0.216	-0.603	-0.642	-0.186	-0.178	-0.497	0.317	0.513	0.367	0.648	0.140	-0.260	0.295	0.720	0.784	0.076	-0.189	0.315	-0.730	-0.620	0.001	-0.469	-125.000
0.062	0.709	-0.119	1.057	0.743	0.078	0.149	-0.541	-0.608	-0.294	-0.117	-0.407	0.295	0.450	0.255	0.589	0.140	-0.383	0.207	0.645	0.727	0.060	-0.159	0.383	-0.637	-0.502	0.093	-0.388	-121.094
0.105	0.560	-0.144	0.958	0.662	-0.106	0.070	-0.473	-0.568	-0.415	-0.070	-0.291	0.246	0.381	0.104	0.513	0.146	-0.464	0.123	0.550	0.641	0.035	-0.111	0.428	-0.512	-0.360	0.192	-0.268	-117.188
0.151	0.371	-0.152	0.808	0.558	-0.255	-0.015	-0.409	-0.522	-0.537	-0.036	-0.165	0.170	0.299	-0.061	0.416	0.156	-0.497	0.055	0.437	0.525	0.005	-0.047	0.441	-0.358	-0.200	0.282	-0.127	-113.281
0.193	0.161	-0.140	0.629	0.442	-0.348	-0.101	-0.354	-0.472	-0.649	-0.012	-0.045	0.074	0.202	-0.207	0.301	0.166	-0.485	0.013	0.304	0.381	-0.025	0.030	0.418	-0.180	-0.030	0.352	0.016	-109.375
0.221	-0.049	-0.109	0.443	0.326	-0.375	-0.184	-0.312	-0.415	-0.740	0.005	0.053	-0.031	0.091	-0.304	0.168	0.169	-0.433	0.002	0.150	0.215	-0.052	0.116	0.363	0.012	0.141	0.392	0.141	-105.469
0.229	-0.236	-0.064	0.274	0.220	-0.334	-0.256	-0.282	-0.351	-0.804	0.017	0.118	-0.132	-0.031	-0.333	0.024	0.160	-0.355	0.022	-0.019	0.034	-0.069	0.202	0.284	0.206	0.303	0.400	0.230	-101.562
