FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.784	-0.397	1.274	-1.238	-1.732	0.132	-1.631	-2.076	-2.414	-2.173	-1.564	-0.502	-0.169	0.304	1.122	0.252	0.606	0.885	0.974	0.501	0.513	0.742	1.027	0.436	0.727	0.184	0.641	0.364	-199.219
1.544	-0.148	0.907	-0.896	-1.588	0.075	-1.757	-2.112	-2.411	-2.222	-1.575	-0.577	-0.327	0.209	1.300	0.375	0.856	1.040	1.082	0.680	0.553	0.806	1.012	0.293	0.608	0.167	0.359	0.327	-195.312
1.348	0.080	0.577	-0.566	-1.431	0.031	-1.854	-2.123	-2.387	-2.252	-1.573	-0.648	-0.464	0.132	1.437	0.483	1.064	1.162	1.175	0.840	0.595	0.860	0.991	0.156	0.485	0.136	0.087	0.281	-191.406
1.231	0.268	0.307	-0.259	-1.254	0.005	-1.897	-2.087	-2.322	-2.244	-1.545	-0.711	-0.565	0.085	1.496	0.561	1.197	1.230	1.238	0.963	0.640	0.898	0.962	0.034	0.354	0.081	-0.166	0.217	-187.500
1.206	0.400	0.103	0.012	-1.052	0.000	-1.871	-1.990	-2.202	-2.186	-1.482	-0.764	-0.621	0.078	1.458	0.603	1.235	1.231	1.262	1.038	0.686	0.914	0.928	-0.068	0.220	-0.002	-0.391	0.129	-183.594
1.256	0.469	-0.045	0.239	-0.827	0.013	-1.770	-1.828	-2.020	-2.070	-1.378	-0.808	-0.627	0.113	1.321	0.606	1.176	1.165	1.245	1.064	0.730	0.909	0.893	-0.145	0.089	-0.110	-0.580	0.018	-179.688
1.344	0.469	-0.162	0.413	-0.590	0.038	-1.600	-1.606	-1.777	-1.898	-1.237	-0.843	-0.586	0.185	1.102	0.575	1.035	1.044	1.193	1.044	0.769	0.884	0.865	-0.192	-0.028	-0.232	-0.728	-0.114	-175.781
1.419	0.407	-0.269	0.529	-0.355	0.069	-1.374	-1.336	-1.482	-1.676	-1.065	-0.870	-0.509	0.282	0.834	0.517	0.839	0.893	1.117	0.986	0.796	0.843	0.849	-0.210	-0.119	-0.356	-0.832	-0.260	-171.875
1.429	0.294	-0.384	0.582	-0.142	0.100	-1.112	-1.035	-1.149	-1.416	-0.872	-0.893	-0.409	0.390	0.551	0.445	0.624	0.737	1.028	0.902	0.804	0.791	0.850	-0.203	-0.178	-0.468	-0.895	-0.414	-167.969
1.338	0.146	-0.513	0.570	0.030	0.128	-0.835	-0.720	-0.797	-1.132	-0.667	-0.911	-0.300	0.491	0.289	0.371	0.422	0.604	0.938	0.807	0.790	0.731	0.866	-0.176	-0.203	-0.559	-0.920	-0.567	-164.062
1.130	-0.016	-0.651	0.498	0.144	0.148	-0.562	-0.410	-0.445	-0.840	-0.458	-0.925	-0.194	0.573	0.074	0.304	0.262	0.507	0.856	0.709	0.752	0.666	0.893	-0.136	-0.199	-0.619	-0.912	-0.709	-160.156
0.814	-0.174	-0.783	0.373	0.191	0.158	-0.306	-0.121	-0.111	-0.552	-0.252	-0.929	-0.099	0.625	-0.079	0.249	0.159	0.451	0.784	0.616	0.692	0.596	0.920	-0.087	-0.175	-0.645	-0.877	-0.831	-156.250
0.415	-0.311	-0.891	0.211	0.171	0.156	-0.076	0.134	0.191	-0.277	-0.053	-0.916	-0.015	0.643	-0.170	0.206	0.113	0.425	0.720	0.530	0.613	0.519	0.937	-0.034	-0.139	-0.636	-0.817	-0.921	-152.344
-0.027	-0.415	-0.961	0.031	0.094	0.141	0.129	0.348	0.450	-0.022	0.135	-0.877	0.061	0.631	-0.208	0.170	0.113	0.407	0.658	0.447	0.523	0.434	0.929	0.023	-0.099	-0.595	-0.731	-0.969	-148.438
-0.471	-0.480	-0.979	-0.146	-0.016	0.117	0.312	0.514	0.660	0.214	0.309	-0.803	0.136	0.596	-0.214	0.135	0.137	0.375	0.589	0.364	0.427	0.334	0.883	0.083	-0.060	-0.526	-0.622	-0.966	-144.531
-0.872	-0.508	-0.941	-0.296	-0.132	0.087	0.478	0.634	0.821	0.430	0.463	-0.688	0.217	0.547	-0.208	0.092	0.159	0.307	0.502	0.273	0.334	0.216	0.788	0.146	-0.024	-0.436	-0.487	-0.906	-140.625
-1.195	-0.504	-0.848	-0.401	-0.222	0.062	0.636	0.711	0.932	0.625	0.594	-0.530	0.307	0.497	-0.215	0.038	0.153	0.194	0.386	0.173	0.248	0.077	0.639	0.211	0.009	-0.332	-0.331	-0.791	-136.719
-1.407	-0.479	-0.705	-0.451	-0.261	0.048	0.785	0.749	0.998	0.799	0.696	-0.336	0.406	0.453	-0.253	-0.030	0.099	0.036	0.235	0.062	0.173	-0.082	0.440	0.275	0.039	-0.221	-0.157	-0.625	-132.812
-1.491	-0.445	-0.521	-0.443	-0.233	0.056	0.926	0.757	1.022	0.947	0.763	-0.116	0.510	0.422	-0.333	-0.108	-0.010	-0.155	0.048	-0.054	0.107	-0.255	0.201	0.336	0.067	-0.110	0.026	-0.424	-128.906
-1.438	-0.411	-0.307	-0.384	-0.138	0.088	1.049	0.743	1.008	1.061	0.791	0.113	0.609	0.403	-0.454	-0.190	-0.170	-0.360	-0.168	-0.170	0.051	-0.431	-0.055	0.389	0.090	-0.002	0.205	-0.203	-125.000
-1.260	-0.382	-0.075	-0.286	0.013	0.144	1.144	0.713	0.957	1.131	0.776	0.331	0.691	0.391	-0.605	-0.267	-0.364	-0.556	-0.398	-0.275	0.001	-0.591	-0.300	0.429	0.109	0.098	0.368	0.017	-121.094
-0.984	-0.358	0.159	-0.164	0.195	0.214	1.194	0.671	0.870	1.144	0.716	0.519	0.743	0.376	-0.764	-0.330	-0.564	-0.720	-0.621	-0.362	-0.048	-0.719	-0.503	0.450	0.120	0.188	0.500	0.215	-117.188
-0.652	-0.332	0.377	-0.035	0.381	0.286	1.187	0.618	0.747	1.091	0.612	0.658	0.752	0.346	-0.898	-0.369	-0.739	-0.830	-0.812	-0.422	-0.097	-0.796	-0.637	0.446	0.123	0.264	0.589	0.374	-113.281
-0.319	-0.293	0.565	0.091	0.541	0.346	1.111	0.551	0.588	0.968	0.469	0.738	0.710	0.289	-0.975	-0.376	-0.858	-0.870	-0.946	-0.452	-0.151	-0.810	-0.687	0.415	0.117	0.325	0.627	0.482	-109.375
-0.036	-0.231	0.708	0.205	0.653	0.378	0.962	0.465	0.396	0.777	0.296	0.756	0.613	0.199	-0.967	-0.345	-0.898	-0.830	-1.006	-0.449	-0.208	-0.757	-0.650	0.354	0.105	0.368	0.611	0.537	-105.469
0.154	-0.137	0.803	0.301	0.702	0.371	0.745	0.357	0.179	0.532	0.104	0.718	0.463	0.073	-0.855	-0.275	-0.849	-0.712	-0.981	-0.414	-0.269	-0.640	-0.537	0.266	0.086	0.390	0.544	0.542	-101.562
0.234	-0.013	0.848	0.376	0.684	0.319	0.474	0.227	-0.053	0.253	-0.095	0.636	0.269	-0.084	-0.640	-0.167	-0.712	-0.527	-0.876	-0.350	-0.327	-0.471	-0.374	0.155	0.062	0.390	0.435	0.504	-97.656
