FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.099	1.611	0.458	0.590	-0.454	0.195	-2.657	-2.296	-3.893	-4.125	-2.360	-1.216	-0.061	0.792	1.357	1.943	2.412	1.021	1.786	1.970	1.699	1.098	0.423	0.295	-0.396	0.050	-0.585	-0.412	-199.219
0.663	0.931	-0.195	0.045	-0.835	-0.173	-2.062	-1.848	-2.976	-3.256	-1.965	-0.723	0.121	0.859	0.997	1.718	1.825	0.607	1.327	1.827	1.594	1.001	0.222	0.622	-0.046	0.414	-0.197	-0.135	-195.312
0.246	0.296	-0.822	-0.464	-1.174	-0.495	-1.491	-1.390	-2.084	-2.424	-1.568	-0.270	0.290	0.907	0.654	1.497	1.263	0.222	0.883	1.670	1.468	0.886	0.040	0.918	0.276	0.769	0.175	0.142	-191.406
-0.136	-0.264	-1.392	-0.918	-1.439	-0.743	-0.960	-0.924	-1.242	-1.657	-1.169	0.114	0.438	0.922	0.340	1.276	0.745	-0.112	0.470	1.481	1.299	0.745	-0.110	1.165	0.557	1.110	0.526	0.420	-187.500
-0.471	-0.729	-1.884	-1.300	-1.614	-0.900	-0.485	-0.462	-0.475	-0.975	-0.771	0.413	0.562	0.894	0.065	1.050	0.289	-0.383	0.104	1.247	1.076	0.583	-0.219	1.358	0.791	1.438	0.859	0.704	-183.594
-0.751	-1.093	-2.284	-1.601	-1.696	-0.970	-0.073	-0.028	0.192	-0.389	-0.387	0.629	0.659	0.823	-0.165	0.816	-0.088	-0.590	-0.199	0.965	0.797	0.415	-0.285	1.502	0.984	1.754	1.185	0.997	-179.688
-0.972	-1.362	-2.589	-1.815	-1.696	-0.972	0.275	0.350	0.739	0.098	-0.030	0.774	0.734	0.718	-0.347	0.570	-0.379	-0.741	-0.429	0.638	0.475	0.268	-0.306	1.613	1.149	2.061	1.515	1.299	-175.781
-1.136	-1.550	-2.803	-1.944	-1.634	-0.932	0.560	0.642	1.150	0.492	0.283	0.871	0.795	0.596	-0.483	0.314	-0.584	-0.848	-0.577	0.277	0.130	0.167	-0.289	1.708	1.303	2.354	1.854	1.604	-171.875
-1.250	-1.678	-2.937	-1.994	-1.532	-0.881	0.788	0.825	1.419	0.805	0.538	0.943	0.852	0.479	-0.583	0.047	-0.721	-0.927	-0.644	-0.102	-0.207	0.135	-0.237	1.808	1.458	2.620	2.200	1.899	-167.969
-1.323	-1.765	-3.007	-1.973	-1.410	-0.846	0.967	0.884	1.550	1.049	0.726	1.007	0.919	0.387	-0.655	-0.223	-0.816	-0.986	-0.639	-0.476	-0.506	0.184	-0.155	1.922	1.621	2.838	2.539	2.161	-164.062
-1.367	-1.823	-3.027	-1.891	-1.276	-0.839	1.102	0.821	1.555	1.235	0.845	1.072	1.006	0.342	-0.712	-0.487	-0.899	-1.034	-0.575	-0.820	-0.736	0.311	-0.041	2.053	1.786	2.983	2.846	2.363	-160.156
-1.385	-1.855	-3.013	-1.754	-1.132	-0.862	1.196	0.646	1.455	1.370	0.896	1.132	1.119	0.355	-0.759	-0.728	-0.990	-1.072	-0.466	-1.108	-0.871	0.502	0.105	2.194	1.937	3.029	3.091	2.474	-156.250
-1.381	-1.855	-2.974	-1.568	-0.969	-0.897	1.251	0.384	1.274	1.452	0.883	1.173	1.256	0.429	-0.795	-0.925	-1.089	-1.101	-0.328	-1.311	-0.895	0.730	0.285	2.329	2.052	2.956	3.242	2.474	-152.344
-1.349	-1.810	-2.914	-1.336	-0.778	-0.920	1.264	0.064	1.036	1.473	0.808	1.173	1.407	0.560	-0.813	-1.055	-1.177	-1.122	-0.168	-1.406	-0.803	0.966	0.498	2.439	2.109	2.756	3.276	2.351	-148.438
-1.281	-1.701	-2.830	-1.062	-0.552	-0.902	1.228	-0.281	0.759	1.419	0.674	1.110	1.553	0.733	-0.802	-1.096	-1.215	-1.137	0.009	-1.376	-0.599	1.181	0.735	2.503	2.088	2.437	3.179	2.106	-144.531
-1.167	-1.515	-2.711	-0.750	-0.296	-0.825	1.138	-0.622	0.457	1.277	0.479	0.968	1.670	0.925	-0.747	-1.036	-1.158	-1.150	0.205	-1.215	-0.303	1.351	0.984	2.501	1.982	2.024	2.951	1.760	-140.625
-0.999	-1.247	-2.544	-0.412	-0.027	-0.681	0.988	-0.934	0.139	1.041	0.222	0.743	1.734	1.112	-0.640	-0.875	-0.965	-1.164	0.420	-0.933	0.059	1.465	1.222	2.422	1.796	1.552	2.607	1.342	-136.719
-0.777	-0.905	-2.315	-0.065	0.230	-0.483	0.776	-1.199	-0.188	0.713	-0.094	0.444	1.724	1.265	-0.478	-0.628	-0.615	-1.180	0.652	-0.557	0.449	1.516	1.423	2.260	1.546	1.062	2.175	0.891	-132.812
-0.510	-0.513	-2.014	0.267	0.444	-0.258	0.506	-1.403	-0.516	0.311	-0.457	0.096	1.626	1.360	-0.270	-0.322	-0.114	-1.197	0.895	-0.128	0.829	1.507	1.560	2.020	1.257	0.597	1.691	0.446	-128.906
-0.216	-0.109	-1.646	0.557	0.586	-0.041	0.195	-1.540	-0.827	-0.132	-0.840	-0.262	1.443	1.380	-0.031	0.001	0.504	-1.212	1.132	0.306	1.161	1.444	1.607	1.710	0.955	0.186	1.194	0.046	-125.000
0.078	0.261	-1.225	0.781	0.639	0.130	-0.134	-1.608	-1.101	-0.570	-1.204	-0.582	1.191	1.321	0.212	0.301	1.175	-1.221	1.343	0.695	1.418	1.333	1.547	1.346	0.662	-0.149	0.722	-0.281	-121.094
0.343	0.552	-0.780	0.918	0.598	0.228	-0.448	-1.608	-1.312	-0.951	-1.503	-0.817	0.899	1.191	0.433	0.537	1.824	-1.218	1.502	0.999	1.582	1.179	1.374	0.945	0.395	-0.403	0.305	-0.513	-117.188
0.550	0.731	-0.351	0.961	0.470	0.238	-0.717	-1.550	-1.435	-1.229	-1.688	-0.925	0.606	1.012	0.606	0.681	2.368	-1.200	1.586	1.190	1.654	0.986	1.097	0.529	0.157	-0.579	-0.031	-0.640	-113.281
0.680	0.781	0.025	0.910	0.275	0.162	-0.911	-1.444	-1.454	-1.369	-1.726	-0.882	0.354	0.815	0.712	0.717	2.737	-1.163	1.577	1.261	1.645	0.755	0.740	0.123	-0.052	-0.684	-0.272	-0.658	-109.375
0.723	0.707	0.316	0.780	0.037	0.020	-1.014	-1.308	-1.366	-1.360	-1.600	-0.685	0.179	0.635	0.739	0.646	2.882	-1.109	1.467	1.218	1.575	0.490	0.339	-0.247	-0.238	-0.728	-0.408	-0.572	-105.469
0.685	0.538	0.505	0.593	-0.216	-0.159	-1.026	-1.159	-1.182	-1.217	-1.323	-0.356	0.103	0.501	0.689	0.480	2.789	-1.039	1.258	1.084	1.468	0.194	-0.065	-0.559	-0.408	-0.716	-0.440	-0.393	-101.562
0.582	0.316	0.593	0.376	-0.458	-0.341	-0.962	-1.010	-0.928	-0.978	-0.931	0.061	0.127	0.430	0.572	0.244	2.474	-0.958	0.963	0.886	1.344	-0.126	-0.428	-0.793	-0.567	-0.650	-0.376	-0.136	-97.656
0.442	0.098	0.601	0.157	-0.668	-0.491	-0.850	-0.874	-0.639	-0.699	-0.477	0.506	0.230	0.422	0.407	-0.034	1.987	-0.873	0.607	0.655	1.212	-0.460	-0.714	-0.941	-0.716	-0.536	-0.232	0.172	-93.750
0.295	-0.066	0.566	-0.037	-0.830	-0.583	-0.725	-0.752	-0.353	-0.442	-0.025	0.913	0.372	0.457	0.219	-0.322	1.400	-0.785	0.220	0.416	1.076	-0.794	-0.898	-1.007	-0.851	-0.379	-0.038	0.499	-89.844
0.171	-0.136	0.534	-0.184	-0.930	-0.599	-0.621	-0.641	-0.103	-0.263	0.363	1.221	0.502	0.502	0.032	-0.588	0.791	-0.694	-0.166	0.189	0.926	-1.108	-0.971	-1.004	-0.963	-0.193	0.173	0.808	-85.938
0.094	-0.092	0.550	-0.270	-0.959	-0.535	-0.565	-0.533	0.083	-0.199	0.641	1.382	0.568	0.518	-0.131	-0.806	0.236	-0.592	-0.519	-0.012	0.752	-1.381	-0.944	-0.957	-1.040	0.001	0.360	1.056	-82.031
0.076	0.060	0.649	-0.286	-0.911	-0.395	-0.569	-0.418	0.190	-0.266	0.778	1.370	0.530	0.470	-0.251	-0.956	-0.210	-0.473	-0.811	-0.183	0.544	-1.590	-0.839	-0.891	-1.072	0.175	0.485	1.205	-78.125
0.117	0.294	0.849	-0.233	-0.786	-0.193	-0.632	-0.291	0.215	-0.447	0.771	1.185	0.366	0.335	-0.320	-1.026	-0.513	-0.327	-1.024	-0.321	0.299	-1.715	-0.687	-0.829	-1.048	0.303	0.514	1.227	-74.219
0.209	0.570	1.147	-0.120	-0.590	0.054	-0.739	-0.150	0.162	-0.705	0.635	0.850	0.081	0.111	-0.337	-1.014	-0.674	-0.148	-1.147	-0.429	0.022	-1.743	-0.521	-0.788	-0.966	0.359	0.429	1.105	-70.312
0.332	0.842	1.519	0.036	-0.336	0.325	-0.863	-0.001	0.049	-0.984	0.408	0.405	-0.297	-0.186	-0.309	-0.925	-0.715	0.066	-1.181	-0.508	-0.274	-1.670	-0.371	-0.778	-0.830	0.325	0.225	0.843	-66.406
0.467	1.070	1.929	0.215	-0.042	0.596	-0.973	0.151	-0.101	-1.224	0.136	-0.094	-0.724	-0.524	-0.249	-0.774	-0.679	0.312	-1.136	-0.559	-0.566	-1.504	-0.255	-0.802	-0.652	0.197	-0.088	0.458	-62.500
0.592	1.227	2.330	0.395	0.269	0.844	-1.036	0.302	-0.260	-1.367	-0.130	-0.591	-1.146	-0.864	-0.171	-0.580	-0.616	0.582	-1.032	-0.586	-0.832	-1.268	-0.184	-0.857	-0.455	-0.021	-0.487	-0.016	-58.594
0.691	1.299	2.677	0.558	0.576	1.048	-1.028	0.451	-0.395	-1.371	-0.345	-1.032	-1.513	-1.169	-0.090	-0.369	-0.569	0.866	-0.892	-0.592	-1.055	-0.993	-0.159	-0.939	-0.265	-0.312	-0.939	-0.539	-54.688
0.751	1.287	2.932	0.692	0.860	1.189	-0.932	0.602	-0.476	-1.213	-0.472	-1.373	-1.790	-1.411	-0.016	-0.167	-0.565	1.153	-0.742	-0.585	-1.223	-0.715	-0.171	-1.044	-0.116	-0.656	-1.410	-1.067	-50.781
0.768	1.203	3.070	0.790	1.109	1.259	-0.746	0.762	-0.479	-0.897	-0.490	-1.590	-1.960	-1.579	0.046	0.003	-0.616	1.430	-0.603	-0.571	-1.336	-0.468	-0.207	-1.171	-0.037	-1.030	-1.867	-1.559	-46.875
0.743	1.065	3.086	0.850	1.314	1.262	-0.478	0.937	-0.388	-0.447	-0.390	-1.674	-2.024	-1.673	0.093	0.123	-0.712	1.686	-0.493	-0.559	-1.402	-0.283	-0.252	-1.321	-0.054	-1.411	-2.281	-1.982	-42.969
