FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-2.970	-1.781	-1.712	-1.152	-0.489	0.172	1.244	0.991	1.039	1.211	0.830	1.053	0.613	-1.175	-2.347	-2.221	-2.031	0.341	-1.861	-2.281	-2.186	0.116	1.043	1.697	3.685	3.207	1.976	2.335	-199.219
-2.761	-1.818	-1.398	-1.242	-0.568	0.133	0.962	1.068	1.189	1.054	0.949	1.037	0.339	-1.254	-2.441	-2.183	-2.079	0.378	-1.940	-2.218	-2.133	-0.107	0.951	1.502	3.669	3.195	1.858	2.244	-195.312
-2.544	-1.834	-1.111	-1.316	-0.641	0.093	0.678	1.123	1.301	0.883	1.033	1.005	0.076	-1.310	-2.507	-2.121	-2.093	0.403	-1.986	-2.136	-2.065	-0.300	0.869	1.307	3.635	3.164	1.728	2.134	-191.406
-2.311	-1.814	-0.869	-1.354	-0.699	0.050	0.390	1.137	1.343	0.685	1.054	0.944	-0.170	-1.329	-2.520	-2.016	-2.045	0.417	-1.973	-2.020	-1.968	-0.445	0.795	1.108	3.565	3.092	1.571	1.991	-187.500
-2.056	-1.743	-0.676	-1.343	-0.735	0.005	0.095	1.094	1.292	0.451	0.989	0.840	-0.394	-1.301	-2.457	-1.853	-1.916	0.426	-1.880	-1.860	-1.834	-0.529	0.728	0.899	3.438	2.959	1.379	1.802	-183.594
-1.773	-1.614	-0.527	-1.277	-0.745	-0.042	-0.205	0.987	1.138	0.177	0.831	0.689	-0.596	-1.221	-2.306	-1.623	-1.695	0.439	-1.699	-1.648	-1.658	-0.551	0.661	0.677	3.240	2.756	1.146	1.567	-179.688
-1.462	-1.426	-0.402	-1.151	-0.726	-0.085	-0.508	0.817	0.887	-0.131	0.586	0.490	-0.774	-1.096	-2.064	-1.330	-1.386	0.465	-1.429	-1.386	-1.437	-0.519	0.584	0.437	2.960	2.478	0.873	1.287	-175.781
-1.124	-1.182	-0.277	-0.968	-0.675	-0.119	-0.803	0.596	0.560	-0.463	0.275	0.250	-0.935	-0.938	-1.735	-0.981	-1.005	0.515	-1.086	-1.079	-1.178	-0.450	0.484	0.174	2.590	2.123	0.562	0.971	-171.875
-0.766	-0.890	-0.125	-0.733	-0.589	-0.136	-1.079	0.347	0.192	-0.798	-0.072	-0.018	-1.082	-0.768	-1.336	-0.594	-0.579	0.599	-0.698	-0.739	-0.889	-0.370	0.348	-0.117	2.126	1.696	0.215	0.630	-167.969
-0.395	-0.560	0.073	-0.457	-0.466	-0.127	-1.318	0.098	-0.170	-1.112	-0.417	-0.297	-1.224	-0.608	-0.889	-0.191	-0.141	0.721	-0.299	-0.380	-0.583	-0.302	0.163	-0.442	1.569	1.204	-0.164	0.275	-164.062
-0.021	-0.203	0.331	-0.149	-0.306	-0.084	-1.502	-0.119	-0.484	-1.380	-0.722	-0.570	-1.366	-0.477	-0.418	0.206	0.274	0.882	0.074	-0.018	-0.274	-0.269	-0.079	-0.804	0.924	0.657	-0.576	-0.086	-160.156
0.345	0.166	0.647	0.177	-0.110	-0.002	-1.614	-0.277	-0.712	-1.581	-0.956	-0.819	-1.511	-0.390	0.053	0.577	0.637	1.075	0.388	0.332	0.026	-0.285	-0.374	-1.202	0.204	0.065	-1.017	-0.446	-156.250
0.692	0.537	1.008	0.507	0.117	0.119	-1.644	-0.360	-0.832	-1.701	-1.102	-1.030	-1.656	-0.348	0.505	0.909	0.925	1.287	0.624	0.659	0.310	-0.350	-0.712	-1.626	-0.570	-0.556	-1.481	-0.804	-152.344
1.011	0.898	1.388	0.828	0.367	0.277	-1.589	-0.364	-0.845	-1.735	-1.155	-1.195	-1.792	-0.342	0.923	1.194	1.130	1.494	0.778	0.955	0.576	-0.450	-1.067	-2.057	-1.370	-1.190	-1.955	-1.156	-148.438
1.298	1.238	1.754	1.125	0.624	0.459	-1.456	-0.303	-0.768	-1.691	-1.126	-1.310	-1.908	-0.352	1.296	1.433	1.256	1.670	0.858	1.219	0.825	-0.562	-1.407	-2.466	-2.159	-1.816	-2.418	-1.501	-144.531
1.548	1.546	2.069	1.382	0.873	0.651	-1.264	-0.202	-0.637	-1.586	-1.038	-1.374	-1.985	-0.356	1.616	1.630	1.315	1.791	0.889	1.450	1.059	-0.651	-1.691	-2.816	-2.895	-2.408	-2.842	-1.829	-140.625
1.759	1.808	2.296	1.587	1.097	0.833	-1.036	-0.093	-0.495	-1.442	-0.922	-1.394	-2.010	-0.331	1.876	1.790	1.327	1.839	0.895	1.646	1.282	-0.686	-1.882	-3.067	-3.530	-2.936	-3.194	-2.129	-136.719
1.927	2.010	2.406	1.725	1.277	0.987	-0.798	-0.011	-0.387	-1.284	-0.809	-1.374	-1.969	-0.263	2.065	1.914	1.311	1.806	0.903	1.806	1.488	-0.641	-1.946	-3.185	-4.018	-3.366	-3.435	-2.379	-132.812
2.045	2.133	2.377	1.789	1.403	1.097	-0.572	0.017	-0.342	-1.130	-0.724	-1.321	-1.856	-0.149	2.172	2.000	1.283	1.693	0.928	1.920	1.668	-0.503	-1.861	-3.141	-4.317	-3.662	-3.532	-2.556	-128.906
2.099	2.161	2.200	1.771	1.465	1.151	-0.375	-0.021	-0.373	-0.993	-0.679	-1.237	-1.671	0.000	2.185	2.036	1.248	1.509	0.975	1.977	1.806	-0.275	-1.623	-2.924	-4.393	-3.791	-3.458	-2.630	-125.000
2.073	2.077	1.880	1.670	1.459	1.146	-0.211	-0.123	-0.472	-0.873	-0.671	-1.120	-1.421	0.166	2.091	2.007	1.202	1.268	1.033	1.961	1.880	0.025	-1.242	-2.538	-4.226	-3.726	-3.195	-2.577	-121.094
1.948	1.876	1.436	1.488	1.388	1.083	-0.077	-0.270	-0.607	-0.760	-0.684	-0.964	-1.118	0.325	1.884	1.891	1.129	0.982	1.082	1.855	1.869	0.366	-0.749	-2.002	-3.814	-3.451	-2.746	-2.377	-117.188
1.712	1.557	0.897	1.232	1.257	0.969	0.041	-0.430	-0.738	-0.638	-0.690	-0.763	-0.778	0.455	1.565	1.672	1.010	0.662	1.093	1.645	1.758	0.707	-0.187	-1.350	-3.175	-2.970	-2.125	-2.027	-113.281
1.360	1.135	0.303	0.915	1.075	0.814	0.161	-0.566	-0.816	-0.487	-0.657	-0.514	-0.414	0.541	1.147	1.337	0.821	0.316	1.040	1.327	1.541	1.005	0.391	-0.624	-2.346	-2.302	-1.369	-1.536	-109.375
0.901	0.634	-0.305	0.552	0.857	0.631	0.302	-0.644	-0.804	-0.292	-0.557	-0.219	-0.040	0.579	0.652	0.888	0.547	-0.048	0.900	0.907	1.223	1.223	0.929	0.129	-1.386	-1.490	-0.526	-0.933	-105.469
0.358	0.089	-0.884	0.164	0.618	0.433	0.479	-0.634	-0.675	-0.039	-0.372	0.114	0.335	0.573	0.109	0.341	0.182	-0.422	0.663	0.404	0.824	1.334	1.379	0.863	-0.365	-0.592	0.347	-0.258	-101.562
-0.236	-0.461	-1.397	-0.230	0.373	0.231	0.696	-0.525	-0.424	0.273	-0.096	0.467	0.701	0.535	-0.443	-0.274	-0.265	-0.795	0.333	-0.149	0.377	1.326	1.702	1.537	0.639	0.326	1.191	0.439	-97.656
-0.835	-0.975	-1.814	-0.608	0.137	0.029	0.949	-0.320	-0.067	0.636	0.259	0.821	1.053	0.483	-0.967	-0.910	-0.768	-1.151	-0.068	-0.708	-0.078	1.203	1.876	2.116	1.552	1.194	1.950	1.108	-93.750
-1.393	-1.417	-2.114	-0.949	-0.078	-0.169	1.222	-0.042	0.362	1.030	0.671	1.153	1.381	0.435	-1.428	-1.516	-1.289	-1.472	-0.506	-1.226	-0.497	0.984	1.896	2.575	2.308	1.947	2.579	1.700	-89.844
-1.863	-1.759	-2.292	-1.235	-0.265	-0.363	1.487	0.274	0.815	1.429	1.103	1.443	1.679	0.404	-1.798	-2.038	-1.775	-1.738	-0.938	-1.655	-0.839	0.699	1.774	2.896	2.859	2.535	3.048	2.178	-85.938
-2.207	-1.982	-2.353	-1.454	-0.419	-0.550	1.714	0.587	1.240	1.799	1.515	1.675	1.933	0.402	-2.057	-2.425	-2.174	-1.931	-1.312	-1.955	-1.074	0.386	1.536	3.074	3.179	2.925	3.340	2.518	-82.031
-2.400	-2.080	-2.314	-1.595	-0.539	-0.730	1.873	0.851	1.588	2.104	1.864	1.837	2.135	0.429	-2.198	-2.641	-2.436	-2.040	-1.584	-2.101	-1.184	0.081	1.216	3.110	3.264	3.104	3.455	2.709	-78.125
-2.433	-2.057	-2.200	-1.654	-0.627	-0.896	1.939	1.030	1.816	2.313	2.111	1.924	2.273	0.484	-2.220	-2.668	-2.522	-2.060	-1.716	-2.084	-1.167	-0.182	0.853	3.016	3.132	3.079	3.405	2.751	-74.219
-2.313	-1.922	-2.035	-1.629	-0.686	-1.039	1.898	1.097	1.900	2.400	2.225	1.934	2.342	0.559	-2.130	-2.508	-2.414	-1.999	-1.689	-1.914	-1.040	-0.379	0.486	2.808	2.818	2.874	3.214	2.657	-70.312
-2.059	-1.694	-1.841	-1.526	-0.720	-1.149	1.750	1.041	1.831	2.353	2.189	1.868	2.339	0.644	-1.938	-2.184	-2.120	-1.870	-1.506	-1.617	-0.828	-0.496	0.148	2.512	2.371	2.526	2.910	2.446	-66.406
-1.702	-1.395	-1.628	-1.352	-0.733	-1.216	1.506	0.870	1.619	2.172	1.999	1.730	2.268	0.728	-1.656	-1.734	-1.668	-1.692	-1.188	-1.232	-0.568	-0.533	-0.138	2.154	1.841	2.078	2.525	2.141	-62.500
-1.275	-1.046	-1.402	-1.121	-0.726	-1.231	1.188	0.604	1.289	1.873	1.669	1.524	2.138	0.799	-1.297	-1.207	-1.107	-1.484	-0.777	-0.801	-0.294	-0.500	-0.357	1.761	1.278	1.571	2.091	1.767	-58.594
-0.810	-0.673	-1.157	-0.847	-0.703	-1.192	0.828	0.276	0.878	1.483	1.227	1.259	1.960	0.848	-0.874	-0.655	-0.497	-1.263	-0.321	-0.368	-0.040	-0.417	-0.507	1.358	0.723	1.045	1.634	1.348	-54.688
-0.337	-0.297	-0.888	-0.550	-0.665	-1.103	0.458	-0.076	0.426	1.041	0.715	0.944	1.744	0.865	-0.405	-0.126	0.104	-1.042	0.126	0.031	0.171	-0.306	-0.594	0.963	0.206	0.529	1.174	0.903	-50.781
0.121	0.060	-0.590	-0.248	-0.614	-0.970	0.109	-0.413	-0.022	0.588	0.186	0.598	1.501	0.846	0.090	0.344	0.642	-0.830	0.522	0.372	0.324	-0.189	-0.630	0.588	-0.257	0.045	0.727	0.453	-46.875
0.545	0.384	-0.265	0.044	-0.552	-0.807	-0.191	-0.700	-0.427	0.167	-0.310	0.239	1.240	0.787	0.585	0.729	1.083	-0.634	0.835	0.640	0.416	-0.086	-0.631	0.240	-0.662	-0.395	0.300	0.013	-42.969
0.920	0.665	0.079	0.311	-0.481	-0.625	-0.426	-0.913	-0.759	-0.191	-0.723	-0.109	0.968	0.693	1.053	1.020	1.408	-0.458	1.052	0.836	0.454	-0.006	-0.610	-0.080	-1.013	-0.788	-0.098	-0.403	-39.062
1.235	0.897	0.423	0.545	-0.400	-0.439	-0.588	-1.039	-1.000	-0.461	-1.022	-0.426	0.692	0.572	1.468	1.220	1.619	-0.306	1.177	0.966	0.453	0.050	-0.578	-0.370	-1.317	-1.135	-0.465	-0.785	-35.156
1.482	1.083	0.748	0.741	-0.310	-0.258	-0.676	-1.080	-1.150	-0.637	-1.193	-0.699	0.417	0.438	1.806	1.341	1.734	-0.182	1.226	1.046	0.433	0.090	-0.536	-0.630	-1.582	-1.439	-0.793	-1.125	-31.250
1.664	1.225	1.032	0.898	-0.210	-0.091	-0.703	-1.048	-1.221	-0.727	-1.246	-0.922	0.150	0.309	2.055	1.402	1.777	-0.083	1.225	1.094	0.413	0.126	-0.481	-0.856	-1.810	-1.706	-1.078	-1.419	-27.344
1.787	1.330	1.260	1.016	-0.099	0.057	-0.685	-0.966	-1.239	-0.751	-1.216	-1.101	-0.103	0.199	2.213	1.426	1.779	-0.004	1.202	1.124	0.409	0.172	-0.405	-1.042	-2.001	-1.936	-1.312	-1.667	-23.438
1.866	1.404	1.425	1.101	0.023	0.186	-0.645	-0.861	-1.238	-0.740	-1.149	-1.250	-0.338	0.116	2.292	1.426	1.762	0.066	1.178	1.147	0.428	0.235	-0.300	-1.182	-2.146	-2.127	-1.488	-1.869	-19.531
1.920	1.452	1.532	1.155	0.153	0.298	-0.603	-0.759	-1.254	-0.724	-1.098	-1.387	-0.552	0.060	2.314	1.413	1.743	0.140	1.164	1.163	0.463	0.314	-0.162	-1.270	-2.233	-2.267	-1.599	-2.028	-15.625
1.966	1.477	1.589	1.183	0.286	0.397	-0.576	-0.679	-1.313	-0.732	-1.108	-1.526	-0.746	0.020	2.303	1.385	1.722	0.227	1.158	1.166	0.500	0.397	0.008	-1.301	-2.246	-2.343	-1.640	-2.142	-11.719
2.018	1.481	1.608	1.188	0.411	0.487	-0.574	-0.632	-1.428	-0.778	-1.207	-1.673	-0.919	-0.019	2.281	1.335	1.693	0.328	1.148	1.139	0.515	0.466	0.196	-1.276	-2.168	-2.332	-1.604	-2.205	-7.812
2.078	1.464	1.599	1.172	0.519	0.571	-0.597	-0.616	-1.595	-0.866	-1.396	-1.823	-1.072	-0.075	2.260	1.251	1.638	0.437	1.112	1.067	0.482	0.501	0.384	-1.196	-1.987	-2.213	-1.491	-2.207	-3.906
2.144	1.425	1.567	1.137	0.596	0.647	-0.635	-0.622	-1.795	-0.981	-1.655	-1.961	-1.202	-0.161	2.238	1.121	1.540	0.535	1.030	0.934	0.385	0.480	0.547	-1.068	-1.695	-1.970	-1.299	-2.135	0.000
2.202	1.361	1.515	1.081	0.633	0.711	-0.674	-0.636	-1.997	-1.101	-1.943	-2.061	-1.305	-0.281	2.202	0.940	1.382	0.602	0.884	0.735	0.214	0.392	0.658	-0.901	-1.297	-1.593	-1.037	-1.977	3.906
2.238	1.272	1.444	1.007	0.624	0.757	-0.697	-0.640	-2.165	-1.198	-2.207	-2.099	-1.374	-0.428	2.133	0.708	1.158	0.619	0.671	0.472	-0.023	0.235	0.695	-0.709	-0.810	-1.092	-0.717	-1.730	7.812
2.240	1.159	1.355	0.917	0.572	0.775	-0.690	-0.620	-2.266	-1.248	-2.398	-2.054	-1.403	-0.584	2.011	0.437	0.873	0.573	0.396	0.163	-0.306	0.017	0.646	-0.505	-0.266	-0.491	-0.360	-1.400	11.719
2.202	1.025	1.251	0.817	0.483	0.760	-0.641	-0.570	-2.278	-1.232	-2.474	-1.918	-1.385	-0.726	1.827	0.149	0.545	0.463	0.080	-0.165	-0.605	-0.245	0.507	-0.306	0.288	0.162	0.008	-1.009	15.625
2.129	0.880	1.136	0.717	0.372	0.711	-0.548	-0.485	-2.192	-1.143	-2.412	-1.696	-1.319	-0.831	1.584	-0.131	0.201	0.297	-0.250	-0.479	-0.884	-0.528	0.289	-0.130	0.799	0.806	0.354	-0.592	19.531
2.027	0.737	1.014	0.630	0.257	0.632	-0.414	-0.369	-2.013	-0.985	-2.212	-1.409	-1.203	-0.876	1.298	-0.376	-0.124	0.096	-0.564	-0.745	-1.109	-0.807	0.012	0.007	1.212	1.374	0.645	-0.193	23.438
1.910	0.616	0.891	0.570	0.160	0.536	-0.250	-0.231	-1.760	-0.772	-1.896	-1.090	-1.041	-0.848	0.999	-0.560	-0.400	-0.118	-0.835	-0.932	-1.253	-1.061	-0.297	0.093	1.478	1.799	0.851	0.136	27.344
1.790	0.533	0.773	0.553	0.101	0.440	-0.070	-0.080	-1.462	-0.525	-1.510	-0.783	-0.839	-0.746	0.724	-0.663	-0.597	-0.317	-1.041	-1.020	-1.298	-1.272	-0.609	0.117	1.565	2.026	0.949	0.347	31.250
1.682	0.507	0.668	0.587	0.096	0.363	0.109	0.071	-1.153	-0.270	-1.113	-0.538	-0.610	-0.577	0.512	-0.676	-0.699	-0.479	-1.166	-0.997	-1.240	-1.428	-0.896	0.078	1.460	2.021	0.923	0.397	35.156
1.599	0.547	0.589	0.676	0.151	0.324	0.268	0.213	-0.869	-0.038	-0.776	-0.404	-0.369	-0.357	0.397	-0.597	-0.700	-0.582	-1.204	-0.866	-1.090	-1.523	-1.136	-0.025	1.176	1.774	0.767	0.256	39.062
1.555	0.659	0.550	0.819	0.263	0.334	0.392	0.340	-0.637	0.144	-0.564	-0.421	-0.140	-0.114	0.402	-0.432	-0.602	-0.612	-1.155	-0.642	-0.868	-1.556	-1.313	-0.190	0.744	1.301	0.480	-0.089	42.969
1.562	0.836	0.562	1.007	0.418	0.401	0.464	0.450	-0.476	0.247	-0.527	-0.618	0.050	0.124	0.530	-0.198	-0.421	-0.560	-1.023	-0.349	-0.601	-1.532	-1.422	-0.412	0.215	0.643	0.072	-0.636	46.875
1.626	1.063	0.633	1.226	0.595	0.524	0.474	0.549	-0.388	0.252	-0.692	-1.002	0.169	0.323	0.764	0.083	-0.178	-0.424	-0.821	-0.019	-0.323	-1.459	-1.461	-0.689	-0.349	-0.136	-0.446	-1.357	50.781
1.746	1.317	0.765	1.455	0.769	0.693	0.417	0.650	-0.358	0.149	-1.050	-1.551	0.187	0.450	1.064	0.382	0.098	-0.214	-0.567	0.311	-0.070	-1.350	-1.438	-1.016	-0.883	-0.959	-1.051	-2.204	54.688
1.908	1.567	0.946	1.670	0.911	0.893	0.295	0.771	-0.357	-0.055	-1.556	-2.220	0.078	0.477	1.377	0.664	0.373	0.046	-0.289	0.601	0.126	-1.222	-1.364	-1.388	-1.323	-1.737	-1.714	-3.104	58.594
2.086	1.777	1.158	1.844	0.998	1.101	0.118	0.932	-0.340	-0.339	-2.130	-2.934	-0.170	0.384	1.641	0.893	0.608	0.321	-0.019	0.810	0.235	-1.093	-1.252	-1.792	-1.617	-2.380	-2.392	-3.968	62.500
2.243	1.910	1.376	1.949	1.010	1.292	-0.096	1.150	-0.257	-0.666	-2.672	-3.601	-0.552	0.159	1.797	1.029	0.764	0.568	0.201	0.902	0.232	-0.985	-1.121	-2.209	-1.723	-2.804	-3.031	-4.698	66.406
2.335	1.933	1.572	1.956	0.932	1.440	-0.323	1.443	-0.057	-0.984	-3.073	-4.121	-1.050	-0.200	1.798	1.038	0.802	0.739	0.333	0.848	0.100	-0.917	-0.987	-2.611	-1.620	-2.940	-3.572	-5.202	70.312
2.322	1.822	1.716	1.845	0.755	1.522	-0.537	1.819	0.303	-1.240	-3.232	-4.404	-1.630	-0.683	1.614	0.892	0.693	0.795	0.341	0.627	-0.172	-0.906	-0.866	-2.964	-1.306	-2.748	-3.955	-5.399	74.219
2.170	1.561	1.783	1.602	0.479	1.522	-0.711	2.282	0.852	-1.382	-3.075	-4.377	-2.246	-1.270	1.235	0.576	0.422	0.711	0.200	0.232	-0.585	-0.966	-0.772	-3.234	-0.798	-2.216	-4.128	-5.240	78.125
1.860	1.148	1.749	1.224	0.110	1.430	-0.821	2.825	1.599	-1.369	-2.560	-4.002	-2.853	-1.935	0.670	0.089	-0.012	0.483	-0.098	-0.333	-1.131	-1.103	-0.715	-3.390	-0.126	-1.364	-4.057	-4.707	82.031
1.391	0.592	1.601	0.718	-0.343	1.244	-0.851	3.438	2.530	-1.178	-1.689	-3.277	-3.406	-2.645	-0.055	-0.555	-0.593	0.125	-0.546	-1.046	-1.794	-1.316	-0.702	-3.410	0.667	-0.239	-3.728	-3.816	85.938
