FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.994	0.063	-0.194	-0.210	-0.649	-1.570	-0.001	-1.615	-1.701	0.687	-1.360	0.349	1.835	1.633	0.739	0.508	1.616	0.942	0.578	0.379	1.045	0.377	-0.079	1.822	0.659	0.796	1.970	1.407	-199.219
-0.648	0.246	-0.142	0.040	-0.427	-1.184	-0.407	-1.405	-2.003	0.045	-1.573	-0.144	1.222	1.591	0.652	0.673	1.386	0.798	0.715	0.640	1.192	0.485	0.134	1.285	0.348	0.282	0.990	0.666	-195.312
-0.311	0.412	-0.056	0.264	-0.224	-0.830	-0.774	-1.200	-2.261	-0.532	-1.739	-0.596	0.642	1.523	0.561	0.817	1.148	0.650	0.821	0.866	1.310	0.571	0.327	0.772	0.073	-0.201	0.082	-0.029	-191.406
-0.001	0.546	0.067	0.437	-0.062	-0.536	-1.065	-1.011	-2.437	-0.987	-1.817	-0.969	0.126	1.411	0.467	0.924	0.903	0.503	0.875	1.027	1.376	0.621	0.487	0.315	-0.130	-0.615	-0.685	-0.629	-187.500
0.269	0.634	0.221	0.543	0.047	-0.324	-1.254	-0.843	-2.501	-1.278	-1.781	-1.231	-0.299	1.247	0.374	0.980	0.662	0.365	0.869	1.105	1.374	0.629	0.605	-0.063	-0.240	-0.928	-1.258	-1.093	-183.594
0.484	0.668	0.394	0.574	0.095	-0.201	-1.325	-0.701	-2.438	-1.381	-1.623	-1.363	-0.618	1.037	0.287	0.976	0.436	0.245	0.804	1.092	1.300	0.593	0.676	-0.346	-0.254	-1.118	-1.604	-1.392	-179.688
0.634	0.639	0.566	0.530	0.084	-0.167	-1.274	-0.588	-2.248	-1.297	-1.350	-1.360	-0.823	0.794	0.210	0.906	0.238	0.150	0.695	0.993	1.162	0.522	0.699	-0.524	-0.186	-1.169	-1.714	-1.510	-175.781
0.709	0.545	0.710	0.418	0.020	-0.212	-1.115	-0.503	-1.945	-1.048	-0.987	-1.224	-0.917	0.540	0.146	0.774	0.078	0.083	0.559	0.822	0.972	0.429	0.676	-0.594	-0.057	-1.076	-1.597	-1.447	-171.875
0.700	0.387	0.795	0.249	-0.089	-0.321	-0.874	-0.445	-1.558	-0.673	-0.569	-0.972	-0.908	0.297	0.093	0.587	-0.042	0.044	0.416	0.598	0.751	0.328	0.612	-0.559	0.106	-0.846	-1.285	-1.215	-167.969
0.606	0.173	0.790	0.038	-0.233	-0.477	-0.586	-0.409	-1.126	-0.220	-0.133	-0.627	-0.812	0.087	0.047	0.362	-0.128	0.030	0.281	0.347	0.518	0.236	0.516	-0.428	0.278	-0.498	-0.820	-0.840	-164.062
0.430	-0.081	0.671	-0.195	-0.401	-0.658	-0.286	-0.389	-0.687	0.260	0.284	-0.220	-0.646	-0.077	0.003	0.115	-0.193	0.031	0.162	0.091	0.292	0.164	0.396	-0.217	0.440	-0.063	-0.254	-0.360	-160.156
0.185	-0.356	0.429	-0.432	-0.579	-0.843	-0.006	-0.378	-0.281	0.719	0.649	0.216	-0.427	-0.186	-0.044	-0.132	-0.251	0.041	0.064	-0.151	0.088	0.117	0.266	0.055	0.580	0.419	0.357	0.178	-156.250
-0.106	-0.626	0.076	-0.651	-0.750	-1.010	0.232	-0.366	0.062	1.121	0.943	0.643	-0.170	-0.241	-0.098	-0.365	-0.316	0.051	-0.014	-0.361	-0.084	0.096	0.133	0.361	0.691	0.900	0.960	0.724	-152.344
-0.410	-0.868	-0.351	-0.834	-0.900	-1.138	0.415	-0.346	0.321	1.437	1.153	1.029	0.109	-0.249	-0.157	-0.568	-0.397	0.051	-0.078	-0.531	-0.218	0.094	0.007	0.673	0.772	1.335	1.511	1.227	-148.438
-0.688	-1.065	-0.794	-0.967	-1.011	-1.212	0.541	-0.312	0.485	1.651	1.276	1.344	0.393	-0.222	-0.219	-0.734	-0.498	0.038	-0.132	-0.656	-0.312	0.099	-0.108	0.962	0.821	1.686	1.976	1.642	-144.531
-0.902	-1.204	-1.187	-1.040	-1.072	-1.226	0.611	-0.262	0.556	1.754	1.317	1.565	0.664	-0.171	-0.279	-0.859	-0.616	0.007	-0.183	-0.733	-0.370	0.103	-0.209	1.202	0.838	1.926	2.333	1.939	-140.625
-1.018	-1.278	-1.472	-1.052	-1.076	-1.180	0.629	-0.197	0.542	1.742	1.282	1.679	0.902	-0.107	-0.328	-0.940	-0.742	-0.041	-0.232	-0.766	-0.393	0.096	-0.292	1.376	0.822	2.043	2.570	2.099	-136.719
