FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.319	-0.006	0.172	-0.096	-0.805	-0.140	-0.023	0.485	0.814	0.823	0.971	0.279	-0.378	-0.480	-0.255	-0.603	-1.178	-0.046	-0.702	-0.142	-0.307	-0.252	-0.451	0.211	-0.438	-0.899	0.758	-0.056	-199.219
0.338	0.324	0.311	0.234	-0.423	-0.023	-0.276	-0.054	0.028	0.174	0.293	-0.092	-0.407	-0.313	0.097	-0.110	-0.278	0.185	-0.234	0.157	-0.090	0.009	-0.091	0.293	-0.414	-0.795	0.407	-0.228	-195.312
0.365	0.632	0.434	0.549	-0.051	0.094	-0.481	-0.550	-0.694	-0.417	-0.350	-0.454	-0.412	-0.147	0.419	0.350	0.517	0.396	0.195	0.432	0.115	0.259	0.243	0.362	-0.405	-0.724	0.065	-0.410	-191.406
0.399	0.893	0.524	0.830	0.298	0.214	-0.590	-0.952	-1.280	-0.888	-0.914	-0.787	-0.372	0.015	0.677	0.736	1.119	0.560	0.545	0.656	0.296	0.486	0.527	0.414	-0.419	-0.706	-0.249	-0.599	-187.500
0.431	1.079	0.565	1.056	0.610	0.337	-0.571	-1.219	-1.674	-1.188	-1.358	-1.066	-0.269	0.169	0.848	1.013	1.470	0.656	0.785	0.804	0.437	0.675	0.742	0.455	-0.459	-0.743	-0.506	-0.785	-183.594
0.451	1.167	0.548	1.206	0.869	0.460	-0.409	-1.324	-1.841	-1.288	-1.652	-1.270	-0.096	0.312	0.918	1.154	1.554	0.671	0.899	0.857	0.529	0.815	0.878	0.494	-0.517	-0.821	-0.680	-0.946	-179.688
0.446	1.140	0.470	1.259	1.063	0.580	-0.107	-1.254	-1.767	-1.178	-1.774	-1.377	0.142	0.440	0.886	1.141	1.392	0.602	0.881	0.807	0.564	0.892	0.928	0.542	-0.580	-0.914	-0.746	-1.059	-175.781
0.402	0.992	0.336	1.207	1.179	0.692	0.309	-1.013	-1.463	-0.872	-1.719	-1.372	0.430	0.546	0.760	0.974	1.038	0.453	0.741	0.654	0.538	0.898	0.895	0.608	-0.633	-0.990	-0.691	-1.099	-171.875
0.307	0.734	0.163	1.049	1.212	0.790	0.801	-0.617	-0.957	-0.401	-1.491	-1.249	0.742	0.624	0.554	0.669	0.562	0.237	0.498	0.411	0.451	0.828	0.784	0.696	-0.662	-1.021	-0.516	-1.050	-167.969
0.155	0.387	-0.026	0.796	1.163	0.870	1.321	-0.097	-0.297	0.189	-1.112	-1.015	1.047	0.664	0.292	0.260	0.040	-0.026	0.185	0.098	0.308	0.685	0.603	0.800	-0.664	-0.989	-0.242	-0.907	-164.062
-0.049	-0.012	-0.203	0.475	1.039	0.929	1.818	0.506	0.458	0.841	-0.613	-0.689	1.311	0.662	-0.001	-0.209	-0.456	-0.312	-0.165	-0.255	0.122	0.473	0.365	0.902	-0.638	-0.891	0.095	-0.681	-160.156
-0.292	-0.417	-0.339	0.118	0.858	0.963	2.241	1.142	1.240	1.497	-0.041	-0.302	1.505	0.614	-0.297	-0.683	-0.870	-0.592	-0.516	-0.612	-0.093	0.206	0.083	0.980	-0.596	-0.742	0.444	-0.397	-156.250
-0.546	-0.778	-0.408	-0.234	0.640	0.972	2.549	1.753	1.978	2.092	0.549	0.102	1.603	0.519	-0.568	-1.107	-1.166	-0.837	-0.836	-0.935	-0.313	-0.100	-0.227	1.005	-0.552	-0.570	0.745	-0.096	-152.344
-0.770	-1.050	-0.393	-0.541	0.411	0.956	2.709	2.282	2.598	2.567	1.094	0.474	1.589	0.384	-0.785	-1.431	-1.327	-1.017	-1.100	-1.185	-0.516	-0.427	-0.545	0.949	-0.525	-0.412	0.942	0.177	-148.438
-0.917	-1.194	-0.287	-0.767	0.192	0.915	2.702	2.672	3.034	2.868	1.532	0.767	1.455	0.219	-0.920	-1.612	-1.349	-1.104	-1.286	-1.329	-0.676	-0.751	-0.844	0.789	-0.530	-0.304	0.987	0.374	-144.531
-0.943	-1.187	-0.098	-0.885	0.004	0.850	2.517	2.878	3.233	2.950	1.807	0.938	1.202	0.036	-0.953	-1.625	-1.242	-1.075	-1.380	-1.343	-0.771	-1.046	-1.094	0.516	-0.576	-0.278	0.851	0.461	-140.625
-0.813	-1.024	0.154	-0.880	-0.141	0.764	2.161	2.870	3.164	2.785	1.880	0.961	0.841	-0.152	-0.867	-1.460	-1.019	-0.915	-1.368	-1.212	-0.785	-1.285	-1.260	0.137	-0.663	-0.348	0.535	0.416	-136.719
-0.515	-0.720	0.437	-0.753	-0.239	0.658	1.647	2.639	2.819	2.369	1.732	0.829	0.393	-0.334	-0.658	-1.125	-0.697	-0.620	-1.244	-0.938	-0.714	-1.437	-1.310	-0.324	-0.781	-0.512	0.064	0.243	-132.812
-0.068	-0.307	0.718	-0.522	-0.291	0.536	1.005	2.196	2.218	1.720	1.368	0.558	-0.111	-0.502	-0.337	-0.649	-0.293	-0.201	-1.005	-0.538	-0.562	-1.477	-1.221	-0.822	-0.912	-0.750	-0.507	-0.035	-128.906
0.480	0.164	0.959	-0.219	-0.307	0.400	0.276	1.574	1.409	0.886	0.823	0.181	-0.635	-0.650	0.071	-0.079	0.172	0.316	-0.658	-0.048	-0.347	-1.386	-0.984	-1.302	-1.033	-1.026	-1.105	-0.375	-125.000
1.060	0.638	1.131	0.113	-0.304	0.252	-0.490	0.826	0.464	-0.063	0.152	-0.253	-1.136	-0.774	0.526	0.526	0.669	0.884	-0.221	0.483	-0.099	-1.159	-0.612	-1.704	-1.116	-1.291	-1.650	-0.726	-121.094
1.592	1.054	1.211	0.425	-0.296	0.095	-1.233	0.018	-0.527	-1.037	-0.573	-0.687	-1.570	-0.871	0.974	1.098	1.157	1.444	0.272	0.997	0.149	-0.808	-0.141	-1.972	-1.138	-1.495	-2.066	-1.034	-117.188
2.000	1.361	1.184	0.673	-0.300	-0.070	-1.888	-0.775	-1.470	-1.939	-1.269	-1.068	-1.896	-0.936	1.361	1.571	1.587	1.927	0.776	1.433	0.364	-0.364	0.376	-2.066	-1.079	-1.591	-2.291	-1.250	-113.281
2.222	1.522	1.047	0.822	-0.326	-0.239	-2.395	-1.480	-2.271	-2.674	-1.860	-1.348	-2.076	-0.960	1.634	1.888	1.909	2.269	1.235	1.741	0.520	0.129	0.875	-1.964	-0.928	-1.542	-2.288	-1.344	-109.375
2.225	1.520	0.808	0.851	-0.377	-0.409	-2.705	-2.034	-2.854	-3.166	-2.280	-1.496	-2.088	-0.930	1.755	2.015	2.077	2.418	1.593	1.884	0.604	0.614	1.292	-1.666	-0.685	-1.329	-2.046	-1.300	-105.469
2.004	1.358	0.482	0.760	-0.447	-0.575	-2.787	-2.393	-3.168	-3.363	-2.484	-1.496	-1.918	-0.834	1.708	1.939	2.060	2.345	1.803	1.850	0.619	1.036	1.572	-1.193	-0.360	-0.954	-1.585	-1.121	-101.562
1.588	1.059	0.096	0.564	-0.522	-0.729	-2.632	-2.536	-3.193	-3.249	-2.455	-1.350	-1.571	-0.658	1.499	1.677	1.852	2.050	1.835	1.652	0.584	1.347	1.681	-0.586	0.021	-0.441	-0.947	-0.828	-97.656
1.032	0.660	-0.321	0.292	-0.582	-0.863	-2.260	-2.469	-2.942	-2.842	-2.203	-1.075	-1.071	-0.396	1.158	1.269	1.473	1.561	1.679	1.328	0.528	1.515	1.607	0.102	0.424	0.161	-0.199	-0.453	-93.750
0.408	0.209	-0.732	-0.018	-0.606	-0.966	-1.713	-2.222	-2.460	-2.194	-1.765	-0.706	-0.459	-0.054	0.731	0.773	0.966	0.931	1.355	0.930	0.484	1.526	1.366	0.804	0.803	0.786	0.582	-0.037	-89.844
-0.205	-0.245	-1.101	-0.323	-0.575	-1.028	-1.057	-1.841	-1.810	-1.382	-1.197	-0.285	0.207	0.347	0.274	0.255	0.389	0.229	0.904	0.517	0.478	1.389	0.990	1.448	1.109	1.358	1.311	0.372	-85.938
-0.736	-0.650	-1.391	-0.582	-0.481	-1.037	-0.367	-1.382	-1.071	-0.500	-0.568	0.142	0.859	0.770	-0.157	-0.222	-0.192	-0.469	0.382	0.143	0.522	1.132	0.529	1.968	1.296	1.801	1.908	0.729	-82.031
-1.129	-0.964	-1.573	-0.761	-0.323	-0.984	0.277	-0.900	-0.323	0.357	0.053	0.527	1.424	1.166	-0.517	-0.608	-0.719	-1.091	-0.143	-0.153	0.610	0.795	0.037	2.303	1.330	2.052	2.308	0.996	-78.125
-1.351	-1.158	-1.627	-0.838	-0.114	-0.865	0.807	-0.442	0.361	1.103	0.607	0.836	1.841	1.484	-0.777	-0.873	-1.142	-1.580	-0.610	-0.355	0.718	0.426	-0.432	2.414	1.199	2.076	2.470	1.147	-74.219
-1.397	-1.218	-1.544	-0.805	0.125	-0.682	1.175	-0.039	0.927	1.675	1.049	1.046	2.064	1.677	-0.926	-1.012	-1.433	-1.898	-0.965	-0.467	0.810	0.070	-0.836	2.288	0.915	1.869	2.385	1.174	-70.312
-1.287	-1.153	-1.339	-0.675	0.363	-0.450	1.357	0.291	1.341	2.036	1.358	1.152	2.077	1.711	-0.970	-1.037	-1.583	-2.033	-1.177	-0.509	0.848	-0.235	-1.142	1.940	0.519	1.469	2.079	1.089	-66.406
-1.064	-0.988	-1.040	-0.476	0.567	-0.191	1.361	0.543	1.591	2.180	1.533	1.168	1.889	1.576	-0.930	-0.979	-1.601	-1.994	-1.238	-0.514	0.801	-0.464	-1.333	1.415	0.077	0.946	1.606	0.922	-62.500
-0.783	-0.763	-0.695	-0.248	0.709	0.063	1.217	0.723	1.686	2.125	1.589	1.118	1.537	1.285	-0.838	-0.869	-1.510	-1.811	-1.162	-0.510	0.653	-0.608	-1.405	0.778	-0.333	0.393	1.041	0.716	-58.594
-0.504	-0.525	-0.358	-0.037	0.764	0.275	0.970	0.838	1.647	1.911	1.554	1.033	1.076	0.872	-0.725	-0.741	-1.342	-1.526	-0.981	-0.519	0.407	-0.672	-1.365	0.106	-0.631	-0.091	0.467	0.520	-54.688
-0.283	-0.317	-0.078	0.115	0.721	0.415	0.671	0.894	1.505	1.585	1.459	0.944	0.567	0.391	-0.620	-0.615	-1.129	-1.187	-0.737	-0.551	0.089	-0.672	-1.228	-0.526	-0.755	-0.420	-0.042	0.376	-50.781
-0.156	-0.172	0.106	0.181	0.580	0.459	0.368	0.898	1.293	1.196	1.331	0.872	0.071	-0.099	-0.544	-0.507	-0.901	-0.840	-0.474	-0.603	-0.263	-0.626	-1.018	-1.055	-0.674	-0.540	-0.431	0.310	-46.875
-0.137	-0.107	0.180	0.150	0.358	0.402	0.093	0.852	1.040	0.785	1.193	0.826	-0.363	-0.540	-0.505	-0.418	-0.684	-0.520	-0.234	-0.661	-0.601	-0.558	-0.762	-1.439	-0.395	-0.440	-0.674	0.328	-42.969
-0.214	-0.118	0.157	0.031	0.082	0.255	-0.138	0.759	0.772	0.383	1.055	0.802	-0.704	-0.883	-0.502	-0.346	-0.494	-0.251	-0.042	-0.709	-0.882	-0.484	-0.490	-1.663	0.038	-0.148	-0.774	0.418	-39.062
-0.349	-0.185	0.071	-0.147	-0.212	0.044	-0.325	0.622	0.504	0.009	0.919	0.787	-0.938	-1.099	-0.524	-0.286	-0.343	-0.046	0.086	-0.734	-1.070	-0.416	-0.230	-1.730	0.550	0.268	-0.757	0.549	-35.156
-0.494	-0.276	-0.029	-0.343	-0.487	-0.195	-0.482	0.447	0.244	-0.330	0.778	0.759	-1.071	-1.179	-0.553	-0.229	-0.234	0.097	0.156	-0.723	-1.148	-0.357	-0.005	-1.663	1.055	0.726	-0.660	0.681	-31.250
-0.600	-0.351	-0.094	-0.515	-0.711	-0.423	-0.627	0.239	-0.005	-0.633	0.624	0.699	-1.123	-1.136	-0.568	-0.170	-0.159	0.192	0.183	-0.674	-1.118	-0.302	0.169	-1.495	1.470	1.141	-0.528	0.776	-27.344
-0.632	-0.377	-0.088	-0.627	-0.865	-0.609	-0.781	0.008	-0.245	-0.905	0.449	0.593	-1.120	-1.000	-0.553	-0.101	-0.106	0.257	0.193	-0.590	-0.999	-0.243	0.291	-1.262	1.737	1.445	-0.393	0.808	-23.438
-0.574	-0.333	0.002	-0.657	-0.944	-0.731	-0.954	-0.232	-0.475	-1.146	0.253	0.442	-1.089	-0.814	-0.497	-0.022	-0.058	0.311	0.213	-0.481	-0.824	-0.170	0.365	-0.998	1.824	1.601	-0.280	0.764	-19.531
-0.435	-0.214	0.165	-0.601	-0.957	-0.784	-1.145	-0.463	-0.688	-1.349	0.048	0.260	-1.054	-0.623	-0.399	0.065	-0.002	0.367	0.261	-0.362	-0.635	-0.077	0.402	-0.728	1.737	1.604	-0.194	0.652	-15.625
-0.242	-0.035	0.368	-0.473	-0.921	-0.769	-1.336	-0.663	-0.871	-1.502	-0.144	0.074	-1.026	-0.463	-0.271	0.156	0.064	0.425	0.343	-0.250	-0.469	0.033	0.415	-0.469	1.511	1.480	-0.128	0.497	-11.719
-0.035	0.174	0.564	-0.298	-0.856	-0.698	-1.496	-0.811	-1.004	-1.584	-0.295	-0.082	-1.001	-0.357	-0.131	0.237	0.134	0.474	0.447	-0.159	-0.356	0.150	0.411	-0.229	1.198	1.275	-0.064	0.335	-7.812
0.143	0.378	0.708	-0.109	-0.778	-0.587	-1.586	-0.888	-1.069	-1.572	-0.378	-0.175	-0.966	-0.307	-0.006	0.297	0.190	0.492	0.546	-0.101	-0.309	0.259	0.393	-0.012	0.856	1.043	0.019	0.200	-3.906
0.255	0.539	0.764	0.067	-0.695	-0.450	-1.570	-0.884	-1.050	-1.450	-0.373	-0.185	-0.899	-0.302	0.081	0.322	0.211	0.452	0.610	-0.082	-0.324	0.343	0.358	0.185	0.537	0.832	0.137	0.124	0.000
0.276	0.631	0.718	0.209	-0.608	-0.300	-1.419	-0.801	-0.942	-1.210	-0.276	-0.104	-0.779	-0.316	0.110	0.301	0.176	0.333	0.608	-0.100	-0.383	0.388	0.298	0.358	0.275	0.678	0.296	0.121	3.906
0.201	0.643	0.575	0.307	-0.509	-0.147	-1.128	-0.649	-0.753	-0.861	-0.097	0.056	-0.594	-0.319	0.073	0.232	0.074	0.128	0.524	-0.150	-0.458	0.383	0.207	0.501	0.085	0.594	0.485	0.190	7.812
0.045	0.580	0.362	0.362	-0.392	0.001	-0.712	-0.451	-0.500	-0.431	0.138	0.268	-0.348	-0.288	-0.024	0.122	-0.092	-0.151	0.357	-0.217	-0.518	0.326	0.077	0.598	-0.040	0.572	0.681	0.313	11.719
-0.158	0.459	0.119	0.384	-0.252	0.140	-0.214	-0.233	-0.212	0.040	0.396	0.494	-0.060	-0.209	-0.161	-0.014	-0.299	-0.474	0.127	-0.287	-0.537	0.222	-0.090	0.629	-0.121	0.589	0.845	0.461	15.625
-0.368	0.312	-0.110	0.386	-0.096	0.265	0.307	-0.022	0.079	0.497	0.642	0.696	0.232	-0.087	-0.310	-0.152	-0.510	-0.794	-0.128	-0.341	-0.500	0.083	-0.289	0.571	-0.187	0.609	0.935	0.599	19.531
-0.541	0.172	-0.287	0.382	0.063	0.372	0.779	0.157	0.340	0.886	0.843	0.842	0.480	0.060	-0.435	-0.261	-0.679	-1.060	-0.363	-0.364	-0.405	-0.074	-0.502	0.403	-0.264	0.595	0.912	0.693	23.438
-0.645	0.070	-0.386	0.383	0.204	0.454	1.133	0.285	0.540	1.159	0.979	0.909	0.634	0.200	-0.509	-0.313	-0.758	-1.224	-0.534	-0.342	-0.264	-0.234	-0.707	0.116	-0.372	0.520	0.750	0.720	27.344
-0.664	0.031	-0.395	0.396	0.303	0.507	1.312	0.350	0.657	1.280	1.042	0.892	0.651	0.295	-0.509	-0.286	-0.713	-1.250	-0.605	-0.271	-0.103	-0.382	-0.876	-0.287	-0.517	0.367	0.445	0.669	31.250
-0.600	0.067	-0.319	0.423	0.341	0.525	1.286	0.351	0.678	1.234	1.034	0.795	0.506	0.309	-0.432	-0.169	-0.531	-1.125	-0.562	-0.150	0.049	-0.509	-0.985	-0.785	-0.693	0.141	0.013	0.542	35.156
-0.469	0.178	-0.177	0.464	0.307	0.509	1.055	0.297	0.600	1.027	0.965	0.633	0.195	0.215	-0.286	0.035	-0.224	-0.857	-0.412	0.010	0.160	-0.613	-1.017	-1.345	-0.879	-0.137	-0.506	0.354	39.062
-0.297	0.350	0.007	0.513	0.206	0.464	0.650	0.206	0.437	0.690	0.851	0.419	-0.261	0.002	-0.093	0.308	0.168	-0.478	-0.183	0.195	0.204	-0.701	-0.971	-1.922	-1.048	-0.431	-1.058	0.125	42.969
-0.115	0.559	0.205	0.568	0.054	0.400	0.131	0.104	0.216	0.266	0.704	0.166	-0.813	-0.319	0.115	0.618	0.590	-0.037	0.081	0.385	0.167	-0.782	-0.860	-2.466	-1.172	-0.694	-1.580	-0.120	46.875
0.045	0.775	0.388	0.622	-0.123	0.333	-0.428	0.022	-0.025	-0.187	0.533	-0.124	-1.400	-0.718	0.302	0.930	0.977	0.406	0.331	0.561	0.051	-0.867	-0.711	-2.925	-1.221	-0.878	-2.012	-0.363	50.781
0.151	0.962	0.528	0.672	-0.291	0.278	-0.948	-0.012	-0.242	-0.612	0.341	-0.452	-1.948	-1.147	0.436	1.206	1.269	0.789	0.522	0.708	-0.127	-0.962	-0.557	-3.252	-1.175	-0.940	-2.303	-0.591	54.688
0.178	1.089	0.602	0.710	-0.422	0.246	-1.362	0.027	-0.390	-0.960	0.128	-0.825	-2.391	-1.549	0.491	1.414	1.422	1.063	0.621	0.815	-0.338	-1.065	-0.431	-3.409	-1.018	-0.846	-2.419	-0.799	58.594
0.111	1.126	0.587	0.730	-0.495	0.242	-1.625	0.151	-0.429	-1.193	-0.107	-1.248	-2.676	-1.870	0.455	1.532	1.417	1.193	0.616	0.878	-0.546	-1.166	-0.355	-3.370	-0.742	-0.579	-2.346	-0.986	62.500
-0.058	1.053	0.469	0.720	-0.501	0.261	-1.717	0.362	-0.333	-1.290	-0.359	-1.713	-2.779	-2.068	0.325	1.548	1.258	1.169	0.509	0.897	-0.720	-1.250	-0.338	-3.131	-0.346	-0.137	-2.093	-1.155	66.406
-0.325	0.863	0.239	0.667	-0.449	0.290	-1.642	0.654	-0.086	-1.241	-0.610	-2.198	-2.700	-2.121	0.113	1.458	0.968	1.001	0.318	0.870	-0.839	-1.302	-0.375	-2.705	0.160	0.460	-1.688	-1.306	70.312
-0.682	0.558	-0.098	0.559	-0.360	0.311	-1.421	1.014	0.321	-1.042	-0.822	-2.664	-2.462	-2.031	-0.169	1.265	0.581	0.712	0.069	0.794	-0.898	-1.310	-0.451	-2.126	0.757	1.178	-1.172	-1.430	74.219
-1.112	0.151	-0.529	0.382	-0.264	0.304	-1.079	1.433	0.889	-0.691	-0.945	-3.051	-2.104	-1.821	-0.502	0.978	0.133	0.330	-0.215	0.660	-0.908	-1.272	-0.545	-1.444	1.414	1.970	-0.596	-1.510	78.125
-1.598	-0.337	-1.027	0.128	-0.191	0.257	-0.639	1.903	1.618	-0.180	-0.916	-3.289	-1.667	-1.531	-0.875	0.601	-0.347	-0.119	-0.519	0.455	-0.896	-1.202	-0.645	-0.717	2.088	2.780	-0.004	-1.520	82.031
-2.123	-0.886	-1.564	-0.206	-0.164	0.165	-0.113	2.423	2.510	0.506	-0.669	-3.309	-1.186	-1.204	-1.275	0.141	-0.841	-0.618	-0.834	0.165	-0.894	-1.123	-0.747	-0.003	2.734	3.555	0.567	-1.427	85.938
-2.672	-1.474	-2.107	-0.618	-0.200	0.032	0.496	2.994	3.560	1.378	-0.156	-3.058	-0.679	-0.881	-1.698	-0.396	-1.342	-1.158	-1.164	-0.223	-0.937	-1.069	-0.861	0.650	3.303	4.250	1.099	-1.205	89.844
-3.231	-2.082	-2.630	-1.095	-0.298	-0.130	1.191	3.616	4.755	2.438	0.648	-2.513	-0.154	-0.590	-2.138	-1.004	-1.855	-1.733	-1.519	-0.713	-1.044	-1.076	-1.011	1.208	3.755	4.832	1.586	-0.836	93.750
-3.784	-2.693	-3.115	-1.616	-0.447	-0.304	1.973	4.276	6.064	3.671	1.725	-1.693	0.393	-0.345	-2.587	-1.669	-2.387	-2.336	-1.907	-1.293	-1.224	-1.174	-1.224	1.652	4.061	5.284	2.036	-0.324	97.656
-4.309	-3.287	-3.547	-2.152	-0.627	-0.472	2.827	4.952	7.434	5.031	3.016	-0.660	0.964	-0.148	-3.030	-2.366	-2.941	-2.947	-2.331	-1.933	-1.463	-1.378	-1.521	1.977	4.201	5.592	2.452	0.302	101.562
-4.781	-3.838	-3.915	-2.661	-0.809	-0.617	3.726	5.605	8.789	6.446	4.421	0.485	1.556	0.014	-3.443	-3.056	-3.506	-3.530	-2.777	-2.581	-1.728	-1.679	-1.908	2.180	4.164	5.745	2.827	0.982	105.469
-5.165	-4.307	-4.204	-3.096	-0.959	-0.719	4.620	6.189	10.035	7.815	5.810	1.615	2.151	0.156	-3.788	-3.682	-4.047	-4.036	-3.212	-3.169	-1.973	-2.049	-2.370	2.260	3.938	5.716	3.134	1.634	109.375
-5.419	-4.648	-4.393	-3.405	-1.045	-0.762	5.447	6.652	11.067	9.022	7.042	2.594	2.718	0.294	-4.021	-4.173	-4.509	-4.405	-3.590	-3.618	-2.144	-2.438	-2.868	2.211	3.510	5.465	3.323	2.163	113.281
-5.499	-4.806	-4.452	-3.536	-1.038	-0.729	6.136	6.950	11.788	9.950	7.982	3.305	3.214	0.442	-4.095	-4.458	-4.824	-4.579	-3.858	-3.853	-2.194	-2.788	-3.348	2.022	2.868	4.946	3.333	2.478	117.188
