FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.379	-0.726	-0.321	-0.808	-0.127	0.131	-0.275	0.526	0.584	0.383	0.511	0.964	0.446	0.481	-0.726	-0.789	-1.145	-0.414	-0.393	-0.496	-0.202	-0.314	-0.469	-0.032	1.005	1.284	1.055	1.132	-199.219
-0.011	-0.328	0.114	-0.392	0.160	0.287	-0.023	0.428	0.366	0.144	-0.008	0.139	0.206	0.555	-0.447	-0.508	-0.928	-0.326	-0.091	-0.190	0.047	-0.094	-0.162	-0.319	0.532	0.405	0.398	0.211	-195.312
0.319	0.024	0.499	-0.025	0.413	0.431	0.207	0.328	0.150	-0.081	-0.482	-0.623	-0.020	0.606	-0.174	-0.260	-0.706	-0.223	0.197	0.086	0.258	0.118	0.134	-0.563	0.097	-0.399	-0.201	-0.647	-191.406
0.583	0.294	0.796	0.255	0.602	0.550	0.395	0.224	-0.064	-0.276	-0.876	-1.262	-0.217	0.615	0.079	-0.071	-0.481	-0.101	0.456	0.307	0.400	0.309	0.405	-0.732	-0.263	-1.062	-0.689	-1.378	-187.500
0.761	0.462	0.984	0.427	0.714	0.635	0.527	0.115	-0.273	-0.433	-1.166	-1.735	-0.376	0.576	0.301	0.048	-0.255	0.033	0.674	0.453	0.458	0.471	0.636	-0.807	-0.523	-1.538	-1.030	-1.933	-183.594
0.847	0.528	1.059	0.488	0.743	0.681	0.603	0.002	-0.471	-0.545	-1.346	-2.021	-0.488	0.491	0.482	0.098	-0.041	0.166	0.841	0.518	0.433	0.594	0.811	-0.788	-0.670	-1.803	-1.206	-2.282	-179.688
0.850	0.506	1.033	0.455	0.701	0.689	0.627	-0.109	-0.649	-0.612	-1.423	-2.115	-0.552	0.375	0.609	0.090	0.148	0.274	0.950	0.505	0.344	0.675	0.921	-0.685	-0.705	-1.864	-1.221	-2.419	-175.781
0.788	0.422	0.931	0.354	0.603	0.661	0.613	-0.215	-0.799	-0.639	-1.417	-2.033	-0.566	0.245	0.676	0.044	0.297	0.336	0.998	0.426	0.217	0.710	0.958	-0.524	-0.640	-1.744	-1.094	-2.353	-171.875
0.686	0.305	0.784	0.216	0.472	0.599	0.577	-0.310	-0.912	-0.632	-1.350	-1.802	-0.537	0.121	0.679	-0.019	0.394	0.332	0.986	0.298	0.082	0.700	0.921	-0.331	-0.495	-1.482	-0.857	-2.108	-167.969
0.567	0.184	0.623	0.071	0.328	0.507	0.534	-0.391	-0.977	-0.597	-1.246	-1.457	-0.475	0.015	0.619	-0.083	0.434	0.254	0.914	0.144	-0.037	0.645	0.814	-0.136	-0.293	-1.123	-0.545	-1.718	-164.062
0.453	0.078	0.471	-0.060	0.186	0.388	0.497	-0.453	-0.988	-0.542	-1.120	-1.033	-0.392	-0.066	0.502	-0.135	0.417	0.105	0.788	-0.019	-0.125	0.549	0.648	0.037	-0.059	-0.709	-0.195	-1.222	-160.156
0.353	-0.005	0.341	-0.167	0.055	0.247	0.476	-0.492	-0.938	-0.471	-0.985	-0.565	-0.299	-0.123	0.340	-0.172	0.352	-0.101	0.615	-0.176	-0.176	0.420	0.439	0.176	0.184	-0.277	0.161	-0.658	-156.250
0.272	-0.064	0.236	-0.250	-0.064	0.089	0.474	-0.504	-0.828	-0.387	-0.841	-0.086	-0.208	-0.164	0.151	-0.197	0.253	-0.341	0.408	-0.317	-0.197	0.265	0.205	0.275	0.418	0.145	0.497	-0.068	-152.344
0.206	-0.109	0.150	-0.315	-0.174	-0.074	0.489	-0.487	-0.662	-0.293	-0.689	0.376	-0.126	-0.196	-0.047	-0.215	0.136	-0.589	0.182	-0.436	-0.195	0.098	-0.030	0.341	0.626	0.532	0.794	0.510	-148.438
0.147	-0.152	0.072	-0.374	-0.282	-0.234	0.515	-0.440	-0.453	-0.193	-0.524	0.795	-0.058	-0.229	-0.232	-0.236	0.019	-0.814	-0.046	-0.533	-0.185	-0.065	-0.242	0.384	0.798	0.866	1.037	1.038	-144.531
0.088	-0.203	-0.006	-0.438	-0.391	-0.377	0.540	-0.365	-0.218	-0.094	-0.345	1.150	-0.007	-0.267	-0.383	-0.264	-0.085	-0.993	-0.259	-0.607	-0.177	-0.210	-0.410	0.417	0.926	1.135	1.220	1.482	-140.625
0.024	-0.269	-0.091	-0.511	-0.503	-0.493	0.553	-0.266	0.019	-0.002	-0.157	1.425	0.028	-0.310	-0.486	-0.303	-0.166	-1.105	-0.442	-0.660	-0.180	-0.324	-0.515	0.449	1.006	1.326	1.337	1.817	-136.719
-0.042	-0.350	-0.185	-0.593	-0.612	-0.576	0.540	-0.150	0.235	0.076	0.034	1.610	0.046	-0.356	-0.530	-0.351	-0.220	-1.140	-0.587	-0.692	-0.199	-0.399	-0.549	0.483	1.040	1.436	1.391	2.028	-132.812
-0.107	-0.439	-0.281	-0.677	-0.708	-0.620	0.491	-0.025	0.407	0.134	0.215	1.700	0.047	-0.397	-0.515	-0.407	-0.247	-1.098	-0.688	-0.704	-0.234	-0.436	-0.513	0.517	1.031	1.463	1.383	2.111	-128.906
-0.160	-0.527	-0.371	-0.751	-0.779	-0.625	0.399	0.103	0.524	0.168	0.374	1.701	0.034	-0.424	-0.447	-0.468	-0.254	-0.987	-0.749	-0.695	-0.281	-0.438	-0.421	0.546	0.985	1.412	1.320	2.074	-125.000
-0.194	-0.601	-0.445	-0.802	-0.810	-0.595	0.268	0.225	0.578	0.180	0.499	1.622	0.009	-0.429	-0.339	-0.528	-0.246	-0.824	-0.777	-0.664	-0.332	-0.417	-0.294	0.561	0.907	1.292	1.206	1.935	-121.094
-0.201	-0.651	-0.494	-0.818	-0.791	-0.536	0.107	0.336	0.573	0.174	0.581	1.478	-0.025	-0.409	-0.207	-0.585	-0.232	-0.628	-0.781	-0.610	-0.380	-0.385	-0.157	0.554	0.804	1.115	1.051	1.716	-117.188
-0.177	-0.669	-0.512	-0.793	-0.715	-0.455	-0.067	0.428	0.518	0.153	0.617	1.286	-0.065	-0.363	-0.067	-0.632	-0.213	-0.419	-0.770	-0.536	-0.413	-0.353	-0.035	0.519	0.680	0.892	0.864	1.441	-113.281
-0.124	-0.648	-0.495	-0.725	-0.586	-0.358	-0.231	0.498	0.425	0.125	0.607	1.062	-0.106	-0.297	0.067	-0.659	-0.191	-0.214	-0.748	-0.442	-0.427	-0.330	0.053	0.452	0.539	0.636	0.653	1.132	-109.375
-0.050	-0.590	-0.445	-0.620	-0.412	-0.252	-0.366	0.541	0.310	0.092	0.556	0.822	-0.147	-0.222	0.186	-0.658	-0.161	-0.027	-0.717	-0.331	-0.416	-0.320	0.095	0.353	0.383	0.358	0.431	0.806	-105.469
0.037	-0.499	-0.363	-0.489	-0.207	-0.140	-0.457	0.559	0.187	0.059	0.472	0.576	-0.188	-0.151	0.286	-0.618	-0.119	0.130	-0.674	-0.207	-0.380	-0.322	0.091	0.225	0.215	0.071	0.209	0.481	-101.562
0.122	-0.380	-0.254	-0.343	0.008	-0.026	-0.499	0.554	0.069	0.027	0.367	0.332	-0.231	-0.095	0.367	-0.532	-0.063	0.251	-0.615	-0.076	-0.323	-0.330	0.047	0.078	0.040	-0.212	-0.002	0.166	-97.656
