FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.167	0.509	-0.336	-0.334	0.917	1.151	0.668	0.234	-0.446	0.243	-0.492	-0.147	1.077	1.331	-1.217	0.494	0.431	0.029	0.460	1.047	0.910	0.724	0.881	0.679	-0.316	-0.369	0.606	-0.447	-199.219
-0.339	0.302	-0.473	-0.570	0.620	0.837	0.741	0.438	0.096	0.638	0.038	0.229	1.058	1.228	-1.136	0.396	0.399	-0.283	0.426	0.760	0.649	0.608	0.635	0.672	-0.306	-0.038	0.794	-0.108	-195.312
-0.776	0.119	-0.590	-0.750	0.363	0.548	0.824	0.624	0.596	1.003	0.520	0.584	1.046	1.135	-1.069	0.309	0.363	-0.583	0.380	0.499	0.413	0.514	0.405	0.663	-0.308	0.247	0.952	0.191	-191.406
-1.095	-0.018	-0.671	-0.835	0.174	0.309	0.927	0.774	1.013	1.309	0.912	0.895	1.049	1.069	-1.024	0.242	0.320	-0.859	0.312	0.288	0.229	0.459	0.203	0.651	-0.332	0.444	1.055	0.415	-187.500
-1.272	-0.098	-0.705	-0.801	0.074	0.140	1.053	0.878	1.317	1.535	1.180	1.139	1.070	1.038	-1.001	0.198	0.269	-1.097	0.223	0.138	0.114	0.454	0.037	0.636	-0.379	0.528	1.081	0.533	-183.594
-1.313	-0.117	-0.689	-0.650	0.069	0.055	1.198	0.935	1.489	1.667	1.309	1.299	1.107	1.041	-0.992	0.175	0.213	-1.284	0.118	0.051	0.070	0.498	-0.084	0.619	-0.446	0.492	1.023	0.530	-179.688
-1.244	-0.083	-0.626	-0.408	0.149	0.056	1.352	0.950	1.526	1.700	1.297	1.361	1.152	1.074	-0.983	0.167	0.158	-1.408	0.015	0.016	0.091	0.585	-0.153	0.600	-0.519	0.347	0.882	0.405	-175.781
-1.108	-0.011	-0.524	-0.117	0.287	0.136	1.497	0.932	1.436	1.637	1.161	1.318	1.196	1.125	-0.961	0.164	0.112	-1.461	-0.066	0.018	0.164	0.700	-0.168	0.581	-0.584	0.122	0.673	0.174	-171.875
-0.949	0.077	-0.392	0.171	0.449	0.277	1.613	0.892	1.234	1.489	0.922	1.173	1.230	1.185	-0.917	0.156	0.080	-1.435	-0.106	0.038	0.272	0.824	-0.132	0.563	-0.624	-0.145	0.419	-0.136	-167.969
-0.804	0.161	-0.242	0.408	0.595	0.454	1.678	0.837	0.941	1.270	0.612	0.937	1.247	1.247	-0.847	0.138	0.068	-1.331	-0.090	0.061	0.405	0.939	-0.054	0.548	-0.627	-0.415	0.150	-0.489	-164.062
-0.694	0.225	-0.084	0.558	0.690	0.636	1.675	0.772	0.581	0.998	0.259	0.629	1.242	1.303	-0.752	0.110	0.080	-1.153	-0.012	0.079	0.550	1.029	0.053	0.534	-0.586	-0.655	-0.102	-0.847	-160.156
-0.623	0.262	0.076	0.606	0.710	0.792	1.588	0.695	0.180	0.688	-0.110	0.275	1.211	1.349	-0.636	0.078	0.115	-0.913	0.123	0.090	0.700	1.081	0.169	0.517	-0.503	-0.843	-0.314	-1.171	-156.250
-0.580	0.271	0.232	0.557	0.650	0.894	1.413	0.604	-0.235	0.356	-0.470	-0.094	1.150	1.373	-0.505	0.048	0.170	-0.631	0.300	0.096	0.843	1.087	0.274	0.489	-0.384	-0.967	-0.467	-1.430	-152.344
-0.545	0.259	0.382	0.435	0.519	0.928	1.152	0.499	-0.636	0.015	-0.800	-0.445	1.054	1.365	-0.363	0.029	0.236	-0.331	0.498	0.102	0.964	1.041	0.354	0.443	-0.242	-1.027	-0.556	-1.600	-148.438
-0.499	0.231	0.524	0.272	0.339	0.889	0.820	0.381	-0.994	-0.324	-1.083	-0.746	0.919	1.310	-0.214	0.022	0.305	-0.040	0.694	0.107	1.048	0.945	0.399	0.373	-0.091	-1.027	-0.580	-1.665	-144.531
-0.430	0.193	0.656	0.104	0.140	0.787	0.442	0.256	-1.282	-0.648	-1.304	-0.970	0.744	1.198	-0.064	0.025	0.364	0.216	0.865	0.110	1.077	0.803	0.409	0.279	0.055	-0.977	-0.547	-1.621	-140.625
-0.339	0.146	0.771	-0.038	-0.047	0.644	0.048	0.135	-1.476	-0.944	-1.452	-1.098	0.533	1.028	0.079	0.029	0.400	0.411	0.988	0.108	1.040	0.626	0.386	0.168	0.184	-0.884	-0.467	-1.471	-136.719
-0.237	0.085	0.858	-0.135	-0.198	0.486	-0.323	0.027	-1.562	-1.196	-1.517	-1.121	0.301	0.807	0.203	0.022	0.402	0.528	1.050	0.095	0.938	0.427	0.333	0.051	0.286	-0.758	-0.349	-1.227	-132.812
-0.144	0.006	0.904	-0.183	-0.296	0.338	-0.638	-0.056	-1.531	-1.387	-1.493	-1.040	0.067	0.556	0.296	-0.006	0.359	0.559	1.038	0.067	0.784	0.222	0.251	-0.057	0.352	-0.609	-0.202	-0.910	-128.906
-0.083	-0.094	0.895	-0.185	-0.338	0.219	-0.867	-0.107	-1.384	-1.502	-1.377	-0.865	-0.142	0.306	0.349	-0.061	0.268	0.505	0.951	0.027	0.603	0.026	0.139	-0.141	0.375	-0.449	-0.034	-0.546	-125.000
-0.071	-0.211	0.822	-0.154	-0.330	0.138	-0.996	-0.124	-1.133	-1.526	-1.171	-0.618	-0.300	0.088	0.357	-0.143	0.132	0.376	0.792	-0.018	0.426	-0.149	-0.007	-0.192	0.348	-0.294	0.146	-0.165	-121.094
-0.117	-0.335	0.685	-0.102	-0.283	0.096	-1.022	-0.110	-0.796	-1.452	-0.883	-0.323	-0.389	-0.072	0.323	-0.244	-0.040	0.196	0.574	-0.057	0.283	-0.293	-0.188	-0.209	0.265	-0.162	0.323	0.199	-117.188
-0.218	-0.448	0.493	-0.041	-0.213	0.086	-0.956	-0.072	-0.397	-1.284	-0.525	-0.008	-0.403	-0.160	0.255	-0.351	-0.231	-0.010	0.316	-0.079	0.197	-0.402	-0.400	-0.201	0.121	-0.072	0.481	0.518	-113.281
-0.358	-0.532	0.267	0.021	-0.134	0.091	-0.821	-0.022	0.033	-1.030	-0.112	0.299	-0.348	-0.179	0.165	-0.446	-0.420	-0.210	0.040	-0.072	0.178	-0.474	-0.631	-0.179	-0.081	-0.036	0.602	0.770	-109.375
-0.512	-0.570	0.037	0.078	-0.062	0.093	-0.646	0.028	0.464	-0.711	0.333	0.580	-0.244	-0.147	0.068	-0.518	-0.586	-0.375	-0.231	-0.034	0.217	-0.515	-0.862	-0.163	-0.332	-0.059	0.668	0.942	-105.469
-0.648	-0.558	-0.168	0.125	-0.009	0.073	-0.460	0.066	0.863	-0.351	0.790	0.822	-0.117	-0.093	-0.025	-0.560	-0.711	-0.486	-0.477	0.031	0.293	-0.528	-1.067	-0.165	-0.610	-0.137	0.665	1.036	-101.562
-0.737	-0.503	-0.319	0.154	0.011	0.016	-0.291	0.081	1.205	0.025	1.235	1.020	0.003	-0.046	-0.108	-0.574	-0.787	-0.529	-0.687	0.106	0.375	-0.521	-1.216	-0.194	-0.886	-0.251	0.590	1.064	-97.656
-0.760	-0.425	-0.404	0.154	-0.009	-0.088	-0.155	0.072	1.467	0.388	1.643	1.179	0.093	-0.033	-0.174	-0.571	-0.815	-0.504	-0.852	0.169	0.430	-0.505	-1.281	-0.251	-1.123	-0.373	0.450	1.048	-93.750
-0.704	-0.351	-0.419	0.113	-0.076	-0.234	-0.059	0.037	1.639	0.717	1.995	1.305	0.139	-0.071	-0.222	-0.566	-0.807	-0.419	-0.975	0.196	0.430	-0.487	-1.243	-0.324	-1.284	-0.470	0.264	1.012	-89.844
-0.574	-0.310	-0.379	0.024	-0.185	-0.410	-0.003	-0.017	1.716	0.991	2.268	1.402	0.136	-0.161	-0.253	-0.575	-0.778	-0.291	-1.061	0.166	0.359	-0.478	-1.096	-0.398	-1.334	-0.513	0.059	0.974	-85.938
-0.387	-0.322	-0.308	-0.110	-0.324	-0.595	0.024	-0.085	1.700	1.195	2.444	1.471	0.091	-0.293	-0.266	-0.607	-0.747	-0.138	-1.115	0.073	0.215	-0.484	-0.851	-0.454	-1.253	-0.479	-0.133	0.944	-82.031
