FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.914	-0.481	-0.021	-0.161	-0.519	-0.735	-0.027	-1.070	-0.740	0.218	0.474	0.467	0.080	-0.180	0.699	-0.118	0.760	0.183	0.236	0.117	-0.111	0.270	0.290	0.502	-0.154	0.687	0.476	1.242	-199.219
-0.644	-0.496	-0.232	-0.042	-0.305	-0.575	-0.011	-0.803	-0.666	0.095	0.411	0.233	0.016	-0.155	0.921	0.042	0.528	0.152	0.281	0.265	0.032	0.257	0.324	0.329	-0.183	0.476	0.235	0.871	-195.312
-0.398	-0.498	-0.417	0.062	-0.110	-0.425	0.002	-0.569	-0.595	-0.019	0.342	0.007	-0.045	-0.135	1.098	0.182	0.334	0.131	0.325	0.392	0.159	0.243	0.351	0.166	-0.199	0.279	0.003	0.517	-191.406
-0.188	-0.473	-0.556	0.147	0.054	-0.289	0.013	-0.386	-0.534	-0.115	0.267	-0.201	-0.101	-0.122	1.189	0.287	0.202	0.126	0.365	0.482	0.254	0.226	0.364	0.018	-0.196	0.110	-0.209	0.196	-187.500
-0.020	-0.421	-0.634	0.207	0.180	-0.172	0.020	-0.260	-0.480	-0.183	0.187	-0.378	-0.150	-0.120	1.177	0.346	0.140	0.136	0.394	0.526	0.309	0.200	0.358	-0.111	-0.176	-0.025	-0.394	-0.079	-183.594
0.106	-0.353	-0.646	0.240	0.261	-0.078	0.028	-0.182	-0.426	-0.218	0.110	-0.515	-0.192	-0.128	1.073	0.353	0.135	0.161	0.403	0.521	0.321	0.164	0.327	-0.222	-0.142	-0.124	-0.546	-0.297	-179.688
0.196	-0.285	-0.599	0.248	0.302	-0.006	0.039	-0.132	-0.361	-0.217	0.046	-0.602	-0.228	-0.147	0.909	0.312	0.160	0.194	0.384	0.475	0.292	0.114	0.269	-0.315	-0.104	-0.195	-0.662	-0.455	-175.781
0.257	-0.227	-0.508	0.238	0.309	0.043	0.057	-0.083	-0.277	-0.182	0.007	-0.632	-0.257	-0.171	0.728	0.234	0.180	0.227	0.330	0.398	0.233	0.052	0.188	-0.395	-0.073	-0.249	-0.743	-0.556	-171.875
0.299	-0.181	-0.397	0.221	0.294	0.075	0.087	-0.016	-0.171	-0.114	0.001	-0.605	-0.277	-0.195	0.569	0.136	0.162	0.253	0.241	0.310	0.157	-0.020	0.087	-0.465	-0.066	-0.300	-0.790	-0.604	-167.969
0.331	-0.137	-0.290	0.211	0.273	0.094	0.129	0.080	-0.049	-0.022	0.032	-0.528	-0.288	-0.210	0.456	0.042	0.088	0.262	0.125	0.229	0.080	-0.096	-0.024	-0.525	-0.092	-0.358	-0.805	-0.608	-164.062
0.362	-0.076	-0.203	0.225	0.259	0.108	0.182	0.198	0.076	0.085	0.092	-0.415	-0.284	-0.209	0.390	-0.026	-0.041	0.247	-0.004	0.173	0.019	-0.167	-0.133	-0.576	-0.160	-0.426	-0.790	-0.579	-160.156
0.394	0.016	-0.148	0.271	0.264	0.122	0.241	0.319	0.184	0.195	0.166	-0.283	-0.263	-0.183	0.353	-0.052	-0.204	0.204	-0.123	0.157	-0.012	-0.225	-0.228	-0.613	-0.266	-0.499	-0.746	-0.529	-156.250
0.428	0.146	-0.121	0.353	0.293	0.139	0.298	0.415	0.251	0.294	0.233	-0.155	-0.220	-0.128	0.317	-0.022	-0.366	0.131	-0.211	0.189	-0.003	-0.261	-0.298	-0.632	-0.398	-0.566	-0.675	-0.471	-152.344
0.462	0.307	-0.114	0.461	0.344	0.159	0.344	0.459	0.259	0.372	0.273	-0.049	-0.151	-0.042	0.258	0.062	-0.489	0.032	-0.251	0.268	0.049	-0.265	-0.334	-0.627	-0.534	-0.617	-0.577	-0.418	-148.438
0.492	0.475	-0.115	0.575	0.407	0.177	0.371	0.429	0.198	0.417	0.270	0.022	-0.059	0.069	0.168	0.188	-0.543	-0.085	-0.236	0.384	0.141	-0.236	-0.333	-0.593	-0.651	-0.640	-0.455	-0.378	-144.531
0.511	0.622	-0.113	0.669	0.469	0.186	0.374	0.321	0.073	0.426	0.223	0.056	0.051	0.196	0.055	0.333	-0.516	-0.208	-0.175	0.517	0.257	-0.178	-0.296	-0.526	-0.720	-0.625	-0.307	-0.354	-140.625
0.515	0.719	-0.104	0.716	0.510	0.178	0.348	0.146	-0.095	0.400	0.140	0.057	0.168	0.321	-0.059	0.466	-0.419	-0.322	-0.088	0.637	0.378	-0.100	-0.232	-0.426	-0.723	-0.566	-0.138	-0.344	-136.719
0.499	0.749	-0.085	0.697	0.515	0.146	0.294	-0.070	-0.274	0.342	0.039	0.037	0.276	0.424	-0.145	0.554	-0.283	-0.410	-0.003	0.714	0.478	-0.020	-0.156	-0.298	-0.646	-0.460	0.048	-0.340	-132.812
0.462	0.706	-0.061	0.602	0.472	0.088	0.212	-0.288	-0.425	0.261	-0.059	0.013	0.357	0.484	-0.182	0.569	-0.150	-0.461	0.050	0.722	0.530	0.044	-0.081	-0.150	-0.488	-0.307	0.244	-0.327	-128.906
0.408	0.600	-0.037	0.439	0.377	0.005	0.108	-0.467	-0.511	0.164	-0.134	-0.002	0.393	0.482	-0.164	0.496	-0.061	-0.465	0.050	0.643	0.513	0.075	-0.021	0.002	-0.256	-0.111	0.435	-0.292	-125.000
0.344	0.445	-0.016	0.225	0.237	-0.093	-0.013	-0.574	-0.510	0.059	-0.175	0.004	0.371	0.409	-0.103	0.334	-0.045	-0.423	-0.011	0.474	0.416	0.063	0.015	0.140	0.030	0.119	0.604	-0.222	-121.094
0.280	0.259	-0.002	-0.013	0.066	-0.194	-0.142	-0.588	-0.417	-0.048	-0.178	0.036	0.285	0.267	-0.023	0.099	-0.112	-0.337	-0.125	0.230	0.242	0.010	0.026	0.244	0.345	0.368	0.734	-0.110	-117.188
0.224	0.056	0.008	-0.244	-0.114	-0.285	-0.270	-0.507	-0.246	-0.154	-0.151	0.093	0.141	0.069	0.043	-0.178	-0.248	-0.219	-0.268	-0.063	0.009	-0.075	0.018	0.299	0.658	0.613	0.806	0.038	-113.281
0.182	-0.148	0.016	-0.439	-0.278	-0.352	-0.387	-0.349	-0.030	-0.256	-0.107	0.167	-0.047	-0.158	0.065	-0.453	-0.422	-0.083	-0.408	-0.363	-0.253	-0.172	0.004	0.295	0.937	0.829	0.809	0.206	-109.375
0.152	-0.338	0.026	-0.573	-0.405	-0.387	-0.481	-0.146	0.190	-0.351	-0.064	0.244	-0.253	-0.379	0.020	-0.682	-0.592	0.053	-0.511	-0.629	-0.505	-0.257	-0.004	0.233	1.151	0.988	0.739	0.371	-105.469
