FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.811	-0.631	-0.236	-0.375	-0.104	-0.757	0.883	0.656	0.198	-0.367	-0.263	-0.326	0.147	0.938	-0.673	-0.886	-2.095	0.646	-0.406	-0.367	0.759	0.097	-1.626	0.179	-0.651	-0.154	0.478	-0.485	-199.219
-0.537	-0.463	-0.106	-0.310	-0.139	-0.490	0.731	0.581	0.121	-0.242	-0.131	-0.235	0.228	0.777	-0.584	-0.816	-1.785	0.298	-0.509	-0.301	0.790	0.063	-1.646	0.162	-0.697	-0.408	0.335	-0.454	-195.312
-0.305	-0.291	-0.006	-0.238	-0.157	-0.236	0.569	0.488	0.022	-0.142	-0.038	-0.168	0.300	0.636	-0.496	-0.722	-1.477	-0.016	-0.567	-0.212	0.826	0.037	-1.641	0.135	-0.722	-0.629	0.183	-0.434	-191.406
-0.145	-0.117	0.046	-0.161	-0.149	-0.006	0.397	0.374	-0.108	-0.081	-0.011	-0.139	0.357	0.528	-0.413	-0.592	-1.183	-0.266	-0.547	-0.090	0.863	0.025	-1.598	0.089	-0.714	-0.793	0.018	-0.429	-187.500
-0.069	0.045	0.043	-0.084	-0.111	0.188	0.223	0.241	-0.268	-0.061	-0.057	-0.152	0.393	0.461	-0.339	-0.427	-0.911	-0.436	-0.435	0.066	0.898	0.031	-1.506	0.022	-0.668	-0.888	-0.153	-0.435	-183.594
-0.072	0.172	-0.014	-0.022	-0.044	0.338	0.058	0.104	-0.441	-0.075	-0.163	-0.196	0.407	0.431	-0.277	-0.244	-0.671	-0.524	-0.240	0.238	0.923	0.052	-1.360	-0.062	-0.585	-0.916	-0.320	-0.443	-179.688
-0.134	0.240	-0.111	0.009	0.038	0.440	-0.079	-0.019	-0.601	-0.104	-0.300	-0.253	0.397	0.426	-0.231	-0.072	-0.473	-0.538	0.010	0.401	0.928	0.085	-1.165	-0.155	-0.473	-0.889	-0.464	-0.439	-175.781
-0.226	0.226	-0.226	-0.007	0.118	0.493	-0.172	-0.104	-0.719	-0.123	-0.431	-0.298	0.365	0.429	-0.203	0.057	-0.322	-0.495	0.271	0.523	0.906	0.121	-0.934	-0.246	-0.344	-0.829	-0.565	-0.405	-171.875
-0.319	0.121	-0.334	-0.076	0.174	0.498	-0.211	-0.130	-0.766	-0.109	-0.515	-0.305	0.314	0.419	-0.194	0.115	-0.223	-0.412	0.498	0.576	0.848	0.149	-0.687	-0.320	-0.215	-0.756	-0.605	-0.327	-167.969
-0.389	-0.065	-0.412	-0.197	0.181	0.460	-0.192	-0.083	-0.727	-0.043	-0.523	-0.257	0.247	0.375	-0.202	0.090	-0.176	-0.303	0.650	0.543	0.751	0.155	-0.454	-0.369	-0.100	-0.689	-0.575	-0.198	-164.062
