FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.074	-0.439	-0.020	-0.877	-0.227	-0.826	0.182	0.064	-0.755	-0.060	0.370	0.157	0.154	0.296	0.462	-0.495	-0.661	0.359	0.178	-0.326	0.024	0.141	0.441	0.045	0.402	0.099	0.214	-0.028	-199.219
0.791	-0.410	-0.018	-0.544	-0.060	-0.515	0.296	0.074	-0.559	-0.087	0.252	-0.119	0.049	0.274	0.452	-0.279	-0.236	0.454	0.219	-0.108	0.126	0.203	0.405	-0.098	0.050	-0.293	-0.059	-0.261	-195.312
0.545	-0.388	-0.029	-0.249	0.088	-0.235	0.402	0.085	-0.370	-0.098	0.158	-0.354	-0.036	0.253	0.445	-0.085	0.137	0.521	0.243	0.087	0.215	0.254	0.358	-0.217	-0.268	-0.636	-0.300	-0.459	-191.406
0.359	-0.368	-0.062	-0.020	0.205	-0.014	0.494	0.098	-0.195	-0.077	0.108	-0.516	-0.086	0.232	0.434	0.072	0.416	0.540	0.237	0.240	0.278	0.283	0.296	-0.296	-0.523	-0.893	-0.479	-0.599	-187.500
0.246	-0.349	-0.120	0.126	0.278	0.132	0.567	0.120	-0.038	-0.019	0.117	-0.586	-0.092	0.209	0.414	0.182	0.576	0.501	0.194	0.336	0.308	0.283	0.218	-0.325	-0.697	-1.040	-0.579	-0.668	-183.594
0.203	-0.330	-0.200	0.185	0.305	0.197	0.617	0.153	0.098	0.078	0.188	-0.558	-0.057	0.180	0.383	0.238	0.612	0.410	0.113	0.366	0.298	0.250	0.130	-0.304	-0.784	-1.067	-0.592	-0.662	-179.688
0.214	-0.314	-0.292	0.165	0.287	0.188	0.644	0.201	0.211	0.206	0.313	-0.445	0.011	0.143	0.347	0.241	0.535	0.280	0.001	0.328	0.249	0.185	0.042	-0.241	-0.789	-0.988	-0.523	-0.587	-175.781
0.256	-0.302	-0.382	0.084	0.230	0.119	0.648	0.268	0.295	0.347	0.475	-0.270	0.099	0.095	0.315	0.199	0.372	0.129	-0.127	0.230	0.168	0.095	-0.032	-0.151	-0.728	-0.825	-0.388	-0.461	-171.875
0.300	-0.298	-0.456	-0.036	0.147	0.013	0.628	0.348	0.341	0.484	0.649	-0.063	0.190	0.036	0.302	0.122	0.159	-0.022	-0.251	0.087	0.065	-0.009	-0.077	-0.049	-0.621	-0.612	-0.206	-0.304	-167.969
0.322	-0.303	-0.499	-0.170	0.049	-0.106	0.585	0.432	0.338	0.596	0.805	0.145	0.269	-0.031	0.316	0.026	-0.063	-0.159	-0.347	-0.081	-0.048	-0.110	-0.085	0.053	-0.488	-0.382	0.000	-0.141	-164.062
0.305	-0.315	-0.502	-0.298	-0.051	-0.215	0.517	0.507	0.281	0.663	0.918	0.324	0.325	-0.102	0.361	-0.074	-0.256	-0.273	-0.395	-0.252	-0.156	-0.192	-0.050	0.145	-0.349	-0.162	0.208	0.008	-160.156
0.248	-0.333	-0.462	-0.404	-0.142	-0.298	0.422	0.552	0.172	0.670	0.968	0.455	0.350	-0.170	0.429	-0.166	-0.390	-0.360	-0.383	-0.405	-0.246	-0.238	0.022	0.222	-0.217	0.031	0.401	0.130	-156.250
0.159	-0.354	-0.385	-0.479	-0.217	-0.346	0.299	0.550	0.023	0.610	0.944	0.526	0.345	-0.227	0.507	-0.241	-0.447	-0.424	-0.308	-0.524	-0.306	-0.237	0.122	0.286	-0.097	0.192	0.566	0.219	-152.344
0.060	-0.380	-0.285	-0.522	-0.275	-0.361	0.146	0.487	-0.142	0.485	0.848	0.538	0.313	-0.268	0.574	-0.296	-0.425	-0.468	-0.181	-0.599	-0.332	-0.187	0.232	0.338	0.008	0.327	0.695	0.281	-148.438
-0.028	-0.410	-0.181	-0.536	-0.318	-0.352	-0.033	0.359	-0.293	0.305	0.692	0.503	0.260	-0.288	0.612	-0.331	-0.336	-0.492	-0.024	-0.628	-0.323	-0.093	0.334	0.379	0.104	0.445	0.783	0.325	-144.531
-0.082	-0.444	-0.093	-0.528	-0.348	-0.328	-0.230	0.175	-0.401	0.088	0.499	0.436	0.193	-0.288	0.609	-0.353	-0.204	-0.496	0.134	-0.617	-0.284	0.033	0.410	0.412	0.193	0.558	0.827	0.363	-140.625
-0.091	-0.474	-0.036	-0.503	-0.368	-0.301	-0.430	-0.045	-0.447	-0.141	0.294	0.356	0.118	-0.271	0.559	-0.365	-0.061	-0.473	0.263	-0.572	-0.225	0.171	0.449	0.434	0.280	0.671	0.827	0.404	-136.719
-0.058	-0.488	-0.020	-0.465	-0.380	-0.275	-0.616	-0.271	-0.429	-0.357	0.102	0.276	0.041	-0.242	0.469	-0.370	0.063	-0.415	0.342	-0.503	-0.156	0.302	0.445	0.444	0.364	0.777	0.783	0.445	-132.812
0.003	-0.471	-0.046	-0.413	-0.381	-0.248	-0.770	-0.473	-0.363	-0.539	-0.062	0.204	-0.036	-0.209	0.357	-0.369	0.149	-0.316	0.362	-0.418	-0.088	0.410	0.403	0.440	0.444	0.863	0.700	0.478	-128.906
0.069	-0.414	-0.101	-0.344	-0.370	-0.212	-0.877	-0.624	-0.276	-0.670	-0.189	0.141	-0.110	-0.178	0.244	-0.358	0.189	-0.179	0.328	-0.322	-0.029	0.484	0.337	0.418	0.513	0.905	0.579	0.486	-125.000
0.118	-0.314	-0.166	-0.259	-0.344	-0.158	-0.924	-0.708	-0.196	-0.742	-0.282	0.082	-0.180	-0.153	0.152	-0.332	0.192	-0.016	0.264	-0.218	0.019	0.521	0.264	0.380	0.562	0.880	0.428	0.450	-121.094
0.135	-0.181	-0.218	-0.160	-0.302	-0.079	-0.907	-0.719	-0.148	-0.755	-0.348	0.020	-0.242	-0.137	0.096	-0.290	0.177	0.149	0.197	-0.109	0.055	0.525	0.202	0.326	0.581	0.771	0.253	0.359	-117.188
0.118	-0.039	-0.234	-0.054	-0.249	0.025	-0.826	-0.666	-0.143	-0.714	-0.394	-0.050	-0.293	-0.127	0.078	-0.233	0.164	0.287	0.152	0.004	0.080	0.501	0.164	0.259	0.564	0.578	0.063	0.212	-113.281
0.078	0.090	-0.197	0.046	-0.187	0.147	-0.689	-0.562	-0.176	-0.628	-0.427	-0.131	-0.328	-0.122	0.088	-0.165	0.170	0.370	0.146	0.113	0.099	0.457	0.153	0.183	0.509	0.317	-0.129	0.024	-109.375
0.035	0.185	-0.105	0.129	-0.126	0.274	-0.508	-0.428	-0.231	-0.507	-0.451	-0.215	-0.341	-0.116	0.107	-0.095	0.196	0.380	0.175	0.212	0.114	0.398	0.161	0.102	0.420	0.021	-0.308	-0.177	-105.469
0.005	0.240	0.032	0.185	-0.071	0.391	-0.302	-0.284	-0.284	-0.365	-0.463	-0.293	-0.328	-0.107	0.113	-0.028	0.230	0.314	0.222	0.293	0.126	0.328	0.174	0.022	0.306	-0.267	-0.459	-0.355	-101.562
-0.003	0.258	0.191	0.209	-0.028	0.482	-0.090	-0.146	-0.310	-0.213	-0.458	-0.349	-0.291	-0.092	0.090	0.027	0.254	0.188	0.260	0.348	0.135	0.246	0.173	-0.055	0.183	-0.499	-0.569	-0.476	-97.656
