FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.484	1.858	-0.618	0.263	0.990	1.492	0.975	-0.576	-0.481	0.946	-0.759	-0.132	1.487	1.458	-0.540	0.878	0.462	-1.049	0.810	1.043	1.105	-0.208	-0.592	-0.279	-1.487	-0.574	-0.392	-0.831	-199.219
0.348	1.436	-0.319	0.438	0.836	1.175	0.758	-0.593	-0.635	0.415	-0.618	-0.317	1.169	1.291	-0.040	0.977	0.569	-0.852	0.817	1.067	1.035	-0.174	-0.536	-0.240	-1.330	-0.589	-0.469	-0.893	-195.312
0.216	1.067	-0.053	0.591	0.691	0.886	0.561	-0.598	-0.762	-0.072	-0.489	-0.490	0.859	1.127	0.425	1.056	0.654	-0.664	0.822	1.072	0.961	-0.137	-0.471	-0.202	-1.172	-0.605	-0.550	-0.952	-191.406
0.096	0.787	0.156	0.702	0.563	0.646	0.397	-0.583	-0.844	-0.477	-0.380	-0.640	0.566	0.969	0.830	1.097	0.700	-0.495	0.827	1.045	0.879	-0.094	-0.391	-0.168	-1.018	-0.620	-0.637	-1.003	-187.500
0.001	0.612	0.298	0.760	0.461	0.471	0.273	-0.546	-0.872	-0.778	-0.301	-0.759	0.297	0.819	1.156	1.090	0.700	-0.351	0.831	0.977	0.790	-0.043	-0.295	-0.141	-0.871	-0.636	-0.729	-1.042	-183.594
-0.053	0.535	0.371	0.767	0.390	0.368	0.189	-0.493	-0.847	-0.969	-0.254	-0.843	0.063	0.683	1.388	1.031	0.656	-0.240	0.840	0.869	0.698	0.015	-0.186	-0.126	-0.738	-0.653	-0.826	-1.069	-179.688
-0.048	0.527	0.387	0.733	0.351	0.338	0.137	-0.432	-0.781	-1.060	-0.240	-0.893	-0.130	0.564	1.519	0.926	0.576	-0.166	0.854	0.729	0.607	0.076	-0.075	-0.126	-0.622	-0.671	-0.925	-1.080	-175.781
0.023	0.552	0.364	0.670	0.343	0.373	0.107	-0.374	-0.691	-1.068	-0.254	-0.910	-0.276	0.467	1.555	0.787	0.473	-0.130	0.873	0.569	0.523	0.133	0.026	-0.140	-0.528	-0.685	-1.016	-1.075	-171.875
0.155	0.571	0.322	0.595	0.360	0.457	0.089	-0.327	-0.594	-1.014	-0.288	-0.898	-0.369	0.393	1.512	0.627	0.360	-0.133	0.893	0.404	0.450	0.179	0.104	-0.166	-0.454	-0.690	-1.086	-1.051	-167.969
0.325	0.557	0.280	0.517	0.392	0.566	0.075	-0.297	-0.507	-0.917	-0.333	-0.860	-0.408	0.338	1.413	0.461	0.244	-0.170	0.907	0.249	0.389	0.206	0.148	-0.198	-0.397	-0.677	-1.118	-1.005	-164.062
