FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.721	-0.342	-1.081	0.091	0.026	-1.039	-1.171	-1.602	-1.977	-1.256	-1.779	-0.916	-0.506	0.462	0.510	0.651	1.248	0.883	1.372	0.927	1.034	0.775	1.808	0.042	0.633	0.085	-0.572	-0.183	-199.219
1.480	-0.019	-1.065	0.111	-0.208	-1.085	-1.372	-1.771	-1.966	-1.404	-1.836	-0.981	-0.576	0.361	0.798	0.758	1.326	1.034	1.477	1.045	1.050	0.880	1.721	-0.010	0.538	0.063	-0.535	-0.193	-195.312
1.259	0.255	-1.008	0.115	-0.434	-1.137	-1.551	-1.909	-1.946	-1.527	-1.865	-1.020	-0.650	0.246	1.060	0.841	1.373	1.175	1.556	1.129	1.036	0.969	1.633	-0.063	0.458	0.054	-0.493	-0.187	-191.406
1.081	0.442	-0.888	0.090	-0.640	-1.191	-1.686	-1.987	-1.907	-1.600	-1.840	-1.011	-0.726	0.109	1.273	0.879	1.365	1.289	1.580	1.151	0.970	1.023	1.542	-0.116	0.406	0.067	-0.439	-0.155	-187.500
0.959	0.523	-0.703	0.034	-0.815	-1.237	-1.757	-1.982	-1.836	-1.608	-1.743	-0.940	-0.802	-0.054	1.417	0.856	1.283	1.360	1.532	1.093	0.839	1.032	1.446	-0.169	0.392	0.107	-0.370	-0.091	-183.594
0.895	0.494	-0.477	-0.048	-0.947	-1.262	-1.754	-1.886	-1.723	-1.543	-1.566	-0.805	-0.873	-0.236	1.482	0.768	1.123	1.376	1.407	0.951	0.645	0.994	1.341	-0.217	0.417	0.171	-0.287	0.001	-179.688
0.884	0.370	-0.248	-0.144	-1.025	-1.251	-1.675	-1.702	-1.562	-1.406	-1.312	-0.614	-0.931	-0.426	1.466	0.619	0.896	1.329	1.210	0.735	0.401	0.913	1.226	-0.258	0.478	0.251	-0.195	0.111	-175.781
0.914	0.182	-0.059	-0.237	-1.037	-1.191	-1.524	-1.444	-1.349	-1.210	-0.998	-0.386	-0.967	-0.604	1.373	0.422	0.620	1.214	0.960	0.470	0.135	0.799	1.099	-0.288	0.562	0.333	-0.102	0.223	-171.875
0.967	-0.031	0.056	-0.309	-0.978	-1.071	-1.310	-1.136	-1.089	-0.970	-0.647	-0.143	-0.972	-0.751	1.212	0.199	0.321	1.032	0.679	0.188	-0.120	0.666	0.959	-0.307	0.650	0.402	-0.018	0.320	-167.969
1.025	-0.230	0.078	-0.343	-0.844	-0.887	-1.046	-0.804	-0.791	-0.706	-0.289	0.091	-0.938	-0.844	0.998	-0.026	0.027	0.790	0.396	-0.075	-0.329	0.525	0.804	-0.315	0.718	0.445	0.046	0.384	-164.062
1.066	-0.380	0.012	-0.327	-0.636	-0.645	-0.747	-0.473	-0.468	-0.435	0.048	0.294	-0.859	-0.866	0.748	-0.227	-0.238	0.502	0.132	-0.284	-0.462	0.388	0.633	-0.315	0.744	0.448	0.081	0.403	-160.156
1.069	-0.457	-0.118	-0.256	-0.364	-0.357	-0.427	-0.165	-0.137	-0.172	0.338	0.452	-0.734	-0.807	0.478	-0.385	-0.457	0.184	-0.095	-0.413	-0.499	0.262	0.446	-0.313	0.706	0.404	0.080	0.372	-156.250
1.015	-0.452	-0.272	-0.132	-0.042	-0.046	-0.102	0.105	0.184	0.071	0.563	0.555	-0.568	-0.666	0.209	-0.483	-0.622	-0.144	-0.274	-0.449	-0.434	0.152	0.243	-0.312	0.591	0.310	0.039	0.292	-152.344
0.889	-0.370	-0.405	0.033	0.307	0.258	0.214	0.329	0.479	0.287	0.714	0.601	-0.370	-0.454	-0.044	-0.514	-0.730	-0.461	-0.401	-0.391	-0.274	0.062	0.031	-0.318	0.395	0.170	-0.039	0.170	-148.438
0.688	-0.232	-0.482	0.222	0.658	0.525	0.507	0.505	0.731	0.472	0.788	0.592	-0.154	-0.190	-0.265	-0.479	-0.783	-0.746	-0.476	-0.252	-0.041	-0.007	-0.184	-0.330	0.129	-0.009	-0.150	0.021	-144.531
0.421	-0.064	-0.482	0.411	0.978	0.727	0.761	0.637	0.930	0.620	0.792	0.537	0.060	0.101	-0.442	-0.386	-0.786	-0.983	-0.504	-0.056	0.234	-0.052	-0.387	-0.347	-0.185	-0.212	-0.282	-0.138	-140.625
