FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.138	1.822	0.844	1.077	0.958	0.080	-0.085	-0.959	-1.399	-0.275	-1.068	-0.292	0.568	1.541	1.277	1.337	1.529	-0.567	0.798	1.555	1.647	0.810	-0.020	-0.408	-2.419	-2.289	-1.061	-1.438	-199.219
0.993	1.512	0.536	0.986	0.825	0.116	-0.133	-0.749	-1.294	-0.291	-0.982	-0.311	0.442	1.211	1.230	1.320	1.418	-0.422	0.634	1.451	1.520	0.575	0.038	-0.455	-2.074	-1.975	-1.007	-1.381	-195.312
0.846	1.182	0.255	0.872	0.688	0.128	-0.177	-0.542	-1.169	-0.300	-0.896	-0.325	0.318	0.896	1.162	1.258	1.283	-0.292	0.469	1.316	1.375	0.367	0.095	-0.480	-1.715	-1.642	-0.936	-1.298	-191.406
0.695	0.824	0.021	0.721	0.542	0.102	-0.211	-0.347	-1.009	-0.297	-0.803	-0.322	0.201	0.605	1.058	1.120	1.102	-0.193	0.305	1.129	1.201	0.208	0.146	-0.464	-1.329	-1.271	-0.826	-1.157	-187.500
0.531	0.435	-0.158	0.525	0.384	0.029	-0.233	-0.167	-0.807	-0.273	-0.696	-0.288	0.094	0.349	0.905	0.891	0.867	-0.138	0.142	0.879	0.994	0.111	0.191	-0.396	-0.915	-0.845	-0.664	-0.934	-183.594
0.348	0.023	-0.290	0.288	0.215	-0.092	-0.239	-0.010	-0.562	-0.223	-0.565	-0.208	0.005	0.132	0.691	0.574	0.582	-0.138	-0.013	0.573	0.761	0.081	0.227	-0.273	-0.479	-0.359	-0.439	-0.615	-179.688
0.139	-0.393	-0.391	0.025	0.038	-0.256	-0.226	0.121	-0.281	-0.140	-0.400	-0.070	-0.062	-0.041	0.414	0.194	0.268	-0.194	-0.154	0.232	0.517	0.112	0.254	-0.102	-0.034	0.180	-0.153	-0.200	-175.781
-0.098	-0.787	-0.476	-0.241	-0.140	-0.448	-0.196	0.220	0.016	-0.027	-0.200	0.130	-0.103	-0.170	0.082	-0.209	-0.048	-0.303	-0.270	-0.113	0.285	0.188	0.269	0.099	0.397	0.747	0.181	0.292	-171.875
-0.357	-1.122	-0.556	-0.482	-0.309	-0.649	-0.151	0.283	0.304	0.111	0.029	0.384	-0.118	-0.258	-0.282	-0.588	-0.333	-0.453	-0.353	-0.427	0.084	0.290	0.272	0.309	0.788	1.306	0.539	0.826	-167.969
-0.623	-1.366	-0.633	-0.672	-0.455	-0.839	-0.099	0.307	0.549	0.261	0.271	0.671	-0.108	-0.308	-0.643	-0.897	-0.563	-0.626	-0.396	-0.679	-0.066	0.396	0.263	0.503	1.114	1.811	0.887	1.355	-164.062
-0.879	-1.496	-0.701	-0.790	-0.567	-0.996	-0.046	0.291	0.722	0.408	0.503	0.960	-0.078	-0.321	-0.965	-1.103	-0.719	-0.803	-0.394	-0.844	-0.154	0.487	0.246	0.660	1.353	2.215	1.192	1.826	-160.156
-1.101	-1.503	-0.754	-0.828	-0.633	-1.105	0.006	0.240	0.804	0.536	0.698	1.213	-0.031	-0.299	-1.213	-1.188	-0.795	-0.965	-0.347	-0.912	-0.175	0.553	0.227	0.766	1.493	2.480	1.424	2.190	-156.250
-1.272	-1.399	-0.784	-0.788	-0.643	-1.156	0.057	0.163	0.789	0.636	0.833	1.398	0.030	-0.238	-1.367	-1.155	-0.796	-1.095	-0.261	-0.883	-0.132	0.590	0.212	0.814	1.532	2.582	1.561	2.410	-152.344
-1.378	-1.215	-0.789	-0.687	-0.595	-1.148	0.111	0.075	0.690	0.700	0.893	1.487	0.104	-0.136	-1.424	-1.025	-0.736	-1.181	-0.143	-0.770	-0.035	0.601	0.208	0.809	1.475	2.515	1.597	2.464	-148.438
-1.411	-0.990	-0.774	-0.547	-0.493	-1.088	0.176	-0.007	0.534	0.731	0.873	1.467	0.189	0.007	-1.394	-0.830	-0.630	-1.217	-0.005	-0.595	0.102	0.594	0.220	0.762	1.340	2.291	1.537	2.348	-144.531
-1.373	-0.765	-0.743	-0.396	-0.347	-0.987	0.256	-0.066	0.355	0.732	0.783	1.340	0.285	0.185	-1.301	-0.610	-0.498	-1.200	0.137	-0.387	0.259	0.575	0.250	0.686	1.146	1.940	1.397	2.078	-140.625
-1.270	-0.570	-0.705	-0.257	-0.176	-0.858	0.353	-0.089	0.187	0.710	0.640	1.123	0.384	0.386	-1.171	-0.402	-0.355	-1.133	0.268	-0.175	0.417	0.549	0.296	0.596	0.916	1.500	1.203	1.685	-136.719
