FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.356	0.208	0.289	0.252	0.845	1.584	0.180	0.487	-0.241	-0.059	0.027	-0.405	-0.188	-0.148	-0.032	0.117	0.367	-0.284	0.133	0.448	0.575	0.155	0.550	-0.924	-0.559	-0.945	-0.667	-0.687	-199.219
-0.160	0.112	0.146	0.157	0.660	1.134	-0.024	0.102	-0.522	-0.268	-0.293	-0.509	-0.202	0.033	0.099	0.290	0.440	-0.068	0.290	0.650	0.748	0.347	0.602	-0.741	-0.420	-0.733	-0.561	-0.665	-195.312
0.013	0.036	0.014	0.074	0.495	0.708	-0.212	-0.256	-0.786	-0.459	-0.591	-0.609	-0.210	0.198	0.223	0.456	0.510	0.129	0.432	0.832	0.904	0.520	0.644	-0.570	-0.292	-0.536	-0.467	-0.646	-191.406
0.142	-0.008	-0.094	0.014	0.367	0.332	-0.370	-0.561	-1.010	-0.619	-0.845	-0.701	-0.209	0.332	0.329	0.603	0.569	0.297	0.547	0.970	1.027	0.654	0.671	-0.421	-0.183	-0.364	-0.393	-0.634	-187.500
0.215	-0.015	-0.170	-0.018	0.286	0.029	-0.487	-0.789	-1.178	-0.736	-1.039	-0.780	-0.199	0.425	0.405	0.720	0.613	0.429	0.623	1.051	1.103	0.739	0.681	-0.302	-0.098	-0.226	-0.347	-0.626	-183.594
0.228	0.011	-0.214	-0.020	0.260	-0.181	-0.556	-0.923	-1.276	-0.804	-1.162	-0.841	-0.183	0.471	0.443	0.799	0.634	0.517	0.656	1.067	1.129	0.771	0.674	-0.214	-0.035	-0.121	-0.330	-0.620	-179.688
0.187	0.056	-0.227	0.001	0.285	-0.290	-0.575	-0.954	-1.298	-0.822	-1.208	-0.878	-0.163	0.473	0.437	0.833	0.629	0.558	0.646	1.019	1.104	0.757	0.654	-0.157	0.009	-0.046	-0.338	-0.610	-175.781
0.104	0.102	-0.218	0.037	0.351	-0.299	-0.549	-0.886	-1.243	-0.793	-1.179	-0.888	-0.143	0.434	0.388	0.820	0.596	0.552	0.598	0.914	1.036	0.705	0.626	-0.126	0.044	0.006	-0.363	-0.589	-171.875
-0.002	0.129	-0.199	0.072	0.439	-0.224	-0.485	-0.733	-1.122	-0.727	-1.080	-0.868	-0.126	0.362	0.302	0.761	0.539	0.508	0.519	0.764	0.931	0.629	0.596	-0.116	0.077	0.044	-0.396	-0.551	-167.969
-0.112	0.122	-0.178	0.094	0.526	-0.089	-0.396	-0.523	-0.949	-0.631	-0.919	-0.817	-0.114	0.268	0.192	0.663	0.463	0.440	0.420	0.587	0.801	0.542	0.569	-0.122	0.115	0.077	-0.428	-0.493	-164.062
