FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.425	0.499	0.574	-0.147	0.444	-0.189	0.239	-0.407	0.367	-0.141	-0.586	-0.422	0.150	0.204	0.806	0.261	-0.084	0.284	0.826	0.611	0.227	0.018	-0.207	0.196	-0.334	-0.488	0.022	-0.250	-199.219
0.239	0.418	0.539	-0.108	0.381	-0.118	0.216	-0.387	0.312	-0.190	-0.437	-0.352	0.147	0.152	0.635	0.267	-0.034	0.243	0.900	0.674	0.225	0.170	-0.039	0.206	-0.291	-0.555	0.031	-0.276	-195.312
0.069	0.340	0.485	-0.071	0.318	-0.057	0.190	-0.372	0.257	-0.240	-0.299	-0.280	0.147	0.107	0.472	0.270	0.009	0.208	0.970	0.722	0.235	0.319	0.126	0.222	-0.235	-0.597	0.044	-0.293	-191.406
-0.070	0.272	0.403	-0.035	0.254	-0.014	0.161	-0.366	0.206	-0.288	-0.178	-0.204	0.151	0.076	0.323	0.269	0.037	0.183	1.032	0.744	0.261	0.457	0.282	0.250	-0.160	-0.596	0.061	-0.293	-187.500
-0.169	0.221	0.292	0.002	0.193	0.012	0.131	-0.367	0.162	-0.330	-0.080	-0.128	0.159	0.064	0.192	0.258	0.048	0.169	1.077	0.733	0.304	0.578	0.423	0.288	-0.070	-0.546	0.084	-0.276	-183.594
-0.221	0.189	0.162	0.040	0.139	0.023	0.104	-0.372	0.130	-0.364	-0.007	-0.057	0.171	0.071	0.084	0.237	0.040	0.162	1.099	0.688	0.358	0.675	0.540	0.332	0.027	-0.450	0.111	-0.241	-179.688
-0.227	0.180	0.027	0.081	0.093	0.028	0.086	-0.373	0.113	-0.384	0.044	0.002	0.186	0.097	0.002	0.204	0.015	0.152	1.090	0.612	0.413	0.742	0.625	0.378	0.117	-0.322	0.141	-0.196	-175.781
-0.196	0.191	-0.094	0.123	0.060	0.034	0.082	-0.363	0.116	-0.387	0.076	0.044	0.202	0.140	-0.053	0.159	-0.024	0.131	1.045	0.514	0.458	0.773	0.668	0.419	0.187	-0.180	0.172	-0.148	-171.875
-0.141	0.217	-0.184	0.165	0.040	0.048	0.095	-0.337	0.144	-0.369	0.096	0.064	0.217	0.195	-0.081	0.104	-0.071	0.095	0.963	0.407	0.483	0.766	0.667	0.449	0.226	-0.043	0.203	-0.107	-167.969
-0.076	0.251	-0.233	0.199	0.034	0.069	0.125	-0.291	0.197	-0.330	0.110	0.061	0.228	0.255	-0.086	0.044	-0.119	0.044	0.847	0.303	0.484	0.723	0.621	0.465	0.230	0.073	0.231	-0.082	-164.062
-0.017	0.281	-0.238	0.218	0.036	0.094	0.168	-0.228	0.271	-0.273	0.123	0.036	0.235	0.314	-0.074	-0.016	-0.165	-0.018	0.708	0.211	0.461	0.650	0.538	0.465	0.202	0.160	0.255	-0.076	-160.156
0.023	0.293	-0.204	0.215	0.041	0.115	0.214	-0.153	0.357	-0.206	0.136	-0.003	0.237	0.364	-0.052	-0.072	-0.202	-0.079	0.557	0.139	0.415	0.557	0.431	0.452	0.154	0.218	0.275	-0.089	-156.250
0.040	0.277	-0.145	0.184	0.041	0.122	0.250	-0.078	0.440	-0.137	0.146	-0.051	0.235	0.399	-0.027	-0.121	-0.226	-0.127	0.413	0.086	0.355	0.456	0.316	0.431	0.100	0.253	0.291	-0.117	-152.344
0.033	0.222	-0.079	0.121	0.025	0.103	0.266	-0.016	0.502	-0.080	0.146	-0.099	0.228	0.411	-0.003	-0.161	-0.233	-0.151	0.291	0.051	0.287	0.362	0.213	0.409	0.061	0.277	0.304	-0.151	-148.438
0.004	0.124	-0.025	0.027	-0.011	0.053	0.250	0.023	0.529	-0.046	0.128	-0.141	0.219	0.399	0.016	-0.192	-0.218	-0.143	0.204	0.027	0.221	0.287	0.135	0.392	0.053	0.303	0.314	-0.180	-144.531
-0.039	-0.013	-0.003	-0.094	-0.074	-0.031	0.197	0.030	0.509	-0.039	0.085	-0.174	0.208	0.361	0.030	-0.217	-0.183	-0.104	0.156	0.008	0.159	0.241	0.094	0.385	0.090	0.340	0.323	-0.194	-140.625
-0.092	-0.183	-0.022	-0.233	-0.163	-0.146	0.110	0.004	0.444	-0.059	0.017	-0.192	0.196	0.302	0.039	-0.239	-0.129	-0.037	0.145	-0.017	0.106	0.224	0.091	0.389	0.177	0.395	0.331	-0.184	-136.719
-0.151	-0.369	-0.085	-0.380	-0.271	-0.283	-0.001	-0.047	0.345	-0.097	-0.070	-0.193	0.182	0.227	0.041	-0.263	-0.064	0.044	0.157	-0.053	0.058	0.231	0.119	0.404	0.310	0.469	0.341	-0.144	-132.812
-0.219	-0.555	-0.186	-0.520	-0.389	-0.426	-0.119	-0.109	0.232	-0.139	-0.162	-0.173	0.164	0.147	0.032	-0.294	0.001	0.124	0.172	-0.107	0.011	0.249	0.166	0.422	0.475	0.556	0.353	-0.071	-128.906
-0.296	-0.723	-0.310	-0.640	-0.503	-0.557	-0.224	-0.163	0.131	-0.166	-0.239	-0.129	0.141	0.069	0.007	-0.336	0.053	0.186	0.170	-0.181	-0.038	0.264	0.214	0.437	0.651	0.646	0.367	0.032	-125.000
