FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-5.001	-1.531	-4.549	0.415	0.191	-3.387	1.488	0.646	3.902	3.487	1.691	2.792	2.145	1.148	-1.083	-1.140	0.128	0.369	-0.160	-0.483	0.101	0.727	-0.258	2.455	1.876	4.605	4.211	3.688	-199.219
-4.540	-1.668	-3.726	-0.146	-0.026	-2.662	1.641	0.809	3.430	3.480	1.889	2.627	2.477	1.257	-0.985	-1.216	0.171	0.302	0.055	-0.674	0.045	0.599	-0.421	2.635	1.568	4.018	4.221	3.308	-195.312
-4.042	-1.795	-2.919	-0.661	-0.215	-1.981	1.761	0.930	2.990	3.434	2.039	2.439	2.748	1.352	-0.888	-1.285	0.177	0.231	0.198	-0.839	0.008	0.469	-0.533	2.756	1.247	3.432	4.162	2.912	-191.406
-3.488	-1.874	-2.164	-1.061	-0.338	-1.375	1.823	0.986	2.581	3.307	2.088	2.192	2.905	1.425	-0.783	-1.317	0.138	0.158	0.239	-0.940	0.010	0.352	-0.563	2.755	0.892	2.830	3.951	2.466	-187.500
-2.862	-1.871	-1.485	-1.294	-0.373	-0.863	1.804	0.961	2.192	3.061	1.993	1.864	2.904	1.463	-0.664	-1.289	0.060	0.089	0.173	-0.949	0.066	0.255	-0.495	2.592	0.499	2.198	3.533	1.944	-183.594
-2.161	-1.759	-0.892	-1.333	-0.311	-0.450	1.689	0.853	1.804	2.670	1.731	1.442	2.721	1.460	-0.522	-1.180	-0.042	0.029	0.022	-0.850	0.180	0.187	-0.329	2.249	0.075	1.523	2.886	1.327	-179.688
-1.390	-1.520	-0.378	-1.175	-0.156	-0.128	1.475	0.671	1.391	2.124	1.303	0.928	2.355	1.408	-0.351	-0.973	-0.138	-0.011	-0.167	-0.641	0.345	0.155	-0.085	1.733	-0.359	0.795	2.019	0.611	-175.781
-0.565	-1.148	0.076	-0.839	0.075	0.124	1.172	0.435	0.935	1.434	0.725	0.332	1.826	1.308	-0.142	-0.659	-0.187	-0.022	-0.322	-0.331	0.549	0.166	0.207	1.072	-0.782	0.012	0.972	-0.194	-171.875
0.279	-0.652	0.486	-0.362	0.361	0.332	0.806	0.174	0.426	0.633	0.033	-0.325	1.175	1.167	0.106	-0.238	-0.150	0.006	-0.370	0.063	0.776	0.230	0.505	0.314	-1.173	-0.819	-0.198	-1.060	-167.969
1.098	-0.055	0.862	0.209	0.675	0.517	0.412	-0.083	-0.134	-0.226	-0.725	-1.014	0.456	0.995	0.389	0.277	0.002	0.077	-0.254	0.516	1.007	0.351	0.768	-0.484	-1.514	-1.673	-1.416	-1.948	-164.062
1.835	0.606	1.202	0.820	0.990	0.697	0.032	-0.309	-0.727	-1.077	-1.490	-1.701	-0.268	0.807	0.691	0.857	0.275	0.187	0.048	0.993	1.224	0.523	0.963	-1.260	-1.792	-2.510	-2.600	-2.800	-160.156
2.431	1.274	1.494	1.417	1.277	0.876	-0.295	-0.485	-1.327	-1.849	-2.203	-2.343	-0.939	0.618	0.985	1.453	0.645	0.323	0.511	1.454	1.405	0.729	1.069	-1.955	-1.987	-3.267	-3.666	-3.552	-156.250
2.834	1.884	1.722	1.939	1.508	1.045	-0.538	-0.606	-1.900	-2.476	-2.803	-2.891	-1.506	0.437	1.235	2.004	1.057	0.465	1.062	1.849	1.528	0.939	1.084	-2.515	-2.083	-3.870	-4.528	-4.135	-152.344
3.011	2.364	1.874	2.328	1.654	1.186	-0.684	-0.677	-2.406	-2.908	-3.237	-3.294	-1.932	0.270	1.404	2.442	1.436	0.586	1.597	2.132	1.571	1.113	1.026	-2.894	-2.057	-4.244	-5.111	-4.481	-148.438
2.951	2.647	1.946	2.531	1.690	1.273	-0.734	-0.711	-2.800	-3.112	-3.462	-3.504	-2.199	0.118	1.459	2.701	1.702	0.664	2.005	2.257	1.517	1.212	0.926	-3.062	-1.893	-4.327	-5.355	-4.537	-144.531
2.665	2.685	1.939	2.508	1.596	1.279	-0.707	-0.724	-3.040	-3.083	-3.451	-3.486	-2.303	-0.024	1.379	2.733	1.790	0.682	2.194	2.195	1.353	1.207	0.820	-3.003	-1.585	-4.079	-5.225	-4.275	-140.625
2.190	2.461	1.855	2.243	1.368	1.184	-0.630	-0.730	-3.086	-2.838	-3.196	-3.225	-2.254	-0.158	1.164	2.517	1.666	0.635	2.111	1.937	1.080	1.087	0.741	-2.718	-1.142	-3.501	-4.717	-3.698	-136.719
1.578	1.995	1.694	1.756	1.015	0.976	-0.534	-0.731	-2.914	-2.414	-2.714	-2.733	-2.075	-0.289	0.834	2.066	1.335	0.529	1.763	1.498	0.710	0.860	0.705	-2.229	-0.588	-2.630	-3.863	-2.847	-132.812
0.891	1.344	1.450	1.097	0.563	0.661	-0.446	-0.717	-2.517	-1.865	-2.043	-2.053	-1.795	-0.418	0.426	1.423	0.842	0.380	1.201	0.917	0.268	0.554	0.708	-1.574	0.037	-1.541	-2.730	-1.798	-128.906
0.198	0.586	1.123	0.340	0.055	0.257	-0.386	-0.666	-1.914	-1.247	-1.242	-1.250	-1.448	-0.544	-0.012	0.658	0.254	0.206	0.515	0.253	-0.212	0.208	0.722	-0.807	0.686	-0.329	-1.410	-0.651	-125.000
-0.437	-0.192	0.717	-0.428	-0.464	-0.202	-0.360	-0.552	-1.149	-0.618	-0.384	-0.405	-1.070	-0.665	-0.431	-0.150	-0.353	0.025	-0.197	-0.431	-0.693	-0.139	0.709	0.009	1.312	0.902	-0.011	0.488	-121.094
-0.965	-0.910	0.252	-1.126	-0.946	-0.669	-0.364	-0.353	-0.288	-0.027	0.459	0.402	-0.694	-0.775	-0.792	-0.921	-0.909	-0.151	-0.846	-1.073	-1.137	-0.453	0.626	0.807	1.871	2.052	1.358	1.520	-117.188
-1.361	-1.510	-0.242	-1.691	-1.350	-1.097	-0.389	-0.062	0.592	0.487	1.219	1.101	-0.347	-0.871	-1.070	-1.588	-1.364	-0.317	-1.371	-1.622	-1.514	-0.713	0.445	1.528	2.324	3.042	2.600	2.368	-113.281
-1.627	-1.953	-0.723	-2.083	-1.647	-1.437	-0.417	0.309	1.405	0.897	1.841	1.648	-0.050	-0.943	-1.259	-2.107	-1.695	-0.471	-1.742	-2.042	-1.801	-0.905	0.161	2.121	2.647	3.811	3.636	2.986	-109.375
-1.783	-2.225	-1.152	-2.286	-1.823	-1.649	-0.432	0.731	2.071	1.188	2.287	2.020	0.187	-0.987	-1.370	-2.453	-1.896	-0.613	-1.962	-2.316	-1.984	-1.028	-0.204	2.555	2.823	4.324	4.408	3.360	-105.469
-1.862	-2.329	-1.489	-2.307	-1.871	-1.709	-0.424	1.157	2.525	1.356	2.536	2.219	0.360	-0.993	-1.418	-2.620	-1.981	-0.741	-2.050	-2.440	-2.059	-1.085	-0.606	2.810	2.851	4.561	4.885	3.502	-101.562
-1.893	-2.279	-1.706	-2.169	-1.801	-1.608	-0.388	1.535	2.728	1.404	2.587	2.264	0.468	-0.957	-1.418	-2.619	-1.964	-0.847	-2.032	-2.420	-2.029	-1.081	-0.983	2.883	2.735	4.522	5.054	3.443	-97.656
-1.888	-2.092	-1.783	-1.903	-1.625	-1.357	-0.329	1.817	2.672	1.340	2.453	2.183	0.515	-0.879	-1.381	-2.467	-1.862	-0.919	-1.930	-2.266	-1.900	-1.019	-1.274	2.781	2.491	4.217	4.920	3.220	-93.750
-1.840	-1.788	-1.713	-1.547	-1.367	-0.990	-0.259	1.961	2.386	1.176	2.159	2.003	0.506	-0.761	-1.304	-2.182	-1.684	-0.941	-1.756	-1.995	-1.686	-0.907	-1.429	2.518	2.136	3.673	4.499	2.866	-89.844
-1.726	-1.385	-1.501	-1.135	-1.048	-0.551	-0.195	1.943	1.927	0.927	1.740	1.746	0.443	-0.613	-1.179	-1.785	-1.438	-0.902	-1.518	-1.623	-1.400	-0.754	-1.422	2.108	1.691	2.927	3.818	2.406	-85.938
-1.513	-0.901	-1.162	-0.695	-0.695	-0.094	-0.151	1.757	1.369	0.616	1.234	1.425	0.330	-0.449	-0.997	-1.298	-1.133	-0.798	-1.223	-1.171	-1.061	-0.577	-1.257	1.567	1.176	2.029	2.909	1.857	-82.031
-1.171	-0.358	-0.725	-0.249	-0.328	0.337	-0.134	1.420	0.790	0.266	0.682	1.045	0.173	-0.285	-0.751	-0.745	-0.782	-0.637	-0.884	-0.662	-0.688	-0.396	-0.965	0.914	0.612	1.033	1.814	1.230	-78.125
-0.685	0.215	-0.221	0.186	0.034	0.707	-0.139	0.971	0.252	-0.090	0.123	0.611	-0.017	-0.135	-0.441	-0.151	-0.401	-0.434	-0.517	-0.123	-0.301	-0.233	-0.604	0.174	0.020	-0.005	0.584	0.537	-74.219
-0.061	0.784	0.313	0.596	0.374	1.005	-0.154	0.466	-0.206	-0.422	-0.407	0.127	-0.224	-0.010	-0.078	0.452	-0.010	-0.213	-0.141	0.416	0.082	-0.105	-0.240	-0.618	-0.579	-1.033	-0.715	-0.204	-70.312
0.672	1.309	0.842	0.967	0.680	1.230	-0.164	-0.033	-0.569	-0.703	-0.880	-0.397	-0.427	0.086	0.317	1.030	0.369	-0.000	0.227	0.926	0.442	-0.019	0.067	-1.412	-1.164	-2.011	-2.006	-0.965	-66.406
1.457	1.750	1.334	1.280	0.935	1.393	-0.157	-0.475	-0.844	-0.915	-1.276	-0.940	-0.603	0.152	0.716	1.546	0.713	0.183	0.567	1.375	0.762	0.025	0.275	-2.149	-1.712	-2.901	-3.198	-1.709	-62.500
2.220	2.072	1.757	1.513	1.126	1.503	-0.128	-0.826	-1.049	-1.057	-1.583	-1.472	-0.733	0.190	1.084	1.963	1.001	0.321	0.859	1.733	1.025	0.038	0.372	-2.762	-2.198	-3.665	-4.198	-2.388	-58.594
2.879	2.254	2.079	1.647	1.239	1.565	-0.087	-1.078	-1.205	-1.135	-1.794	-1.953	-0.803	0.202	1.386	2.249	1.216	0.408	1.087	1.977	1.217	0.037	0.371	-3.191	-2.591	-4.259	-4.918	-2.945	-54.688
3.354	2.286	2.272	1.669	1.265	1.577	-0.050	-1.243	-1.329	-1.169	-1.905	-2.333	-0.808	0.193	1.593	2.380	1.345	0.446	1.240	2.090	1.327	0.036	0.305	-3.391	-2.857	-4.628	-5.293	-3.322	-50.781
3.583	2.179	2.309	1.578	1.201	1.529	-0.035	-1.346	-1.426	-1.174	-1.913	-2.562	-0.750	0.161	1.684	2.346	1.384	0.445	1.312	2.067	1.350	0.047	0.209	-3.347	-2.963	-4.719	-5.289	-3.465	-46.875
3.536	1.955	2.179	1.384	1.055	1.412	-0.058	-1.411	-1.491	-1.158	-1.812	-2.595	-0.640	0.109	1.651	2.152	1.333	0.415	1.298	1.913	1.284	0.069	0.115	-3.072	-2.884	-4.491	-4.911	-3.338	-42.969
3.216	1.644	1.887	1.108	0.839	1.221	-0.122	-1.454	-1.509	-1.120	-1.599	-2.404	-0.496	0.034	1.497	1.818	1.196	0.365	1.197	1.642	1.135	0.093	0.042	-2.608	-2.613	-3.932	-4.205	-2.931	-39.062
2.663	1.274	1.459	0.777	0.574	0.958	-0.218	-1.472	-1.466	-1.046	-1.275	-1.986	-0.338	-0.063	1.239	1.377	0.979	0.299	1.008	1.278	0.910	0.102	-0.008	-2.015	-2.162	-3.075	-3.247	-2.266	-35.156
1.944	0.870	0.939	0.418	0.278	0.637	-0.328	-1.447	-1.343	-0.914	-0.844	-1.362	-0.186	-0.182	0.903	0.866	0.694	0.217	0.735	0.848	0.623	0.078	-0.043	-1.358	-1.569	-1.997	-2.134	-1.397	-31.250
1.138	0.446	0.376	0.054	-0.028	0.281	-0.429	-1.356	-1.129	-0.707	-0.320	-0.582	-0.057	-0.318	0.521	0.328	0.358	0.121	0.393	0.381	0.292	0.011	-0.075	-0.696	-0.887	-0.806	-0.965	-0.404	-27.344
0.325	0.008	-0.184	-0.299	-0.330	-0.083	-0.501	-1.178	-0.818	-0.417	0.272	0.287	0.035	-0.467	0.125	-0.200	-0.006	0.013	0.007	-0.095	-0.066	-0.098	-0.119	-0.076	-0.178	0.380	0.169	0.626	-23.438
-0.424	-0.442	-0.703	-0.632	-0.619	-0.428	-0.531	-0.903	-0.411	-0.053	0.897	1.168	0.081	-0.623	-0.253	-0.690	-0.370	-0.103	-0.388	-0.555	-0.432	-0.239	-0.179	0.472	0.498	1.454	1.198	1.604	-19.531
-1.057	-0.899	-1.154	-0.946	-0.891	-0.733	-0.521	-0.539	0.079	0.357	1.507	1.984	0.076	-0.781	-0.589	-1.124	-0.709	-0.218	-0.753	-0.980	-0.789	-0.392	-0.252	0.929	1.089	2.340	2.072	2.459	-15.625
-1.544	-1.352	-1.514	-1.242	-1.145	-0.981	-0.485	-0.113	0.629	0.773	2.048	2.671	0.020	-0.937	-0.867	-1.493	-1.003	-0.325	-1.059	-1.355	-1.124	-0.537	-0.324	1.289	1.561	2.999	2.765	3.137	-11.719
-1.874	-1.782	-1.768	-1.526	-1.379	-1.161	-0.442	0.340	1.206	1.147	2.469	3.184	-0.084	-1.083	-1.083	-1.798	-1.242	-0.417	-1.288	-1.672	-1.424	-0.658	-0.378	1.549	1.898	3.427	3.269	3.610	-7.812
-2.058	-2.157	-1.906	-1.794	-1.585	-1.265	-0.415	0.784	1.766	1.435	2.725	3.503	-0.230	-1.217	-1.241	-2.043	-1.426	-0.493	-1.438	-1.923	-1.681	-0.747	-0.400	1.712	2.098	3.642	3.589	3.871	-3.906
-2.119	-2.445	-1.930	-2.035	-1.749	-1.284	-0.415	1.189	2.267	1.608	2.798	3.633	-0.406	-1.330	-1.351	-2.228	-1.560	-0.556	-1.519	-2.104	-1.885	-0.807	-0.391	1.778	2.175	3.678	3.731	3.932	0.000
-2.086	-2.613	-1.851	-2.229	-1.852	-1.213	-0.444	1.537	2.671	1.655	2.693	3.602	-0.599	-1.418	-1.423	-2.350	-1.653	-0.614	-1.551	-2.209	-2.025	-0.850	-0.366	1.743	2.146	3.570	3.703	3.818	3.906
-1.990	-2.639	-1.689	-2.348	-1.872	-1.049	-0.493	1.822	2.955	1.586	2.444	3.451	-0.798	-1.476	-1.468	-2.401	-1.712	-0.676	-1.552	-2.231	-2.094	-0.893	-0.353	1.603	2.034	3.348	3.506	3.559	7.812
-1.850	-2.517	-1.469	-2.367	-1.791	-0.796	-0.540	2.046	3.109	1.430	2.102	3.224	-0.990	-1.501	-1.488	-2.370	-1.742	-0.748	-1.539	-2.170	-2.087	-0.956	-0.385	1.351	1.853	3.031	3.142	3.185	11.719
-1.670	-2.257	-1.207	-2.266	-1.603	-0.465	-0.564	2.213	3.142	1.225	1.728	2.963	-1.166	-1.495	-1.481	-2.246	-1.743	-0.835	-1.523	-2.027	-2.006	-1.052	-0.489	0.987	1.613	2.629	2.612	2.723	15.625
-1.439	-1.886	-0.913	-2.044	-1.313	-0.075	-0.544	2.324	3.071	1.012	1.376	2.696	-1.319	-1.462	-1.437	-2.025	-1.710	-0.930	-1.502	-1.807	-1.857	-1.188	-0.674	0.516	1.322	2.144	1.929	2.193	19.531
-1.137	-1.442	-0.587	-1.712	-0.943	0.347	-0.471	2.373	2.917	0.826	1.077	2.440	-1.444	-1.407	-1.342	-1.713	-1.637	-1.024	-1.467	-1.526	-1.655	-1.356	-0.932	-0.040	0.981	1.578	1.118	1.615	23.438
-0.747	-0.967	-0.226	-1.301	-0.527	0.771	-0.343	2.353	2.701	0.691	0.844	2.198	-1.532	-1.336	-1.184	-1.327	-1.513	-1.098	-1.396	-1.201	-1.418	-1.536	-1.232	-0.645	0.597	0.935	0.226	1.007	27.344
-0.271	-0.501	0.164	-0.850	-0.103	1.166	-0.175	2.254	2.436	0.615	0.665	1.969	-1.576	-1.253	-0.961	-0.896	-1.333	-1.134	-1.272	-0.856	-1.166	-1.699	-1.531	-1.248	0.186	0.237	-0.681	0.396	31.250
0.261	-0.080	0.560	-0.405	0.290	1.500	0.013	2.072	2.129	0.591	0.518	1.755	-1.568	-1.161	-0.684	-0.458	-1.101	-1.115	-1.087	-0.519	-0.922	-1.818	-1.773	-1.792	-0.229	-0.480	-1.527	-0.184	35.156
0.786	0.272	0.918	-0.007	0.619	1.744	0.195	1.809	1.781	0.604	0.378	1.557	-1.500	-1.060	-0.380	-0.056	-0.832	-1.036	-0.849	-0.214	-0.703	-1.867	-1.910	-2.218	-0.614	-1.160	-2.234	-0.688	39.062
1.221	0.539	1.183	0.312	0.860	1.877	0.345	1.482	1.390	0.630	0.228	1.386	-1.370	-0.949	-0.088	0.272	-0.553	-0.899	-0.588	0.034	-0.524	-1.836	-1.900	-2.481	-0.933	-1.740	-2.737	-1.073	42.969
1.482	0.715	1.302	0.533	1.005	1.887	0.446	1.116	0.963	0.650	0.056	1.248	-1.178	-0.826	0.149	0.495	-0.296	-0.718	-0.345	0.214	-0.391	-1.723	-1.724	-2.549	-1.153	-2.160	-2.989	-1.300	46.875
1.507	0.798	1.244	0.650	1.054	1.774	0.491	0.748	0.512	0.653	-0.135	1.150	-0.935	-0.690	0.297	0.600	-0.090	-0.512	-0.157	0.321	-0.306	-1.539	-1.389	-2.413	-1.256	-2.373	-2.968	-1.352	50.781
1.271	0.793	1.008	0.666	1.019	1.553	0.482	0.419	0.068	0.642	-0.334	1.091	-0.656	-0.543	0.337	0.591	0.050	-0.302	-0.046	0.361	-0.260	-1.300	-0.932	-2.085	-1.234	-2.358	-2.678	-1.234	54.688
0.794	0.703	0.626	0.590	0.914	1.251	0.435	0.163	-0.324	0.633	-0.515	1.062	-0.362	-0.390	0.272	0.484	0.122	-0.110	-0.009	0.347	-0.243	-1.024	-0.414	-1.590	-1.095	-2.120	-2.141	-0.976	58.594
0.131	0.532	0.151	0.433	0.759	0.901	0.368	0.009	-0.609	0.651	-0.649	1.055	-0.080	-0.241	0.120	0.306	0.138	0.049	-0.031	0.291	-0.248	-0.732	0.087	-0.967	-0.854	-1.687	-1.393	-0.625	62.500
-0.636	0.277	-0.354	0.206	0.570	0.541	0.304	-0.030	-0.727	0.723	-0.696	1.060	0.168	-0.111	-0.093	0.079	0.109	0.161	-0.087	0.202	-0.269	-0.449	0.493	-0.262	-0.525	-1.098	-0.483	-0.231	66.406
