FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-2.251	-0.667	-0.216	-0.487	-0.063	-0.444	-0.161	-0.995	-0.835	-0.349	-1.041	-0.403	0.995	1.557	-0.073	0.600	1.392	2.149	1.540	1.773	1.496	1.214	0.858	0.816	0.280	-0.403	0.047	-0.294	-199.219
-1.549	-0.272	-0.358	-0.166	0.153	-0.298	-0.161	-0.727	-0.602	-0.367	-0.954	-0.524	0.795	1.422	0.105	0.659	1.025	1.489	1.336	1.687	1.456	1.075	0.725	0.627	0.199	-0.572	-0.164	-0.416	-195.312
-0.916	0.097	-0.477	0.123	0.352	-0.168	-0.156	-0.486	-0.390	-0.378	-0.880	-0.641	0.606	1.285	0.233	0.710	0.709	0.853	1.153	1.594	1.407	0.957	0.608	0.460	0.137	-0.709	-0.344	-0.530	-191.406
-0.413	0.412	-0.559	0.347	0.517	-0.066	-0.144	-0.290	-0.217	-0.381	-0.826	-0.747	0.441	1.149	0.282	0.747	0.482	0.269	1.005	1.489	1.342	0.877	0.524	0.332	0.109	-0.787	-0.469	-0.623	-187.500
-0.067	0.646	-0.599	0.483	0.632	-0.002	-0.125	-0.154	-0.094	-0.372	-0.794	-0.832	0.305	1.013	0.247	0.765	0.354	-0.227	0.894	1.365	1.256	0.840	0.484	0.254	0.120	-0.790	-0.522	-0.685	-183.594
0.132	0.774	-0.599	0.516	0.687	0.018	-0.101	-0.080	-0.022	-0.354	-0.780	-0.891	0.203	0.875	0.150	0.753	0.309	-0.591	0.813	1.218	1.145	0.842	0.489	0.229	0.172	-0.712	-0.500	-0.709	-179.688
0.218	0.780	-0.567	0.443	0.678	-0.004	-0.077	-0.063	0.003	-0.329	-0.775	-0.915	0.133	0.737	0.031	0.708	0.313	-0.788	0.744	1.046	1.010	0.865	0.533	0.249	0.259	-0.560	-0.410	-0.690	-175.781
0.238	0.661	-0.514	0.277	0.609	-0.063	-0.058	-0.091	-0.011	-0.305	-0.769	-0.901	0.087	0.598	-0.066	0.626	0.323	-0.798	0.669	0.851	0.855	0.889	0.601	0.303	0.370	-0.349	-0.268	-0.628	-171.875
0.236	0.434	-0.454	0.047	0.490	-0.148	-0.051	-0.150	-0.054	-0.287	-0.754	-0.848	0.060	0.463	-0.103	0.514	0.308	-0.636	0.577	0.642	0.687	0.893	0.674	0.374	0.492	-0.099	-0.093	-0.524	-167.969
0.233	0.135	-0.401	-0.209	0.339	-0.245	-0.060	-0.225	-0.116	-0.282	-0.725	-0.759	0.045	0.337	-0.072	0.384	0.255	-0.349	0.465	0.433	0.517	0.865	0.733	0.445	0.610	0.165	0.091	-0.384	-164.062
