FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.225	1.082	1.069	1.407	1.569	1.097	0.508	-0.108	-0.858	-0.552	-0.061	-0.791	-0.124	0.156	-0.290	0.590	0.004	-0.700	-0.814	0.809	0.772	-0.800	-1.523	-1.584	-0.323	-2.073	-2.644	-1.474	-199.219
-0.218	0.654	0.648	1.068	1.194	0.856	0.207	-0.105	-0.639	-0.555	0.247	-0.274	-0.141	0.026	-0.276	0.408	-0.015	-0.526	-0.574	0.606	0.631	-0.559	-1.061	-1.333	-0.210	-1.748	-2.287	-0.892	-195.312
-0.244	0.250	0.265	0.744	0.850	0.632	-0.038	-0.093	-0.415	-0.512	0.541	0.218	-0.149	-0.091	-0.281	0.213	-0.057	-0.383	-0.382	0.397	0.488	-0.354	-0.668	-1.073	-0.109	-1.419	-1.907	-0.334	-191.406
-0.311	-0.113	-0.059	0.444	0.555	0.434	-0.190	-0.072	-0.188	-0.392	0.808	0.665	-0.136	-0.179	-0.311	-0.000	-0.141	-0.294	-0.274	0.179	0.343	-0.212	-0.395	-0.793	-0.021	-1.075	-1.480	0.182	-187.500
-0.423	-0.417	-0.303	0.175	0.320	0.264	-0.231	-0.045	0.033	-0.187	1.036	1.045	-0.087	-0.227	-0.370	-0.233	-0.275	-0.268	-0.267	-0.043	0.202	-0.144	-0.269	-0.482	0.047	-0.712	-0.991	0.640	-183.594
-0.576	-0.650	-0.453	-0.059	0.143	0.118	-0.164	-0.021	0.232	0.095	1.215	1.342	0.006	-0.228	-0.451	-0.473	-0.450	-0.305	-0.355	-0.262	0.075	-0.147	-0.290	-0.142	0.094	-0.333	-0.439	1.027	-179.688
-0.758	-0.806	-0.515	-0.256	0.010	-0.014	-0.016	-0.013	0.387	0.423	1.335	1.544	0.149	-0.177	-0.543	-0.702	-0.646	-0.384	-0.507	-0.460	-0.025	-0.204	-0.427	0.224	0.117	0.050	0.160	1.335	-175.781
-0.950	-0.883	-0.510	-0.417	-0.095	-0.141	0.171	-0.035	0.477	0.752	1.385	1.644	0.345	-0.076	-0.624	-0.894	-0.828	-0.477	-0.678	-0.622	-0.085	-0.281	-0.626	0.603	0.119	0.421	0.778	1.561	-171.875
-1.128	-0.887	-0.477	-0.543	-0.189	-0.271	0.352	-0.096	0.488	1.036	1.360	1.641	0.589	0.071	-0.671	-1.026	-0.958	-0.546	-0.814	-0.730	-0.094	-0.340	-0.818	0.982	0.106	0.760	1.379	1.706	-167.969
-1.262	-0.828	-0.458	-0.633	-0.283	-0.404	0.487	-0.198	0.416	1.232	1.257	1.545	0.866	0.252	-0.662	-1.079	-1.004	-0.557	-0.871	-0.772	-0.047	-0.349	-0.941	1.338	0.087	1.046	1.918	1.773	-164.062
-1.327	-0.721	-0.485	-0.687	-0.381	-0.536	0.552	-0.331	0.271	1.316	1.079	1.370	1.158	0.451	-0.586	-1.048	-0.947	-0.490	-0.824	-0.747	0.050	-0.289	-0.947	1.650	0.069	1.258	2.352	1.761	-160.156
-1.302	-0.586	-0.567	-0.702	-0.474	-0.653	0.542	-0.475	0.076	1.282	0.839	1.134	1.438	0.649	-0.443	-0.940	-0.790	-0.344	-0.673	-0.660	0.186	-0.158	-0.819	1.887	0.056	1.374	2.636	1.664	-156.250
-1.179	-0.441	-0.688	-0.675	-0.548	-0.737	0.471	-0.603	-0.136	1.149	0.556	0.858	1.674	0.823	-0.248	-0.774	-0.555	-0.137	-0.439	-0.525	0.341	0.025	-0.572	2.021	0.047	1.377	2.734	1.474	-152.344
-0.965	-0.302	-0.807	-0.605	-0.585	-0.769	0.365	-0.682	-0.332	0.948	0.254	0.563	1.833	0.952	-0.028	-0.574	-0.278	0.095	-0.161	-0.362	0.492	0.226	-0.250	2.025	0.034	1.254	2.618	1.182	-148.438
-0.681	-0.176	-0.879	-0.491	-0.571	-0.735	0.255	-0.690	-0.481	0.718	-0.044	0.264	1.888	1.018	0.183	-0.366	-0.002	0.313	0.116	-0.192	0.618	0.409	0.090	1.882	0.010	1.007	2.282	0.790	-144.531
-0.358	-0.063	-0.863	-0.338	-0.501	-0.632	0.165	-0.617	-0.568	0.494	-0.317	-0.028	1.817	1.009	0.355	-0.170	0.236	0.477	0.354	-0.035	0.700	0.537	0.388	1.588	-0.034	0.653	1.739	0.311	-140.625
-0.029	0.044	-0.741	-0.155	-0.378	-0.465	0.106	-0.469	-0.592	0.295	-0.553	-0.306	1.608	0.921	0.466	0.002	0.407	0.562	0.525	0.096	0.727	0.590	0.597	1.160	-0.098	0.228	1.030	-0.222	-136.719
0.277	0.152	-0.519	0.042	-0.218	-0.254	0.074	-0.269	-0.567	0.128	-0.747	-0.563	1.267	0.759	0.510	0.143	0.501	0.561	0.616	0.190	0.694	0.559	0.694	0.633	-0.174	-0.214	0.219	-0.759	-132.812
0.544	0.263	-0.231	0.235	-0.045	-0.029	0.055	-0.052	-0.515	-0.015	-0.902	-0.792	0.813	0.536	0.491	0.256	0.521	0.482	0.627	0.244	0.607	0.452	0.678	0.057	-0.247	-0.611	-0.611	-1.240	-128.906
0.763	0.373	0.079	0.402	0.114	0.180	0.025	0.144	-0.462	-0.152	-1.020	-0.982	0.282	0.272	0.427	0.344	0.484	0.348	0.569	0.260	0.475	0.289	0.572	-0.509	-0.301	-0.905	-1.376	-1.607	-125.000
0.937	0.471	0.366	0.524	0.233	0.342	-0.033	0.289	-0.427	-0.296	-1.106	-1.122	-0.283	-0.008	0.341	0.409	0.412	0.190	0.461	0.246	0.315	0.097	0.413	-1.009	-0.322	-1.054	-1.996	-1.816	-121.094
1.068	0.541	0.599	0.587	0.296	0.440	-0.128	0.362	-0.416	-0.453	-1.159	-1.198	-0.829	-0.277	0.253	0.455	0.327	0.038	0.324	0.209	0.144	-0.095	0.246	-1.396	-0.305	-1.042	-2.416	-1.846	-117.188
1.158	0.568	0.766	0.587	0.295	0.465	-0.255	0.359	-0.424	-0.615	-1.177	-1.204	-1.309	-0.512	0.180	0.483	0.251	-0.083	0.185	0.160	-0.020	-0.258	0.108	-1.641	-0.256	-0.881	-2.607	-1.703	-113.281
1.204	0.544	0.870	0.526	0.236	0.426	-0.395	0.291	-0.436	-0.761	-1.157	-1.135	-1.680	-0.695	0.132	0.492	0.201	-0.156	0.069	0.111	-0.159	-0.372	0.028	-1.734	-0.187	-0.611	-2.572	-1.421	-109.375
1.193	0.469	0.921	0.420	0.133	0.336	-0.519	0.178	-0.429	-0.860	-1.097	-0.996	-1.914	-0.812	0.110	0.485	0.187	-0.172	-0.002	0.069	-0.264	-0.421	0.018	-1.682	-0.118	-0.286	-2.339	-1.053	-105.469
1.113	0.356	0.931	0.285	0.008	0.217	-0.599	0.048	-0.381	-0.882	-0.999	-0.800	-1.995	-0.857	0.109	0.463	0.211	-0.134	-0.015	0.041	-0.327	-0.401	0.072	-1.504	-0.066	0.036	-1.951	-0.654	-101.562
0.955	0.221	0.904	0.142	-0.119	0.088	-0.609	-0.075	-0.280	-0.805	-0.873	-0.563	-1.923	-0.828	0.122	0.427	0.261	-0.053	0.031	0.029	-0.348	-0.319	0.171	-1.226	-0.043	0.309	-1.456	-0.277	-97.656
0.725	0.083	0.833	0.008	-0.231	-0.037	-0.538	-0.170	-0.123	-0.620	-0.730	-0.306	-1.707	-0.732	0.137	0.377	0.314	0.049	0.120	0.032	-0.333	-0.191	0.286	-0.875	-0.051	0.506	-0.895	0.046	-93.750
0.442	-0.044	0.709	-0.107	-0.317	-0.150	-0.389	-0.226	0.077	-0.338	-0.583	-0.051	-1.370	-0.574	0.147	0.314	0.345	0.152	0.228	0.045	-0.288	-0.038	0.383	-0.475	-0.084	0.621	-0.303	0.297	-89.844
0.135	-0.154	0.524	-0.197	-0.373	-0.249	-0.180	-0.240	0.298	0.011	-0.446	0.184	-0.936	-0.368	0.146	0.238	0.328	0.233	0.323	0.064	-0.224	0.116	0.437	-0.052	-0.128	0.668	0.296	0.480	-85.938
-0.161	-0.246	0.280	-0.266	-0.402	-0.332	0.061	-0.213	0.509	0.387	-0.327	0.379	-0.439	-0.127	0.135	0.150	0.258	0.281	0.383	0.084	-0.149	0.253	0.431	0.370	-0.167	0.670	0.877	0.604	-82.031
-0.419	-0.319	-0.007	-0.314	-0.405	-0.400	0.303	-0.155	0.680	0.742	-0.234	0.520	0.088	0.133	0.117	0.059	0.146	0.293	0.396	0.104	-0.068	0.357	0.363	0.765	-0.189	0.648	1.414	0.680	-78.125
-0.618	-0.373	-0.307	-0.344	-0.384	-0.451	0.517	-0.073	0.786	1.030	-0.166	0.594	0.607	0.393	0.101	-0.025	0.021	0.278	0.367	0.126	0.013	0.427	0.244	1.103	-0.191	0.613	1.872	0.712	-74.219
-0.747	-0.403	-0.579	-0.355	-0.339	-0.479	0.682	0.020	0.812	1.214	-0.125	0.590	1.079	0.633	0.094	-0.087	-0.081	0.248	0.313	0.154	0.094	0.463	0.099	1.355	-0.176	0.562	2.206	0.695	-70.312
-0.803	-0.401	-0.781	-0.343	-0.267	-0.474	0.783	0.116	0.757	1.273	-0.109	0.505	1.462	0.830	0.101	-0.114	-0.131	0.217	0.256	0.192	0.171	0.474	-0.045	1.490	-0.152	0.483	2.374	0.617	-66.406
-0.781	-0.362	-0.882	-0.303	-0.167	-0.429	0.816	0.203	0.634	1.198	-0.118	0.341	1.722	0.965	0.123	-0.096	-0.116	0.193	0.216	0.241	0.239	0.468	-0.159	1.490	-0.132	0.361	2.340	0.469	-62.500
-0.680	-0.282	-0.862	-0.232	-0.039	-0.339	0.783	0.276	0.464	0.998	-0.150	0.109	1.827	1.023	0.155	-0.031	-0.048	0.178	0.203	0.299	0.291	0.450	-0.226	1.344	-0.123	0.186	2.090	0.249	-58.594
-0.496	-0.165	-0.728	-0.133	0.108	-0.202	0.691	0.329	0.277	0.696	-0.202	-0.172	1.762	0.992	0.190	0.073	0.046	0.163	0.214	0.361	0.318	0.419	-0.239	1.063	-0.125	-0.036	1.637	-0.034	-54.688
-0.234	-0.018	-0.504	-0.011	0.262	-0.029	0.547	0.360	0.100	0.323	-0.268	-0.474	1.525	0.874	0.221	0.201	0.133	0.141	0.237	0.416	0.311	0.373	-0.206	0.673	-0.133	-0.284	1.028	-0.352	-50.781
0.095	0.145	-0.231	0.121	0.403	0.165	0.363	0.370	-0.043	-0.084	-0.338	-0.764	1.133	0.674	0.243	0.333	0.186	0.105	0.254	0.455	0.262	0.306	-0.140	0.218	-0.136	-0.524	0.335	-0.667	-46.875
