FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.825	-0.104	0.410	-0.087	-0.010	0.346	-0.032	0.586	-0.325	-0.037	-0.520	0.213	0.090	-1.697	-0.470	-0.116	-0.344	-0.423	-0.201	-0.269	0.184	-0.143	0.192	-0.373	0.702	0.602	0.262	0.446	-199.219
0.726	0.115	0.415	-0.025	-0.045	0.194	-0.117	0.321	-0.472	-0.178	-0.598	-0.005	0.198	-1.374	-0.190	-0.019	-0.338	-0.177	-0.193	-0.175	0.230	-0.153	0.090	-0.229	0.701	0.393	0.304	0.126	-195.312
0.613	0.307	0.417	0.025	-0.080	0.055	-0.189	0.076	-0.607	-0.302	-0.663	-0.190	0.307	-1.061	0.061	0.071	-0.332	0.030	-0.188	-0.090	0.274	-0.159	-0.006	-0.083	0.695	0.221	0.356	-0.153	-191.406
0.478	0.451	0.418	0.059	-0.112	-0.059	-0.234	-0.123	-0.709	-0.386	-0.694	-0.315	0.419	-0.767	0.259	0.145	-0.330	0.161	-0.194	-0.023	0.311	-0.163	-0.095	0.062	0.679	0.109	0.421	-0.359	-187.500
0.324	0.539	0.417	0.075	-0.138	-0.138	-0.242	-0.258	-0.764	-0.415	-0.681	-0.364	0.526	-0.500	0.384	0.194	-0.332	0.197	-0.215	0.021	0.337	-0.165	-0.178	0.197	0.647	0.067	0.494	-0.476	-183.594
0.161	0.573	0.415	0.078	-0.154	-0.171	-0.207	-0.315	-0.760	-0.376	-0.617	-0.334	0.621	-0.272	0.427	0.212	-0.336	0.142	-0.254	0.038	0.342	-0.169	-0.258	0.309	0.598	0.085	0.563	-0.505	-179.688
0.009	0.566	0.412	0.073	-0.158	-0.153	-0.131	-0.284	-0.692	-0.264	-0.501	-0.233	0.693	-0.092	0.389	0.195	-0.338	0.016	-0.314	0.029	0.321	-0.181	-0.343	0.382	0.528	0.140	0.609	-0.460	-175.781
-0.110	0.530	0.403	0.065	-0.145	-0.085	-0.012	-0.164	-0.556	-0.079	-0.337	-0.079	0.732	0.031	0.284	0.142	-0.340	-0.155	-0.396	-0.007	0.266	-0.206	-0.440	0.401	0.441	0.202	0.619	-0.369	-171.875
-0.180	0.473	0.387	0.057	-0.116	0.022	0.145	0.041	-0.349	0.173	-0.127	0.110	0.735	0.091	0.135	0.050	-0.349	-0.343	-0.503	-0.069	0.177	-0.249	-0.552	0.359	0.338	0.242	0.581	-0.260	-167.969
-0.194	0.398	0.356	0.050	-0.071	0.149	0.338	0.323	-0.070	0.483	0.124	0.316	0.703	0.093	-0.031	-0.081	-0.378	-0.526	-0.635	-0.156	0.054	-0.311	-0.675	0.258	0.227	0.239	0.497	-0.156	-164.062
-0.161	0.299	0.305	0.039	-0.015	0.274	0.563	0.662	0.276	0.836	0.411	0.527	0.645	0.047	-0.193	-0.249	-0.444	-0.691	-0.789	-0.269	-0.094	-0.389	-0.797	0.111	0.119	0.188	0.379	-0.070	-160.156
-0.102	0.168	0.224	0.018	0.045	0.370	0.809	1.033	0.678	1.212	0.726	0.734	0.578	-0.026	-0.343	-0.452	-0.558	-0.828	-0.957	-0.406	-0.254	-0.472	-0.899	-0.056	0.028	0.098	0.251	-0.004	-156.250
-0.049	-0.001	0.104	-0.022	0.101	0.417	1.065	1.403	1.113	1.590	1.057	0.935	0.519	-0.101	-0.483	-0.681	-0.722	-0.934	-1.126	-0.559	-0.408	-0.544	-0.963	-0.214	-0.030	-0.014	0.138	0.049	-152.344
-0.033	-0.207	-0.060	-0.084	0.148	0.405	1.313	1.735	1.553	1.944	1.383	1.125	0.485	-0.150	-0.623	-0.920	-0.923	-1.004	-1.279	-0.718	-0.539	-0.586	-0.970	-0.333	-0.046	-0.122	0.068	0.102	-148.438
-0.075	-0.440	-0.266	-0.171	0.180	0.333	1.532	1.993	1.958	2.249	1.681	1.301	0.487	-0.152	-0.774	-1.148	-1.136	-1.039	-1.396	-0.865	-0.628	-0.581	-0.914	-0.389	-0.015	-0.203	0.059	0.167	-144.531
-0.180	-0.678	-0.503	-0.277	0.197	0.214	1.703	2.145	2.287	2.478	1.921	1.449	0.532	-0.091	-0.935	-1.337	-1.326	-1.039	-1.464	-0.977	-0.658	-0.516	-0.798	-0.371	0.054	-0.244	0.119	0.249	-140.625
-0.333	-0.896	-0.754	-0.391	0.202	0.069	1.806	2.171	2.503	2.611	2.074	1.554	0.618	0.039	-1.088	-1.460	-1.458	-1.011	-1.471	-1.032	-0.621	-0.390	-0.637	-0.278	0.143	-0.239	0.240	0.343	-136.719
