FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.394	0.499	-0.417	0.176	0.118	-0.186	0.073	-0.201	0.032	0.404	0.456	0.640	0.820	0.536	-1.871	0.137	-0.626	-0.548	-0.528	0.137	0.632	0.181	0.257	0.585	0.441	0.598	0.718	0.649	-199.219
-0.227	0.256	-0.519	0.031	0.002	-0.487	-0.054	-0.252	-0.026	0.352	0.433	0.698	0.706	0.532	-1.230	0.124	-0.699	-0.367	-0.406	0.203	0.663	0.240	0.296	0.509	0.475	0.541	0.635	0.617	-195.312
-0.076	0.041	-0.632	-0.088	-0.081	-0.753	-0.168	-0.316	-0.103	0.292	0.388	0.727	0.612	0.553	-0.661	0.128	-0.734	-0.190	-0.270	0.279	0.711	0.314	0.344	0.456	0.507	0.484	0.560	0.565	-191.406
0.045	-0.123	-0.757	-0.160	-0.110	-0.957	-0.260	-0.400	-0.204	0.223	0.309	0.708	0.552	0.610	-0.218	0.161	-0.707	-0.023	-0.116	0.374	0.783	0.410	0.404	0.440	0.531	0.424	0.495	0.478	-187.500
0.131	-0.223	-0.891	-0.174	-0.073	-1.081	-0.323	-0.506	-0.331	0.141	0.187	0.628	0.530	0.707	0.074	0.229	-0.613	0.130	0.052	0.487	0.882	0.525	0.477	0.465	0.544	0.361	0.442	0.351	-183.594
0.182	-0.256	-1.022	-0.130	0.026	-1.116	-0.350	-0.625	-0.477	0.049	0.021	0.487	0.544	0.836	0.221	0.329	-0.461	0.262	0.222	0.614	1.000	0.650	0.557	0.525	0.543	0.293	0.401	0.188	-179.688
0.203	-0.230	-1.132	-0.038	0.171	-1.065	-0.339	-0.745	-0.630	-0.046	-0.178	0.296	0.582	0.975	0.254	0.449	-0.276	0.370	0.375	0.742	1.123	0.766	0.637	0.603	0.525	0.222	0.368	0.002	-175.781
0.206	-0.160	-1.200	0.085	0.338	-0.942	-0.295	-0.850	-0.771	-0.137	-0.391	0.078	0.627	1.100	0.219	0.571	-0.091	0.449	0.492	0.859	1.232	0.852	0.702	0.678	0.492	0.150	0.337	-0.187	-171.875
0.202	-0.065	-1.208	0.218	0.497	-0.771	-0.227	-0.925	-0.879	-0.216	-0.594	-0.140	0.658	1.183	0.160	0.678	0.061	0.495	0.552	0.948	1.307	0.888	0.740	0.725	0.445	0.081	0.306	-0.352	-167.969
0.203	0.034	-1.149	0.338	0.620	-0.581	-0.147	-0.957	-0.936	-0.276	-0.757	-0.327	0.659	1.203	0.112	0.752	0.157	0.504	0.547	0.998	1.332	0.860	0.741	0.728	0.388	0.023	0.271	-0.473	-164.062
