FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-1.324	-0.151	0.383	0.591	0.669	0.605	-0.073	-0.893	-1.123	-0.312	-1.095	-0.944	0.061	0.779	0.598	-0.070	0.389	0.435	0.454	0.386	1.741	1.251	1.090	0.043	-0.283	-0.482	0.580	-0.566	-199.219
-1.130	-0.234	0.353	0.504	0.411	0.336	0.129	-0.786	-0.852	-0.069	-0.746	-0.530	0.317	0.883	0.222	-0.288	0.140	0.333	0.385	0.237	1.608	1.055	1.165	0.168	-0.538	-0.681	0.748	-0.348	-195.312
-0.943	-0.299	0.320	0.436	0.182	0.108	0.317	-0.681	-0.612	0.142	-0.447	-0.158	0.565	0.992	-0.105	-0.480	-0.086	0.243	0.322	0.108	1.486	0.869	1.223	0.287	-0.780	-0.878	0.888	-0.172	-191.406
-0.772	-0.338	0.280	0.397	0.008	-0.047	0.482	-0.582	-0.424	0.299	-0.233	0.141	0.796	1.107	-0.350	-0.627	-0.271	0.171	0.271	0.018	1.383	0.702	1.248	0.393	-0.993	-1.065	0.982	-0.069	-187.500
-0.619	-0.346	0.231	0.392	-0.094	-0.111	0.618	-0.484	-0.298	0.389	-0.124	0.344	1.000	1.226	-0.500	-0.717	-0.405	0.115	0.238	-0.026	1.299	0.561	1.236	0.479	-1.163	-1.229	1.018	-0.052	-183.594
-0.480	-0.325	0.174	0.415	-0.117	-0.081	0.718	-0.386	-0.234	0.410	-0.122	0.447	1.169	1.338	-0.563	-0.755	-0.489	0.071	0.228	-0.029	1.225	0.450	1.187	0.540	-1.274	-1.350	0.997	-0.117	-179.688
-0.355	-0.283	0.113	0.448	-0.067	0.026	0.783	-0.282	-0.219	0.376	-0.204	0.458	1.292	1.430	-0.563	-0.753	-0.530	0.033	0.244	-0.009	1.146	0.370	1.112	0.572	-1.316	-1.408	0.927	-0.240	-175.781
-0.244	-0.234	0.049	0.470	0.038	0.180	0.816	-0.172	-0.230	0.310	-0.335	0.401	1.366	1.487	-0.532	-0.733	-0.542	-0.006	0.285	0.015	1.046	0.318	1.027	0.576	-1.279	-1.386	0.824	-0.385	-171.875
-0.157	-0.198	-0.022	0.455	0.170	0.344	0.823	-0.054	-0.239	0.243	-0.467	0.306	1.388	1.500	-0.501	-0.717	-0.541	-0.047	0.344	0.019	0.915	0.290	0.943	0.556	-1.163	-1.274	0.707	-0.514	-167.969
-0.110	-0.195	-0.102	0.382	0.297	0.481	0.809	0.068	-0.220	0.207	-0.554	0.209	1.364	1.463	-0.495	-0.725	-0.539	-0.086	0.415	-0.011	0.750	0.279	0.872	0.521	-0.973	-1.072	0.594	-0.593	-164.062
-0.119	-0.240	-0.196	0.236	0.391	0.562	0.779	0.184	-0.154	0.222	-0.558	0.142	1.302	1.378	-0.525	-0.767	-0.545	-0.118	0.486	-0.083	0.555	0.277	0.819	0.480	-0.720	-0.793	0.501	-0.597	-160.156
-0.192	-0.343	-0.305	0.018	0.427	0.573	0.733	0.286	-0.033	0.301	-0.458	0.127	1.209	1.246	-0.591	-0.842	-0.565	-0.136	0.546	-0.196	0.339	0.277	0.784	0.444	-0.421	-0.456	0.436	-0.516	-156.250
-0.330	-0.502	-0.427	-0.261	0.390	0.513	0.669	0.364	0.140	0.437	-0.256	0.177	1.095	1.075	-0.685	-0.943	-0.596	-0.133	0.586	-0.340	0.110	0.274	0.763	0.420	-0.094	-0.087	0.405	-0.354	-152.344
-0.515	-0.705	-0.550	-0.577	0.280	0.392	0.583	0.409	0.349	0.610	0.029	0.288	0.964	0.869	-0.792	-1.052	-0.636	-0.109	0.602	-0.503	-0.124	0.263	0.753	0.412	0.245	0.292	0.406	-0.125	-148.438
-0.717	-0.928	-0.660	-0.897	0.108	0.231	0.471	0.418	0.570	0.787	0.357	0.444	0.818	0.632	-0.893	-1.151	-0.678	-0.067	0.589	-0.672	-0.358	0.242	0.749	0.420	0.578	0.659	0.432	0.149	-144.531
-0.895	-1.138	-0.736	-1.183	-0.105	0.054	0.331	0.391	0.776	0.933	0.679	0.617	0.658	0.372	-0.968	-1.222	-0.719	-0.020	0.548	-0.835	-0.589	0.211	0.750	0.440	0.894	0.996	0.469	0.441	-140.625
-1.007	-1.302	-0.759	-1.399	-0.329	-0.115	0.162	0.330	0.938	1.012	0.942	0.772	0.482	0.097	-1.000	-1.253	-0.753	0.018	0.482	-0.980	-0.811	0.170	0.751	0.466	1.179	1.291	0.503	0.722	-136.719
-1.016	-1.390	-0.715	-1.514	-0.534	-0.258	-0.029	0.241	1.030	0.997	1.100	0.874	0.289	-0.178	-0.976	-1.234	-0.773	0.033	0.397	-1.096	-1.014	0.123	0.750	0.490	1.423	1.531	0.517	0.965	-132.812
-0.902	-1.379	-0.601	-1.511	-0.693	-0.362	-0.235	0.128	1.031	0.873	1.119	0.894	0.083	-0.435	-0.887	-1.162	-0.771	0.017	0.301	-1.169	-1.181	0.076	0.743	0.505	1.612	1.706	0.496	1.147	-128.906
-0.665	-1.259	-0.423	-1.386	-0.785	-0.421	-0.449	-0.006	0.932	0.643	0.986	0.814	-0.130	-0.650	-0.733	-1.037	-0.740	-0.030	0.207	-1.189	-1.292	0.035	0.726	0.508	1.733	1.808	0.431	1.249	-125.000
-0.326	-1.037	-0.197	-1.152	-0.804	-0.437	-0.659	-0.158	0.733	0.321	0.710	0.634	-0.338	-0.805	-0.524	-0.863	-0.669	-0.099	0.126	-1.144	-1.329	0.009	0.695	0.498	1.773	1.827	0.318	1.263	-121.094
0.072	-0.731	0.049	-0.836	-0.753	-0.415	-0.856	-0.323	0.449	-0.060	0.326	0.370	-0.527	-0.885	-0.279	-0.650	-0.554	-0.170	0.069	-1.029	-1.279	0.004	0.647	0.476	1.726	1.760	0.165	1.188	-117.188
0.475	-0.372	0.287	-0.476	-0.648	-0.364	-1.028	-0.493	0.111	-0.458	-0.114	0.053	-0.683	-0.885	-0.023	-0.411	-0.397	-0.225	0.039	-0.847	-1.139	0.024	0.584	0.447	1.591	1.610	-0.012	1.036	-113.281
