FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.057	-0.966	0.059	-0.457	-0.728	0.302	-0.364	0.515	0.228	0.088	0.703	0.500	-0.146	-0.870	0.410	-0.705	-0.881	0.485	-0.276	-0.371	-0.502	-0.206	0.277	-0.680	-0.150	-0.403	-0.514	-0.110	-199.219
0.022	-0.787	0.049	-0.483	-0.781	0.041	-0.510	0.287	0.218	0.028	0.703	0.494	-0.242	-0.905	0.471	-0.420	-0.608	0.581	-0.177	-0.133	-0.464	-0.174	0.302	-0.684	-0.127	-0.285	-0.526	0.055	-195.312
0.085	-0.630	0.045	-0.513	-0.827	-0.198	-0.636	0.084	0.218	-0.025	0.699	0.490	-0.329	-0.935	0.514	-0.171	-0.367	0.656	-0.092	0.077	-0.426	-0.142	0.320	-0.679	-0.094	-0.160	-0.532	0.216	-191.406
0.124	-0.515	0.047	-0.546	-0.859	-0.397	-0.727	-0.077	0.232	-0.068	0.681	0.489	-0.399	-0.953	0.525	0.013	-0.184	0.696	-0.032	0.234	-0.390	-0.113	0.326	-0.655	-0.043	-0.022	-0.528	0.372	-187.500
0.132	-0.452	0.052	-0.585	-0.873	-0.546	-0.776	-0.182	0.259	-0.098	0.646	0.490	-0.446	-0.955	0.497	0.112	-0.076	0.689	-0.004	0.323	-0.355	-0.086	0.319	-0.608	0.032	0.131	-0.509	0.519	-183.594
0.111	-0.442	0.056	-0.628	-0.866	-0.641	-0.781	-0.228	0.294	-0.118	0.590	0.493	-0.470	-0.938	0.431	0.118	-0.045	0.635	-0.010	0.339	-0.322	-0.062	0.300	-0.538	0.133	0.293	-0.473	0.652	-179.688
0.070	-0.478	0.054	-0.670	-0.838	-0.683	-0.749	-0.219	0.326	-0.133	0.511	0.493	-0.474	-0.902	0.339	0.041	-0.082	0.537	-0.047	0.288	-0.292	-0.040	0.273	-0.447	0.258	0.453	-0.423	0.762	-175.781
0.023	-0.542	0.043	-0.705	-0.791	-0.680	-0.693	-0.168	0.342	-0.148	0.410	0.486	-0.462	-0.850	0.236	-0.098	-0.167	0.409	-0.104	0.188	-0.265	-0.020	0.245	-0.343	0.397	0.598	-0.360	0.841	-171.875
-0.012	-0.610	0.023	-0.722	-0.729	-0.643	-0.628	-0.095	0.328	-0.170	0.288	0.467	-0.441	-0.786	0.141	-0.264	-0.273	0.266	-0.166	0.062	-0.240	-0.001	0.220	-0.237	0.535	0.711	-0.292	0.879	-167.969
-0.020	-0.660	-0.003	-0.712	-0.656	-0.585	-0.570	-0.023	0.275	-0.207	0.146	0.429	-0.413	-0.712	0.072	-0.422	-0.371	0.126	-0.218	-0.065	-0.215	0.019	0.204	-0.136	0.655	0.779	-0.222	0.869	-164.062
0.010	-0.669	-0.028	-0.667	-0.577	-0.518	-0.532	0.027	0.180	-0.261	-0.010	0.368	-0.383	-0.631	0.039	-0.535	-0.436	0.007	-0.244	-0.165	-0.188	0.041	0.203	-0.051	0.743	0.795	-0.158	0.807	-160.156
0.081	-0.625	-0.047	-0.585	-0.497	-0.451	-0.518	0.041	0.048	-0.331	-0.176	0.283	-0.352	-0.545	0.047	-0.577	-0.446	-0.078	-0.231	-0.220	-0.154	0.069	0.219	0.015	0.784	0.754	-0.102	0.695	-156.250
0.184	-0.524	-0.056	-0.470	-0.417	-0.391	-0.527	0.014	-0.106	-0.410	-0.343	0.176	-0.320	-0.452	0.092	-0.534	-0.393	-0.122	-0.171	-0.217	-0.110	0.104	0.251	0.060	0.772	0.659	-0.057	0.539	-152.344
0.306	-0.371	-0.055	-0.328	-0.338	-0.340	-0.551	-0.052	-0.264	-0.489	-0.502	0.052	-0.288	-0.352	0.164	-0.405	-0.277	-0.123	-0.066	-0.153	-0.053	0.149	0.299	0.084	0.703	0.517	-0.025	0.349	-148.438
0.429	-0.176	-0.043	-0.169	-0.257	-0.300	-0.576	-0.144	-0.403	-0.557	-0.643	-0.081	-0.256	-0.243	0.249	-0.205	-0.107	-0.088	0.077	-0.034	0.019	0.204	0.355	0.091	0.583	0.339	-0.005	0.139	-144.531
0.537	0.044	-0.025	-0.004	-0.172	-0.267	-0.588	-0.248	-0.504	-0.604	-0.757	-0.214	-0.222	-0.125	0.332	0.043	0.098	-0.028	0.244	0.130	0.107	0.270	0.412	0.086	0.421	0.138	0.002	-0.077	-140.625
0.618	0.272	-0.003	0.160	-0.079	-0.241	-0.577	-0.348	-0.557	-0.622	-0.838	-0.340	-0.187	-0.002	0.401	0.310	0.315	0.044	0.415	0.323	0.210	0.342	0.460	0.071	0.229	-0.072	-0.002	-0.288	-136.719
0.668	0.491	0.019	0.316	0.023	-0.219	-0.538	-0.429	-0.560	-0.610	-0.885	-0.450	-0.151	0.121	0.448	0.568	0.519	0.114	0.570	0.529	0.327	0.415	0.491	0.051	0.024	-0.277	-0.017	-0.480	-132.812
