FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.439	0.698	-0.030	0.591	1.256	0.642	-1.618	-1.583	-3.988	-2.865	-2.677	-1.895	-0.250	2.109	1.348	2.116	1.936	2.268	2.007	2.566	2.943	2.096	1.053	-0.219	-1.249	-3.692	-3.141	-3.118	-199.219
1.000	0.464	-0.103	0.371	0.926	0.469	-1.152	-1.255	-2.990	-2.187	-2.193	-1.587	0.109	2.193	1.041	1.746	1.583	1.561	1.751	2.332	2.840	1.864	0.858	0.013	-1.114	-3.080	-2.413	-2.616	-195.312
0.603	0.239	-0.177	0.149	0.612	0.293	-0.732	-0.934	-2.053	-1.550	-1.724	-1.292	0.422	2.245	0.748	1.386	1.244	0.903	1.495	2.098	2.721	1.636	0.666	0.230	-0.977	-2.493	-1.738	-2.140	-191.406
0.281	0.033	-0.247	-0.068	0.333	0.121	-0.394	-0.632	-1.234	-0.992	-1.288	-1.023	0.651	2.242	0.480	1.047	0.927	0.337	1.240	1.868	2.572	1.415	0.482	0.420	-0.835	-1.951	-1.157	-1.708	-187.500
0.050	-0.144	-0.304	-0.267	0.104	-0.038	-0.162	-0.364	-0.573	-0.540	-0.901	-0.785	0.774	2.172	0.247	0.734	0.640	-0.108	0.988	1.638	2.385	1.206	0.312	0.573	-0.687	-1.463	-0.695	-1.333	-183.594
-0.091	-0.289	-0.341	-0.436	-0.066	-0.166	-0.043	-0.147	-0.096	-0.211	-0.578	-0.584	0.783	2.031	0.051	0.450	0.384	-0.409	0.740	1.406	2.158	1.013	0.162	0.684	-0.529	-1.030	-0.361	-1.020	-179.688
-0.155	-0.401	-0.352	-0.562	-0.173	-0.247	-0.030	0.008	0.194	-0.005	-0.329	-0.419	0.690	1.826	-0.107	0.196	0.156	-0.565	0.500	1.170	1.892	0.841	0.040	0.752	-0.357	-0.648	-0.142	-0.766	-175.781
-0.169	-0.484	-0.334	-0.636	-0.222	-0.267	-0.097	0.092	0.312	0.091	-0.159	-0.285	0.519	1.572	-0.227	-0.029	-0.045	-0.586	0.274	0.930	1.595	0.693	-0.047	0.776	-0.173	-0.307	-0.013	-0.558	-171.875
-0.161	-0.544	-0.291	-0.652	-0.222	-0.219	-0.214	0.104	0.290	0.096	-0.068	-0.174	0.303	1.288	-0.312	-0.224	-0.218	-0.501	0.070	0.687	1.280	0.573	-0.094	0.763	0.018	-0.001	0.058	-0.381	-167.969
-0.153	-0.586	-0.228	-0.609	-0.188	-0.108	-0.350	0.053	0.167	0.036	-0.046	-0.081	0.078	0.994	-0.362	-0.387	-0.359	-0.348	-0.102	0.451	0.963	0.479	-0.101	0.718	0.207	0.272	0.105	-0.220	-164.062
-0.160	-0.608	-0.152	-0.508	-0.138	0.050	-0.476	-0.045	-0.018	-0.067	-0.082	-0.002	-0.124	0.709	-0.378	-0.513	-0.463	-0.169	-0.234	0.230	0.661	0.410	-0.069	0.647	0.383	0.509	0.152	-0.064	-160.156
-0.182	-0.608	-0.069	-0.359	-0.085	0.234	-0.578	-0.169	-0.227	-0.198	-0.164	0.064	-0.282	0.447	-0.362	-0.595	-0.522	-0.002	-0.320	0.037	0.388	0.360	-0.007	0.557	0.533	0.701	0.211	0.089	-156.250
-0.210	-0.578	0.015	-0.177	-0.044	0.414	-0.649	-0.298	-0.433	-0.345	-0.275	0.111	-0.385	0.214	-0.315	-0.631	-0.536	0.126	-0.359	-0.119	0.157	0.322	0.074	0.453	0.650	0.839	0.280	0.236	-152.344
-0.229	-0.509	0.099	0.020	-0.022	0.564	-0.696	-0.412	-0.615	-0.504	-0.403	0.132	-0.439	0.013	-0.240	-0.620	-0.505	0.203	-0.356	-0.229	-0.029	0.288	0.160	0.339	0.730	0.914	0.342	0.362	-148.438
-0.221	-0.395	0.181	0.207	-0.022	0.666	-0.730	-0.503	-0.763	-0.673	-0.535	0.120	-0.455	-0.156	-0.144	-0.565	-0.437	0.236	-0.321	-0.292	-0.169	0.253	0.238	0.220	0.771	0.922	0.376	0.452	-144.531
-0.173	-0.238	0.265	0.363	-0.040	0.709	-0.763	-0.567	-0.874	-0.850	-0.661	0.068	-0.449	-0.296	-0.031	-0.471	-0.342	0.240	-0.262	-0.307	-0.265	0.215	0.298	0.100	0.776	0.861	0.357	0.485	-140.625
-0.079	-0.043	0.350	0.469	-0.070	0.694	-0.805	-0.610	-0.950	-1.029	-0.774	-0.025	-0.436	-0.404	0.095	-0.344	-0.230	0.239	-0.189	-0.278	-0.319	0.177	0.337	-0.015	0.747	0.733	0.267	0.449	-136.719
0.057	0.173	0.435	0.517	-0.103	0.628	-0.858	-0.645	-0.997	-1.201	-0.869	-0.153	-0.425	-0.476	0.230	-0.192	-0.110	0.254	-0.106	-0.210	-0.333	0.145	0.356	-0.120	0.688	0.544	0.098	0.336	-132.812
0.222	0.389	0.512	0.506	-0.129	0.525	-0.917	-0.680	-1.024	-1.350	-0.945	-0.305	-0.416	-0.502	0.370	-0.021	0.014	0.302	-0.015	-0.107	-0.304	0.127	0.362	-0.208	0.597	0.302	-0.140	0.151	-128.906
