FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.749	0.148	-0.329	0.441	0.302	-0.103	-1.056	-1.490	-1.319	-1.152	-1.587	-0.956	-0.040	0.036	0.172	1.333	0.942	0.571	0.851	1.227	0.874	1.127	0.594	0.154	0.320	-0.159	-0.381	-0.328	-199.219
1.353	0.218	-0.436	0.422	0.396	-0.063	-0.750	-1.186	-1.122	-0.825	-1.378	-0.841	0.141	0.066	0.166	1.185	0.862	0.400	0.663	1.233	0.842	0.995	0.395	0.242	0.296	-0.088	-0.199	-0.115	-195.312
0.978	0.286	-0.537	0.403	0.484	-0.019	-0.455	-0.894	-0.928	-0.514	-1.171	-0.726	0.307	0.090	0.153	1.038	0.770	0.229	0.479	1.226	0.803	0.865	0.211	0.322	0.276	-0.018	-0.035	0.089	-191.406
0.646	0.349	-0.621	0.384	0.557	0.028	-0.179	-0.627	-0.741	-0.235	-0.968	-0.613	0.446	0.100	0.130	0.893	0.662	0.064	0.301	1.195	0.756	0.738	0.057	0.382	0.260	0.045	0.093	0.272	-187.500
0.374	0.406	-0.679	0.363	0.612	0.080	0.065	-0.391	-0.567	0.001	-0.772	-0.500	0.546	0.093	0.093	0.751	0.537	-0.090	0.134	1.134	0.698	0.615	-0.061	0.416	0.246	0.093	0.176	0.424	-183.594
0.171	0.456	-0.701	0.341	0.645	0.132	0.270	-0.195	-0.410	0.186	-0.590	-0.390	0.605	0.070	0.044	0.617	0.401	-0.224	-0.021	1.044	0.633	0.497	-0.141	0.419	0.228	0.118	0.211	0.533	-179.688
0.043	0.496	-0.679	0.318	0.655	0.181	0.430	-0.040	-0.273	0.320	-0.427	-0.287	0.621	0.034	-0.013	0.495	0.264	-0.330	-0.157	0.931	0.567	0.389	-0.186	0.388	0.201	0.115	0.200	0.591	-175.781
-0.007	0.524	-0.611	0.294	0.643	0.222	0.538	0.073	-0.162	0.404	-0.292	-0.196	0.598	-0.010	-0.072	0.391	0.136	-0.402	-0.273	0.804	0.505	0.293	-0.202	0.325	0.157	0.076	0.150	0.591	-171.875
0.016	0.541	-0.495	0.271	0.614	0.252	0.593	0.146	-0.078	0.444	-0.192	-0.123	0.543	-0.055	-0.122	0.309	0.029	-0.435	-0.362	0.677	0.455	0.212	-0.197	0.233	0.092	-0.001	0.071	0.529	-167.969
0.107	0.546	-0.338	0.251	0.570	0.270	0.594	0.182	-0.025	0.446	-0.133	-0.077	0.460	-0.095	-0.155	0.255	-0.044	-0.428	-0.425	0.560	0.421	0.149	-0.180	0.118	0.004	-0.116	-0.029	0.407	-164.062
0.254	0.539	-0.150	0.235	0.518	0.277	0.544	0.187	-0.003	0.415	-0.116	-0.063	0.357	-0.125	-0.160	0.227	-0.078	-0.382	-0.464	0.465	0.405	0.102	-0.156	-0.013	-0.102	-0.262	-0.143	0.235	-160.156
0.443	0.520	0.054	0.223	0.460	0.273	0.449	0.168	-0.008	0.359	-0.138	-0.083	0.239	-0.143	-0.130	0.222	-0.071	-0.304	-0.482	0.395	0.405	0.071	-0.129	-0.153	-0.220	-0.428	-0.263	0.025	-156.250
0.655	0.486	0.256	0.213	0.399	0.264	0.318	0.135	-0.035	0.284	-0.191	-0.137	0.112	-0.150	-0.061	0.230	-0.030	-0.207	-0.488	0.352	0.418	0.052	-0.100	-0.290	-0.337	-0.600	-0.384	-0.200	-152.344
0.870	0.437	0.438	0.202	0.338	0.252	0.164	0.095	-0.079	0.198	-0.264	-0.217	-0.017	-0.147	0.045	0.241	0.033	-0.103	-0.488	0.330	0.439	0.044	-0.070	-0.416	-0.442	-0.759	-0.502	-0.419	-148.438
1.066	0.374	0.584	0.191	0.277	0.242	0.000	0.056	-0.132	0.107	-0.346	-0.317	-0.140	-0.138	0.182	0.244	0.102	-0.008	-0.486	0.324	0.462	0.047	-0.039	-0.522	-0.521	-0.887	-0.609	-0.611	-144.531
1.225	0.299	0.683	0.177	0.218	0.236	-0.158	0.023	-0.189	0.017	-0.426	-0.425	-0.250	-0.125	0.335	0.230	0.160	0.067	-0.485	0.324	0.482	0.060	-0.006	-0.599	-0.564	-0.967	-0.699	-0.759	-140.625
1.332	0.219	0.730	0.161	0.161	0.235	-0.297	-0.003	-0.245	-0.069	-0.497	-0.527	-0.340	-0.111	0.488	0.195	0.194	0.118	-0.481	0.321	0.493	0.082	0.028	-0.642	-0.565	-0.988	-0.763	-0.854	-136.719
1.379	0.141	0.726	0.144	0.106	0.237	-0.406	-0.023	-0.297	-0.147	-0.552	-0.613	-0.404	-0.101	0.619	0.140	0.194	0.147	-0.467	0.309	0.493	0.111	0.060	-0.647	-0.522	-0.942	-0.793	-0.893	-132.812
1.360	0.072	0.677	0.126	0.054	0.240	-0.479	-0.040	-0.343	-0.214	-0.588	-0.668	-0.440	-0.095	0.706	0.068	0.160	0.158	-0.439	0.279	0.478	0.144	0.091	-0.614	-0.436	-0.827	-0.781	-0.877	-128.906
1.275	0.018	0.594	0.104	0.004	0.238	-0.511	-0.059	-0.382	-0.266	-0.600	-0.684	-0.445	-0.094	0.730	-0.016	0.097	0.161	-0.392	0.228	0.444	0.175	0.122	-0.543	-0.310	-0.649	-0.723	-0.811	-125.000
1.128	-0.020	0.485	0.073	-0.045	0.226	-0.502	-0.079	-0.408	-0.297	-0.583	-0.653	-0.418	-0.094	0.677	-0.106	0.015	0.159	-0.329	0.153	0.389	0.199	0.154	-0.438	-0.151	-0.418	-0.614	-0.703	-121.094
0.926	-0.046	0.362	0.029	-0.093	0.196	-0.455	-0.100	-0.413	-0.301	-0.532	-0.572	-0.361	-0.094	0.543	-0.198	-0.072	0.152	-0.256	0.055	0.311	0.210	0.187	-0.305	0.029	-0.148	-0.460	-0.557	-117.188
0.681	-0.066	0.233	-0.032	-0.140	0.145	-0.372	-0.117	-0.389	-0.271	-0.443	-0.443	-0.275	-0.088	0.337	-0.290	-0.156	0.135	-0.187	-0.064	0.209	0.203	0.218	-0.153	0.219	0.142	-0.266	-0.380	-113.281
0.406	-0.088	0.107	-0.112	-0.186	0.071	-0.258	-0.123	-0.324	-0.203	-0.313	-0.273	-0.167	-0.075	0.079	-0.383	-0.231	0.100	-0.136	-0.195	0.085	0.175	0.241	0.005	0.400	0.429	-0.049	-0.181	-109.375
0.118	-0.121	-0.012	-0.208	-0.229	-0.020	-0.119	-0.110	-0.210	-0.095	-0.142	-0.075	-0.041	-0.055	-0.200	-0.478	-0.298	0.042	-0.116	-0.332	-0.053	0.124	0.248	0.157	0.556	0.689	0.177	0.030	-105.469
