FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.279	-0.219	-0.189	-0.444	-0.479	-0.149	-0.610	-0.483	-1.162	-0.620	-1.311	-0.476	-0.066	0.600	0.120	-0.086	-0.198	0.442	0.341	0.818	0.656	0.123	0.075	-1.059	-0.026	-0.075	-0.182	-0.606	-199.219
0.332	-0.183	-0.096	-0.453	-0.453	-0.273	-0.699	-0.719	-1.277	-0.776	-1.397	-0.504	-0.283	0.371	0.199	0.045	0.113	0.607	0.484	0.844	0.503	0.235	0.252	-0.831	0.132	0.020	-0.304	-0.668	-195.312
0.377	-0.144	-0.010	-0.448	-0.412	-0.373	-0.787	-0.929	-1.376	-0.910	-1.464	-0.517	-0.474	0.158	0.264	0.163	0.373	0.743	0.608	0.858	0.358	0.332	0.406	-0.618	0.281	0.104	-0.411	-0.720	-191.406
0.402	-0.104	0.060	-0.421	-0.348	-0.430	-0.863	-1.085	-1.439	-1.002	-1.494	-0.503	-0.617	-0.025	0.301	0.255	0.540	0.825	0.692	0.849	0.230	0.402	0.519	-0.434	0.413	0.169	-0.489	-0.752	-187.500
0.401	-0.067	0.109	-0.372	-0.258	-0.433	-0.919	-1.161	-1.448	-1.033	-1.472	-0.455	-0.691	-0.166	0.304	0.307	0.587	0.838	0.724	0.811	0.124	0.436	0.583	-0.287	0.522	0.212	-0.530	-0.754	-183.594
0.370	-0.038	0.137	-0.307	-0.146	-0.381	-0.947	-1.143	-1.388	-0.995	-1.390	-0.370	-0.685	-0.257	0.271	0.309	0.504	0.774	0.694	0.739	0.041	0.430	0.595	-0.185	0.604	0.232	-0.528	-0.720	-179.688
0.310	-0.025	0.144	-0.238	-0.022	-0.280	-0.941	-1.026	-1.252	-0.885	-1.250	-0.253	-0.598	-0.296	0.207	0.259	0.301	0.634	0.599	0.634	-0.021	0.385	0.561	-0.126	0.654	0.231	-0.484	-0.647	-175.781
0.226	-0.034	0.134	-0.179	0.100	-0.144	-0.895	-0.818	-1.041	-0.709	-1.060	-0.113	-0.438	-0.285	0.119	0.157	0.006	0.430	0.444	0.504	-0.063	0.305	0.493	-0.106	0.672	0.216	-0.404	-0.540	-171.875
0.126	-0.067	0.109	-0.143	0.204	0.007	-0.805	-0.537	-0.768	-0.479	-0.838	0.042	-0.224	-0.229	0.021	0.013	-0.339	0.185	0.241	0.358	-0.091	0.200	0.403	-0.117	0.656	0.191	-0.298	-0.405	-167.969
0.017	-0.122	0.068	-0.135	0.277	0.156	-0.668	-0.212	-0.455	-0.213	-0.604	0.200	0.021	-0.138	-0.076	-0.161	-0.686	-0.075	0.009	0.209	-0.106	0.081	0.305	-0.145	0.609	0.163	-0.179	-0.255	-164.062
-0.092	-0.194	0.013	-0.153	0.312	0.291	-0.483	0.127	-0.129	0.070	-0.379	0.351	0.270	-0.020	-0.162	-0.347	-0.989	-0.325	-0.229	0.070	-0.108	-0.038	0.211	-0.179	0.536	0.134	-0.059	-0.104	-160.156
