FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.584	-0.573	0.201	0.080	0.068	0.446	0.169	0.339	0.443	0.054	0.301	-0.028	0.628	0.417	-0.647	-0.276	-0.745	-0.106	0.338	0.582	0.703	0.196	0.264	0.796	0.514	0.797	0.461	0.287	-199.219
-0.345	-0.343	0.199	0.180	0.011	0.332	-0.019	0.053	0.303	-0.027	0.177	-0.029	0.515	0.403	-0.585	-0.117	-0.590	-0.267	0.350	0.586	0.729	0.136	0.126	0.687	0.529	0.776	0.391	0.231	-195.312
-0.129	-0.130	0.192	0.271	-0.033	0.229	-0.190	-0.203	0.181	-0.102	0.063	-0.027	0.419	0.394	-0.518	0.023	-0.468	-0.415	0.346	0.586	0.748	0.088	0.004	0.595	0.539	0.750	0.340	0.187	-191.406
0.045	0.053	0.178	0.347	-0.056	0.147	-0.327	-0.402	0.093	-0.165	-0.034	-0.019	0.351	0.395	-0.445	0.128	-0.406	-0.543	0.313	0.577	0.756	0.059	-0.089	0.532	0.539	0.715	0.315	0.162	-187.500
0.168	0.197	0.159	0.406	-0.049	0.094	-0.417	-0.525	0.048	-0.215	-0.105	-0.008	0.317	0.407	-0.370	0.190	-0.417	-0.646	0.249	0.559	0.752	0.054	-0.144	0.502	0.524	0.666	0.321	0.156	-183.594
0.243	0.299	0.139	0.450	-0.012	0.074	-0.454	-0.568	0.047	-0.249	-0.151	0.002	0.319	0.428	-0.300	0.210	-0.499	-0.720	0.162	0.536	0.736	0.076	-0.161	0.500	0.493	0.600	0.351	0.166	-179.688
0.281	0.363	0.122	0.482	0.054	0.087	-0.436	-0.533	0.082	-0.270	-0.171	0.008	0.348	0.455	-0.242	0.194	-0.636	-0.767	0.068	0.512	0.714	0.123	-0.147	0.517	0.443	0.515	0.395	0.184	-175.781
0.294	0.394	0.112	0.507	0.142	0.129	-0.364	-0.436	0.142	-0.279	-0.169	0.002	0.394	0.483	-0.207	0.156	-0.800	-0.790	-0.015	0.496	0.689	0.189	-0.112	0.538	0.374	0.413	0.437	0.198	-171.875
0.293	0.400	0.113	0.530	0.242	0.195	-0.247	-0.295	0.210	-0.274	-0.148	-0.016	0.445	0.507	-0.198	0.112	-0.960	-0.798	-0.067	0.491	0.665	0.263	-0.070	0.546	0.288	0.297	0.463	0.197	-167.969
0.282	0.388	0.122	0.551	0.347	0.277	-0.095	-0.130	0.272	-0.256	-0.111	-0.048	0.489	0.523	-0.218	0.076	-1.083	-0.797	-0.079	0.498	0.645	0.336	-0.032	0.525	0.184	0.172	0.458	0.174	-164.062
0.262	0.365	0.136	0.571	0.447	0.369	0.080	0.038	0.315	-0.223	-0.066	-0.091	0.515	0.526	-0.259	0.059	-1.146	-0.797	-0.051	0.517	0.628	0.396	-0.008	0.468	0.065	0.044	0.415	0.123	-160.156
0.234	0.339	0.149	0.585	0.537	0.461	0.261	0.191	0.328	-0.179	-0.016	-0.142	0.518	0.515	-0.307	0.067	-1.138	-0.798	0.009	0.541	0.615	0.435	-0.001	0.374	-0.067	-0.082	0.333	0.047	-156.250
0.198	0.314	0.157	0.591	0.611	0.546	0.434	0.312	0.307	-0.125	0.029	-0.197	0.497	0.493	-0.345	0.102	-1.061	-0.800	0.084	0.566	0.604	0.449	-0.010	0.251	-0.205	-0.198	0.218	-0.050	-152.344
0.161	0.295	0.157	0.586	0.668	0.615	0.581	0.391	0.249	-0.070	0.060	-0.253	0.456	0.461	-0.357	0.163	-0.930	-0.793	0.157	0.586	0.593	0.440	-0.031	0.115	-0.344	-0.302	0.082	-0.156	-148.438
0.129	0.284	0.146	0.569	0.706	0.659	0.689	0.418	0.155	-0.023	0.071	-0.310	0.399	0.425	-0.332	0.242	-0.762	-0.770	0.214	0.598	0.583	0.413	-0.056	-0.015	-0.472	-0.386	-0.061	-0.260	-144.531
0.111	0.283	0.128	0.541	0.724	0.674	0.747	0.390	0.029	0.009	0.052	-0.366	0.336	0.390	-0.267	0.333	-0.581	-0.724	0.248	0.597	0.573	0.381	-0.081	-0.118	-0.578	-0.447	-0.194	-0.351	-140.625
0.111	0.290	0.105	0.507	0.723	0.658	0.751	0.311	-0.123	0.020	0.000	-0.421	0.271	0.359	-0.171	0.426	-0.404	-0.656	0.263	0.584	0.564	0.353	-0.098	-0.181	-0.649	-0.479	-0.299	-0.418	-136.719
0.128	0.304	0.083	0.472	0.702	0.614	0.703	0.191	-0.294	0.007	-0.083	-0.472	0.211	0.337	-0.061	0.510	-0.243	-0.573	0.264	0.558	0.556	0.341	-0.105	-0.195	-0.675	-0.477	-0.365	-0.457	-132.812
0.155	0.322	0.065	0.440	0.663	0.549	0.612	0.046	-0.471	-0.028	-0.192	-0.517	0.159	0.324	0.042	0.575	-0.105	-0.488	0.263	0.519	0.546	0.348	-0.098	-0.163	-0.648	-0.441	-0.385	-0.467	-128.906
0.179	0.341	0.056	0.415	0.609	0.474	0.490	-0.105	-0.641	-0.077	-0.313	-0.550	0.115	0.318	0.121	0.611	0.009	-0.415	0.268	0.465	0.534	0.374	-0.079	-0.095	-0.570	-0.373	-0.359	-0.452	-125.000
0.188	0.355	0.056	0.397	0.544	0.400	0.355	-0.239	-0.789	-0.133	-0.433	-0.569	0.077	0.316	0.163	0.608	0.101	-0.364	0.280	0.395	0.514	0.409	-0.047	-0.008	-0.448	-0.279	-0.293	-0.421	-121.094
0.175	0.363	0.066	0.383	0.474	0.339	0.222	-0.337	-0.901	-0.187	-0.533	-0.567	0.044	0.313	0.165	0.562	0.176	-0.337	0.296	0.308	0.483	0.441	-0.005	0.079	-0.299	-0.171	-0.197	-0.382	-117.188
0.135	0.358	0.084	0.369	0.407	0.297	0.108	-0.383	-0.965	-0.231	-0.597	-0.544	0.014	0.304	0.132	0.471	0.234	-0.331	0.307	0.204	0.434	0.458	0.042	0.149	-0.142	-0.060	-0.085	-0.342	-113.281
0.074	0.339	0.104	0.347	0.346	0.277	0.023	-0.369	-0.971	-0.258	-0.611	-0.497	-0.014	0.285	0.076	0.339	0.273	-0.334	0.302	0.082	0.364	0.446	0.088	0.188	0.002	0.041	0.031	-0.309	-109.375
-0.003	0.304	0.121	0.310	0.296	0.276	-0.023	-0.292	-0.914	-0.264	-0.565	-0.427	-0.039	0.254	0.009	0.174	0.287	-0.337	0.270	-0.054	0.270	0.399	0.127	0.192	0.118	0.121	0.138	-0.285	-105.469
-0.088	0.252	0.126	0.255	0.255	0.289	-0.030	-0.159	-0.794	-0.245	-0.456	-0.333	-0.061	0.210	-0.054	-0.010	0.268	-0.328	0.204	-0.200	0.153	0.318	0.151	0.165	0.196	0.173	0.227	-0.267	-101.562
-0.175	0.186	0.114	0.180	0.220	0.306	0.000	0.016	-0.616	-0.200	-0.289	-0.219	-0.077	0.153	-0.106	-0.200	0.213	-0.304	0.104	-0.352	0.014	0.208	0.155	0.115	0.235	0.197	0.295	-0.251	-97.656
-0.263	0.109	0.079	0.091	0.187	0.317	0.059	0.212	-0.389	-0.133	-0.077	-0.088	-0.086	0.086	-0.140	-0.379	0.122	-0.265	-0.023	-0.501	-0.142	0.082	0.139	0.056	0.238	0.195	0.338	-0.229	-93.750
-0.350	0.028	0.022	-0.004	0.149	0.311	0.133	0.407	-0.130	-0.048	0.160	0.057	-0.091	0.008	-0.160	-0.535	0.007	-0.212	-0.163	-0.642	-0.308	-0.045	0.107	-0.000	0.216	0.175	0.356	-0.196	-89.844
-0.440	-0.054	-0.053	-0.097	0.103	0.281	0.207	0.578	0.141	0.047	0.399	0.207	-0.094	-0.078	-0.171	-0.655	-0.111	-0.151	-0.301	-0.767	-0.478	-0.161	0.067	-0.046	0.181	0.145	0.352	-0.146	-85.938
-0.534	-0.130	-0.140	-0.179	0.048	0.224	0.269	0.707	0.403	0.143	0.614	0.355	-0.100	-0.172	-0.180	-0.735	-0.209	-0.083	-0.420	-0.870	-0.644	-0.255	0.028	-0.076	0.144	0.114	0.327	-0.078	-82.031
-0.630	-0.198	-0.228	-0.243	-0.016	0.139	0.307	0.783	0.635	0.230	0.786	0.493	-0.114	-0.273	-0.196	-0.773	-0.263	-0.012	-0.509	-0.947	-0.801	-0.324	0.000	-0.094	0.115	0.090	0.288	0.009	-78.125
-0.724	-0.255	-0.310	-0.291	-0.085	0.034	0.315	0.803	0.822	0.300	0.899	0.613	-0.141	-0.377	-0.223	-0.773	-0.256	0.059	-0.562	-0.994	-0.945	-0.367	-0.012	-0.103	0.097	0.080	0.238	0.108	-74.219
-0.809	-0.305	-0.376	-0.326	-0.156	-0.082	0.291	0.775	0.951	0.347	0.949	0.710	-0.180	-0.481	-0.260	-0.741	-0.181	0.130	-0.577	-1.013	-1.071	-0.388	-0.008	-0.112	0.093	0.085	0.183	0.212	-70.312
-0.875	-0.349	-0.423	-0.355	-0.229	-0.201	0.240	0.708	1.019	0.369	0.937	0.779	-0.231	-0.577	-0.303	-0.686	-0.043	0.201	-0.562	-1.006	-1.175	-0.394	0.008	-0.125	0.101	0.105	0.130	0.315	-66.406
