FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.364	-0.100	0.431	-0.192	0.206	0.185	-0.002	0.595	-0.090	0.225	-0.392	-0.420	-0.016	-0.133	-0.238	0.761	-0.067	0.027	-0.235	0.121	-0.239	0.106	-0.214	-0.430	-0.188	-0.318	-1.008	0.075	-199.219
0.404	0.074	0.220	-0.155	0.350	0.233	0.092	0.578	-0.247	0.149	-0.401	-0.519	0.164	0.042	-0.195	0.657	0.027	0.045	-0.141	0.146	-0.073	0.199	-0.213	-0.361	-0.160	-0.376	-0.974	0.008	-195.312
0.446	0.242	0.033	-0.114	0.477	0.279	0.171	0.554	-0.404	0.070	-0.418	-0.608	0.319	0.207	-0.146	0.576	0.117	0.065	-0.051	0.177	0.085	0.290	-0.211	-0.297	-0.138	-0.436	-0.944	-0.066	-191.406
0.492	0.398	-0.110	-0.066	0.574	0.322	0.224	0.512	-0.561	-0.014	-0.448	-0.678	0.427	0.353	-0.090	0.530	0.202	0.091	0.033	0.218	0.231	0.377	-0.204	-0.243	-0.128	-0.496	-0.924	-0.151	-187.500
0.537	0.540	-0.197	-0.010	0.633	0.363	0.241	0.449	-0.715	-0.102	-0.492	-0.725	0.478	0.472	-0.026	0.524	0.277	0.122	0.106	0.270	0.356	0.456	-0.194	-0.197	-0.130	-0.555	-0.914	-0.248	-183.594
0.578	0.662	-0.224	0.055	0.655	0.403	0.220	0.364	-0.864	-0.194	-0.545	-0.748	0.469	0.559	0.041	0.555	0.339	0.157	0.168	0.333	0.454	0.525	-0.178	-0.159	-0.145	-0.607	-0.913	-0.353	-179.688
0.607	0.765	-0.191	0.127	0.649	0.445	0.164	0.261	-1.002	-0.284	-0.602	-0.750	0.408	0.608	0.105	0.610	0.382	0.195	0.219	0.405	0.521	0.579	-0.158	-0.125	-0.169	-0.646	-0.916	-0.460	-175.781
0.618	0.847	-0.112	0.201	0.625	0.490	0.084	0.148	-1.124	-0.368	-0.651	-0.736	0.311	0.620	0.159	0.668	0.406	0.230	0.259	0.481	0.556	0.614	-0.136	-0.092	-0.199	-0.665	-0.916	-0.563	-171.875
0.605	0.907	-0.001	0.272	0.597	0.541	-0.007	0.034	-1.226	-0.436	-0.683	-0.711	0.199	0.600	0.197	0.709	0.409	0.257	0.287	0.554	0.563	0.627	-0.114	-0.059	-0.234	-0.662	-0.906	-0.651	-167.969
0.566	0.944	0.121	0.333	0.575	0.598	-0.092	-0.067	-1.297	-0.482	-0.689	-0.679	0.090	0.555	0.213	0.717	0.394	0.270	0.304	0.616	0.547	0.618	-0.099	-0.027	-0.273	-0.639	-0.880	-0.716	-164.062
