FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.203	-0.645	0.967	-1.038	-1.913	-0.661	-1.299	-0.484	-0.635	-0.808	-0.278	-0.996	-0.184	-1.050	0.265	-0.199	0.404	1.394	0.380	-0.573	-1.399	-0.060	1.433	0.229	0.698	1.100	0.406	0.326	-199.219
-0.153	-0.382	0.908	-1.138	-2.206	-0.780	-1.641	-0.502	-0.663	-0.960	-0.249	-0.913	-0.517	-1.466	0.475	-0.203	0.310	1.556	0.111	-0.675	-1.603	-0.289	1.521	0.172	0.829	1.387	0.648	0.602	-195.312
-0.075	-0.094	0.882	-1.163	-2.428	-0.853	-1.967	-0.546	-0.711	-1.118	-0.234	-0.846	-0.846	-1.844	0.692	-0.177	0.224	1.687	-0.137	-0.726	-1.755	-0.495	1.596	0.093	0.927	1.622	0.838	0.829	-191.406
0.054	0.238	0.913	-1.058	-2.518	-0.847	-2.261	-0.638	-0.794	-1.282	-0.248	-0.812	-1.161	-2.144	0.917	-0.096	0.160	1.767	-0.347	-0.690	-1.813	-0.658	1.645	-0.021	0.964	1.760	0.933	0.965	-187.500
0.245	0.617	1.013	-0.799	-2.440	-0.744	-2.505	-0.787	-0.921	-1.454	-0.305	-0.824	-1.450	-2.336	1.155	0.049	0.131	1.783	-0.505	-0.543	-1.749	-0.762	1.657	-0.174	0.922	1.771	0.907	0.981	-183.594
0.499	1.035	1.182	-0.391	-2.187	-0.544	-2.685	-0.987	-1.092	-1.629	-0.417	-0.889	-1.701	-2.402	1.403	0.257	0.141	1.730	-0.602	-0.286	-1.556	-0.797	1.628	-0.360	0.793	1.640	0.755	0.866	-179.688
0.801	1.467	1.405	0.129	-1.777	-0.267	-2.787	-1.219	-1.296	-1.797	-0.585	-1.009	-1.898	-2.336	1.653	0.512	0.190	1.613	-0.639	0.063	-1.245	-0.762	1.555	-0.560	0.586	1.376	0.492	0.628	-175.781
1.124	1.875	1.652	0.700	-1.250	0.054	-2.798	-1.452	-1.511	-1.942	-0.803	-1.177	-2.020	-2.140	1.890	0.787	0.265	1.446	-0.620	0.465	-0.843	-0.664	1.440	-0.746	0.320	1.004	0.153	0.295	-171.875
1.430	2.216	1.881	1.248	-0.662	0.378	-2.706	-1.652	-1.710	-2.041	-1.052	-1.377	-2.048	-1.825	2.089	1.046	0.345	1.246	-0.559	0.873	-0.389	-0.519	1.287	-0.886	0.027	0.569	-0.212	-0.092	-167.969
1.678	2.449	2.044	1.703	-0.069	0.662	-2.506	-1.789	-1.865	-2.070	-1.299	-1.584	-1.963	-1.408	2.220	1.254	0.406	1.031	-0.469	1.237	0.077	-0.345	1.102	-0.948	-0.254	0.123	-0.549	-0.482	-164.062
1.827	2.538	2.096	2.009	0.470	0.866	-2.199	-1.840	-1.948	-2.010	-1.510	-1.770	-1.753	-0.911	2.249	1.377	0.426	0.816	-0.364	1.512	0.515	-0.159	0.894	-0.907	-0.481	-0.280	-0.807	-0.822	-160.156
1.849	2.464	2.003	2.130	0.912	0.964	-1.797	-1.795	-1.943	-1.849	-1.648	-1.902	-1.419	-0.365	2.150	1.395	0.391	0.608	-0.256	1.668	0.893	0.024	0.678	-0.751	-0.620	-0.591	-0.945	-1.067	-156.250
1.731	2.227	1.751	2.062	1.227	0.944	-1.323	-1.659	-1.843	-1.586	-1.684	-1.955	-0.974	0.200	1.907	1.302	0.302	0.408	-0.149	1.694	1.191	0.194	0.470	-0.484	-0.647	-0.779	-0.942	-1.189	-152.344
1.479	1.847	1.352	1.827	1.405	0.811	-0.806	-1.450	-1.654	-1.234	-1.605	-1.912	-0.446	0.749	1.523	1.109	0.170	0.213	-0.045	1.600	1.398	0.349	0.288	-0.124	-0.557	-0.833	-0.796	-1.180	-148.438
1.121	1.366	0.843	1.472	1.455	0.589	-0.282	-1.194	-1.395	-0.820	-1.413	-1.769	0.128	1.251	1.021	0.844	0.012	0.016	0.057	1.413	1.519	0.491	0.147	0.298	-0.364	-0.765	-0.528	-1.053	-144.531
0.702	0.836	0.279	1.058	1.404	0.315	0.216	-0.918	-1.092	-0.376	-1.128	-1.539	0.704	1.680	0.442	0.541	-0.153	-0.188	0.156	1.173	1.567	0.622	0.058	0.742	-0.097	-0.608	-0.179	-0.843	-140.625
0.272	0.317	-0.276	0.650	1.289	0.035	0.661	-0.650	-0.778	0.061	-0.785	-1.244	1.239	2.018	-0.160	0.242	-0.310	-0.403	0.250	0.922	1.562	0.749	0.027	1.164	0.202	-0.407	0.202	-0.592	-136.719
-0.119	-0.138	-0.762	0.304	1.150	-0.205	1.032	-0.412	-0.482	0.455	-0.425	-0.914	1.697	2.258	-0.731	-0.016	-0.450	-0.624	0.336	0.700	1.527	0.873	0.048	1.527	0.488	-0.211	0.561	-0.346	-132.812
-0.431	-0.488	-1.134	0.058	1.021	-0.368	1.316	-0.218	-0.231	0.775	-0.089	-0.580	2.049	2.399	-1.217	-0.208	-0.565	-0.845	0.413	0.534	1.481	0.995	0.110	1.799	0.721	-0.063	0.853	-0.146	-128.906
-0.638	-0.708	-1.368	-0.071	0.927	-0.431	1.509	-0.074	-0.041	1.002	0.189	-0.269	2.277	2.448	-1.580	-0.316	-0.650	-1.049	0.479	0.439	1.437	1.107	0.192	1.961	0.868	0.009	1.042	-0.016	-125.000
-0.730	-0.794	-1.461	-0.089	0.874	-0.389	1.610	0.021	0.080	1.126	0.385	0.001	2.373	2.412	-1.790	-0.336	-0.695	-1.221	0.537	0.411	1.399	1.199	0.272	2.003	0.914	-0.007	1.108	0.031	-121.094
-0.711	-0.752	-1.425	-0.021	0.856	-0.257	1.627	0.074	0.135	1.148	0.493	0.223	2.339	2.299	-1.837	-0.277	-0.691	-1.340	0.588	0.436	1.362	1.253	0.324	1.922	0.853	-0.108	1.048	0.002	-117.188
-0.595	-0.602	-1.284	0.103	0.854	-0.060	1.570	0.098	0.136	1.083	0.521	0.395	2.181	2.114	-1.722	-0.152	-0.628	-1.388	0.633	0.491	1.313	1.249	0.326	1.724	0.693	-0.273	0.872	-0.089	-113.281
-0.401	-0.368	-1.061	0.246	0.844	0.164	1.455	0.105	0.103	0.953	0.491	0.523	1.915	1.861	-1.463	0.018	-0.504	-1.356	0.669	0.550	1.233	1.167	0.263	1.421	0.452	-0.477	0.604	-0.217	-109.375
-0.158	-0.081	-0.784	0.378	0.804	0.380	1.303	0.111	0.061	0.788	0.432	0.619	1.560	1.547	-1.092	0.207	-0.330	-1.240	0.686	0.589	1.107	0.992	0.127	1.031	0.153	-0.686	0.277	-0.353	-105.469
0.101	0.223	-0.478	0.477	0.719	0.555	1.135	0.130	0.037	0.622	0.377	0.692	1.146	1.179	-0.660	0.390	-0.127	-1.051	0.666	0.589	0.924	0.719	-0.079	0.580	-0.169	-0.866	-0.068	-0.470	-101.562
