FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.277	-0.135	-0.744	-0.472	-0.791	-1.702	-0.150	-0.998	0.004	-0.416	-1.049	0.092	-0.537	0.574	1.157	0.364	0.642	1.278	1.388	0.726	0.860	1.464	1.689	0.409	0.206	-0.310	0.041	-0.943	-199.219
0.379	0.002	-0.626	-0.267	-0.644	-1.519	-0.386	-0.998	-0.138	-0.547	-1.061	-0.164	-0.642	0.413	1.151	0.410	0.498	1.197	1.107	0.631	0.772	1.164	1.483	0.290	0.301	-0.288	-0.071	-1.006	-195.312
0.457	0.093	-0.534	-0.100	-0.500	-1.328	-0.578	-0.978	-0.264	-0.651	-1.062	-0.407	-0.699	0.298	1.124	0.428	0.347	1.102	0.852	0.541	0.710	0.902	1.297	0.205	0.386	-0.270	-0.156	-1.073	-191.406
0.486	0.105	-0.485	-0.000	-0.371	-1.127	-0.694	-0.923	-0.357	-0.710	-1.038	-0.620	-0.675	0.261	1.056	0.398	0.184	0.984	0.641	0.458	0.690	0.707	1.145	0.180	0.456	-0.249	-0.189	-1.142	-187.500
0.454	0.026	-0.487	0.018	-0.267	-0.923	-0.717	-0.831	-0.403	-0.714	-0.981	-0.784	-0.553	0.315	0.939	0.313	0.012	0.837	0.486	0.384	0.717	0.594	1.033	0.228	0.508	-0.224	-0.155	-1.209	-183.594
0.362	-0.132	-0.532	-0.043	-0.198	-0.726	-0.649	-0.708	-0.398	-0.663	-0.889	-0.886	-0.338	0.452	0.773	0.179	-0.165	0.666	0.389	0.317	0.779	0.562	0.956	0.346	0.537	-0.192	-0.053	-1.268	-179.688
0.220	-0.336	-0.601	-0.162	-0.170	-0.549	-0.509	-0.572	-0.347	-0.570	-0.766	-0.915	-0.054	0.645	0.572	0.015	-0.332	0.479	0.341	0.254	0.856	0.593	0.903	0.516	0.544	-0.153	0.103	-1.314	-175.781
0.050	-0.540	-0.667	-0.307	-0.186	-0.409	-0.330	-0.443	-0.262	-0.456	-0.621	-0.870	0.259	0.851	0.358	-0.152	-0.474	0.293	0.332	0.195	0.921	0.660	0.861	0.706	0.529	-0.108	0.290	-1.339	-171.875
-0.120	-0.699	-0.708	-0.445	-0.244	-0.318	-0.152	-0.339	-0.161	-0.346	-0.466	-0.755	0.552	1.025	0.156	-0.294	-0.571	0.129	0.348	0.140	0.949	0.731	0.813	0.883	0.496	-0.059	0.480	-1.340	-167.969
-0.267	-0.778	-0.705	-0.547	-0.337	-0.279	-0.006	-0.274	-0.064	-0.263	-0.312	-0.585	0.782	1.130	-0.010	-0.390	-0.610	0.005	0.375	0.090	0.922	0.780	0.748	1.011	0.451	-0.006	0.647	-1.310	-164.062
-0.372	-0.762	-0.654	-0.594	-0.449	-0.287	0.083	-0.250	0.014	-0.224	-0.170	-0.376	0.915	1.139	-0.123	-0.429	-0.581	-0.066	0.405	0.049	0.834	0.788	0.660	1.068	0.402	0.054	0.769	-1.248	-160.156
-0.428	-0.662	-0.563	-0.583	-0.560	-0.325	0.112	-0.258	0.065	-0.231	-0.046	-0.148	0.936	1.050	-0.179	-0.414	-0.489	-0.082	0.428	0.018	0.695	0.747	0.551	1.043	0.357	0.121	0.835	-1.151	-156.250
-0.438	-0.504	-0.450	-0.521	-0.646	-0.372	0.092	-0.283	0.089	-0.280	0.059	0.084	0.847	0.878	-0.182	-0.360	-0.347	-0.049	0.440	0.000	0.523	0.663	0.427	0.939	0.318	0.196	0.843	-1.022	-152.344
-0.414	-0.327	-0.336	-0.425	-0.681	-0.403	0.045	-0.307	0.093	-0.355	0.144	0.305	0.670	0.656	-0.146	-0.289	-0.178	0.017	0.437	-0.007	0.346	0.548	0.301	0.774	0.288	0.274	0.798	-0.865	-148.438
