FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.709	0.264	0.994	0.445	0.517	0.496	-0.127	-0.563	-0.505	-0.628	-0.846	-0.757	-0.594	0.004	0.709	0.325	0.503	0.121	0.595	0.427	0.663	0.675	0.967	-0.314	-0.861	-1.178	-1.264	-0.647	-199.219
0.807	0.333	0.936	0.510	0.319	0.333	-0.161	-0.437	-0.310	-0.569	-0.756	-0.675	-0.540	-0.093	0.734	0.378	0.328	0.039	0.345	0.429	0.568	0.591	0.905	-0.330	-0.703	-0.955	-1.235	-0.700	-195.312
0.905	0.391	0.870	0.565	0.130	0.166	-0.201	-0.333	-0.152	-0.520	-0.681	-0.588	-0.484	-0.176	0.764	0.426	0.172	-0.038	0.118	0.438	0.494	0.515	0.847	-0.342	-0.552	-0.746	-1.198	-0.743	-191.406
0.996	0.428	0.787	0.598	-0.042	-0.004	-0.252	-0.267	-0.062	-0.490	-0.632	-0.495	-0.425	-0.234	0.800	0.462	0.049	-0.104	-0.068	0.456	0.455	0.456	0.797	-0.346	-0.409	-0.557	-1.144	-0.764	-187.500
1.075	0.434	0.684	0.601	-0.191	-0.175	-0.317	-0.252	-0.051	-0.486	-0.618	-0.395	-0.365	-0.258	0.840	0.483	-0.029	-0.156	-0.197	0.481	0.461	0.415	0.760	-0.342	-0.278	-0.393	-1.066	-0.754	-183.594
1.133	0.405	0.559	0.570	-0.314	-0.341	-0.398	-0.287	-0.118	-0.505	-0.638	-0.288	-0.301	-0.248	0.879	0.484	-0.060	-0.192	-0.265	0.511	0.509	0.394	0.734	-0.327	-0.160	-0.253	-0.962	-0.705	-179.688
1.161	0.338	0.416	0.501	-0.411	-0.493	-0.490	-0.365	-0.243	-0.542	-0.684	-0.175	-0.234	-0.205	0.906	0.462	-0.048	-0.211	-0.274	0.539	0.588	0.390	0.720	-0.303	-0.057	-0.133	-0.833	-0.613	-175.781
1.151	0.232	0.259	0.395	-0.484	-0.622	-0.588	-0.468	-0.395	-0.587	-0.744	-0.058	-0.162	-0.137	0.912	0.414	-0.006	-0.215	-0.235	0.557	0.682	0.395	0.712	-0.270	0.034	-0.022	-0.682	-0.476	-171.875
1.094	0.091	0.092	0.251	-0.536	-0.715	-0.682	-0.575	-0.542	-0.628	-0.801	0.060	-0.086	-0.053	0.888	0.340	0.048	-0.208	-0.167	0.558	0.769	0.402	0.703	-0.228	0.118	0.092	-0.512	-0.298	-167.969
0.988	-0.082	-0.081	0.075	-0.571	-0.763	-0.761	-0.667	-0.651	-0.652	-0.839	0.174	-0.007	0.036	0.826	0.241	0.095	-0.197	-0.090	0.535	0.832	0.402	0.686	-0.177	0.204	0.221	-0.329	-0.086	-164.062
