FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-1.462	5.955	7.888	1.953	7.347	5.498	-0.421	-6.234	-8.688	-4.061	-0.286	-0.966	4.351	8.849	-3.773	1.867	-4.138	-4.929	-1.745	5.545	9.106	3.856	0.713	5.240	2.022	-2.003	0.239	-3.815	-199.219
-0.782	5.673	6.784	1.485	7.270	4.032	-1.298	-6.527	-9.328	-6.143	-2.249	-2.110	4.111	9.799	-1.992	2.667	-2.345	-4.254	-0.146	6.240	9.975	4.549	2.021	5.377	0.672	-3.930	-0.801	-4.666	-195.312
-0.319	5.216	5.531	1.030	7.105	2.653	-1.957	-6.563	-9.535	-7.812	-3.888	-3.009	3.942	10.665	-0.527	3.242	-0.859	-3.763	1.202	6.705	10.682	5.076	3.111	5.527	-0.448	-5.417	-1.584	-5.253	-191.406
-0.211	4.485	4.081	0.614	6.808	1.472	-2.233	-6.151	-9.021	-8.737	-4.960	-3.476	3.898	11.346	0.386	3.428	0.089	-3.592	2.094	6.771	11.087	5.290	3.802	5.661	-1.185	-6.147	-1.933	-5.385	-187.500
-0.511	3.433	2.447	0.242	6.368	0.582	-2.033	-5.208	-7.661	-8.731	-5.325	-3.406	4.010	11.760	0.614	3.135	0.356	-3.810	2.398	6.344	11.098	5.085	3.971	5.754	-1.444	-5.956	-1.743	-4.950	-183.594
-1.175	2.086	0.717	-0.103	5.813	0.050	-1.359	-3.772	-5.521	-7.782	-4.969	-2.790	4.279	11.846	0.156	2.361	-0.086	-4.409	2.073	5.432	10.686	4.415	3.579	5.770	-1.214	-4.873	-1.007	-3.946	-179.688
-2.066	0.551	-0.950	-0.443	5.202	-0.095	-0.301	-1.991	-2.829	-6.039	-3.998	-1.715	4.666	11.564	-0.858	1.204	-1.143	-5.298	1.181	4.135	9.876	3.300	2.671	5.668	-0.572	-3.102	0.173	-2.479	-175.781
-2.987	-0.993	-2.347	-0.792	4.610	0.137	0.977	-0.089	0.070	-3.767	-2.616	-0.350	5.090	10.890	-2.202	-0.161	-2.614	-6.320	-0.126	2.630	8.734	1.827	1.368	5.393	0.321	-0.983	1.601	-0.746	-171.875
-3.722	-2.327	-3.262	-1.141	4.117	0.695	2.280	1.697	2.795	-1.280	-1.071	1.090	5.444	9.815	-3.600	-1.519	-4.234	-7.282	-1.634	1.126	7.348	0.138	-0.159	4.891	1.253	1.088	3.016	0.999	-167.969
-4.089	-3.237	-3.528	-1.457	3.781	1.498	3.423	3.168	5.011	1.125	0.398	2.390	5.619	8.357	-4.786	-2.660	-5.721	-7.989	-3.106	-0.182	5.810	-1.593	-1.714	4.113	1.993	2.738	4.142	2.502	-164.062
