FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.161	-0.141	-0.385	0.215	0.229	0.152	0.276	0.212	-0.003	-0.114	0.156	-0.648	0.044	0.453	0.234	0.706	0.639	-0.578	-0.451	0.084	0.468	0.115	-0.001	0.193	-0.306	0.145	0.458	-0.184	-199.219
-0.090	-0.226	-0.326	0.201	0.033	0.019	0.112	0.009	-0.127	-0.102	0.046	-0.619	-0.045	0.380	0.175	0.805	0.657	-0.433	-0.286	0.077	0.363	0.123	0.110	0.212	-0.080	0.199	0.511	-0.073	-195.312
-0.023	-0.306	-0.276	0.181	-0.145	-0.105	-0.041	-0.182	-0.241	-0.090	-0.054	-0.580	-0.132	0.311	0.123	0.884	0.667	-0.297	-0.134	0.068	0.267	0.138	0.214	0.236	0.134	0.254	0.573	0.042	-191.406
0.037	-0.374	-0.245	0.149	-0.292	-0.214	-0.176	-0.353	-0.339	-0.081	-0.136	-0.526	-0.213	0.247	0.084	0.928	0.664	-0.180	-0.004	0.058	0.189	0.165	0.303	0.266	0.325	0.312	0.648	0.160	-187.500
0.084	-0.428	-0.237	0.106	-0.401	-0.302	-0.283	-0.494	-0.414	-0.073	-0.194	-0.456	-0.281	0.195	0.063	0.929	0.650	-0.092	0.095	0.045	0.134	0.206	0.372	0.305	0.484	0.371	0.738	0.280	-183.594
0.114	-0.464	-0.255	0.055	-0.468	-0.363	-0.356	-0.597	-0.460	-0.066	-0.220	-0.373	-0.329	0.158	0.058	0.882	0.628	-0.039	0.159	0.032	0.105	0.259	0.414	0.350	0.605	0.427	0.837	0.395	-179.688
0.126	-0.482	-0.298	-0.001	-0.500	-0.397	-0.392	-0.660	-0.473	-0.058	-0.210	-0.286	-0.347	0.141	0.067	0.790	0.606	-0.025	0.186	0.020	0.101	0.318	0.428	0.400	0.684	0.474	0.939	0.499	-175.781
0.118	-0.482	-0.359	-0.052	-0.504	-0.404	-0.392	-0.682	-0.455	-0.049	-0.164	-0.202	-0.332	0.144	0.084	0.664	0.591	-0.050	0.180	0.012	0.120	0.376	0.413	0.447	0.720	0.505	1.030	0.584	-171.875
0.092	-0.466	-0.429	-0.092	-0.492	-0.387	-0.359	-0.667	-0.410	-0.038	-0.088	-0.132	-0.281	0.167	0.105	0.520	0.591	-0.107	0.147	0.012	0.156	0.424	0.371	0.487	0.713	0.514	1.096	0.642	-167.969
0.056	-0.437	-0.496	-0.114	-0.474	-0.353	-0.300	-0.623	-0.348	-0.025	0.006	-0.085	-0.200	0.206	0.127	0.376	0.606	-0.181	0.096	0.022	0.204	0.456	0.310	0.511	0.668	0.498	1.122	0.664	-164.062
0.016	-0.396	-0.546	-0.114	-0.457	-0.310	-0.226	-0.559	-0.282	-0.013	0.103	-0.065	-0.101	0.252	0.150	0.253	0.637	-0.258	0.038	0.047	0.258	0.467	0.241	0.511	0.590	0.456	1.100	0.647	-160.156
-0.017	-0.345	-0.571	-0.089	-0.445	-0.268	-0.148	-0.486	-0.224	-0.007	0.183	-0.074	-0.000	0.297	0.175	0.164	0.677	-0.320	-0.016	0.088	0.314	0.459	0.173	0.485	0.487	0.391	1.022	0.590	-156.250
-0.034	-0.284	-0.563	-0.043	-0.437	-0.235	-0.080	-0.416	-0.185	-0.010	0.231	-0.106	0.084	0.332	0.205	0.117	0.716	-0.354	-0.055	0.148	0.372	0.437	0.118	0.432	0.370	0.308	0.893	0.497	-152.344
-0.031	-0.215	-0.521	0.018	-0.428	-0.219	-0.030	-0.355	-0.173	-0.027	0.235	-0.152	0.139	0.351	0.240	0.109	0.747	-0.354	-0.073	0.224	0.427	0.407	0.082	0.357	0.247	0.215	0.720	0.379	-148.438
-0.007	-0.140	-0.448	0.087	-0.412	-0.222	-0.005	-0.306	-0.185	-0.060	0.194	-0.198	0.158	0.350	0.281	0.130	0.761	-0.321	-0.069	0.310	0.479	0.376	0.067	0.270	0.130	0.119	0.518	0.248	-144.531
0.034	-0.063	-0.350	0.152	-0.382	-0.241	-0.004	-0.268	-0.216	-0.106	0.115	-0.232	0.144	0.329	0.325	0.161	0.752	-0.263	-0.045	0.398	0.522	0.352	0.071	0.181	0.028	0.028	0.304	0.117	-140.625
0.081	0.009	-0.239	0.201	-0.332	-0.272	-0.022	-0.233	-0.252	-0.157	0.013	-0.246	0.107	0.290	0.367	0.184	0.719	-0.194	-0.010	0.474	0.550	0.337	0.087	0.102	-0.052	-0.052	0.094	0.001	-136.719
0.124	0.070	-0.126	0.225	-0.260	-0.307	-0.048	-0.195	-0.282	-0.206	-0.093	-0.234	0.063	0.239	0.402	0.182	0.664	-0.130	0.026	0.527	0.555	0.329	0.106	0.044	-0.104	-0.114	-0.097	-0.090	-132.812
0.152	0.110	-0.024	0.217	-0.167	-0.337	-0.072	-0.145	-0.294	-0.242	-0.187	-0.201	0.029	0.184	0.428	0.142	0.593	-0.084	0.053	0.544	0.531	0.327	0.123	0.013	-0.128	-0.156	-0.259	-0.149	-128.906
0.159	0.126	0.056	0.176	-0.061	-0.354	-0.085	-0.082	-0.281	-0.255	-0.258	-0.154	0.017	0.131	0.442	0.066	0.514	-0.064	0.065	0.520	0.475	0.326	0.134	0.009	-0.127	-0.175	-0.385	-0.176	-125.000
0.144	0.115	0.107	0.108	0.048	-0.355	-0.082	-0.007	-0.243	-0.243	-0.299	-0.104	0.034	0.088	0.449	-0.040	0.438	-0.069	0.062	0.457	0.388	0.323	0.137	0.028	-0.105	-0.174	-0.473	-0.175	-121.094
0.111	0.078	0.129	0.024	0.147	-0.337	-0.063	0.073	-0.185	-0.207	-0.315	-0.064	0.075	0.060	0.451	-0.160	0.373	-0.094	0.049	0.363	0.276	0.316	0.138	0.061	-0.072	-0.158	-0.527	-0.154	-117.188
0.069	0.021	0.125	-0.064	0.224	-0.298	-0.033	0.150	-0.116	-0.151	-0.310	-0.044	0.133	0.047	0.451	-0.276	0.324	-0.125	0.033	0.252	0.148	0.303	0.141	0.094	-0.038	-0.132	-0.551	-0.125	-113.281
0.026	-0.048	0.105	-0.145	0.271	-0.242	0.002	0.214	-0.044	-0.086	-0.293	-0.046	0.195	0.047	0.450	-0.371	0.291	-0.150	0.023	0.140	0.017	0.284	0.148	0.118	-0.010	-0.103	-0.552	-0.098	-109.375
-0.009	-0.120	0.081	-0.208	0.285	-0.172	0.036	0.260	0.024	-0.021	-0.270	-0.070	0.250	0.056	0.447	-0.438	0.267	-0.159	0.027	0.040	-0.109	0.258	0.162	0.120	0.004	-0.077	-0.540	-0.083	-105.469
-0.032	-0.189	0.065	-0.248	0.267	-0.091	0.064	0.284	0.084	0.037	-0.245	-0.107	0.287	0.065	0.435	-0.477	0.243	-0.144	0.049	-0.037	-0.222	0.226	0.182	0.098	0.004	-0.058	-0.519	-0.082	-101.562
-0.045	-0.246	0.065	-0.266	0.227	-0.005	0.084	0.289	0.138	0.082	-0.219	-0.148	0.302	0.066	0.410	-0.495	0.205	-0.105	0.086	-0.089	-0.318	0.188	0.203	0.050	-0.009	-0.046	-0.498	-0.095	-97.656
-0.050	-0.288	0.086	-0.264	0.175	0.084	0.096	0.278	0.191	0.113	-0.191	-0.180	0.291	0.050	0.366	-0.503	0.141	-0.047	0.136	-0.119	-0.399	0.142	0.222	-0.018	-0.029	-0.040	-0.478	-0.117	-93.750
-0.054	-0.310	0.125	-0.250	0.124	0.171	0.102	0.260	0.247	0.132	-0.155	-0.194	0.259	0.014	0.302	-0.511	0.044	0.021	0.188	-0.135	-0.465	0.089	0.234	-0.096	-0.047	-0.037	-0.461	-0.139	-89.844
-0.064	-0.313	0.175	-0.230	0.083	0.253	0.106	0.239	0.310	0.144	-0.110	-0.181	0.211	-0.040	0.220	-0.524	-0.092	0.086	0.235	-0.147	-0.521	0.031	0.235	-0.171	-0.057	-0.034	-0.447	-0.154	-85.938
-0.081	-0.295	0.223	-0.210	0.062	0.329	0.108	0.221	0.376	0.156	-0.054	-0.137	0.155	-0.106	0.126	-0.540	-0.262	0.137	0.267	-0.161	-0.567	-0.031	0.224	-0.230	-0.054	-0.026	-0.433	-0.156	-82.031
-0.109	-0.259	0.258	-0.196	0.064	0.393	0.113	0.207	0.439	0.172	0.016	-0.063	0.103	-0.172	0.025	-0.551	-0.455	0.164	0.276	-0.180	-0.600	-0.095	0.200	-0.264	-0.036	-0.013	-0.415	-0.141	-78.125
-0.144	-0.206	0.271	-0.189	0.089	0.441	0.119	0.199	0.490	0.196	0.096	0.038	0.064	-0.226	-0.076	-0.545	-0.655	0.162	0.259	-0.205	-0.617	-0.160	0.162	-0.265	-0.005	0.007	-0.388	-0.111	-74.219
-0.183	-0.141	0.257	-0.190	0.133	0.468	0.126	0.193	0.518	0.229	0.183	0.157	0.047	-0.257	-0.169	-0.512	-0.839	0.133	0.214	-0.232	-0.614	-0.224	0.109	-0.234	0.033	0.034	-0.352	-0.068	-70.312
-0.220	-0.067	0.218	-0.195	0.189	0.473	0.132	0.189	0.516	0.268	0.270	0.284	0.056	-0.258	-0.250	-0.447	-0.986	0.081	0.145	-0.257	-0.586	-0.284	0.044	-0.177	0.067	0.065	-0.305	-0.021	-66.406
-0.248	0.011	0.163	-0.202	0.251	0.456	0.137	0.185	0.479	0.308	0.349	0.403	0.089	-0.229	-0.315	-0.352	-1.081	0.017	0.058	-0.276	-0.533	-0.337	-0.033	-0.107	0.089	0.095	-0.251	0.025	-62.500
-0.264	0.090	0.104	-0.205	0.310	0.423	0.139	0.183	0.409	0.340	0.411	0.502	0.138	-0.178	-0.362	-0.239	-1.113	-0.044	-0.037	-0.286	-0.457	-0.381	-0.117	-0.041	0.090	0.119	-0.197	0.061	-58.594
-0.262	0.164	0.056	-0.201	0.361	0.378	0.139	0.187	0.312	0.356	0.449	0.570	0.192	-0.120	-0.389	-0.126	-1.084	-0.088	-0.130	-0.291	-0.366	-0.412	-0.205	0.005	0.065	0.129	-0.151	0.081	-54.688
-0.241	0.232	0.032	-0.186	0.400	0.332	0.138	0.201	0.203	0.353	0.457	0.603	0.233	-0.071	-0.398	-0.032	-1.008	-0.105	-0.213	-0.293	-0.270	-0.431	-0.290	0.015	0.012	0.118	-0.123	0.080	-50.781
-0.203	0.293	0.042	-0.157	0.423	0.291	0.139	0.230	0.095	0.326	0.431	0.599	0.249	-0.048	-0.394	0.024	-0.903	-0.086	-0.279	-0.295	-0.180	-0.439	-0.368	-0.019	-0.067	0.081	-0.120	0.053	-46.875
-0.149	0.349	0.088	-0.113	0.430	0.263	0.143	0.274	0.006	0.278	0.376	0.565	0.229	-0.060	-0.384	0.031	-0.792	-0.029	-0.323	-0.300	-0.107	-0.441	-0.436	-0.095	-0.167	0.014	-0.147	0.001	-42.969
-0.082	0.403	0.167	-0.057	0.422	0.250	0.150	0.330	-0.054	0.213	0.296	0.507	0.171	-0.110	-0.377	-0.009	-0.696	0.063	-0.344	-0.306	-0.057	-0.440	-0.489	-0.205	-0.279	-0.081	-0.203	-0.074	-39.062
-0.008	0.457	0.268	0.010	0.399	0.249	0.158	0.389	-0.078	0.136	0.200	0.435	0.078	-0.193	-0.380	-0.085	-0.629	0.179	-0.341	-0.309	-0.031	-0.441	-0.527	-0.333	-0.392	-0.195	-0.281	-0.167	-35.156
0.067	0.514	0.374	0.082	0.364	0.257	0.164	0.438	-0.067	0.052	0.097	0.362	-0.038	-0.293	-0.401	-0.176	-0.593	0.309	-0.315	-0.303	-0.025	-0.449	-0.548	-0.458	-0.496	-0.318	-0.368	-0.267	-31.250
0.136	0.571	0.467	0.153	0.318	0.265	0.163	0.464	-0.026	-0.033	-0.002	0.296	-0.161	-0.391	-0.440	-0.258	-0.585	0.437	-0.268	-0.282	-0.032	-0.466	-0.556	-0.559	-0.579	-0.433	-0.449	-0.365	-27.344
0.193	0.625	0.530	0.219	0.262	0.264	0.152	0.452	0.034	-0.113	-0.088	0.248	-0.274	-0.468	-0.495	-0.308	-0.594	0.550	-0.204	-0.242	-0.039	-0.491	-0.552	-0.620	-0.632	-0.525	-0.506	-0.446	-23.438
0.232	0.670	0.549	0.271	0.198	0.244	0.128	0.396	0.104	-0.183	-0.155	0.228	-0.359	-0.511	-0.558	-0.312	-0.610	0.635	-0.128	-0.184	-0.039	-0.521	-0.542	-0.632	-0.648	-0.578	-0.526	-0.497	-19.531
0.247	0.701	0.518	0.306	0.126	0.201	0.091	0.296	0.176	-0.241	-0.197	0.242	-0.404	-0.512	-0.620	-0.266	-0.622	0.682	-0.047	-0.114	-0.024	-0.552	-0.529	-0.593	-0.626	-0.581	-0.498	-0.508	-15.625
0.236	0.711	0.440	0.319	0.049	0.133	0.044	0.162	0.243	-0.282	-0.212	0.293	-0.402	-0.477	-0.670	-0.178	-0.627	0.688	0.032	-0.042	0.005	-0.580	-0.517	-0.513	-0.569	-0.532	-0.420	-0.474	-11.719
0.198	0.698	0.325	0.309	-0.033	0.045	-0.009	0.010	0.308	-0.304	-0.198	0.380	-0.357	-0.416	-0.701	-0.063	-0.623	0.655	0.101	0.023	0.043	-0.598	-0.510	-0.405	-0.487	-0.435	-0.300	-0.395	-7.812
