FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.046	0.367	-0.877	0.989	0.800	1.377	0.613	0.757	0.553	0.125	-0.095	-0.382	-1.097	0.062	-0.557	0.944	0.643	0.298	0.712	1.105	0.831	0.240	0.390	-0.279	0.209	0.370	-0.454	-0.752	-199.219
-0.021	0.202	-0.461	0.775	0.585	0.878	0.554	0.418	0.483	0.246	-0.101	-0.348	-0.845	0.184	-0.545	0.682	0.298	0.017	0.571	0.958	0.896	0.209	0.389	-0.169	0.319	0.433	-0.354	-0.720	-195.312
-0.074	0.057	-0.061	0.585	0.398	0.440	0.514	0.120	0.407	0.354	-0.123	-0.332	-0.599	0.304	-0.524	0.447	-0.009	-0.238	0.436	0.831	0.962	0.179	0.371	-0.080	0.389	0.444	-0.279	-0.711	-191.406
-0.100	-0.048	0.310	0.444	0.262	0.113	0.505	-0.111	0.318	0.435	-0.171	-0.347	-0.369	0.418	-0.484	0.264	-0.248	-0.445	0.315	0.741	1.029	0.149	0.325	-0.029	0.386	0.365	-0.248	-0.739	-187.500
-0.092	-0.104	0.638	0.363	0.189	-0.079	0.532	-0.263	0.211	0.482	-0.249	-0.397	-0.161	0.522	-0.423	0.144	-0.401	-0.587	0.211	0.693	1.093	0.120	0.244	-0.026	0.295	0.179	-0.270	-0.809	-183.594
-0.048	-0.109	0.909	0.343	0.179	-0.144	0.588	-0.340	0.085	0.489	-0.353	-0.478	0.018	0.615	-0.342	0.094	-0.461	-0.657	0.130	0.688	1.151	0.095	0.135	-0.071	0.115	-0.109	-0.343	-0.913	-179.688
0.031	-0.071	1.110	0.373	0.220	-0.109	0.660	-0.359	-0.059	0.456	-0.475	-0.577	0.164	0.693	-0.245	0.106	-0.435	-0.654	0.073	0.715	1.196	0.080	0.012	-0.154	-0.137	-0.471	-0.452	-1.034	-175.781
0.133	-0.005	1.226	0.433	0.292	-0.021	0.729	-0.345	-0.215	0.389	-0.598	-0.676	0.277	0.753	-0.140	0.168	-0.339	-0.585	0.041	0.760	1.222	0.077	-0.110	-0.260	-0.430	-0.864	-0.576	-1.147	-171.875
0.246	0.070	1.251	0.500	0.374	0.076	0.781	-0.323	-0.375	0.297	-0.705	-0.755	0.359	0.795	-0.036	0.261	-0.195	-0.462	0.030	0.806	1.225	0.085	-0.213	-0.368	-0.732	-1.237	-0.690	-1.227	-167.969
0.352	0.136	1.188	0.550	0.446	0.145	0.802	-0.313	-0.529	0.194	-0.779	-0.796	0.413	0.819	0.057	0.365	-0.030	-0.301	0.035	0.834	1.200	0.099	-0.287	-0.460	-1.005	-1.543	-0.770	-1.252	-164.062
