FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-2.191	-0.908	-0.812	-0.244	0.051	-0.165	-0.249	0.668	-0.220	-0.186	-0.128	0.419	0.373	1.013	-1.015	-0.741	-0.313	-0.099	0.447	-0.320	0.747	0.670	0.091	1.079	0.992	1.064	1.198	0.924	-199.219
-1.425	-0.415	-0.563	0.028	-0.020	-0.273	-0.558	0.305	-0.395	-0.527	-0.305	0.207	-0.037	0.577	-0.489	-0.400	-0.046	-0.014	0.511	-0.154	0.612	0.511	0.093	0.583	0.861	0.801	0.648	0.665	-195.312
-0.690	0.061	-0.316	0.300	-0.063	-0.354	-0.840	-0.025	-0.574	-0.852	-0.491	-0.019	-0.429	0.178	0.008	-0.067	0.219	0.085	0.577	0.012	0.489	0.354	0.095	0.100	0.710	0.522	0.109	0.389	-191.406
-0.022	0.497	-0.078	0.564	-0.063	-0.386	-1.073	-0.292	-0.751	-1.142	-0.681	-0.258	-0.785	-0.153	0.446	0.244	0.470	0.203	0.639	0.178	0.387	0.201	0.093	-0.354	0.525	0.224	-0.400	0.096	-187.500
0.552	0.872	0.146	0.807	-0.014	-0.358	-1.238	-0.480	-0.915	-1.376	-0.868	-0.504	-1.086	-0.396	0.804	0.525	0.696	0.339	0.690	0.342	0.312	0.055	0.085	-0.760	0.302	-0.089	-0.860	-0.208	-183.594
1.013	1.167	0.345	1.016	0.079	-0.270	-1.324	-0.589	-1.052	-1.538	-1.039	-0.747	-1.317	-0.543	1.069	0.766	0.887	0.485	0.725	0.501	0.267	-0.082	0.064	-1.104	0.044	-0.407	-1.250	-0.509	-179.688
1.344	1.366	0.509	1.175	0.198	-0.132	-1.327	-0.625	-1.143	-1.614	-1.173	-0.968	-1.464	-0.598	1.237	0.959	1.031	0.624	0.733	0.646	0.251	-0.206	0.027	-1.372	-0.234	-0.713	-1.551	-0.788	-175.781
1.536	1.460	0.629	1.271	0.322	0.037	-1.248	-0.602	-1.167	-1.594	-1.250	-1.145	-1.521	-0.576	1.311	1.097	1.118	0.736	0.708	0.770	0.255	-0.314	-0.029	-1.553	-0.508	-0.982	-1.747	-1.021	-171.875
1.589	1.447	0.697	1.296	0.429	0.214	-1.095	-0.531	-1.107	-1.474	-1.248	-1.255	-1.489	-0.497	1.296	1.170	1.135	0.800	0.642	0.860	0.268	-0.403	-0.102	-1.642	-0.754	-1.194	-1.828	-1.190	-167.969
1.506	1.336	0.711	1.250	0.500	0.378	-0.879	-0.418	-0.953	-1.256	-1.151	-1.280	-1.374	-0.386	1.202	1.173	1.075	0.799	0.533	0.908	0.278	-0.470	-0.187	-1.639	-0.946	-1.328	-1.793	-1.278	-164.062
1.303	1.143	0.673	1.143	0.526	0.514	-0.614	-0.266	-0.711	-0.954	-0.959	-1.210	-1.187	-0.265	1.039	1.101	0.932	0.725	0.381	0.905	0.272	-0.515	-0.276	-1.550	-1.065	-1.370	-1.650	-1.280	-160.156
1.004	0.890	0.591	0.987	0.509	0.609	-0.319	-0.076	-0.399	-0.590	-0.683	-1.050	-0.945	-0.150	0.820	0.955	0.711	0.581	0.193	0.851	0.242	-0.535	-0.359	-1.385	-1.100	-1.317	-1.414	-1.195	-156.250
0.640	0.600	0.476	0.802	0.458	0.661	-0.013	0.147	-0.051	-0.196	-0.355	-0.815	-0.669	-0.050	0.561	0.744	0.426	0.378	-0.018	0.748	0.186	-0.531	-0.425	-1.159	-1.049	-1.170	-1.107	-1.030	-152.344
0.249	0.297	0.341	0.607	0.387	0.671	0.281	0.390	0.289	0.192	-0.015	-0.534	-0.378	0.036	0.284	0.486	0.104	0.138	-0.232	0.608	0.109	-0.500	-0.465	-0.888	-0.921	-0.945	-0.755	-0.801	-148.438
-0.131	0.002	0.201	0.421	0.313	0.645	0.544	0.630	0.580	0.535	0.292	-0.241	-0.094	0.113	0.010	0.204	-0.220	-0.114	-0.429	0.442	0.020	-0.440	-0.472	-0.592	-0.728	-0.662	-0.388	-0.529	-144.531
-0.463	-0.266	0.069	0.258	0.249	0.594	0.758	0.837	0.785	0.801	0.525	0.027	0.165	0.189	-0.237	-0.072	-0.508	-0.354	-0.586	0.266	-0.069	-0.352	-0.441	-0.289	-0.493	-0.351	-0.035	-0.241	-140.625
-0.718	-0.495	-0.045	0.131	0.200	0.528	0.909	0.977	0.884	0.962	0.657	0.239	0.383	0.268	-0.438	-0.316	-0.724	-0.557	-0.688	0.097	-0.147	-0.237	-0.373	-0.001	-0.238	-0.044	0.275	0.030	-136.719
-0.874	-0.676	-0.132	0.044	0.165	0.455	0.986	1.025	0.874	1.007	0.676	0.375	0.549	0.350	-0.576	-0.502	-0.839	-0.706	-0.724	-0.053	-0.203	-0.100	-0.272	0.255	0.012	0.226	0.517	0.252	-132.812
-0.920	-0.803	-0.190	-0.000	0.138	0.383	0.987	0.964	0.764	0.934	0.589	0.423	0.655	0.429	-0.642	-0.617	-0.841	-0.786	-0.692	-0.172	-0.233	0.052	-0.147	0.462	0.237	0.431	0.670	0.398	-128.906
-0.859	-0.872	-0.218	-0.006	0.107	0.313	0.912	0.799	0.578	0.753	0.417	0.385	0.696	0.496	-0.632	-0.655	-0.732	-0.791	-0.599	-0.253	-0.237	0.207	-0.009	0.607	0.420	0.549	0.723	0.448	-125.000
-0.705	-0.883	-0.219	0.019	0.064	0.244	0.765	0.552	0.342	0.485	0.188	0.271	0.675	0.539	-0.551	-0.621	-0.529	-0.722	-0.459	-0.295	-0.220	0.356	0.132	0.683	0.551	0.574	0.672	0.394	-121.094
-0.485	-0.837	-0.201	0.065	0.004	0.175	0.559	0.259	0.085	0.158	-0.065	0.099	0.595	0.549	-0.411	-0.527	-0.265	-0.589	-0.290	-0.297	-0.187	0.486	0.266	0.689	0.628	0.511	0.525	0.247	-117.188
-0.235	-0.741	-0.171	0.119	-0.070	0.104	0.309	-0.038	-0.169	-0.195	-0.314	-0.105	0.466	0.519	-0.233	-0.392	0.022	-0.412	-0.112	-0.263	-0.146	0.588	0.382	0.632	0.656	0.382	0.306	0.033	-113.281
0.004	-0.604	-0.139	0.173	-0.148	0.033	0.038	-0.297	-0.401	-0.540	-0.538	-0.315	0.301	0.451	-0.043	-0.235	0.291	-0.214	0.057	-0.199	-0.102	0.655	0.473	0.522	0.645	0.218	0.044	-0.209	-109.375
0.194	-0.437	-0.112	0.218	-0.216	-0.037	-0.230	-0.489	-0.597	-0.842	-0.721	-0.504	0.118	0.353	0.130	-0.073	0.508	-0.023	0.199	-0.113	-0.061	0.682	0.534	0.378	0.605	0.054	-0.224	-0.437	-105.469
0.306	-0.254	-0.093	0.251	-0.258	-0.100	-0.468	-0.597	-0.748	-1.073	-0.859	-0.653	-0.064	0.238	0.263	0.081	0.653	0.137	0.306	-0.012	-0.024	0.670	0.563	0.217	0.547	-0.079	-0.463	-0.611	-101.562
0.324	-0.068	-0.086	0.270	-0.265	-0.149	-0.652	-0.620	-0.848	-1.214	-0.949	-0.748	-0.226	0.120	0.339	0.216	0.717	0.248	0.373	0.093	0.005	0.621	0.558	0.058	0.478	-0.160	-0.642	-0.706	-97.656
0.247	0.106	-0.088	0.275	-0.232	-0.179	-0.761	-0.569	-0.894	-1.249	-0.991	-0.788	-0.352	0.015	0.352	0.326	0.705	0.300	0.399	0.190	0.023	0.543	0.523	-0.082	0.403	-0.180	-0.739	-0.714	-93.750
0.087	0.253	-0.097	0.265	-0.163	-0.185	-0.783	-0.466	-0.880	-1.173	-0.984	-0.772	-0.428	-0.068	0.300	0.403	0.635	0.291	0.388	0.265	0.025	0.442	0.462	-0.188	0.323	-0.143	-0.746	-0.643	-89.844
-0.135	0.360	-0.110	0.239	-0.070	-0.163	-0.715	-0.331	-0.802	-0.990	-0.920	-0.708	-0.445	-0.121	0.188	0.440	0.523	0.228	0.343	0.304	0.007	0.328	0.384	-0.249	0.241	-0.063	-0.660	-0.513	-85.938
-0.391	0.418	-0.122	0.192	0.033	-0.113	-0.561	-0.186	-0.656	-0.708	-0.792	-0.601	-0.399	-0.145	0.021	0.429	0.386	0.123	0.269	0.295	-0.033	0.207	0.296	-0.259	0.162	0.044	-0.491	-0.349	-82.031
-0.654	0.421	-0.132	0.123	0.130	-0.042	-0.333	-0.046	-0.441	-0.343	-0.592	-0.454	-0.292	-0.144	-0.192	0.367	0.238	-0.010	0.169	0.228	-0.097	0.088	0.205	-0.215	0.089	0.160	-0.254	-0.174	-78.125
-0.894	0.370	-0.137	0.030	0.208	0.042	-0.053	0.080	-0.167	0.078	-0.318	-0.270	-0.128	-0.125	-0.441	0.250	0.084	-0.154	0.048	0.101	-0.182	-0.025	0.118	-0.119	0.029	0.270	0.029	-0.001	-74.219
-1.087	0.275	-0.136	-0.084	0.257	0.127	0.254	0.189	0.149	0.523	0.017	-0.054	0.078	-0.098	-0.706	0.087	-0.071	-0.292	-0.086	-0.078	-0.281	-0.127	0.038	0.023	-0.014	0.365	0.333	0.161	-70.312
-1.210	0.150	-0.130	-0.212	0.272	0.196	0.558	0.278	0.480	0.956	0.388	0.183	0.311	-0.070	-0.961	-0.108	-0.224	-0.410	-0.223	-0.293	-0.384	-0.214	-0.032	0.200	-0.037	0.438	0.630	0.312	-66.406
-1.249	0.015	-0.116	-0.344	0.255	0.238	0.830	0.346	0.792	1.337	0.760	0.427	0.546	-0.047	-1.172	-0.313	-0.368	-0.495	-0.351	-0.517	-0.479	-0.282	-0.091	0.395	-0.043	0.485	0.894	0.450	-62.500
-1.192	-0.113	-0.096	-0.469	0.211	0.244	1.044	0.390	1.048	1.631	1.094	0.657	0.763	-0.031	-1.304	-0.503	-0.495	-0.539	-0.457	-0.720	-0.551	-0.330	-0.139	0.588	-0.039	0.502	1.099	0.572	-58.594
-1.042	-0.216	-0.069	-0.575	0.148	0.211	1.182	0.405	1.222	1.813	1.352	0.855	0.938	-0.025	-1.329	-0.653	-0.598	-0.540	-0.531	-0.873	-0.589	-0.355	-0.177	0.761	-0.033	0.488	1.227	0.673	-54.688
-0.806	-0.286	-0.037	-0.656	0.074	0.143	1.234	0.390	1.295	1.868	1.509	1.004	1.056	-0.027	-1.236	-0.744	-0.669	-0.500	-0.565	-0.953	-0.584	-0.360	-0.205	0.893	-0.034	0.444	1.270	0.747	-50.781
-0.507	-0.321	-0.001	-0.710	-0.004	0.049	1.198	0.344	1.265	1.800	1.555	1.093	1.109	-0.037	-1.032	-0.771	-0.703	-0.426	-0.559	-0.950	-0.533	-0.344	-0.222	0.973	-0.048	0.374	1.232	0.789	-46.875
