FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.391	1.150	1.291	0.317	0.609	0.027	-0.018	-0.201	-0.866	-0.408	-0.559	-1.090	0.591	1.351	-0.279	0.417	0.127	0.716	0.910	1.027	1.485	1.072	0.939	-0.373	-1.984	-2.173	-1.353	-1.813	-199.219
0.475	1.162	1.456	0.192	0.388	-0.040	-0.391	-0.256	-1.267	-0.702	-0.836	-1.150	0.307	0.999	-0.019	0.473	0.263	0.715	0.900	0.945	1.284	1.025	0.783	-0.318	-1.515	-1.824	-1.094	-1.604	-195.312
0.550	1.170	1.584	0.074	0.172	-0.112	-0.736	-0.299	-1.605	-0.960	-1.065	-1.177	0.022	0.634	0.221	0.520	0.387	0.701	0.883	0.863	1.070	0.969	0.625	-0.266	-1.074	-1.475	-0.837	-1.379	-191.406
0.603	1.165	1.649	-0.028	-0.033	-0.193	-1.023	-0.321	-1.825	-1.146	-1.204	-1.141	-0.258	0.250	0.416	0.546	0.484	0.662	0.847	0.778	0.836	0.897	0.464	-0.216	-0.685	-1.127	-0.576	-1.125	-187.500
0.627	1.142	1.633	-0.105	-0.218	-0.279	-1.227	-0.314	-1.888	-1.233	-1.217	-1.025	-0.524	-0.144	0.545	0.544	0.536	0.591	0.775	0.687	0.580	0.797	0.293	-0.171	-0.366	-0.783	-0.313	-0.833	-183.594
0.620	1.099	1.536	-0.148	-0.369	-0.361	-1.330	-0.275	-1.777	-1.204	-1.089	-0.826	-0.761	-0.532	0.592	0.511	0.528	0.482	0.648	0.589	0.307	0.659	0.104	-0.132	-0.124	-0.447	-0.049	-0.506	-179.688
0.582	1.038	1.372	-0.146	-0.476	-0.427	-1.323	-0.205	-1.501	-1.057	-0.821	-0.556	-0.952	-0.887	0.550	0.445	0.447	0.336	0.448	0.483	0.031	0.475	-0.111	-0.103	0.043	-0.128	0.207	-0.153	-175.781
0.517	0.960	1.163	-0.097	-0.528	-0.464	-1.207	-0.110	-1.089	-0.800	-0.434	-0.240	-1.077	-1.178	0.419	0.350	0.289	0.162	0.169	0.367	-0.229	0.246	-0.352	-0.084	0.144	0.165	0.446	0.206	-171.875
0.429	0.865	0.935	-0.006	-0.518	-0.462	-0.991	0.001	-0.589	-0.455	0.035	0.095	-1.119	-1.372	0.206	0.230	0.059	-0.029	-0.178	0.241	-0.450	-0.015	-0.611	-0.073	0.196	0.417	0.657	0.549	-167.969
0.323	0.753	0.711	0.115	-0.448	-0.418	-0.696	0.117	-0.056	-0.053	0.537	0.417	-1.067	-1.449	-0.072	0.091	-0.224	-0.219	-0.567	0.104	-0.614	-0.284	-0.868	-0.065	0.219	0.616	0.829	0.849	-164.062
0.205	0.624	0.509	0.246	-0.326	-0.338	-0.350	0.227	0.451	0.370	1.016	0.698	-0.921	-1.398	-0.388	-0.059	-0.532	-0.388	-0.955	-0.041	-0.707	-0.527	-1.097	-0.054	0.228	0.746	0.948	1.083	-160.156
0.082	0.479	0.336	0.370	-0.163	-0.232	0.014	0.318	0.881	0.773	1.422	0.918	-0.691	-1.227	-0.710	-0.210	-0.831	-0.518	-1.295	-0.191	-0.724	-0.711	-1.269	-0.035	0.233	0.798	1.007	1.231	-156.250
-0.037	0.326	0.195	0.469	0.021	-0.112	0.362	0.379	1.194	1.121	1.714	1.060	-0.399	-0.957	-0.998	-0.350	-1.088	-0.596	-1.542	-0.335	-0.671	-0.811	-1.363	-0.007	0.239	0.762	0.993	1.279	-152.344
-0.139	0.175	0.084	0.536	0.209	0.012	0.663	0.405	1.370	1.384	1.863	1.117	-0.078	-0.621	-1.213	-0.467	-1.273	-0.614	-1.663	-0.461	-0.559	-0.815	-1.368	0.025	0.238	0.638	0.900	1.222	-148.438
-0.215	0.044	-0.003	0.572	0.381	0.131	0.893	0.391	1.400	1.539	1.859	1.086	0.241	-0.257	-1.323	-0.547	-1.366	-0.574	-1.643	-0.552	-0.404	-0.730	-1.284	0.051	0.223	0.432	0.722	1.059	-144.531
-0.254	-0.050	-0.072	0.586	0.522	0.242	1.036	0.339	1.295	1.575	1.704	0.970	0.523	0.100	-1.309	-0.577	-1.357	-0.486	-1.486	-0.591	-0.223	-0.575	-1.124	0.057	0.182	0.157	0.460	0.801	-140.625
-0.249	-0.091	-0.126	0.590	0.619	0.343	1.083	0.254	1.073	1.487	1.413	0.778	0.744	0.424	-1.164	-0.549	-1.246	-0.364	-1.214	-0.563	-0.028	-0.379	-0.907	0.032	0.109	-0.165	0.125	0.464	-136.719
