FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-1.040	-0.324	-1.130	-0.613	-0.195	-0.490	0.574	0.156	-0.019	0.480	0.272	0.620	0.388	0.507	-0.351	-0.283	-0.244	-0.371	-0.111	0.018	-0.009	0.508	-0.016	1.004	1.289	1.155	0.871	1.279	-199.219
-0.789	-0.259	-0.765	-0.485	-0.277	-0.387	0.431	0.080	-0.144	0.289	0.227	0.504	0.253	0.284	-0.357	-0.226	-0.219	-0.262	-0.107	-0.052	-0.169	0.366	0.007	0.853	1.154	1.074	0.777	1.203	-195.312
-0.549	-0.194	-0.428	-0.361	-0.348	-0.285	0.293	0.020	-0.253	0.113	0.187	0.393	0.126	0.089	-0.362	-0.170	-0.190	-0.166	-0.093	-0.108	-0.304	0.246	0.035	0.704	1.020	0.972	0.670	1.107	-191.406
-0.325	-0.126	-0.136	-0.242	-0.396	-0.184	0.164	-0.019	-0.336	-0.040	0.147	0.286	0.015	-0.053	-0.354	-0.114	-0.149	-0.086	-0.056	-0.134	-0.394	0.167	0.072	0.560	0.882	0.828	0.538	0.975	-187.500
-0.125	-0.051	0.096	-0.127	-0.410	-0.085	0.049	-0.032	-0.392	-0.165	0.104	0.182	-0.075	-0.126	-0.328	-0.054	-0.090	-0.020	0.010	-0.121	-0.422	0.143	0.119	0.425	0.730	0.630	0.378	0.794	-183.594
0.042	0.036	0.262	-0.013	-0.382	0.010	-0.047	-0.022	-0.423	-0.260	0.054	0.078	-0.138	-0.125	-0.281	0.013	-0.010	0.036	0.108	-0.063	-0.381	0.175	0.177	0.300	0.558	0.378	0.191	0.564	-179.688
0.172	0.138	0.366	0.102	-0.312	0.099	-0.120	0.004	-0.436	-0.331	-0.009	-0.030	-0.171	-0.052	-0.213	0.090	0.088	0.088	0.235	0.039	-0.274	0.257	0.241	0.191	0.360	0.081	-0.011	0.294	-175.781
0.264	0.253	0.413	0.219	-0.201	0.179	-0.166	0.036	-0.443	-0.382	-0.087	-0.145	-0.172	0.078	-0.126	0.179	0.201	0.145	0.385	0.177	-0.109	0.378	0.307	0.101	0.139	-0.241	-0.216	-0.001	-171.875
0.322	0.374	0.415	0.336	-0.059	0.244	-0.183	0.060	-0.455	-0.421	-0.181	-0.268	-0.144	0.249	-0.025	0.279	0.322	0.212	0.544	0.340	0.097	0.521	0.372	0.037	-0.098	-0.561	-0.404	-0.296	-167.969
0.356	0.491	0.381	0.449	0.101	0.289	-0.170	0.063	-0.481	-0.453	-0.293	-0.395	-0.090	0.438	0.084	0.384	0.440	0.292	0.702	0.512	0.322	0.670	0.433	0.003	-0.338	-0.851	-0.563	-0.569	-164.062
0.375	0.591	0.325	0.549	0.262	0.308	-0.132	0.034	-0.526	-0.482	-0.415	-0.519	-0.018	0.624	0.193	0.489	0.547	0.385	0.844	0.676	0.544	0.811	0.487	-0.000	-0.560	-1.085	-0.681	-0.797	-160.156
0.386	0.660	0.256	0.627	0.406	0.298	-0.074	-0.026	-0.585	-0.505	-0.539	-0.635	0.062	0.787	0.293	0.583	0.632	0.484	0.955	0.814	0.742	0.927	0.532	0.024	-0.747	-1.246	-0.753	-0.961	-156.250
0.392	0.688	0.184	0.676	0.517	0.260	-0.004	-0.111	-0.646	-0.519	-0.650	-0.731	0.139	0.910	0.374	0.654	0.687	0.579	1.025	0.909	0.895	1.006	0.563	0.067	-0.880	-1.324	-0.781	-1.052	-152.344
0.392	0.672	0.116	0.687	0.584	0.198	0.073	-0.204	-0.689	-0.518	-0.730	-0.800	0.203	0.981	0.425	0.692	0.705	0.657	1.043	0.949	0.989	1.035	0.575	0.119	-0.946	-1.318	-0.771	-1.066	-148.438
0.379	0.610	0.055	0.657	0.600	0.116	0.148	-0.284	-0.694	-0.497	-0.763	-0.833	0.245	0.995	0.436	0.687	0.680	0.706	1.004	0.927	1.015	1.005	0.561	0.168	-0.938	-1.233	-0.729	-1.005	-144.531
0.347	0.509	0.002	0.585	0.564	0.022	0.216	-0.330	-0.642	-0.451	-0.734	-0.826	0.262	0.951	0.404	0.637	0.612	0.715	0.909	0.842	0.972	0.912	0.517	0.202	-0.856	-1.082	-0.665	-0.879	-140.625
0.289	0.378	-0.048	0.475	0.480	-0.078	0.274	-0.327	-0.528	-0.380	-0.638	-0.776	0.252	0.856	0.327	0.542	0.506	0.681	0.764	0.701	0.865	0.758	0.441	0.216	-0.707	-0.876	-0.585	-0.701	-136.719
0.205	0.228	-0.099	0.333	0.358	-0.179	0.316	-0.272	-0.355	-0.286	-0.480	-0.684	0.218	0.721	0.215	0.412	0.373	0.605	0.583	0.516	0.705	0.555	0.337	0.210	-0.504	-0.629	-0.492	-0.487	-132.812
0.100	0.072	-0.155	0.169	0.209	-0.278	0.339	-0.173	-0.143	-0.179	-0.277	-0.557	0.165	0.557	0.083	0.258	0.226	0.496	0.384	0.306	0.508	0.319	0.215	0.189	-0.263	-0.355	-0.389	-0.254	-128.906
-0.014	-0.080	-0.220	-0.006	0.045	-0.372	0.338	-0.053	0.078	-0.069	-0.055	-0.402	0.100	0.381	-0.050	0.096	0.081	0.367	0.187	0.087	0.290	0.076	0.088	0.163	0.000	-0.066	-0.276	-0.018	-125.000
-0.123	-0.218	-0.291	-0.179	-0.122	-0.458	0.311	0.062	0.274	0.031	0.158	-0.229	0.030	0.206	-0.165	-0.061	-0.049	0.234	0.010	-0.123	0.070	-0.149	-0.029	0.143	0.268	0.226	-0.153	0.205	-121.094
-0.215	-0.336	-0.364	-0.338	-0.283	-0.531	0.256	0.147	0.413	0.110	0.333	-0.049	-0.038	0.041	-0.247	-0.200	-0.154	0.110	-0.134	-0.311	-0.139	-0.333	-0.120	0.138	0.525	0.507	-0.019	0.405	-117.188
-0.278	-0.431	-0.431	-0.472	-0.428	-0.588	0.173	0.181	0.473	0.161	0.450	0.127	-0.099	-0.106	-0.288	-0.313	-0.228	0.006	-0.239	-0.467	-0.322	-0.462	-0.176	0.154	0.758	0.766	0.121	0.573	-113.281
-0.309	-0.498	-0.479	-0.570	-0.550	-0.622	0.066	0.158	0.448	0.180	0.502	0.292	-0.150	-0.232	-0.287	-0.396	-0.272	-0.077	-0.305	-0.586	-0.472	-0.530	-0.195	0.188	0.954	0.990	0.261	0.702	-109.375
-0.306	-0.537	-0.499	-0.627	-0.645	-0.632	-0.058	0.082	0.345	0.171	0.490	0.438	-0.192	-0.338	-0.250	-0.447	-0.291	-0.139	-0.338	-0.665	-0.581	-0.543	-0.179	0.229	1.101	1.167	0.389	0.787	-105.469
-0.277	-0.546	-0.482	-0.639	-0.707	-0.612	-0.189	-0.028	0.190	0.138	0.427	0.558	-0.227	-0.426	-0.188	-0.470	-0.290	-0.186	-0.348	-0.705	-0.649	-0.514	-0.138	0.264	1.188	1.287	0.495	0.828	-101.562
-0.228	-0.527	-0.424	-0.607	-0.734	-0.563	-0.316	-0.146	0.015	0.092	0.333	0.651	-0.259	-0.503	-0.116	-0.468	-0.280	-0.222	-0.348	-0.709	-0.679	-0.464	-0.088	0.275	1.209	1.339	0.564	0.821	-97.656
-0.169	-0.481	-0.327	-0.534	-0.721	-0.485	-0.425	-0.245	-0.144	0.041	0.228	0.713	-0.292	-0.569	-0.047	-0.449	-0.269	-0.249	-0.346	-0.684	-0.675	-0.410	-0.041	0.248	1.160	1.317	0.588	0.767	-93.750
-0.109	-0.413	-0.199	-0.428	-0.666	-0.379	-0.505	-0.301	-0.256	-0.006	0.131	0.742	-0.328	-0.626	0.006	-0.418	-0.262	-0.268	-0.351	-0.634	-0.646	-0.366	-0.009	0.176	1.045	1.220	0.558	0.668	-89.844
-0.056	-0.328	-0.052	-0.300	-0.570	-0.249	-0.547	-0.301	-0.303	-0.044	0.054	0.734	-0.365	-0.670	0.037	-0.378	-0.262	-0.275	-0.362	-0.568	-0.597	-0.337	0.004	0.060	0.871	1.049	0.474	0.525	-85.938
-0.014	-0.233	0.098	-0.158	-0.432	-0.100	-0.548	-0.243	-0.279	-0.069	0.002	0.685	-0.399	-0.695	0.046	-0.331	-0.267	-0.267	-0.377	-0.490	-0.533	-0.321	-0.002	-0.088	0.652	0.813	0.342	0.347	-82.031
