FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.261	-0.729	-0.153	-1.158	-0.419	-0.314	0.651	-0.560	-0.527	0.490	0.342	0.140	2.272	1.801	-0.823	-0.582	-1.345	-0.799	0.362	-0.259	0.683	-0.206	-0.814	1.364	0.554	0.618	1.436	0.538	-199.219
-0.332	-0.833	-0.300	-1.355	-0.671	-0.481	0.511	-0.387	-0.365	0.416	0.251	0.278	2.028	1.747	-0.567	-0.605	-1.311	-0.545	0.153	-0.318	0.716	-0.018	-0.388	1.351	0.734	0.838	1.345	0.606	-195.312
-0.389	-0.902	-0.415	-1.508	-0.885	-0.603	0.375	-0.221	-0.205	0.344	0.176	0.402	1.762	1.651	-0.307	-0.641	-1.300	-0.287	-0.056	-0.401	0.712	0.149	0.011	1.306	0.884	1.033	1.231	0.654	-191.406
-0.424	-0.914	-0.484	-1.585	-1.033	-0.653	0.243	-0.077	-0.055	0.271	0.126	0.496	1.455	1.482	-0.049	-0.689	-1.311	-0.029	-0.248	-0.515	0.651	0.287	0.365	1.205	0.986	1.183	1.079	0.669	-187.500
-0.429	-0.854	-0.500	-1.569	-1.101	-0.620	0.109	0.034	0.077	0.192	0.107	0.547	1.095	1.222	0.202	-0.741	-1.329	0.223	-0.403	-0.649	0.528	0.392	0.659	1.035	1.025	1.271	0.877	0.642	-183.594
-0.399	-0.721	-0.462	-1.457	-1.092	-0.514	-0.031	0.101	0.180	0.099	0.116	0.548	0.680	0.871	0.441	-0.780	-1.330	0.461	-0.499	-0.783	0.349	0.465	0.883	0.796	0.993	1.285	0.625	0.568	-179.688
-0.336	-0.528	-0.379	-1.263	-1.021	-0.361	-0.186	0.120	0.248	-0.011	0.149	0.499	0.220	0.448	0.661	-0.786	-1.285	0.675	-0.520	-0.887	0.136	0.511	1.037	0.497	0.895	1.224	0.331	0.454	-175.781
-0.248	-0.299	-0.266	-1.014	-0.912	-0.195	-0.357	0.088	0.275	-0.142	0.195	0.408	-0.266	-0.016	0.848	-0.740	-1.167	0.854	-0.453	-0.926	-0.080	0.539	1.123	0.163	0.743	1.095	0.016	0.313	-171.875
-0.148	-0.069	-0.144	-0.743	-0.789	-0.050	-0.542	0.012	0.260	-0.291	0.244	0.287	-0.746	-0.482	0.981	-0.631	-0.963	0.985	-0.291	-0.874	-0.265	0.560	1.148	-0.174	0.562	0.919	-0.295	0.163	-167.969
-0.055	0.125	-0.034	-0.483	-0.671	0.048	-0.730	-0.102	0.206	-0.452	0.287	0.153	-1.187	-0.907	1.038	-0.459	-0.675	1.055	-0.043	-0.719	-0.390	0.583	1.123	-0.481	0.379	0.723	-0.566	0.027	-164.062
0.013	0.253	0.049	-0.262	-0.564	0.089	-0.908	-0.237	0.123	-0.610	0.318	0.026	-1.551	-1.258	1.002	-0.238	-0.328	1.053	0.271	-0.469	-0.440	0.614	1.057	-0.725	0.222	0.537	-0.768	-0.075	-160.156
0.045	0.299	0.102	-0.094	-0.465	0.083	-1.056	-0.378	0.023	-0.749	0.336	-0.079	-1.809	-1.511	0.868	0.003	0.036	0.975	0.611	-0.156	-0.416	0.646	0.958	-0.886	0.114	0.390	-0.876	-0.127	-156.250
0.038	0.262	0.134	0.019	-0.363	0.053	-1.155	-0.504	-0.078	-0.849	0.346	-0.147	-1.939	-1.659	0.648	0.229	0.358	0.827	0.924	0.170	-0.338	0.666	0.830	-0.957	0.061	0.300	-0.879	-0.124	-152.344
0.001	0.161	0.169	0.088	-0.244	0.031	-1.191	-0.595	-0.166	-0.894	0.355	-0.172	-1.937	-1.712	0.376	0.402	0.577	0.628	1.147	0.452	-0.238	0.645	0.672	-0.947	0.056	0.272	-0.780	-0.069	-148.438
-0.048	0.027	0.240	0.130	-0.101	0.049	-1.159	-0.634	-0.228	-0.874	0.372	-0.151	-1.811	-1.688	0.096	0.492	0.648	0.411	1.224	0.637	-0.154	0.556	0.480	-0.878	0.076	0.295	-0.601	0.023	-144.531
-0.087	-0.106	0.371	0.166	0.066	0.126	-1.060	-0.611	-0.259	-0.790	0.404	-0.089	-1.588	-1.616	-0.138	0.482	0.549	0.215	1.115	0.692	-0.118	0.372	0.252	-0.781	0.090	0.345	-0.375	0.133	-140.625
-0.098	-0.206	0.575	0.208	0.244	0.263	-0.910	-0.527	-0.260	-0.651	0.450	0.002	-1.302	-1.521	-0.287	0.376	0.296	0.081	0.811	0.609	-0.148	0.083	-0.011	-0.688	0.071	0.394	-0.140	0.240	-136.719
-0.074	-0.256	0.839	0.262	0.409	0.442	-0.729	-0.393	-0.238	-0.476	0.508	0.111	-0.988	-1.422	-0.328	0.195	-0.064	0.034	0.339	0.413	-0.241	-0.299	-0.297	-0.619	0.000	0.418	0.069	0.326	-132.812
-0.020	-0.257	1.125	0.320	0.534	0.627	-0.542	-0.228	-0.204	-0.288	0.572	0.226	-0.678	-1.324	-0.272	-0.027	-0.464	0.078	-0.242	0.148	-0.378	-0.737	-0.586	-0.581	-0.118	0.403	0.231	0.386	-128.906
0.044	-0.225	1.377	0.368	0.593	0.777	-0.369	-0.057	-0.170	-0.111	0.635	0.340	-0.392	-1.224	-0.157	-0.253	-0.831	0.190	-0.852	-0.127	-0.525	-1.177	-0.848	-0.562	-0.258	0.357	0.343	0.427	-125.000
0.090	-0.185	1.535	0.388	0.571	0.855	-0.223	0.100	-0.142	0.040	0.693	0.450	-0.140	-1.107	-0.039	-0.452	-1.106	0.325	-1.406	-0.361	-0.647	-1.555	-1.050	-0.538	-0.382	0.300	0.417	0.467	-121.094
0.093	-0.162	1.551	0.368	0.467	0.839	-0.108	0.227	-0.119	0.157	0.743	0.559	0.081	-0.960	0.024	-0.603	-1.258	0.428	-1.834	-0.520	-0.716	-1.816	-1.163	-0.481	-0.444	0.262	0.475	0.524	-117.188
0.038	-0.169	1.406	0.302	0.297	0.728	-0.016	0.319	-0.094	0.244	0.788	0.670	0.276	-0.772	-0.011	-0.703	-1.287	0.447	-2.093	-0.594	-0.719	-1.922	-1.176	-0.367	-0.414	0.272	0.542	0.613	-113.281
-0.074	-0.208	1.116	0.200	0.089	0.541	0.064	0.381	-0.055	0.309	0.831	0.785	0.454	-0.541	-0.158	-0.763	-1.220	0.350	-2.174	-0.596	-0.658	-1.865	-1.091	-0.188	-0.280	0.343	0.630	0.739	-109.375
-0.225	-0.262	0.729	0.078	-0.123	0.315	0.147	0.424	0.011	0.369	0.872	0.901	0.619	-0.278	-0.400	-0.798	-1.106	0.134	-2.100	-0.558	-0.551	-1.669	-0.933	0.047	-0.060	0.471	0.743	0.889	-105.469
-0.384	-0.308	0.313	-0.041	-0.305	0.090	0.246	0.465	0.114	0.437	0.913	1.009	0.769	0.001	-0.693	-0.830	-0.992	-0.176	-1.918	-0.516	-0.424	-1.378	-0.741	0.312	0.207	0.633	0.867	1.043	-101.562
-0.519	-0.325	-0.061	-0.133	-0.433	-0.097	0.366	0.517	0.258	0.523	0.953	1.098	0.901	0.274	-0.979	-0.871	-0.919	-0.535	-1.684	-0.499	-0.299	-1.052	-0.560	0.570	0.467	0.793	0.982	1.172	-97.656
-0.601	-0.300	-0.333	-0.182	-0.494	-0.222	0.503	0.591	0.436	0.633	0.989	1.153	1.007	0.522	-1.205	-0.925	-0.909	-0.888	-1.449	-0.522	-0.195	-0.748	-0.431	0.783	0.668	0.910	1.064	1.249	-93.750
-0.616	-0.231	-0.475	-0.181	-0.490	-0.280	0.650	0.687	0.635	0.765	1.016	1.164	1.081	0.730	-1.336	-0.984	-0.958	-1.187	-1.247	-0.578	-0.115	-0.505	-0.379	0.922	0.770	0.950	1.095	1.256	-89.844
-0.562	-0.129	-0.486	-0.134	-0.432	-0.277	0.791	0.797	0.834	0.911	1.027	1.120	1.120	0.890	-1.361	-1.027	-1.040	-1.403	-1.087	-0.639	-0.051	-0.342	-0.410	0.971	0.755	0.892	1.064	1.185	-85.938
-0.452	-0.011	-0.395	-0.051	-0.341	-0.237	0.913	0.905	1.010	1.056	1.016	1.018	1.123	1.002	-1.295	-1.024	-1.112	-1.527	-0.957	-0.669	0.014	-0.250	-0.507	0.929	0.629	0.729	0.972	1.037	-82.031
-0.304	0.107	-0.248	0.053	-0.235	-0.184	1.003	0.992	1.139	1.183	0.975	0.856	1.091	1.069	-1.166	-0.949	-1.128	-1.566	-0.826	-0.628	0.099	-0.203	-0.635	0.811	0.418	0.473	0.827	0.826	-78.125
-0.140	0.211	-0.099	0.163	-0.130	-0.142	1.053	1.040	1.206	1.277	0.898	0.639	1.031	1.099	-1.010	-0.779	-1.049	-1.540	-0.661	-0.488	0.218	-0.163	-0.753	0.646	0.160	0.147	0.644	0.568	-74.219
0.019	0.297	0.004	0.268	-0.032	-0.128	1.061	1.037	1.205	1.323	0.781	0.377	0.947	1.101	-0.857	-0.511	-0.857	-1.469	-0.438	-0.243	0.373	-0.095	-0.820	0.464	-0.103	-0.219	0.439	0.285	-70.312
0.156	0.365	0.025	0.359	0.056	-0.145	1.031	0.980	1.138	1.312	0.623	0.085	0.849	1.081	-0.726	-0.159	-0.557	-1.369	-0.150	0.089	0.556	0.022	-0.807	0.296	-0.335	-0.590	0.230	-0.004	-66.406
0.261	0.418	-0.050	0.433	0.141	-0.189	0.970	0.876	1.015	1.242	0.428	-0.218	0.741	1.046	-0.620	0.241	-0.176	-1.245	0.188	0.470	0.745	0.191	-0.703	0.161	-0.512	-0.936	0.029	-0.281	-62.500
0.328	0.460	-0.215	0.490	0.230	-0.246	0.885	0.737	0.849	1.113	0.200	-0.512	0.628	0.997	-0.529	0.646	0.247	-1.093	0.545	0.848	0.913	0.397	-0.517	0.071	-0.624	-1.233	-0.157	-0.535	-58.594
0.360	0.489	-0.443	0.531	0.330	-0.299	0.783	0.577	0.655	0.930	-0.057	-0.781	0.513	0.935	-0.435	1.006	0.672	-0.905	0.885	1.170	1.032	0.612	-0.274	0.022	-0.676	-1.465	-0.326	-0.760	-54.688
0.362	0.506	-0.697	0.559	0.442	-0.331	0.666	0.407	0.442	0.699	-0.338	-1.010	0.392	0.857	-0.317	1.284	1.067	-0.676	1.170	1.396	1.083	0.804	-0.006	0.000	-0.683	-1.624	-0.482	-0.954	-50.781
0.345	0.507	-0.932	0.576	0.563	-0.330	0.533	0.234	0.213	0.430	-0.636	-1.190	0.264	0.761	-0.161	1.455	1.412	-0.407	1.377	1.502	1.053	0.942	0.250	-0.013	-0.662	-1.709	-0.629	-1.119	-46.875
0.322	0.492	-1.109	0.585	0.684	-0.292	0.384	0.059	-0.029	0.132	-0.941	-1.317	0.124	0.643	0.036	1.515	1.703	-0.109	1.496	1.485	0.945	1.009	0.463	-0.035	-0.631	-1.723	-0.770	-1.256	-42.969
0.302	0.467	-1.198	0.590	0.792	-0.219	0.217	-0.120	-0.283	-0.180	-1.242	-1.389	-0.031	0.502	0.265	1.479	1.942	0.197	1.534	1.363	0.767	1.000	0.611	-0.081	-0.602	-1.673	-0.906	-1.362	-39.062
0.297	0.439	-1.181	0.596	0.876	-0.118	0.039	-0.305	-0.543	-0.491	-1.519	-1.407	-0.202	0.337	0.506	1.372	2.133	0.484	1.504	1.163	0.536	0.924	0.685	-0.155	-0.582	-1.571	-1.032	-1.434	-35.156
0.310	0.416	-1.056	0.607	0.928	-0.001	-0.139	-0.493	-0.794	-0.780	-1.756	-1.376	-0.385	0.152	0.730	1.226	2.272	0.725	1.427	0.918	0.269	0.799	0.687	-0.255	-0.573	-1.431	-1.139	-1.469	-31.250
0.341	0.405	-0.836	0.627	0.944	0.119	-0.298	-0.675	-1.015	-1.026	-1.933	-1.303	-0.572	-0.047	0.912	1.069	2.349	0.899	1.318	0.657	-0.014	0.649	0.631	-0.374	-0.574	-1.270	-1.218	-1.466	-27.344
0.384	0.409	-0.548	0.657	0.929	0.233	-0.415	-0.833	-1.181	-1.208	-2.037	-1.201	-0.756	-0.252	1.029	0.919	2.351	0.998	1.188	0.398	-0.301	0.495	0.540	-0.497	-0.582	-1.110	-1.260	-1.426	-23.438
0.427	0.425	-0.231	0.694	0.893	0.334	-0.468	-0.947	-1.267	-1.310	-2.065	-1.088	-0.923	-0.453	1.068	0.781	2.264	1.026	1.043	0.151	-0.579	0.355	0.438	-0.611	-0.598	-0.971	-1.260	-1.356	-19.531
0.456	0.445	0.074	0.733	0.848	0.418	-0.443	-0.995	-1.254	-1.322	-2.019	-0.980	-1.064	-0.638	1.028	0.653	2.089	0.999	0.887	-0.084	-0.839	0.239	0.347	-0.705	-0.620	-0.873	-1.218	-1.267	-15.625
0.458	0.459	0.325	0.767	0.807	0.486	-0.333	-0.961	-1.133	-1.246	-1.913	-0.892	-1.169	-0.795	0.918	0.523	1.836	0.938	0.722	-0.309	-1.074	0.148	0.283	-0.770	-0.650	-0.830	-1.140	-1.172	-11.719
0.426	0.456	0.491	0.791	0.779	0.539	-0.146	-0.832	-0.909	-1.087	-1.765	-0.833	-1.231	-0.910	0.755	0.382	1.528	0.862	0.552	-0.525	-1.274	0.079	0.247	-0.805	-0.690	-0.849	-1.038	-1.080	-7.812
0.357	0.430	0.555	0.800	0.771	0.582	0.101	-0.607	-0.594	-0.861	-1.595	-0.804	-1.246	-0.974	0.564	0.225	1.194	0.786	0.384	-0.728	-1.427	0.024	0.231	-0.812	-0.744	-0.931	-0.927	-1.001	-3.906
0.261	0.377	0.518	0.795	0.787	0.617	0.386	-0.293	-0.212	-0.588	-1.424	-0.804	-1.212	-0.976	0.371	0.057	0.869	0.711	0.228	-0.905	-1.518	-0.028	0.218	-0.798	-0.817	-1.071	-0.829	-0.942	0.000
0.154	0.307	0.400	0.780	0.823	0.647	0.681	0.095	0.209	-0.291	-1.267	-0.825	-1.131	-0.912	0.205	-0.106	0.585	0.633	0.093	-1.042	-1.534	-0.088	0.185	-0.775	-0.915	-1.261	-0.762	-0.909	3.906
0.059	0.232	0.231	0.762	0.875	0.673	0.963	0.533	0.638	0.007	-1.133	-0.861	-1.009	-0.783	0.091	-0.244	0.363	0.544	-0.016	-1.122	-1.469	-0.165	0.113	-0.757	-1.046	-1.492	-0.746	-0.906	7.812
