FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-1.934	0.089	0.953	-0.726	0.261	0.658	1.153	-0.219	2.100	0.112	0.198	-1.252	0.416	0.713	-0.651	0.355	0.084	-0.028	0.117	0.275	0.544	0.057	0.132	0.167	0.907	0.620	0.679	0.186	-199.219
-1.500	-0.146	0.210	-0.657	0.077	0.015	0.740	-0.407	1.302	-0.252	-0.041	-1.393	0.452	0.732	-0.356	0.333	0.324	0.242	0.429	0.372	0.639	0.312	0.440	0.597	1.047	1.113	0.749	0.391	-195.312
-1.138	-0.331	-0.470	-0.567	-0.069	-0.549	0.378	-0.582	0.507	-0.589	-0.278	-1.523	0.503	0.760	-0.091	0.330	0.560	0.486	0.729	0.475	0.737	0.553	0.702	0.990	1.162	1.506	0.819	0.564	-191.406
-0.891	-0.430	-1.000	-0.451	-0.152	-0.972	0.097	-0.741	-0.250	-0.879	-0.509	-1.645	0.574	0.801	0.122	0.358	0.784	0.685	1.009	0.586	0.838	0.765	0.897	1.303	1.216	1.709	0.868	0.664	-187.500
-0.762	-0.429	-1.321	-0.311	-0.163	-1.218	-0.085	-0.878	-0.935	-1.108	-0.723	-1.760	0.662	0.853	0.274	0.422	0.984	0.827	1.252	0.700	0.936	0.932	1.022	1.507	1.174	1.658	0.874	0.667	-183.594
-0.705	-0.340	-1.407	-0.160	-0.107	-1.282	-0.168	-0.983	-1.515	-1.264	-0.905	-1.869	0.761	0.912	0.373	0.514	1.148	0.907	1.441	0.810	1.025	1.043	1.082	1.590	1.013	1.329	0.822	0.558	-179.688
-0.649	-0.190	-1.264	-0.014	-0.001	-1.188	-0.168	-1.041	-1.961	-1.343	-1.038	-1.975	0.855	0.964	0.438	0.620	1.261	0.927	1.559	0.902	1.095	1.089	1.089	1.550	0.716	0.739	0.697	0.340	-175.781
-0.516	-0.019	-0.931	0.108	0.131	-0.979	-0.113	-1.043	-2.254	-1.352	-1.108	-2.078	0.923	0.997	0.492	0.722	1.313	0.891	1.595	0.964	1.137	1.066	1.047	1.396	0.287	-0.051	0.494	0.030	-171.875
-0.256	0.140	-0.466	0.197	0.265	-0.709	-0.040	-0.986	-2.378	-1.303	-1.103	-2.174	0.940	0.995	0.554	0.804	1.302	0.805	1.551	0.989	1.142	0.975	0.954	1.140	-0.253	-0.944	0.212	-0.343	-167.969
0.131	0.265	0.062	0.252	0.381	-0.431	0.017	-0.879	-2.326	-1.212	-1.022	-2.256	0.882	0.948	0.625	0.857	1.233	0.678	1.440	0.975	1.104	0.825	0.807	0.798	-0.860	-1.828	-0.140	-0.744	-164.062
0.594	0.346	0.591	0.276	0.467	-0.180	0.033	-0.743	-2.094	-1.097	-0.867	-2.314	0.733	0.848	0.693	0.877	1.117	0.517	1.284	0.925	1.023	0.626	0.603	0.389	-1.472	-2.587	-0.543	-1.134	-160.156
1.041	0.388	1.066	0.280	0.518	0.022	-0.005	-0.597	-1.693	-0.972	-0.651	-2.331	0.489	0.691	0.734	0.863	0.966	0.333	1.106	0.845	0.898	0.394	0.347	-0.064	-2.016	-3.123	-0.966	-1.475	-156.250
1.369	0.400	1.448	0.270	0.536	0.173	-0.090	-0.460	-1.148	-0.839	-0.388	-2.289	0.159	0.484	0.719	0.816	0.795	0.137	0.930	0.739	0.732	0.149	0.055	-0.531	-2.422	-3.372	-1.369	-1.732	-152.344
1.495	0.389	1.705	0.252	0.525	0.283	-0.198	-0.333	-0.499	-0.692	-0.099	-2.168	-0.231	0.235	0.628	0.732	0.615	-0.057	0.772	0.605	0.530	-0.087	-0.251	-0.974	-2.634	-3.310	-1.705	-1.879	-148.438
1.370	0.358	1.807	0.229	0.492	0.365	-0.294	-0.201	0.197	-0.513	0.200	-1.952	-0.646	-0.039	0.454	0.607	0.435	-0.237	0.638	0.442	0.296	-0.296	-0.544	-1.357	-2.622	-2.956	-1.930	-1.900	-144.531
