FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.731	-1.580	-0.939	-0.600	-0.430	-0.495	0.031	-0.627	-0.036	-0.390	0.096	0.439	1.016	1.121	-0.408	0.079	-0.707	-0.399	0.100	-0.111	0.933	0.724	0.506	1.014	0.781	0.786	1.249	0.124	-199.219
-0.438	-1.294	-0.821	-0.449	-0.342	-0.447	0.021	-0.665	-0.094	-0.356	0.075	0.330	0.918	1.012	-0.364	0.194	-0.472	-0.170	0.161	0.049	0.995	0.780	0.565	0.957	0.588	0.595	1.126	0.042	-195.312
-0.177	-1.029	-0.703	-0.311	-0.264	-0.407	0.012	-0.694	-0.140	-0.321	0.065	0.239	0.822	0.905	-0.338	0.288	-0.277	0.022	0.212	0.187	1.040	0.825	0.621	0.910	0.422	0.437	1.020	-0.021	-191.406
0.026	-0.804	-0.589	-0.198	-0.204	-0.378	0.008	-0.702	-0.165	-0.283	0.074	0.178	0.727	0.801	-0.339	0.339	-0.150	0.149	0.241	0.282	1.053	0.847	0.667	0.877	0.304	0.335	0.942	-0.050	-187.500
0.158	-0.632	-0.483	-0.120	-0.164	-0.360	0.009	-0.683	-0.166	-0.243	0.103	0.153	0.635	0.703	-0.367	0.336	-0.106	0.198	0.239	0.324	1.027	0.840	0.697	0.857	0.244	0.297	0.896	-0.043	-183.594
0.219	-0.520	-0.388	-0.079	-0.142	-0.351	0.013	-0.637	-0.141	-0.204	0.149	0.159	0.547	0.612	-0.408	0.272	-0.139	0.179	0.204	0.310	0.960	0.803	0.710	0.846	0.238	0.318	0.877	-0.005	-179.688
0.223	-0.464	-0.311	-0.076	-0.134	-0.346	0.019	-0.566	-0.097	-0.170	0.203	0.184	0.464	0.530	-0.445	0.153	-0.233	0.113	0.138	0.248	0.859	0.738	0.702	0.834	0.274	0.378	0.874	0.049	-175.781
0.193	-0.455	-0.256	-0.101	-0.131	-0.335	0.026	-0.478	-0.041	-0.146	0.251	0.214	0.388	0.456	-0.456	-0.008	-0.359	0.036	0.046	0.152	0.734	0.651	0.671	0.809	0.328	0.450	0.871	0.100	-171.875
0.156	-0.477	-0.222	-0.145	-0.121	-0.311	0.034	-0.377	0.018	-0.132	0.284	0.230	0.317	0.391	-0.426	-0.191	-0.486	-0.021	-0.061	0.042	0.598	0.549	0.618	0.760	0.377	0.502	0.849	0.132	-167.969
0.136	-0.510	-0.209	-0.194	-0.095	-0.265	0.044	-0.269	0.072	-0.128	0.293	0.222	0.253	0.331	-0.346	-0.373	-0.591	-0.031	-0.172	-0.065	0.465	0.439	0.545	0.681	0.399	0.510	0.794	0.131	-164.062
0.150	-0.535	-0.210	-0.234	-0.047	-0.192	0.060	-0.158	0.114	-0.130	0.273	0.183	0.196	0.273	-0.218	-0.529	-0.657	0.019	-0.273	-0.153	0.345	0.326	0.458	0.567	0.376	0.457	0.697	0.092	-160.156
0.206	-0.537	-0.212	-0.253	0.022	-0.095	0.082	-0.048	0.141	-0.133	0.226	0.113	0.146	0.215	-0.052	-0.641	-0.675	0.123	-0.352	-0.210	0.246	0.216	0.364	0.423	0.299	0.338	0.556	0.016	-156.250
0.302	-0.502	-0.202	-0.244	0.108	0.017	0.114	0.057	0.153	-0.133	0.157	0.020	0.101	0.155	0.136	-0.696	-0.648	0.263	-0.401	-0.231	0.171	0.112	0.274	0.258	0.168	0.161	0.377	-0.086	-152.344
0.425	-0.426	-0.170	-0.206	0.199	0.131	0.155	0.152	0.152	-0.126	0.073	-0.085	0.062	0.093	0.327	-0.689	-0.584	0.413	-0.413	-0.215	0.119	0.020	0.196	0.083	-0.009	-0.057	0.175	-0.201	-148.438
0.555	-0.312	-0.109	-0.143	0.282	0.228	0.201	0.229	0.142	-0.111	-0.016	-0.187	0.030	0.032	0.501	-0.622	-0.492	0.541	-0.388	-0.166	0.090	-0.058	0.137	-0.084	-0.212	-0.291	-0.032	-0.313	-144.531
0.669	-0.172	-0.022	-0.065	0.342	0.290	0.244	0.280	0.127	-0.090	-0.099	-0.273	0.008	-0.023	0.638	-0.509	-0.384	0.620	-0.331	-0.091	0.080	-0.118	0.099	-0.227	-0.415	-0.510	-0.221	-0.407	-140.625
0.741	-0.019	0.078	0.015	0.367	0.304	0.278	0.298	0.109	-0.065	-0.168	-0.327	-0.002	-0.068	0.721	-0.367	-0.271	0.632	-0.250	-0.003	0.082	-0.158	0.081	-0.332	-0.585	-0.682	-0.373	-0.467	-136.719
0.749	0.125	0.174	0.082	0.352	0.266	0.294	0.282	0.090	-0.038	-0.214	-0.341	0.004	-0.096	0.737	-0.220	-0.166	0.570	-0.161	0.084	0.089	-0.175	0.075	-0.388	-0.693	-0.781	-0.471	-0.484	-132.812
0.680	0.242	0.242	0.125	0.297	0.182	0.287	0.235	0.073	-0.009	-0.234	-0.309	0.027	-0.106	0.677	-0.091	-0.082	0.438	-0.080	0.155	0.095	-0.172	0.074	-0.391	-0.715	-0.788	-0.506	-0.452	-128.906
