FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-1.626	-0.231	-0.732	0.199	-0.696	-1.444	-0.421	-0.758	0.563	0.017	0.125	0.906	0.272	-0.150	-1.519	-0.106	-0.611	-1.375	-0.119	0.736	0.052	0.904	0.509	0.656	1.433	1.630	1.184	1.334	-199.219
-1.341	-0.246	-0.573	0.180	-0.311	-1.023	-0.321	-0.323	0.436	-0.000	0.089	0.499	0.342	0.018	-1.147	0.119	-0.445	-1.164	-0.111	0.795	0.198	0.691	0.312	0.539	1.110	1.082	0.904	0.698	-195.312
-1.069	-0.251	-0.419	0.169	0.048	-0.643	-0.228	0.051	0.314	-0.017	0.055	0.138	0.411	0.180	-0.795	0.324	-0.280	-0.977	-0.094	0.861	0.341	0.506	0.140	0.437	0.784	0.563	0.653	0.119	-191.406
-0.818	-0.238	-0.278	0.172	0.353	-0.336	-0.146	0.319	0.200	-0.034	0.018	-0.145	0.476	0.331	-0.473	0.497	-0.115	-0.822	-0.063	0.939	0.479	0.373	0.015	0.362	0.456	0.096	0.451	-0.361	-187.500
-0.593	-0.205	-0.152	0.194	0.586	-0.118	-0.082	0.455	0.096	-0.051	-0.025	-0.333	0.537	0.465	-0.194	0.627	0.048	-0.701	-0.014	1.029	0.611	0.305	-0.052	0.319	0.129	-0.302	0.308	-0.718	-183.594
-0.391	-0.151	-0.040	0.239	0.736	0.012	-0.035	0.454	0.003	-0.071	-0.070	-0.426	0.589	0.575	0.032	0.713	0.203	-0.612	0.052	1.128	0.733	0.304	-0.061	0.306	-0.190	-0.619	0.218	-0.947	-179.688
-0.211	-0.078	0.060	0.308	0.804	0.069	-0.004	0.335	-0.076	-0.090	-0.116	-0.436	0.630	0.658	0.194	0.760	0.339	-0.543	0.130	1.228	0.843	0.360	-0.024	0.313	-0.490	-0.853	0.167	-1.060	-175.781
-0.049	0.010	0.151	0.398	0.799	0.078	0.018	0.131	-0.142	-0.107	-0.157	-0.386	0.657	0.710	0.288	0.775	0.448	-0.483	0.210	1.321	0.938	0.455	0.041	0.326	-0.758	-1.004	0.133	-1.080	-171.875
0.095	0.109	0.235	0.500	0.734	0.065	0.039	-0.112	-0.194	-0.119	-0.190	-0.305	0.669	0.733	0.317	0.771	0.525	-0.419	0.282	1.394	1.016	0.569	0.115	0.333	-0.979	-1.081	0.100	-1.035	-167.969
0.219	0.211	0.310	0.603	0.627	0.050	0.068	-0.352	-0.236	-0.125	-0.217	-0.218	0.667	0.731	0.293	0.759	0.569	-0.338	0.339	1.441	1.072	0.679	0.179	0.324	-1.141	-1.098	0.054	-0.956	-164.062
0.324	0.310	0.372	0.693	0.493	0.041	0.113	-0.550	-0.277	-0.125	-0.243	-0.151	0.651	0.711	0.239	0.749	0.585	-0.234	0.376	1.455	1.104	0.771	0.220	0.292	-1.235	-1.073	-0.011	-0.868	-160.156
