FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.128	-0.362	0.371	-0.402	-0.346	-0.498	-0.716	-0.781	-0.690	-1.232	-1.559	-0.822	-0.056	-0.023	-0.201	-0.430	-0.293	0.004	-0.039	-1.115	-0.360	0.322	0.178	0.406	0.287	-2.055	0.789	-0.343	-199.219
-0.107	-0.022	0.227	-0.127	-0.253	-0.437	-0.692	-1.039	-0.553	-0.882	-1.150	-0.445	-0.145	0.027	-0.120	-0.096	-0.300	-0.103	-0.126	-0.573	-0.018	0.251	0.153	0.296	0.109	-1.789	0.734	-0.034	-195.312
-0.044	0.264	0.086	0.105	-0.146	-0.356	-0.633	-1.245	-0.401	-0.526	-0.746	-0.094	-0.208	0.072	-0.048	0.182	-0.341	-0.214	-0.245	-0.109	0.265	0.163	0.112	0.178	-0.051	-1.572	0.666	0.235	-191.406
0.082	0.464	-0.048	0.268	-0.014	-0.239	-0.514	-1.360	-0.226	-0.168	-0.355	0.205	-0.227	0.112	0.010	0.370	-0.427	-0.325	-0.410	0.224	0.453	0.054	0.047	0.049	-0.181	-1.435	0.574	0.427	-187.500
0.267	0.564	-0.175	0.352	0.147	-0.082	-0.328	-1.363	-0.030	0.184	0.012	0.436	-0.191	0.143	0.056	0.463	-0.546	-0.432	-0.613	0.401	0.525	-0.074	-0.038	-0.092	-0.275	-1.397	0.448	0.521	-183.594
0.490	0.575	-0.295	0.370	0.327	0.108	-0.084	-1.258	0.172	0.510	0.340	0.588	-0.106	0.159	0.093	0.480	-0.665	-0.533	-0.824	0.430	0.486	-0.204	-0.131	-0.240	-0.335	-1.448	0.287	0.509	-179.688
0.711	0.524	-0.407	0.346	0.508	0.314	0.191	-1.070	0.356	0.787	0.611	0.658	0.011	0.155	0.129	0.459	-0.738	-0.624	-0.997	0.346	0.356	-0.315	-0.217	-0.386	-0.367	-1.561	0.093	0.400	-175.781
0.883	0.451	-0.510	0.315	0.668	0.509	0.456	-0.839	0.493	0.985	0.804	0.652	0.135	0.129	0.168	0.446	-0.726	-0.698	-1.088	0.205	0.173	-0.384	-0.276	-0.516	-0.376	-1.692	-0.122	0.217	-171.875
0.968	0.394	-0.599	0.306	0.783	0.666	0.670	-0.616	0.556	1.079	0.902	0.581	0.239	0.086	0.214	0.480	-0.606	-0.748	-1.063	0.067	-0.021	-0.396	-0.295	-0.618	-0.362	-1.789	-0.339	-0.004	-167.969
0.946	0.379	-0.669	0.338	0.836	0.761	0.799	-0.443	0.529	1.058	0.896	0.460	0.304	0.033	0.266	0.578	-0.384	-0.766	-0.914	-0.017	-0.186	-0.344	-0.265	-0.677	-0.322	-1.808	-0.535	-0.227	-164.062
