FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.570	0.480	0.875	0.071	-0.083	0.016	-1.548	-1.354	-0.760	-2.380	-1.024	-1.884	0.620	1.214	0.926	1.027	1.635	1.581	1.742	1.150	1.350	0.983	0.742	0.050	-0.580	-0.670	-1.032	-1.332	-199.219
0.429	0.465	0.791	0.191	0.218	0.262	-1.293	-1.013	-0.646	-2.269	-0.979	-1.771	0.435	0.968	0.857	0.782	1.384	1.411	1.530	0.899	1.106	0.963	0.677	0.041	-0.612	-0.759	-1.144	-1.364	-195.312
0.292	0.437	0.718	0.292	0.493	0.490	-1.046	-0.700	-0.533	-2.149	-0.915	-1.639	0.272	0.733	0.771	0.541	1.129	1.232	1.315	0.654	0.869	0.941	0.611	0.041	-0.629	-0.826	-1.219	-1.366	-191.406
0.169	0.391	0.662	0.361	0.718	0.682	-0.825	-0.441	-0.425	-2.019	-0.822	-1.476	0.143	0.513	0.658	0.314	0.873	1.042	1.095	0.421	0.647	0.910	0.542	0.057	-0.617	-0.845	-1.225	-1.313	-187.500
0.070	0.327	0.630	0.391	0.873	0.826	-0.647	-0.260	-0.332	-1.884	-0.697	-1.275	0.055	0.311	0.517	0.109	0.618	0.839	0.871	0.208	0.443	0.867	0.471	0.091	-0.564	-0.798	-1.140	-1.187	-183.594
0.001	0.250	0.619	0.383	0.950	0.915	-0.526	-0.172	-0.264	-1.750	-0.547	-1.031	0.006	0.126	0.351	-0.066	0.370	0.624	0.646	0.022	0.257	0.805	0.400	0.142	-0.461	-0.673	-0.956	-0.981	-179.688
-0.031	0.172	0.625	0.347	0.947	0.948	-0.475	-0.179	-0.233	-1.627	-0.386	-0.752	-0.015	-0.046	0.172	-0.203	0.136	0.403	0.422	-0.130	0.091	0.720	0.332	0.204	-0.308	-0.469	-0.678	-0.698	-175.781
-0.025	0.104	0.642	0.295	0.873	0.928	-0.503	-0.277	-0.244	-1.526	-0.233	-0.451	-0.023	-0.208	-0.000	-0.294	-0.071	0.186	0.209	-0.243	-0.056	0.610	0.271	0.267	-0.109	-0.194	-0.331	-0.357	-171.875
0.017	0.063	0.664	0.245	0.746	0.863	-0.615	-0.448	-0.303	-1.458	-0.109	-0.152	-0.039	-0.364	-0.145	-0.333	-0.238	-0.011	0.019	-0.309	-0.182	0.480	0.223	0.320	0.123	0.133	0.053	0.015	-167.969
0.088	0.058	0.684	0.212	0.584	0.762	-0.811	-0.672	-0.404	-1.434	-0.033	0.120	-0.079	-0.514	-0.240	-0.314	-0.349	-0.171	-0.133	-0.321	-0.282	0.342	0.192	0.351	0.367	0.484	0.429	0.385	-164.062
0.179	0.095	0.699	0.207	0.407	0.631	-1.083	-0.921	-0.537	-1.460	-0.015	0.340	-0.156	-0.654	-0.269	-0.235	-0.389	-0.277	-0.230	-0.276	-0.352	0.211	0.184	0.352	0.600	0.828	0.759	0.716	-160.156
0.275	0.168	0.701	0.229	0.231	0.478	-1.412	-1.165	-0.685	-1.535	-0.055	0.494	-0.268	-0.777	-0.224	-0.102	-0.352	-0.316	-0.263	-0.177	-0.385	0.101	0.200	0.318	0.801	1.133	1.009	0.980	-156.250
