FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-0.056	-0.945	0.373	-0.976	-1.075	-2.128	-0.226	-1.559	-1.349	0.248	-1.112	-0.085	1.965	1.620	-0.619	-0.878	0.103	-2.144	0.289	0.171	1.462	0.971	1.033	1.197	0.928	0.296	0.941	0.821	-199.219
-0.164	-0.818	0.090	-0.833	-0.821	-1.703	-0.005	-1.044	-0.938	0.559	-0.709	0.009	1.778	1.467	-0.688	-0.782	-0.339	-1.944	0.043	0.158	1.254	0.686	1.006	0.995	0.774	0.392	0.937	0.821	-195.312
-0.266	-0.723	-0.183	-0.701	-0.572	-1.309	0.198	-0.574	-0.559	0.836	-0.319	0.126	1.604	1.328	-0.746	-0.667	-0.729	-1.771	-0.178	0.165	1.072	0.415	0.947	0.798	0.622	0.480	0.935	0.837	-191.406
-0.356	-0.679	-0.434	-0.585	-0.334	-0.970	0.354	-0.199	-0.244	1.040	0.034	0.277	1.445	1.210	-0.780	-0.517	-1.026	-1.629	-0.349	0.212	0.934	0.181	0.837	0.608	0.478	0.553	0.933	0.874	-187.500
-0.427	-0.691	-0.654	-0.483	-0.116	-0.701	0.440	0.044	-0.025	1.138	0.327	0.458	1.301	1.118	-0.779	-0.324	-1.200	-1.518	-0.451	0.304	0.852	0.004	0.672	0.433	0.342	0.601	0.928	0.928	-183.594
-0.472	-0.753	-0.829	-0.392	0.077	-0.508	0.438	0.134	0.074	1.108	0.538	0.655	1.164	1.050	-0.737	-0.088	-1.235	-1.427	-0.471	0.442	0.826	-0.096	0.462	0.280	0.211	0.619	0.913	0.992	-179.688
-0.486	-0.848	-0.949	-0.307	0.236	-0.388	0.338	0.070	0.042	0.942	0.649	0.841	1.025	0.997	-0.650	0.183	-1.131	-1.339	-0.404	0.615	0.848	-0.107	0.233	0.156	0.085	0.602	0.878	1.048	-175.781
-0.465	-0.954	-1.003	-0.227	0.349	-0.332	0.141	-0.127	-0.115	0.645	0.649	0.982	0.870	0.947	-0.521	0.475	-0.907	-1.236	-0.257	0.807	0.900	-0.022	0.018	0.070	-0.036	0.548	0.815	1.080	-171.875
-0.410	-1.045	-0.984	-0.155	0.405	-0.327	-0.145	-0.426	-0.376	0.236	0.536	1.044	0.685	0.885	-0.357	0.775	-0.596	-1.093	-0.040	0.999	0.958	0.155	-0.145	0.024	-0.146	0.461	0.717	1.069	-167.969
-0.325	-1.098	-0.896	-0.099	0.391	-0.360	-0.503	-0.780	-0.705	-0.250	0.321	1.001	0.456	0.795	-0.169	1.069	-0.237	-0.895	0.227	1.173	0.999	0.411	-0.224	0.017	-0.236	0.347	0.582	1.003	-164.062
-0.216	-1.100	-0.747	-0.066	0.297	-0.420	-0.904	-1.142	-1.056	-0.770	0.027	0.842	0.180	0.666	0.031	1.345	0.132	-0.633	0.522	1.315	1.005	0.720	-0.199	0.040	-0.295	0.216	0.415	0.878	-160.156
-0.092	-1.044	-0.559	-0.068	0.119	-0.500	-1.314	-1.464	-1.381	-1.275	-0.312	0.572	-0.137	0.494	0.235	1.598	0.485	-0.309	0.826	1.420	0.963	1.053	-0.072	0.083	-0.309	0.080	0.224	0.697	-156.250
0.038	-0.937	-0.355	-0.111	-0.141	-0.599	-1.690	-1.705	-1.637	-1.717	-0.658	0.214	-0.479	0.286	0.434	1.823	0.812	0.059	1.118	1.486	0.873	1.373	0.134	0.132	-0.270	-0.047	0.025	0.476	-152.344
0.164	-0.796	-0.164	-0.197	-0.467	-0.714	-1.991	-1.836	-1.790	-2.055	-0.971	-0.193	-0.817	0.054	0.624	2.019	1.116	0.439	1.385	1.517	0.741	1.642	0.377	0.177	-0.172	-0.154	-0.169	0.232	-148.438
0.276	-0.643	-0.010	-0.325	-0.836	-0.843	-2.178	-1.837	-1.819	-2.256	-1.216	-0.606	-1.118	-0.179	0.797	2.177	1.404	0.795	1.610	1.513	0.581	1.832	0.608	0.209	-0.022	-0.229	-0.340	-0.010	-144.531
0.361	-0.507	0.087	-0.486	-1.213	-0.974	-2.224	-1.706	-1.717	-2.302	-1.370	-0.976	-1.347	-0.390	0.946	2.285	1.679	1.087	1.782	1.472	0.408	1.918	0.782	0.227	0.168	-0.265	-0.475	-0.227	-140.625
0.409	-0.415	0.113	-0.667	-1.561	-1.091	-2.114	-1.454	-1.492	-2.189	-1.419	-1.261	-1.474	-0.556	1.058	2.324	1.930	1.284	1.888	1.389	0.237	1.896	0.869	0.236	0.378	-0.257	-0.559	-0.400	-136.719
0.406	-0.387	0.060	-0.854	-1.842	-1.175	-1.851	-1.108	-1.161	-1.924	-1.361	-1.428	-1.477	-0.658	1.119	2.270	2.134	1.365	1.918	1.253	0.082	1.773	0.859	0.247	0.585	-0.200	-0.583	-0.513	-132.812
0.345	-0.436	-0.073	-1.030	-2.032	-1.210	-1.454	-0.701	-0.748	-1.528	-1.203	-1.454	-1.348	-0.683	1.115	2.105	2.259	1.324	1.867	1.054	-0.050	1.570	0.765	0.272	0.767	-0.095	-0.536	-0.558	-128.906
0.221	-0.563	-0.284	-1.181	-2.117	-1.186	-0.953	-0.273	-0.282	-1.027	-0.956	-1.334	-1.095	-0.632	1.036	1.815	2.269	1.169	1.736	0.788	-0.153	1.317	0.615	0.326	0.912	0.061	-0.413	-0.528	-125.000
0.035	-0.758	-0.561	-1.297	-2.101	-1.105	-0.389	0.138	0.205	-0.454	-0.637	-1.072	-0.738	-0.511	0.880	1.403	2.138	0.924	1.530	0.457	-0.229	1.048	0.445	0.417	1.013	0.262	-0.212	-0.422	-121.094
-0.203	-1.003	-0.889	-1.373	-1.999	-0.979	0.195	0.501	0.683	0.153	-0.264	-0.688	-0.311	-0.338	0.654	0.883	1.857	0.620	1.265	0.075	-0.281	0.792	0.289	0.547	1.072	0.502	0.061	-0.242	-117.188
-0.475	-1.270	-1.244	-1.407	-1.838	-0.829	0.751	0.790	1.119	0.756	0.138	-0.211	0.147	-0.137	0.375	0.286	1.436	0.299	0.962	-0.338	-0.315	0.570	0.173	0.709	1.095	0.767	0.395	0.005	-113.281
-0.758	-1.529	-1.594	-1.401	-1.643	-0.678	1.238	0.994	1.485	1.314	0.541	0.319	0.592	0.065	0.068	-0.348	0.907	0.003	0.645	-0.754	-0.339	0.394	0.107	0.887	1.091	1.038	0.768	0.307	-109.375
-1.025	-1.751	-1.902	-1.359	-1.440	-0.545	1.618	1.110	1.755	1.786	0.915	0.859	0.982	0.245	-0.237	-0.973	0.316	-0.228	0.338	-1.145	-0.360	0.265	0.089	1.061	1.069	1.293	1.154	0.644	-105.469
-1.248	-1.906	-2.125	-1.287	-1.244	-0.445	1.861	1.144	1.905	2.134	1.226	1.361	1.284	0.380	-0.513	-1.543	-0.285	-0.365	0.063	-1.488	-0.382	0.179	0.106	1.211	1.038	1.507	1.520	0.989	-101.562
-1.405	-1.973	-2.224	-1.186	-1.062	-0.378	1.948	1.109	1.920	2.327	1.440	1.777	1.472	0.459	-0.737	-2.021	-0.845	-0.397	-0.167	-1.766	-0.411	0.123	0.138	1.317	1.004	1.661	1.831	1.312	-97.656
-1.477	-1.937	-2.169	-1.057	-0.890	-0.336	1.875	1.020	1.795	2.345	1.531	2.067	1.533	0.477	-0.898	-2.381	-1.323	-0.332	-0.347	-1.969	-0.448	0.087	0.163	1.366	0.972	1.736	2.051	1.578	-93.750
-1.456	-1.789	-1.945	-0.895	-0.715	-0.298	1.652	0.890	1.535	2.183	1.484	2.202	1.466	0.437	-0.993	-2.609	-1.691	-0.200	-0.480	-2.097	-0.493	0.055	0.163	1.350	0.943	1.722	2.150	1.753	-89.844
-1.341	-1.525	-1.555	-0.694	-0.522	-0.241	1.306	0.737	1.160	1.855	1.298	2.169	1.283	0.350	-1.028	-2.703	-1.928	-0.042	-0.572	-2.151	-0.541	0.017	0.126	1.266	0.912	1.613	2.104	1.808	-85.938
-1.141	-1.149	-1.027	-0.449	-0.298	-0.139	0.880	0.577	0.703	1.394	0.991	1.971	1.008	0.233	-1.012	-2.674	-2.027	0.097	-0.637	-2.139	-0.589	-0.038	0.049	1.115	0.868	1.409	1.902	1.725	-82.031
-0.871	-0.676	-0.403	-0.158	-0.031	0.026	0.422	0.428	0.211	0.849	0.601	1.635	0.672	0.102	-0.957	-2.541	-1.991	0.180	-0.690	-2.066	-0.629	-0.121	-0.063	0.902	0.796	1.114	1.547	1.497	-78.125
-0.554	-0.133	0.260	0.175	0.277	0.262	-0.010	0.310	-0.262	0.282	0.179	1.203	0.314	-0.026	-0.873	-2.330	-1.837	0.187	-0.746	-1.942	-0.656	-0.239	-0.198	0.632	0.677	0.739	1.062	1.136	-74.219
-0.219	0.441	0.904	0.535	0.621	0.558	-0.364	0.243	-0.660	-0.239	-0.214	0.731	-0.027	-0.136	-0.773	-2.071	-1.595	0.116	-0.818	-1.779	-0.665	-0.398	-0.342	0.318	0.499	0.301	0.486	0.671	-70.312
0.102	0.995	1.477	0.898	0.981	0.893	-0.596	0.245	-0.931	-0.651	-0.516	0.279	-0.317	-0.219	-0.670	-1.798	-1.310	-0.020	-0.920	-1.591	-0.657	-0.603	-0.482	-0.024	0.256	-0.173	-0.126	0.149	-66.406
0.381	1.475	1.937	1.233	1.334	1.232	-0.679	0.326	-1.034	-0.905	-0.681	-0.098	-0.528	-0.274	-0.576	-1.541	-1.033	-0.193	-1.056	-1.394	-0.634	-0.852	-0.609	-0.373	-0.046	-0.646	-0.714	-0.378	-62.500
0.593	1.835	2.262	1.509	1.653	1.537	-0.606	0.486	-0.951	-0.973	-0.681	-0.360	-0.646	-0.301	-0.503	-1.321	-0.817	-0.369	-1.226	-1.201	-0.601	-1.136	-0.722	-0.707	-0.388	-1.081	-1.216	-0.853	-58.594
0.729	2.048	2.448	1.700	1.910	1.774	-0.395	0.707	-0.689	-0.859	-0.520	-0.495	-0.671	-0.309	-0.455	-1.149	-0.697	-0.515	-1.418	-1.020	-0.563	-1.438	-0.821	-1.004	-0.746	-1.439	-1.587	-1.234	-54.688
0.790	2.115	2.502	1.793	2.082	1.918	-0.084	0.957	-0.283	-0.594	-0.229	-0.513	-0.619	-0.308	-0.427	-1.020	-0.683	-0.600	-1.609	-0.853	-0.527	-1.730	-0.906	-1.247	-1.090	-1.689	-1.801	-1.494	-50.781
0.793	2.062	2.442	1.785	2.155	1.957	0.272	1.191	0.208	-0.239	0.132	-0.452	-0.518	-0.310	-0.404	-0.913	-0.752	-0.602	-1.767	-0.693	-0.494	-1.977	-0.972	-1.422	-1.393	-1.817	-1.858	-1.629	-46.875
