FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
-1.004	1.506	-0.063	0.762	0.622	-0.567	0.154	-0.863	-1.051	0.242	-1.187	-0.211	1.394	0.689	-0.378	0.298	0.428	0.227	0.587	0.920	1.115	0.571	-0.066	0.621	-0.485	0.405	0.859	0.333	-199.219
-0.763	1.265	-0.221	0.403	0.244	-0.582	0.168	-1.030	-1.120	0.268	-1.064	0.009	1.456	0.376	-0.366	-0.000	0.114	0.149	0.337	0.646	0.926	0.551	0.028	0.826	-0.168	0.572	1.102	0.575	-195.312
-0.549	1.033	-0.373	0.073	-0.091	-0.586	0.210	-1.148	-1.137	0.324	-0.918	0.229	1.521	0.074	-0.354	-0.286	-0.183	0.039	0.092	0.377	0.737	0.524	0.110	1.010	0.112	0.728	1.335	0.800	-191.406
-0.390	0.817	-0.510	-0.206	-0.346	-0.566	0.304	-1.174	-1.058	0.429	-0.732	0.447	1.586	-0.208	-0.336	-0.547	-0.450	-0.119	-0.148	0.120	0.549	0.479	0.169	1.152	0.332	0.859	1.542	0.988	-187.500
-0.299	0.623	-0.617	-0.419	-0.500	-0.516	0.452	-1.084	-0.862	0.587	-0.500	0.656	1.642	-0.462	-0.303	-0.768	-0.676	-0.326	-0.377	-0.117	0.365	0.412	0.196	1.234	0.475	0.951	1.704	1.121	-183.594
-0.274	0.462	-0.679	-0.555	-0.548	-0.432	0.641	-0.875	-0.557	0.779	-0.235	0.843	1.674	-0.684	-0.247	-0.935	-0.845	-0.562	-0.584	-0.323	0.189	0.325	0.189	1.242	0.537	0.993	1.799	1.184	-179.688
-0.299	0.344	-0.678	-0.613	-0.501	-0.315	0.845	-0.569	-0.174	0.976	0.044	0.994	1.664	-0.876	-0.165	-1.037	-0.947	-0.796	-0.757	-0.489	0.025	0.222	0.149	1.168	0.521	0.977	1.805	1.168	-175.781
-0.355	0.278	-0.606	-0.594	-0.382	-0.170	1.029	-0.196	0.245	1.141	0.308	1.095	1.594	-1.040	-0.064	-1.066	-0.979	-0.991	-0.884	-0.605	-0.119	0.111	0.082	1.014	0.443	0.900	1.709	1.070	-171.875
-0.426	0.268	-0.464	-0.511	-0.221	-0.009	1.162	0.204	0.656	1.246	0.534	1.135	1.455	-1.181	0.042	-1.023	-0.948	-1.120	-0.960	-0.667	-0.240	-0.001	-0.007	0.790	0.325	0.764	1.504	0.895	-167.969
-0.500	0.312	-0.269	-0.381	-0.048	0.158	1.224	0.598	1.024	1.276	0.709	1.115	1.247	-1.302	0.135	-0.916	-0.875	-1.167	-0.987	-0.674	-0.333	-0.110	-0.112	0.514	0.197	0.579	1.203	0.657	-164.062
