FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.552	0.940	0.113	1.105	0.915	0.642	0.787	0.356	0.122	0.047	0.536	0.206	0.701	0.700	0.088	0.835	-0.189	-0.899	-0.105	1.051	0.940	-0.244	-1.325	-0.455	-1.539	-1.283	-0.539	-0.461	-199.219
0.590	0.999	0.234	1.036	0.902	0.580	0.743	0.130	-0.029	0.003	0.257	0.036	0.803	0.881	-0.144	0.896	-0.170	-0.887	0.020	1.188	1.058	-0.039	-0.982	-0.249	-1.423	-1.241	-0.465	-0.529	-195.312
0.627	1.050	0.336	0.967	0.882	0.515	0.691	-0.066	-0.163	-0.041	0.014	-0.116	0.879	1.030	-0.337	0.945	-0.157	-0.863	0.124	1.303	1.153	0.139	-0.672	-0.072	-1.304	-1.188	-0.401	-0.582	-191.406
0.668	1.083	0.408	0.895	0.850	0.450	0.625	-0.210	-0.265	-0.084	-0.167	-0.241	0.908	1.122	-0.462	0.971	-0.149	-0.817	0.190	1.376	1.205	0.266	-0.422	0.052	-1.185	-1.122	-0.357	-0.613	-187.500
0.717	1.093	0.445	0.822	0.807	0.386	0.546	-0.288	-0.325	-0.121	-0.269	-0.330	0.880	1.142	-0.505	0.971	-0.151	-0.747	0.209	1.397	1.202	0.331	-0.248	0.108	-1.065	-1.042	-0.339	-0.615	-183.594
0.770	1.078	0.452	0.748	0.755	0.328	0.457	-0.296	-0.336	-0.148	-0.290	-0.381	0.791	1.084	-0.467	0.945	-0.165	-0.660	0.178	1.364	1.143	0.330	-0.153	0.094	-0.949	-0.952	-0.346	-0.583	-179.688
0.822	1.038	0.442	0.676	0.701	0.282	0.368	-0.243	-0.298	-0.161	-0.241	-0.395	0.653	0.957	-0.362	0.896	-0.192	-0.572	0.103	1.283	1.034	0.268	-0.133	0.019	-0.839	-0.857	-0.376	-0.516	-175.781
0.867	0.979	0.427	0.607	0.650	0.251	0.289	-0.144	-0.216	-0.157	-0.143	-0.379	0.483	0.778	-0.216	0.832	-0.233	-0.494	-0.006	1.167	0.892	0.163	-0.169	-0.098	-0.740	-0.764	-0.419	-0.419	-171.875
0.897	0.904	0.422	0.545	0.610	0.240	0.229	-0.021	-0.106	-0.138	-0.024	-0.342	0.302	0.570	-0.057	0.762	-0.281	-0.439	-0.130	1.031	0.732	0.034	-0.243	-0.235	-0.653	-0.683	-0.468	-0.301	-167.969
0.911	0.821	0.430	0.491	0.582	0.248	0.195	0.105	0.012	-0.106	0.092	-0.296	0.133	0.357	0.092	0.696	-0.330	-0.411	-0.249	0.893	0.573	-0.096	-0.329	-0.368	-0.584	-0.622	-0.517	-0.178	-164.062
0.910	0.734	0.452	0.450	0.569	0.273	0.185	0.212	0.116	-0.070	0.181	-0.250	-0.008	0.161	0.214	0.640	-0.369	-0.404	-0.344	0.766	0.432	-0.208	-0.408	-0.480	-0.533	-0.590	-0.561	-0.067	-160.156
0.899	0.649	0.479	0.423	0.569	0.309	0.195	0.283	0.188	-0.036	0.232	-0.213	-0.107	-0.003	0.303	0.601	-0.387	-0.409	-0.400	0.664	0.318	-0.285	-0.466	-0.558	-0.503	-0.589	-0.599	0.013	-156.250
0.881	0.569	0.497	0.410	0.580	0.348	0.216	0.309	0.213	-0.013	0.241	-0.189	-0.162	-0.124	0.364	0.582	-0.378	-0.413	-0.407	0.594	0.238	-0.321	-0.495	-0.601	-0.492	-0.616	-0.631	0.051	-152.344
0.861	0.500	0.494	0.413	0.597	0.382	0.238	0.286	0.189	-0.003	0.212	-0.180	-0.176	-0.201	0.408	0.586	-0.339	-0.403	-0.365	0.560	0.193	-0.316	-0.496	-0.610	-0.497	-0.660	-0.659	0.039	-148.438
0.835	0.443	0.460	0.427	0.617	0.402	0.251	0.220	0.119	-0.009	0.154	-0.185	-0.160	-0.235	0.448	0.610	-0.272	-0.372	-0.279	0.562	0.181	-0.272	-0.474	-0.595	-0.511	-0.710	-0.683	-0.017	-144.531
0.801	0.398	0.392	0.450	0.635	0.401	0.248	0.121	0.016	-0.032	0.075	-0.205	-0.125	-0.232	0.496	0.654	-0.181	-0.316	-0.160	0.596	0.199	-0.199	-0.432	-0.565	-0.526	-0.751	-0.705	-0.111	-140.625
0.753	0.364	0.292	0.478	0.647	0.377	0.224	0.002	-0.105	-0.068	-0.017	-0.236	-0.086	-0.199	0.558	0.711	-0.073	-0.239	-0.021	0.656	0.241	-0.102	-0.376	-0.527	-0.531	-0.771	-0.723	-0.228	-136.719
0.685	0.337	0.172	0.504	0.648	0.330	0.177	-0.122	-0.228	-0.114	-0.119	-0.277	-0.054	-0.143	0.630	0.777	0.046	-0.148	0.126	0.732	0.305	0.011	-0.305	-0.485	-0.518	-0.765	-0.735	-0.355	-132.812
0.594	0.313	0.044	0.525	0.637	0.264	0.111	-0.239	-0.341	-0.167	-0.227	-0.325	-0.035	-0.070	0.699	0.844	0.171	-0.051	0.268	0.816	0.385	0.135	-0.219	-0.441	-0.479	-0.730	-0.739	-0.474	-128.906
0.482	0.289	-0.076	0.537	0.611	0.187	0.030	-0.339	-0.436	-0.224	-0.337	-0.375	-0.034	0.013	0.746	0.906	0.296	0.039	0.398	0.896	0.476	0.265	-0.117	-0.392	-0.412	-0.669	-0.729	-0.574	-125.000
