FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
1.059	0.922	0.772	1.553	1.683	1.946	-0.091	-0.554	-1.883	-0.793	-2.404	-2.095	-0.895	0.932	-0.351	1.624	1.318	1.054	0.925	2.004	1.355	0.739	0.371	-0.241	-1.663	-1.713	-1.714	-1.839	-199.219
0.649	0.863	0.704	1.355	1.570	1.610	0.059	-0.231	-1.337	-0.444	-1.882	-1.726	-0.806	0.912	-0.046	1.322	0.898	0.567	0.647	1.799	1.226	0.578	0.196	-0.234	-1.397	-1.456	-1.528	-1.526	-195.312
0.261	0.771	0.614	1.145	1.453	1.283	0.211	0.065	-0.820	-0.102	-1.374	-1.362	-0.707	0.889	0.208	1.021	0.497	0.126	0.390	1.592	1.099	0.429	0.043	-0.216	-1.137	-1.194	-1.316	-1.211	-191.406
-0.081	0.620	0.489	0.914	1.330	0.975	0.366	0.313	-0.353	0.223	-0.890	-1.005	-0.592	0.860	0.368	0.725	0.134	-0.237	0.167	1.380	0.975	0.296	-0.075	-0.178	-0.889	-0.927	-1.058	-0.893	-187.500
-0.361	0.402	0.325	0.659	1.198	0.697	0.520	0.499	0.047	0.526	-0.435	-0.657	-0.465	0.821	0.404	0.440	-0.176	-0.501	-0.015	1.166	0.852	0.180	-0.152	-0.120	-0.661	-0.653	-0.749	-0.571	-183.594
-0.575	0.129	0.136	0.388	1.055	0.458	0.669	0.615	0.371	0.798	-0.017	-0.320	-0.332	0.769	0.302	0.173	-0.416	-0.662	-0.153	0.952	0.730	0.078	-0.189	-0.045	-0.459	-0.377	-0.401	-0.249	-179.688
-0.727	-0.170	-0.059	0.115	0.903	0.266	0.802	0.664	0.616	1.031	0.356	0.000	-0.204	0.704	0.069	-0.064	-0.579	-0.729	-0.252	0.743	0.607	-0.013	-0.193	0.039	-0.284	-0.106	-0.042	0.067	-175.781
-0.826	-0.457	-0.233	-0.140	0.745	0.125	0.908	0.652	0.784	1.214	0.678	0.294	-0.092	0.624	-0.264	-0.263	-0.664	-0.718	-0.317	0.546	0.482	-0.098	-0.175	0.120	-0.141	0.149	0.291	0.362	-171.875
-0.883	-0.696	-0.358	-0.358	0.585	0.030	0.975	0.592	0.876	1.335	0.936	0.546	-0.010	0.531	-0.642	-0.416	-0.678	-0.652	-0.355	0.369	0.358	-0.175	-0.146	0.186	-0.029	0.374	0.555	0.619	-167.969
-0.906	-0.859	-0.417	-0.523	0.429	-0.027	0.993	0.494	0.897	1.381	1.119	0.741	0.035	0.427	-0.999	-0.517	-0.634	-0.550	-0.365	0.221	0.240	-0.243	-0.115	0.230	0.051	0.552	0.713	0.818	-164.062
-0.900	-0.932	-0.397	-0.625	0.285	-0.061	0.956	0.368	0.845	1.343	1.214	0.860	0.036	0.315	-1.269	-0.562	-0.546	-0.429	-0.345	0.111	0.133	-0.292	-0.088	0.247	0.100	0.673	0.738	0.939	-160.156
-0.862	-0.914	-0.301	-0.660	0.160	-0.086	0.861	0.220	0.722	1.216	1.208	0.888	-0.004	0.200	-1.397	-0.552	-0.429	-0.299	-0.291	0.044	0.045	-0.313	-0.065	0.236	0.120	0.726	0.622	0.971	-156.250
-0.790	-0.819	-0.139	-0.631	0.059	-0.116	0.710	0.055	0.529	1.000	1.094	0.817	-0.079	0.088	-1.352	-0.488	-0.292	-0.163	-0.197	0.023	-0.018	-0.297	-0.040	0.204	0.117	0.710	0.377	0.909	-152.344
-0.680	-0.663	0.069	-0.549	-0.013	-0.159	0.512	-0.123	0.272	0.705	0.873	0.649	-0.177	-0.017	-1.135	-0.376	-0.143	-0.018	-0.064	0.045	-0.053	-0.238	-0.008	0.158	0.096	0.632	0.035	0.760	-148.438
-0.535	-0.470	0.297	-0.428	-0.057	-0.217	0.280	-0.308	-0.036	0.349	0.556	0.395	-0.283	-0.110	-0.774	-0.228	0.011	0.140	0.102	0.099	-0.061	-0.137	0.036	0.109	0.065	0.504	-0.358	0.540	-144.531
-0.357	-0.263	0.517	-0.286	-0.075	-0.287	0.033	-0.489	-0.374	-0.042	0.169	0.081	-0.378	-0.187	-0.323	-0.060	0.165	0.312	0.286	0.171	-0.047	-0.003	0.096	0.066	0.032	0.346	-0.748	0.277	-140.625
-0.158	-0.065	0.702	-0.139	-0.072	-0.359	-0.207	-0.653	-0.710	-0.436	-0.249	-0.258	-0.446	-0.249	0.152	0.107	0.309	0.493	0.469	0.243	-0.018	0.147	0.168	0.036	0.004	0.181	-1.081	0.004	-136.719
