FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	time
0.405	0.691	0.626	0.000	0.084	-0.194	-1.270	-1.152	-2.016	-1.336	-1.766	0.536	1.009	0.349	0.466	0.607	0.681	0.531	0.987	0.803	0.761	0.946	0.797	-0.033	-0.122	-0.471	0.095	0.732	-199.219
0.484	0.395	0.715	0.025	0.131	-0.021	-1.067	-0.707	-1.613	-1.411	-1.602	0.528	0.493	0.170	0.312	0.498	0.482	0.381	0.769	0.665	0.560	0.741	0.802	-0.214	-0.066	-0.292	-0.150	0.500	-195.312
0.531	0.135	0.748	0.041	0.165	0.109	-0.865	-0.303	-1.236	-1.466	-1.435	0.518	0.021	0.001	0.172	0.399	0.311	0.251	0.573	0.532	0.364	0.553	0.799	-0.370	0.001	-0.109	-0.358	0.293	-191.406
0.512	-0.064	0.691	0.042	0.179	0.167	-0.667	0.029	-0.905	-1.480	-1.258	0.502	-0.371	-0.147	0.058	0.318	0.189	0.159	0.417	0.410	0.183	0.399	0.787	-0.473	0.084	0.080	-0.501	0.126	-187.500
0.417	-0.187	0.529	0.026	0.169	0.140	-0.473	0.269	-0.631	-1.433	-1.066	0.481	-0.655	-0.260	-0.022	0.261	0.128	0.115	0.314	0.303	0.026	0.290	0.766	-0.506	0.175	0.269	-0.559	0.010	-183.594
0.256	-0.240	0.273	-0.007	0.137	0.036	-0.286	0.407	-0.419	-1.313	-0.855	0.457	-0.818	-0.330	-0.064	0.228	0.126	0.117	0.269	0.215	-0.096	0.231	0.732	-0.459	0.263	0.446	-0.528	-0.057	-179.688
0.056	-0.239	-0.043	-0.055	0.089	-0.124	-0.111	0.449	-0.263	-1.114	-0.625	0.433	-0.861	-0.349	-0.066	0.214	0.168	0.159	0.276	0.146	-0.173	0.218	0.686	-0.334	0.331	0.596	-0.416	-0.082	-175.781
-0.148	-0.212	-0.367	-0.111	0.034	-0.307	0.049	0.405	-0.156	-0.842	-0.383	0.412	-0.797	-0.313	-0.036	0.212	0.232	0.225	0.322	0.095	-0.202	0.245	0.634	-0.141	0.368	0.703	-0.237	-0.076	-171.875
-0.325	-0.190	-0.649	-0.171	-0.023	-0.481	0.183	0.293	-0.089	-0.519	-0.138	0.396	-0.644	-0.227	0.016	0.214	0.294	0.301	0.392	0.059	-0.179	0.304	0.585	0.107	0.372	0.759	-0.015	-0.055	-167.969
-0.454	-0.195	-0.846	-0.230	-0.078	-0.619	0.286	0.132	-0.058	-0.176	0.094	0.382	-0.425	-0.096	0.081	0.212	0.340	0.376	0.469	0.037	-0.112	0.389	0.553	0.388	0.348	0.761	0.229	-0.033	-164.062
-0.526	-0.241	-0.943	-0.285	-0.131	-0.705	0.352	-0.062	-0.060	0.148	0.296	0.366	-0.161	0.067	0.150	0.206	0.368	0.446	0.545	0.029	-0.009	0.493	0.555	0.683	0.308	0.712	0.471	-0.022	-160.156
-0.548	-0.322	-0.950	-0.331	-0.184	-0.737	0.380	-0.271	-0.097	0.413	0.452	0.341	0.128	0.252	0.219	0.199	0.389	0.516	0.614	0.034	0.118	0.611	0.600	0.970	0.265	0.622	0.694	-0.033	-156.250
-0.534	-0.422	-0.897	-0.368	-0.236	-0.721	0.373	-0.482	-0.167	0.589	0.548	0.303	0.427	0.444	0.290	0.199	0.421	0.589	0.677	0.055	0.258	0.736	0.687	1.230	0.228	0.503	0.883	-0.068	-152.344
-0.505	-0.515	-0.824	-0.394	-0.287	-0.672	0.341	-0.680	-0.265	0.660	0.579	0.250	0.723	0.633	0.361	0.212	0.479	0.667	0.734	0.093	0.399	0.855	0.800	1.444	0.200	0.369	1.027	-0.125	-148.438
-0.478	-0.572	-0.765	-0.406	-0.331	-0.606	0.292	-0.853	-0.377	0.623	0.547	0.187	1.002	0.807	0.429	0.241	0.561	0.743	0.780	0.147	0.532	0.954	0.910	1.599	0.178	0.233	1.123	-0.195	-144.531
